x^2-x+1043 -43*97 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-338],[339]] 2 [2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1505,43,1]>,[[-21,-1],[22,1]]>,<97,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3395,97,1]>,[[-48,-1],[49,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[43,97],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,43*97,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[43,97],[3,3],1,[1.000000000,0.7783048924,0.7674318199],<"1.43_97.2t1.1",1>,[2,1]>]
x^6-6*x^3+81*x^2-54*x+18 -2^6*3^10*5^2 0 3 12 "D12" [[6,4,5,2,3,1],[1,6,4,3,5,2],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,3,2,6,1,4]>,<2,3,[1,6,4,3,5,2]>,<3,2,[3,5,4,1,6,2]>,<6,2,[2,3,5,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 8 [[251068931,-288265547],[262388351,0],[-368398110,288265547],[117329179,0],[14721986,-179613320],[-277110337,179613320]] 2 [1,2,1,6,6,4,5,3,3,4,3,4,4,6,3,5,2,5,6,6,4,3,3,4,4,4,6,3,5,5,2,6,5,3,4,3,4,2,3,5,6,1,2,4,5,3,3,2,3,1,1,6,5,6,1,3,4,3,4,4,6,5,6,6,4,1,3,4,3,5,5,6,2,4,3,3,4,4,4,5,6,5,2,4,3,3,4,4,4,2,3,6,6,6,3,3,4,4,2,5,2,5,3,4,3,4,3,1,6,1,2,4,5,3,3,4,6,3,5,6,5,4,5,3,3,4,5,6,2,4,3,3,3,4,4,5,5,6,1,4,3,4,6,3,5,6,4,5,3,3,4,4,6,3,2,6,3,4,4,4,3,5,2,2,5,3,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+18,2>,<x^3-1458*x+8748,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,4,3,6,5]]],20,<[],[-38670,498710,1]>,[[0,1],[25578,-1],[-7205,-1608],[-12789,1608],[105509,99911],[-12789,-99911]]>,<3,12,6,[[2,3,1,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2],[2,3,1,5,6,4],[5,6,4,2,3,1]],[4,5,6,1,2,3],[1,2,4,3,5,6],[1,4],[[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[2,3,1,5,6,4]]],20,<<[],[2,2,1]>,[[-581130741,1743392193],[0,0],[1452826746,-1162261467],[581130774,1452826854],[871696251,-1452826683],[0,-581130738],[1,0]]>,[[[0,4949985],[120881874,0],[96695531,112917847],[1136307,1136307],[0,122498621],[83578689,0]],[[0,-46948416],[-13946097,0],[91987637,110563900],[106844661,106844661],[0,62164343],[72618809,0]],[[0,41998431],[-106935777,0],[69597158,34798579],[21159195,21159195],[0,73617362],[102082828,0]],[[-9899970,-4949985],[120881874,120881874],[0,112917847],[128003856,0],[13283084,6641542],[83578689,83578689]],[[93896832,46948416],[-13946097,-13946097],[0,110563900],[22295502,0],[4811477,66975820],[72618809,72618809]],[[-83996862,-41998431],[-106935777,-106935777],[0,34798579],[107980968,0],[111045602,55522801],[102082828,102082828]]]>,<5,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[-21721218190910,3841077763535,1]>,[[-4965567475039,0],[-3841077763531,-1],[4,1],[3841077763527,0],[5235102394897,-3459595983307],[-269534919858,3459595983307]]>*] [x,x^2-15,x^2+1,x^2-x+4,x^3-18*x-12,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*5,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[7,7,7],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[7,2,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,3*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[1,7,7],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[6,3]>,<2,2^2*3^5*5,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[7,8,7],1,[1.000000000,1.752464141,1.343222386],<"notfaithful",0>,[6,3]>,<2,2^2*3^5*5,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,5],[7,8,7],1,[1.000000000,2.831467665,1.423411154],<"2.2e2_3e5_5.6t3.2",1>,[6,3]>]
x^5-10*x^3-20*x^2-190*x-424 2^8*5^8*7^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 347 x-1 5 [[2402536894190],[-1680334925624],[-2187715753911],[-13806258737],[1479320044082]] 2 [1,4,1,1,4,4,2,2,3,3,5,5,4,3,2,3,5,3,3,3,4,2,3,5,2,3,2,4,2,3,3,4,2,2,2,5,4,3,4,2,3,2,3,5,4,3,5,4,3,4,3,4,5,3,4,3,4,5,3,3,4,4,2,3,2,4,4,3,1,5,4,3,2,3,3,1,4,2,2,3,3,5,5,3,3,5,5,2,3,3,5,2,3,5,2,2,5,4,3,3,2,2,2,5,3,3,4,3,2,5,4,3,2,5,4,2,3,5,5,5,5,3,2,3,5,2,3,5,2,3,3,3,4,5,3,3,4,4,3,2,5,5,3,3,5,2,5,3,3,5,4,2,5,2,5,4,2,4,4,3,2,4,3,2,3,4,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-980000,4>,<x+980000,5>]*]] [*<2,4,4,[[1,3,2,5,4],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,5,4,3,2]],[1,2,3,4,5],[1,2,2,2],[2,4],[[[1,3,2,5,4],[1,4,5,2,3]],[[1,3,2,5,4]]],20,<[],[420498,-174300,-443770,-147916,1]>,[[-147916,0,0,0],[0,1,0,0],[-89794,-76881,121944,114112],[-7040,-4541,124251,95585],[-17394,81421,15949,52447]]>,<5,5,5,[[5,1,2,3,4]],[[1,2,3,4,5],[5,1,2,3,4],[4,5,1,2,3],[3,4,5,1,2],[2,3,4,5,1]],[1,2,3,4,5],[1,4,5,5,4],[2],[[[5,1,2,3,4]]],20,<[],[-1120,450,500,150,20,1]>,[[4,1,0,0,0],[-8824428428296,-9219543660254,-1344320049216,-108231195038,-1687665154855],[-11985243331,4319477751916,-1009480563772,-683632334194,-1687383553031],[-254771253111,-6440191234989,-1685590531738,564486825572,369243556966],[9091184924734,-7733229184799,224693879101,227376703660,-808892114705]]>,<7,3,3,[[1,2,5,3,4]],[[1,2,3,4,5],[1,2,5,3,4],[1,2,4,5,3]],[1,2,3,4,5],[1,3,3],[1],[[[1,2,5,3,4]]],20,<[],[16837102290303610,17977898311104858,4869701241122137,1]>,[[-7617184156095083,0,0],[1087990211844059,0,0],[-2871798803872328,4478302102081476,-2467191477575680],[-1997902437249797,-4478302102081477,2467191477575680],[6,1,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^8*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,7],[6,7,7],1,[0,0,0],<"3.2e8_5e4_7e2.12t33.2",1>,[5,4]>,<3,2^8*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,7],[6,7,7],1,[0,0,0],<"3.2e8_5e4_7e2.12t33.2",2>,[5,4]>,<4,2^8*5^8*7^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,5,7],[6,7,8],1,[0,0,0],<"4.2e8_5e8_7e2.5t4.1",1>,[5,4]>,<5,2^8*5^8*7^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-2],[1]],[[1],[-1]]],[2,5,7],[6,7,7],1,[0,0,0],<"5.2e8_5e8_7e4.6t12.1",1>,[5,4]>]
x^5+10*x^3-40*x^2+185*x+488 2^8*5^8*7^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 433 x-1 5 [[-7449161353781],[-168755154912],[-7133207340435],[-2361015111771],[1891268783506]] 2 [1,3,2,1,2,2,2,3,3,3,4,3,4,5,3,5,3,3,4,3,3,4,4,4,5,4,3,2,3,2,5,3,5,2,2,2,4,2,3,4,4,2,5,4,4,5,5,4,2,4,4,3,2,4,5,2,2,2,3,3,5,5,3,2,4,5,3,2,5,4,3,3,2,4,4,3,5,5,5,2,3,5,4,1,2,5,5,5,3,5,3,3,3,3,2,4,3,4,4,4,4,2,3,4,3,3,2,3,5,5,3,4,3,2,4,2,3,4,4,4,3,4,3,4,4,4,2,2,2,5,4,4,2,2,5,3,5,3,2,2,3,2,3,2,3,3,3,3,4,3,2,5,3,3,3,3,4,2,3,3,2,4,5,3,3,2,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-30240000,4>,<x+30240000,5>]*]] [*<2,4,4,[[1,3,2,5,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,4,5,2,3]],[1,2,3,4,5],[1,2,2,2],[2,4],[[[1,3,2,5,4],[1,5,4,3,2]],[[1,3,2,5,4]]],20,<[],[2618,5532,37566,241044,1]>,[[106712,524288,0,524288],[-30527,26272,-6427,-144],[13877,-25748,19845,11896],[-13549,-2172,26745,-1210],[-10977,1648,25373,-10542]]>,<3,3,1,[[2,3,1,4,5]],[[1,2,3,4,5],[2,3,1,4,5],[3,1,2,4,5]],[2,3,1,4,5],[1,3,3],[1],[[]],20,<[],[1,2,0,1]>,[[-1647834638,-1694607367,757104970],[-852242220,-832765857,-389592917],[1501721866,-959411177,-367512053],[-8481931,0,0],[-26284381,0,0]]>,<5,10,5,[[4,1,2,5,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3],[4,1,2,5,3],[5,4,1,3,2]],[1,4,5,2,3],[1,2,5,4],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,1]>,[[810,0],[225,0],[100,0],[50,0],[10,0],[1,0]]>,[[[2,0],[1,0],[0,0],[0,0],[0,0]],[[-2895435991388,-2803122287375],[-3039457618759,-1355266959790],[-1482527706658,-310854202619],[-1013666816222,-1376240489852],[403609657575,-596851539250]],[[-7347155502458,7218569704515],[-8693262099014,257278682935],[-1021638878421,966119542892],[119498683230,929156423356],[-663709190971,466801772552]],[[8317053158112,2803122287375],[2381610220401,1355266959790],[-239110896182,310854202619],[676597877561,1376240489852],[-1023681451050,596851539250]],[[1925538335732,-7218569704515],[9351109497371,-257278682935],[-1071419784364,-966119542892],[217570255431,-929156423356],[1283780984446,-466801772552]]]>,<7,3,3,[[1,2,5,3,4]],[[1,2,3,4,5],[1,2,5,3,4],[1,2,4,5,3]],[1,2,3,4,5],[1,3,3],[1],[[[1,2,5,3,4]]],20,<[],[9098131335997655,-20363706397404048,36805884490858854,1]>,[[-30612275986668552,0,0],[-12374105820084598,0,0],[28311576678632073,229321322077971,-4735508465890571],[14674805128121076,-229321322077972,4735508465890571],[1,1,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^8*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7],[6,3,7,8],1,[0,0,0],<"3.2e8_5e4_7e2.12t33.3",1>,[5,4]>,<3,2^8*5^4*7^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7],[6,3,7,8],1,[0,0,0],<"3.2e8_5e4_7e2.12t33.3",2>,[5,4]>,<4,2^8*5^8*7^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,3,5,7],[6,3,7,8],1,[0,0,0],<"4.2e8_5e8_7e2.5t4.2",1>,[5,4]>,<5,2^8*5^8*7^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-2],[1]],[[1],[-1]]],[2,3,5,7],[6,3,7,7],1,[0,0,0],<"5.2e8_5e8_7e4.6t12.2",1>,[5,4]>]
x^6-2*x^5-18*x^4-72*x^3-131*x^2-110*x-37 2^6*691^4 2 2 60 "A5" [[4,3,5,6,2,1],[5,2,3,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,15,[5,2,3,6,1,4]>,<3,20,[4,3,5,6,2,1]>,<5,12,[2,3,5,1,4,6]>,<5,12,[3,5,4,2,1,6]>] [[1,1,1,1,1,1],[1,1,2,2],[1,5],[3,3]] 37 x^2+33*x+2 6 [[-294667630,0],[947710879,1033428682],[199007690,-1033428682],[487011040,1175254235],[1037147012,0],[189517420,-1175254235]] 2 [3,5,2,4,4,3,5,3,3,5,3,2,4,4,5,5,3,2,2,4,2,3,3,5,3,3,5,5,2,5,4,3,4,3,5,3,5,5,2,2,4,3,2,4,3,2,2,4,4,1,5,5,2,2,5,3,3,4,3,3,4,4,3,3,3,3,3,5,4,2,3,2,2,5,3,5,5,5,5,2,5,3,3,3,4,3,2,2,2,3,3,3,4,3,4,3,4,5,4,3,5,2,3,3,3,3,5,1,5,3,4,3,4,5,3,3,4,3,3,3,3,4,3,3,1,5,4,2,2,3,4,1,5,3,4,2,4,4,3,3,2,2,4,3,3,3,2,5,3,3,3,2,3,4,3,3,3,2,4,2,2,5,3,4,3,3,4,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,2*],[*[1,5],"ALT",[1,3,4,5,6,2],[<x+3819848,4>,<x-3819848,5>]*],[*[3,3],"CYC",0,3*]] [*<2,12,4,[[2,1,3,4,6,5],[3,4,6,5,2,1]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3]],[3,4,6,5,2,1],[1,2,3,3],[2],[[[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,0,1]>,[[-454656,16102,-12106],[-339640,447892,397012],[200584,-38072,-220326],[-388936,-406642,-57132],[1,0,0]]>,[[[166112,-13603,192632],[203602,-180240,-77278],[107778,17354,125485],[-2600,168764,209521]],[[-213530,-175605,260528],[-203602,180240,77278],[-107778,-17354,-125485],[2600,-168764,-209521]],[[203710,43568,15453],[202572,196332,-155476],[3195,-215864,106915],[110451,258438,130820]],[[-255976,-24568,-93853],[-202572,-196332,155476],[-3195,215864,-106915],[-110451,-258438,-130820]],[[74272,193769,248509],[128436,90296,141066],[194007,-123666,186652],[-58409,-255289,-134052]],[[25414,-23561,-98981],[-128436,-90296,-141066],[-194007,123666,-186652],[58409,255289,134052]]]>,<691,5,5,[[1,3,4,6,2,5]],[[1,2,3,4,5,6],[1,3,4,6,2,5],[1,4,6,5,3,2],[1,6,5,2,4,3],[1,5,2,3,6,4]],[1,2,3,4,5,6],[1,4,5,5,4],[1],[[[1,3,4,6,2,5]]],20,<[],[-298959660522795108573317804008827697613818090079191188147,-92795156306062466298106009937466629998077427068259554663,7480072370729482188784232805196627405643981562349206206,1140756417807097822539279833540516753605750348820354726,261588683222023720209366777058030809375880100742610391323,1]>,[[261588683222023720209366777058030809375880100742610390220,0,0,0,0],[-84894339790543426112472358218746621468724458385353004575,-440072049413998455748772454244059254286364226784314314,-126232378386536453465607186143581113868368053140897211,381298827828830950647230892131302885553094909767663439,-400306877541665580090872228637867349995208551482446031],[296744205943911311068521110646238085064155023749793220218,56050470707406412968227529693017096064272123194413237,-319028879629129614635743612140677910776502314852851645,-161580292445023285693240344169139870103807920606280791,-422615795720769656716166671626359156322052592612204028],[-258152062582082158066029894117894845325662714831800492329,-216434650754727409943955225400117433528883897481567366,377036008879756860715768490935046637625124777950179726,288890046581706421242039996833971674504915128286112054,-359828710542319563671717120165813868829891636947448542],[-215286486793309447099385635367627427645647951275250113753,-290964850951145061890796911001041712346182354774338769,68225249135909207385582307349212387019745590043569130,382812498446950428419266516156066614142956238398312509,291330303392290285863458959477839071049994425196291390],[221,1,0,0,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,691],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,12]>,<3,2^6*691^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,691],[6,7],1,[0,0,0],<"3.2e6_691e2.12t33.1",1>,[6,12]>,<3,2^6*691^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,691],[6,7],1,[0,0,0],<"3.2e6_691e2.12t33.1",2>,[6,12]>,<4,2^6*691^4,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,691],[6,7],1,[0,0,0],<"4.2e6_691e4.5t4.1",1>,[6,12]>,<5,2^6*691^4,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,691],[6,7],1,[0,0,0],<"5.2e6_691e4.6t12.1",1>,[6,12]>]
