x^2+1042 -2^3*521 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[484],[-484]] 2 [1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[1042,0,1]>,[[0,1],[0,262143]]>,<521,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1042,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,521],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*521,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,521],[3,3],1,[1.000000000,0.5839387066,0.8774784975],<"1.2e3_521.2t1.1",1>,[2,1]>]
x^3-14*x-32 -2^3*521 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[2137234],[-319623],[-1817611]] 2 [1,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,3,3,2,3,2,3,2,3,3,2,2,2,2,3,2,3,2,3,3,2,3,1,2,2,2,3,1,2,1,3,3,2,2,2,2,3,2,1,2,3,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,3,2,2,2,3,2,2,3,1,2,3,3,1,2,2,2,3,2,3,2,3,1,1,2,3,2,3,2,1,2,2,1,3,3,3,3,2,1,2,2,2,3,3,3,1,2,3,1,2,2,2,2,1,2,2,3,3,2,2,3,3,3,2,1,3,3,2,2,3,1,2,3,1,3,3,3,2,2,2,3,2,3,3,2,2,2,3,1,3,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-12046,-516976,1]>,[[7312,0],[0,1],[-7312,-1]]>,<521,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[413411603815936941573446027370372677713113555559948968,-860217495909190199430059749570934494274283272783177087,1]>,[[-860217495909190199430059749570934494274283272783177229,0],[860217495909190199430059749570934494274283272783177158,-1],[71,1]]>*] [x,x^2+1042,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,521],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*521,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,521],[4,4],1,[1.000000000,0.5839387066,0.8774784975],<"notfaithful",0>,[3,2]>,<2,2^3*521,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,521],[4,4],1,[1.000000000,1.882346885,1.317927186],<"2.2e3_521.3t2.1",1>,[3,2]>]
x^4-x^3-5*x^2-11*x+12 -2^2*11*109^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 47 x-1 5 [[-60441947],[64530870],[28288350],[-32377272]] 3 [3,4,4,5,3,5,5,3,4,5,4,4,5,5,1,1,4,3,4,4,5,5,3,4,4,3,2,3,3,4,5,5,4,5,3,3,4,2,5,3,4,4,4,5,5,1,5,4,3,4,5,3,5,4,2,3,2,5,5,3,3,5,3,1,4,4,4,5,3,5,4,5,4,3,4,4,4,2,2,5,1,2,3,4,5,4,4,3,5,4,4,5,4,3,2,3,4,4,5,5,3,3,5,5,3,4,2,3,2,3,5,3,2,4,4,4,4,4,4,3,4,5,3,2,4,5,4,4,4,5,5,5,4,1,5,5,2,5,4,5,5,3,4,3,4,4,5,5,4,2,5,4,2,5,2,2,3,2,3,3,4,3,5,4,4,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,4,2,3]],[1,2,4,3],[1,3,4],[1],[[[1,4,2,3]]],20,<<[],[1,1,1]>,[[102094,0],[2972,0],[347598,0],[1,0]]>,[[[-197516,0],[0,0],[0,0]],[[-104585,0],[229622,0],[225805,0]],[[-255077,236320],[-180754,-131886],[220592,142701]],[[32891,-236320],[-48868,131886],[77891,119443]]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[113684660305281522633,0],[-51531512524243621397,0],[1,0]]>,[[[-21756854070985273135,-287176025773629564639],[0,0]],[[-29774658453258348265,287176025773629564639],[0,0]],[[51531512524243621399,0],[-1,0]],[[2,0],[1,0]]]>,<109,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[2,1,3,4],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[6,108,1]>,[[-18678425757346539868660566266918897574784,0],[4605144358636695683208773805008026319272,0],[1,0]]>,[[[12220471246807468485100792912426336100553,18346107100531300179545793940017807695556],[86341288610805708385704864172169867527,-179311390659071975178309993105784501116]],[[-7615326888170772801892019107418309781460,-18346107100531300179545793940017807695556],[-86341288610805708385704864172169867527,179311390659071975178309993105784501116]],[[-4605144358636695683208773805008026319182,0],[-1,0]],[[90,0],[1,0]]]>*] [x,x^2-x+3,x^3-x^2+x+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,109],[3,6,3],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,5]>,<2,2^2*11,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,11,109],[6,7,3],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[4,5]>,<3,2^2*11^2*109^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,11,109],[6,6,6],1,[0,0,0],<"3.2e2_11e2_109e2.6t8.1",1>,[4,5]>,<3,2^2*11*109^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,11,109],[6,7,6],1,[1.000000000,1.700239056,1.299706752],<"3.2e2_11_109e2.4t5.1",1>,[4,5]>]
x^6+x^4+x^2+2 -2^7*83^2 0 3 48 "C2*S4" [[1,3,2,4,6,5],[3,1,2,6,4,5],[1,2,6,4,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,2,6,1,5,3]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[3,1,2,6,4,5]>,<4,6,[6,2,1,3,5,4]>,<4,6,[6,5,1,3,2,4]>,<6,8,[6,1,2,3,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 19 x^2+18*x+2 9 [[-61366328600,99374206835],[114876037944,0],[-86024135044,99374206835],[61366328600,-99374206835],[-114876037944,0],[86024135044,-99374206835]] 6 [5,7,8,10,7,6,7,5,3,10,10,10,4,5,6,8,7,10,9,6,5,6,5,9,9,6,8,9,10,7,10,4,9,9,8,10,6,9,10,10,5,8,10,4,10,3,9,8,4,3,9,8,7,9,9,8,6,8,3,5,5,2,5,6,7,10,5,9,9,10,7,10,6,10,9,10,6,3,4,7,7,8,10,9,6,7,9,9,6,10,9,10,6,5,7,8,10,1,7,6,7,3,7,5,5,5,5,7,8,9,2,8,7,7,8,5,9,8,6,1,8,7,6,9,7,3,8,8,10,10,4,6,3,10,5,5,3,4,6,9,1,8,8,5,8,10,10,7,7,10,6,7,5,6,7,10,6,7,9,10,9,7,6,5,7,3,10,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+6*x^2+108*x-2808,4>,<x^6-12*x^5-36*x^4-9936*x^3+125712*x^2+155520*x-7091712,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+6,2>,<x^6+12*x^5-36*x^4+9936*x^3+125712*x^2-155520*x-7091712,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[2,1,4,3,6,5],[1,2,4,3,5,6],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6],[1,2,6,5,4,3],[2,1,5,6,3,4],[1,2,3,4,6,5],[2,1,4,3,5,6],[1,2,6,5,3,4],[2,1,5,6,4,3]],[1,2,6,5,4,3],[1,2,4,3,5,6,3,4,8,9],[2,6],[[[2,1,4,3,6,5],[1,2,4,3,6,5],[1,2,4,3,5,6]],[[2,1,3,4,5,6]]],20,<<[],[1,1,1]>,[[-161790,0],[401416,0],[489568,0],[166164,204832],[-227424,-12208],[220928,-445584],[317650,-131880],[-370504,96664],[1,0]]>,[[[-140762,-240320],[110496,-209232],[182096,-252716],[202482,-24004],[256713,49824],[54582,173716],[193354,24544],[61529,113916]],[[140762,240320],[-110496,209232],[-182096,252716],[-202482,24004],[5431,212320],[207562,88428],[68790,237600],[200615,148228]],[[-139610,47497],[-60192,108972],[122838,30440],[-251634,133888],[-180663,257787],[204580,-29072],[-87439,59738],[-213206,206400]],[[139610,-47497],[60192,-108972],[-122838,-30440],[251634,-133888],[180663,-257787],[-204580,29072],[87439,-59738],[213206,-206400]],[[-72637,91753],[150572,-210756],[171434,-50088],[-99302,128832],[-155974,202099],[-171964,154200],[-179675,-12942],[200658,141672]],[[72637,-91753],[-150572,210756],[-171434,50088],[99302,-128832],[155974,-202099],[171964,-154200],[179675,12942],[-200658,-141672]]]>,<83,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,82,1]>,[[-29344337522440714372006463178088185584,-115653712054562432357393832442736908662],[16066945704148451006978810117349239700,-105302162646611787604631807173537177568],[1,0]]>,[[[94462176947234735220835646290063988342,0],[0,0]],[[-94462176947234735220835646290063988342,0],[0,0]],[[-16066945704148451006978810117349239664,105302162646611787604631807173537177579],[-1,0]],[[36,11],[1,0]],[[-36,-11],[-1,0]],[[16066945704148451006978810117349239664,-105302162646611787604631807173537177579],[1,0]]]>*] [x,x^2-166,x^2-x+21,x^2+2,x^6-8*x^4+16*x^2-664,x^3-x^2+x-2,x^4-4*x^2-8*x-3,0,0,x^4-4*x^2-8*x-3] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,83],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*83,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,83],[11,11],1,[1.000000000,1.703461958,1.160581391],<"notfaithful",0>,[6,11]>,<1,83,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,83],[5,11],1,[1.000000000,1.034503778,0.8892453794],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,83],[11,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,11]>,<2,2^6*83,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,83],[11,12],1,[1.000000000,0.7771328911,0.8998239287],<"notfaithful",0>,[6,11]>,<2,83,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,83],[5,11],1,[1.000000000,0.7177336175,0.9220744778],<"notfaithful",0>,[6,11]>,<3,2^8*83,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[2,83],[11,12],1,[1.000000000,0.8714327857,0.9676575916],<"notfaithful",0>,[6,11]>,<3,2^7*83,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]]],[2,83],[11,12],1,[1.000000000,1.186691966,1.039112534],<"3.2e7_83.6t11.1",1>,[6,11]>,<3,2^7*83^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[1]]],[2,83],[11,12],1,[1.000000000,0.9072131654,0.9658199889],<"3.2e7_83e2.6t11.1",1>,[6,11]>,<3,2^8*83^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,83],[11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^4+11*x^2+392 2^3*1447^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[-103963342],[176870285],[-176870285],[103963342]] 3 [4,5,5,2,4,4,1,4,2,5,2,4,3,4,3,4,4,5,5,3,3,3,5,3,2,4,1,5,5,1,3,4,2,5,5,3,5,5,1,5,5,4,2,2,5,1,4,3,5,5,2,1,1,5,2,3,5,1,4,3,4,5,5,1,3,4,5,3,5,4,1,3,3,5,5,3,5,4,3,3,5,4,1,1,3,4,2,1,4,3,4,3,3,5,5,3,4,1,4,5,5,5,5,2,5,1,4,2,3,1,3,5,3,5,1,3,5,3,5,4,4,3,4,5,4,4,4,3,1,4,4,3,3,5,3,2,4,5,5,2,4,4,2,4,4,3,4,2,4,1,5,3,5,2,5,2,2,3,3,5,4,3,3,5,3,1,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+66,2>,<x^2-56448,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[115990,0],[0,0],[1,0]]>,[[[0,0],[2,0]],[[0,0],[131070,0]],[[-31703,-63406],[0,0]],[[31703,63406],[0,0]]]>,<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[3,6,1]>,[[-30816203890113081,-10272067963371027],[30816203890113081,10272067963371027],[-5517791759652144,-1839263919884048],[5517791759652144,1839263919884048]]>,<1447,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,1446,1]>,[[-512558567389130378715162456699835802172093896595535175224688494,-350195182242440632595251417383269262552069807267279357409592588],[765874008796429223891915305045804096212540695132970383968566039,1059300150479155219767517710990047159353444944858880199129025],[1,0]]>,[[[-765874008796429223891915305045804096212540695132970383968565910,-1059300150479155219767517710990047159353444944858880199127836],[-1,0]],[[129,1189],[1,0]],[[-129,-1189],[-1,0]],[[765874008796429223891915305045804096212540695132970383968565910,1059300150479155219767517710990047159353444944858880199127836],[1,0]]]>*] [x,x^2-x+362,x^2-2,x^2+2894,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,1447],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1447,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,1447],[1,1,6],1,[1.000000000,1.899518130,1.203864237],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,1447],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*1447,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,1447],[6,1,6],1,[1.000000000,1.985544049,1.182416201],<"notfaithful",0>,[4,3]>,<2,2^3*1447,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,7,1447],[6,2,6],1,[1.000000000,0.4531333136,0.7587338872],<"2.2e3_1447.4t3.2",1>,[4,3]>]
