x^2-x-298 1193 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[45852],[-45851]] 1 [1,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1193,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[355514,1193,1]>,[[-596,-1],[597,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1193],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1193,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1193],[3],1,[1.000000000,1.231027998,1.140108104],<"1.1193.2t1.1",1>,[2,1]>]
x^4+122*x^2+45 2^6*5*919^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 8 [[26275474362],[250036043497],[-250036043497],[-26275474362]] 2 [4,4,4,4,3,4,4,2,5,2,1,5,3,4,5,5,3,1,5,3,5,2,5,3,5,3,5,5,3,4,4,3,5,3,2,3,5,4,4,4,3,2,3,4,5,2,3,5,4,1,4,1,2,3,5,5,3,2,4,3,4,4,4,3,5,5,3,5,4,3,4,3,5,5,3,4,1,5,3,1,2,2,2,4,3,5,3,5,3,4,4,1,5,1,1,4,2,2,4,3,4,5,5,1,3,4,4,4,2,3,5,5,5,3,1,3,5,4,5,1,3,5,5,4,2,1,3,2,5,5,2,4,1,5,2,1,4,5,5,3,3,3,5,4,3,2,4,4,3,5,5,2,4,4,5,1,3,1,4,1,4,4,4,3,4,5,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+732,2>,<x^2-6480,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[2138,0],[10020,0],[49732,0],[261962,0],[1,0]]>,[[[11929,0],[13404,0],[64844,0],[-51055,0]],[[-11929,0],[-13404,0],[-64844,0],[51055,0]],[[41225,-48622],[-35228,60616],[56802,-17468],[-32661,-65322]],[[-41225,48622],[35228,-60616],[-56802,17468],[32661,65322]]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[-1022271766,0],[1022271766,0],[93018534,93018534],[-93018534,-93018534]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-38941230635840,0],[0,0],[1,0]]>,[[[32139732870649,-31613849384988],[0,0]],[[-32139732870649,31613849384988],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<919,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[7,910,1]>,[[-79144025996798790863960936766420033002859509697332508060712,-68903736677824834435016431822934674850548645698412571921203],[-73460254898382893356160972926038418151735492441781493260363,23780020557962616050234957033461032152381289879782575176292],[1,0]]>,[[[73460254898382893356160972926038418151735492441781493261056,-23780020557962616050234957033461032152381289879782575175527],[-1,0]],[[693,765],[1,0]],[[-693,-765],[-1,0]],[[-73460254898382893356160972926038418151735492441781493261056,23780020557962616050234957033461032152381289879782575175527],[1,0]]]>*] [x,x^2-919,x^2-x-1,x^2-4595,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,919],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*919,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,919],[6,1,1,6],1,[1.000000000,2.123137007,1.198119348],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,919],[4,4,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,2^2*5*919,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,919],[6,3,6,6],1,[1.000000000,0.6435549644,0.8731475664],<"notfaithful",0>,[4,3]>,<2,2^4*5*919,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,3,5,919],[6,3,7,7],1,[1.000000000,0.8735911745,0.9684555898],<"2.2e4_5_919.4t3.1",1>,[4,3]>]
x^8-16*x^6+74*x^4-104*x^2+5 2^22*5^3*17^4 8 0 48 "GL2(F3)" [[1,3,8,6,5,7,4,2],[3,4,5,6,7,8,1,2],[4,7,2,5,8,3,6,1],[5,6,7,8,1,2,3,4],[1,6,4,3,5,2,8,7]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,12,[1,6,4,3,5,2,8,7]>,<3,8,[6,4,3,5,2,8,7,1]>,<4,6,[4,7,2,5,8,3,6,1]>,<6,8,[3,5,2,8,7,1,6,4]>,<8,6,[4,3,5,2,8,7,1,6]>,<8,6,[8,7,1,6,4,3,5,2]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 23 x^2+21*x+5 11 [[348026675838468,-34327465421095],[116093691767536,34327465421095],[193853519378862,0],[-210947460684018,-292321593754838],[-348026675838468,34327465421095],[-116093691767536,-34327465421095],[-193853519378862,0],[210947460684018,292321593754838]] 1 [3,8,1,8,6,7,3,6,3,6,5,3,6,7,7,3,4,4,7,6,3,4,3,6,7,4,3,3,5,8,3,4,8,6,5,6,3,7,3,3,4,5,4,3,8,4,5,3,8,6,3,4,4,6,3,3,5,4,7,6,8,3,7,5,8,8,6,3,3,6,8,4,8,3,6,7,4,7,4,6,5,5,5,8,6,3,4,8,5,7,8,4,3,2,6,8,4,6,7,6,3,3,3,4,4,3,8,3,4,5,3,3,7,4,4,5,3,7,3,6,5,7,3,7,5,6,4,4,8,8,2,3,5,3,6,2,3,7,8,4,4,5,3,7,6,4,7,7,5,7,3,6,3,8,3,5,5,4,8,6,3,8,7,6,3,3,2,7] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3-4352*x+34816,7>,<x^3-4352*x-34816,8>]*]] [*<2,48,24,[[5,6,8,7,2,1,3,4],[1,2,7,8,3,4,5,6],[1,2,4,3,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[8,7,4,3,5,6,2,1],[3,4,6,5,2,1,7,8],[5,6,8,7,2,1,3,4],[7,8,4,3,2,1,5,6],[8,7,5,6,2,1,4,3],[7,8,6,5,1,2,3,4]],[1,2,4,3,8,7,6,5],[1,2,3,4,5,6,7,8],[1,6,16],[[[5,6,8,7,2,1,3,4],[1,2,7,8,3,4,5,6]],[[4,3,1,2,8,7,5,6],[5,6,8,7,2,1,3,4]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[-416426,287296],[520440,-394192],[283904,253296],[68032,327616],[-182912,494048],[111896,-171616],[-140620,-175536],[-190096,382736],[247772,-120096],[494456,-186624],[387944,-261504],[44976,331072],[53256,-409376],[9240,-369104],[481172,-84608],[-261216,-98992],[-69700,508160],[121776,-434536],[-249288,520624],[449856,181216],[-378144,-77600],[274540,194352],[31208,-48760],[-295816,328880],[1,0]]>,[[[15909,19512],[-1252,-18292],[-8224,-7504],[23378,-8364],[27468,-29072],[29146,27642],[7248,7376],[7270,9736],[-25012,21584],[-23511,25028],[18780,132],[29718,-15536],[17100,19296],[14681,24186],[1268,1788],[27464,21628],[22024,6592],[3937,21388],[23758,17332],[11000,24374],[7852,21312],[24091,8122],[13540,9816],[26130,9826]],[[-15909,-19512],[1252,18292],[8224,7504],[-23378,8364],[-27468,29072],[-29146,-27642],[-7248,-7376],[-7270,-9736],[25012,-21584],[23511,-25028],[-18780,-132],[-29718,15536],[15668,13472],[18087,8582],[31500,30980],[5304,11140],[10744,26176],[28831,11380],[9010,15436],[21768,8394],[24916,11456],[8677,24646],[19228,22952],[6638,22942]],[[-11891,-8878],[1602,2092],[16652,-23328],[-21148,14984],[25616,1120],[9526,-11698],[-25628,-980],[19648,-30256],[-9454,484],[2361,-4454],[4760,-13992],[22264,26232],[14436,21496],[31595,5536],[19485,25718],[14672,19724],[983,23774],[14721,24654],[29716,29416],[9276,3956],[10802,10908],[5459,19878],[3966,6532],[2849,14432]],[[11891,8878],[-1602,-2092],[-16652,23328],[21148,-14984],[-25616,-1120],[-9526,11698],[25628,980],[-19648,30256],[9454,-484],[-2361,4454],[-4760,13992],[-22264,-26232],[18332,11272],[1173,27232],[13283,7050],[18096,13044],[31785,8994],[18047,8114],[3052,3352],[23492,28812],[21966,21860],[27309,12890],[28802,26236],[29919,18336]],[[-23483,23082],[-278,-31746],[-12948,-26780],[3486,-10458],[5944,-30524],[-2216,-22362],[-1024,-22474],[25760,-14338],[-27728,2626],[987,-26314],[32280,2200],[-23608,-2354],[20896,7856],[13165,25186],[12668,21445],[2706,29342],[28259,11681],[6927,7738],[7742,15526],[17822,28338],[2716,14722],[27959,17234],[26011,10258],[21668,13807]],[[23483,-23082],[278,31746],[12948,26780],[-3486,10458],[-5944,30524],[2216,22362],[1024,22474],[-25760,14338],[27728,-2626],[-987,26314],[-32280,-2200],[23608,2354],[11872,24912],[19603,7582],[20100,11323],[30062,3426],[4509,21087],[25841,25030],[25026,17242],[14946,4430],[30052,18046],[4809,15534],[6757,22510],[11100,18961]],[[-31043,17306],[-11604,-158],[-11400,-7612],[13708,-31598],[-11652,-23356],[-21552,16378],[-14478,25042],[25374,1246],[2546,17218],[32151,6506],[-608,2980],[-24166,16698],[29552,5200],[21783,2070],[28561,18501],[27044,15206],[30454,29633],[16499,9838],[14084,32714],[30816,18244],[29374,30170],[12465,8072],[17635,19326],[29601,30407]],[[31043,-17306],[11604,158],[11400,7612],[-13708,31598],[11652,23356],[21552,-16378],[14478,-25042],[-25374,-1246],[-2546,-17218],[-32151,-6506],[608,-2980],[24166,-16698],[3216,27568],[10985,30698],[4207,14267],[5724,17562],[2314,3135],[16269,22930],[18684,54],[1952,14524],[3394,2598],[20303,24696],[15133,13442],[3167,2361]]]>,<5,2,2,[[1,2,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[1,2,4,3,6,5,8,7]],[1,2,3,4,5,6,7,8],[1,3],[1],[[[1,2,4,3,6,5,8,7]]],20,<[],[-9380191832495,0,1]>,[[-42025456936257,0],[42025456936257,0],[0,-1],[0,1],[-32948863227266,357935554823],[-32948863227266,-357935554823],[32948863227266,357935554823],[32948863227266,-357935554823]]>,<17,6,3,[[1,2,4,5,3,7,8,6],[1,2,6,8,7,3,5,4]],[[1,2,3,4,5,6,7,8],[1,2,6,8,7,3,5,4],[1,2,4,5,3,7,8,6]],[1,2,6,8,7,3,5,4],[1,3,4],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[3,16,1]>,[[-1855057726786156784798289,-53124011092667337167190],[180219126316487159020688,505514478646265666693789],[-1225098324228478134041486,862920561133333363845240],[1,0]]>,[[[-1191294132410329618941667,0],[0,0],[0,0]],[[1191294132410329618941667,0],[0,0],[0,0]],[[873049798243260732582482,-109092792241652189456023],[-94368009206530366729868,-64508807279008632571591],[-37379521653573452414429,0]],[[12,10],[1,0],[0,0]],[[352048525985217401459028,-753827768891681174389197],[94368009206530366729867,64508807279008632571591],[37379521653573452414429,0]],[[-12,-10],[-1,0],[0,0]],[[-352048525985217401459028,753827768891681174389197],[-94368009206530366729867,-64508807279008632571591],[-37379521653573452414429,0]],[[-873049798243260732582482,109092792241652189456023],[94368009206530366729868,64508807279008632571591],[37379521653573452414429,0]]]>*] [x,x^2-x-1,x^3-x^2-11*x+5,0,0,x^4-14*x^2-20*x-5,x^4-14*x^2-20*x-5,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,5,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17],[3,9,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,23]>,<2,2^2*5*17^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,5,17],[9,10,9],1,[1.000000000,1.161354266,1.042737629],<"notfaithful",0>,[8,23]>,<2,2^7*5*17^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,17],[9,10,9],0,[-4.706351634E-13+1.000000000*i,1.247422267+0.7169223074*i,1.037999424+0.1852721801*i],<"2.2e7_5_17e2.24t22.1",1>,[8,23]>,<2,2^7*5*17^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,17],[9,10,9],0,[-4.706351634E-13-1.000000000*i,1.247422267-0.7169223074*i,1.037999424-0.1852721801*i],<"2.2e7_5_17e2.24t22.1",2>,[8,23]>,<3,2^8*5^2*17^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,5,17],[9,10,11],1,[1.000000000,1.731630707,1.180064631],<"notfaithful",0>,[8,23]>,<3,2^8*5*17^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[-1]]],[2,5,17],[9,10,11],1,[1.000000000,0.8776962903,0.9434884470],<"notfaithful",0>,[8,23]>,<4,2^14*5^2*17^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[2,5,17],[9,10,11],1,[0,0,0],<"4.2e14_5e2_17e2.8t23.1",1>,[8,23]>]
x^3+2*x-18 -2^2*5*439 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-157735],[330628],[-172893]] 2 [2,1,1,2,3,2,1,3,3,3,2,3,2,3,3,2,2,3,3,3,2,2,2,2,3,2,2,3,1,2,2,2,2,3,2,2,3,1,2,1,2,2,1,3,3,1,3,2,3,3,1,2,2,1,3,3,3,1,3,3,2,3,2,2,1,3,1,3,2,2,2,2,3,2,3,3,2,2,2,3,2,2,2,2,1,2,3,2,1,1,2,1,1,3,2,2,3,2,3,3,3,3,3,3,2,2,1,2,3,3,3,3,3,1,2,2,2,2,3,3,3,2,3,2,1,2,2,1,2,1,2,2,2,3,2,2,2,1,1,2,1,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,3,1,1,2,1,3,3,2,3,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-18,0],[2,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[19700,39400],[199462,398925],[14775,29550]],[[-19700,-39400],[324825,125363],[509513,494738]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18856599736170,-32224258322255,1]>,[[-32224258322257,0],[32224258322256,-1],[1,1]]>,<439,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[4547966820232266281060561968143227126407321362071401,-28647384802577874255959315352776288783105812028124158,1]>,[[-28647384802577874255959315352776288783105812028124624,0],[28647384802577874255959315352776288783105812028124391,-1],[233,1]]>*] [x,x^2-x+549,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,439],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*439,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,439],[2,4,4],1,[1.000000000,1.072883566,0.8919900861],<"notfaithful",0>,[3,2]>,<2,2^2*5*439,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,439],[4,5,5],1,[1.000000000,2.329096655,1.306355521],<"2.2e2_5_439.3t2.1",1>,[3,2]>]
x^4-2*x^3-50*x^2+51*x-5 5*2621^2 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 8 [[68168994],[-92693916],[92693917],[-68168993]] 1 [5,5,1,5,1,5,5,3,5,3,3,5,3,4,4,4,2,3,5,3,5,3,4,1,4,2,4,4,1,4,4,1,4,3,2,3,4,5,4,5,3,1,2,4,4,3,3,5,5,3,4,3,2,3,5,5,3,3,5,3,4,4,4,3,4,4,1,4,4,2,5,1,4,4,1,4,2,5,2,2,1,3,3,5,3,5,3,4,3,4,4,3,5,3,2,5,3,2,4,2,5,5,5,2,2,4,5,5,2,1,4,4,5,3,2,1,4,5,4,3,3,5,4,4,3,1,2,1,4,5,3,4,2,5,2,2,5,4,5,1,3,3,5,4,3,3,5,4,3,4,4,2,4,4,5,1,3,1,5,1,5,4,5,2,5,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+51,2>,<x^2-104*x+2579,3>]*],[*[4],"CYC",0,5*]] [*<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-343113414770,5,1]>,[[-34683380405620,0],[34683380405621,0],[-12,-5],[13,5]]>,<2621,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[53365370964095864413943654093476451468658763137235824863277123587025,109635593297050408725537491269774472757460196711461199721143052011242,1]>,[[-109635593297050408725537491269774472757460196711461199721143052009627,-1],[1615,1],[-1614,-1],[109635593297050408725537491269774472757460196711461199721143052009628,1]]>*] [x,x^2-x-655,x^2-x-1,x^2-x-3276,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,2621],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2621,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,2621],[1,6],1,[1.000000000,0.4804243467,0.7293495714],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,2621],[6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*2621,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,2621],[6,6],1,[1.000000000,3.691811045,1.551324825],<"notfaithful",0>,[4,3]>,<2,5*2621,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[5,2621],[6,6],1,[1.000000000,1.024722916,0.9838160753],<"2.5_2621.4t3.2",1>,[4,3]>]
