x^2-286 2^3*11*13 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-23],[23]] 1 [1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-286,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-286,0,1]>,[[0,-1],[0,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-286,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*13,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,13],[3,3,3],1,[1.000000000,1.647645949,1.148838789],<"1.2e3_11_13.2t1.1",1>,[2,1]>]
x^4-x^3+7*x^2-24*x-64 -5^2*1151 2 1 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-5838561],[2030126],[-4750243],[8558679]] 4 [3,3,3,3,2,5,5,4,5,1,4,3,4,3,3,3,1,4,3,4,5,4,3,4,5,4,5,5,1,5,5,2,5,2,4,4,3,5,3,3,4,2,4,3,5,1,4,5,5,4,3,2,1,4,3,5,4,4,5,4,3,3,3,4,5,5,1,5,5,2,3,4,5,5,4,5,2,3,4,4,1,2,4,3,2,5,1,3,1,5,3,4,5,4,2,5,2,4,5,2,3,5,5,2,4,3,5,3,1,4,3,3,3,1,1,2,3,5,5,1,4,5,3,3,2,4,4,4,5,3,2,3,4,3,1,2,5,3,5,1,2,4,3,5,2,2,3,5,2,5,3,4,5,5,3,4,4,4,3,4,3,5,3,4,5,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2+49*x+888,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[440634,-425061],[-182881,425061],[21056,37720],[-16664,-37720]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[1591143177,691660781],[207821615,-691660781],[-179231642,139120020],[-70051193,-139120020]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-10699977570145,31065202444360],[22160816812095,34922266316210],[1,0]]>,[[[-22160816812093,-34922266316206],[-1,0]],[[2,4],[1,0]],[[32826300260071,37517630370236],[-2543247489757,-2128059002177]],[[-10665483447979,-2595364054034],[2543247489757,2128059002177]]]>,<1151,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[17,1148,1]>,[[4747278028833953349390416564359209490860651641649503024219929,0],[3614088758888284793207638468683385343193669739558796712333651,0],[1,0]]>,[[[6499395721883379833963935065209141610397608798224633084434854,3344684749143714780110478335537773036998663316703705544745277],[0,0]],[[-2885306962995095040756296596525756267203939058665836372102912,-3344684749143714780110478335537773036998663316703705544745277],[0,0]],[[-3614088758888284793207638468683385343193669739558796712332796,0],[-1,0]],[[855,0],[1,0]]]>*] [x,x^2-x-1,x^2-x+288,x^2-x+1439,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,1151],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1151],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,1151,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,1151],[1,1,1,6],1,[1.000000000,3.796610702,1.587329172],<"notfaithful",0>,[4,3]>,<1,5*1151,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,1151],[3,3,6,6],1,[1.000000000,0.4969451481,0.7155943040],<"notfaithful",0>,[4,3]>,<2,5*1151,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,5,1151],[3,3,6,6],1,[1.000000000,1.143870609,1.024814206],<"2.5_1151.4t3.1",1>,[4,3]>]
x^4+3595*x^2+2584805 2^4*5^3*719^2 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 11 x-1 10 [[-8467107130],[-11792192046],[11792192046],[8467107130]] 2 [3,4,1,3,1,3,3,2,3,2,2,4,2,3,4,4,1,1,4,1,4,2,4,1,3,2,4,3,1,3,4,1,4,2,2,2,3,4,3,4,2,1,2,4,3,2,2,3,3,1,4,2,1,1,4,4,1,1,4,1,4,3,4,2,4,4,2,3,4,1,4,2,3,3,1,3,2,4,1,1,2,2,1,3,2,4,1,4,1,3,4,2,4,2,1,3,1,1,3,1,3,3,3,1,1,4,3,4,2,2,4,3,4,2,2,2,4,4,3,2,2,3,3,3,1,2,1,1,3,3,1,4,2,3,1,2,3,4,4,2,1,2,4,3,1,1,4,3,1,4,3,1,3,3,4,2,1,2,3,1,4,3,3,2,3,3,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+5169610,3>,<x-5169610,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,3,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-209722,-423038],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[136947,-193671],[193670,-136947]],[[-136947,193671],[-193670,136947]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[2584805,0,3595,0,1]>,[[0,-1,0,0],[0,3,0,-1379445464621],[0,-3,0,1379445464621],[0,1,0,0]]>,<719,2,2,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[1,2,3,4],[1,2],[1],[[[4,3,2,1]]],20,<[],[-613548781302578912385505958045033143218280893541558322738,0,1]>,[[0,-1],[0,-1071196381769996018926160847440326796480535044671379],[0,1071196381769996018926160847440326796480535044671379],[0,1]]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,719],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*5*719,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,719],[5,5,5],0,[0.8506508084-0.5257311121*i,0.9335057812-0.08417416378*i,0.9937385314-0.08017220499*i],<"1.2e2_5_719.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,719],[3,5,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,2^2*5*719,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,719],[5,5,5],0,[0.8506508084+0.5257311121*i,0.9335057812+0.08417416378*i,0.9937385314+0.08017220499*i],<"1.2e2_5_719.4t1.1",2>,[4,1]>]
x^5-25*x^3+125*x-124 2^4*5^3*719^2 1 2 20 "F5" [[3,2,1,5,4],[2,3,5,1,4],[5,2,4,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,2,1,5,4]>,<4,5,[5,2,4,1,3]>,<4,5,[4,2,5,3,1]>,<5,4,[2,3,5,1,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 19 x^2+18*x+2 12 [[84385765794583,929729328031008],[961559725712163,738873525630786],[941725778754981,-738873525630786],[-830133564961293,0],[1055777213765727,-929729328031008]] 2 [3,4,1,3,5,3,3,2,3,2,2,4,2,3,4,4,5,5,4,5,4,2,4,5,3,2,4,3,1,3,4,5,4,2,2,2,3,4,3,4,2,1,2,4,3,2,2,3,3,5,4,2,5,5,4,4,5,1,4,5,4,3,4,2,4,4,2,3,4,5,4,2,3,3,5,3,2,4,5,5,2,2,5,3,2,4,5,4,5,3,4,2,4,2,5,3,5,5,3,5,3,3,3,5,5,4,3,4,2,2,4,3,4,2,2,2,4,4,3,2,2,3,3,3,1,2,5,1,3,3,5,4,2,3,1,2,3,4,4,2,5,2,4,3,1,5,4,3,5,4,3,1,3,3,4,2,5,2,3,5,4,3,3,2,3,3,1,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-15625*x^3+48828125*x-2325387500,3>,<x^5-15625*x^3+48828125*x-1210937500,4>]*],[*[5],"CYC",0,5*]] [*<2,4,2,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,2,3,4],[2],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[-110882,-464078],[203896,-220154],[1,0]]>,[[[-420628,0],[0,0]],[[0,1],[1,0]],[[-203896,220155],[-1,0]],[[33287,-193671],[193670,-136947]],[[66949,-26485],[-193670,136947]]]>,<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,3,5,2,4]]],20,<[],[-39736006663695,25719360477740,7670743931910,4371565301785,1]>,[[4371565301769,0,0,0],[1103543245789,-4683289583026,-3766557575216,-4339753861656],[5085301845674,-7537318975107,3714899122607,3618910718051],[8513075934889,-6852877769993,51658452609,720843143605],[4,1,0,0]]>,<719,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[633834492836039970558037870080290308119635023351231945417,280072816495105436701083695470317761579271288845682215887,1]>,[[68218100415661665248350004435993746452797545466531533106,0],[-280072816495105436701083695470317761579271288845682215555,-1],[332,1],[651180170606711696839003166100938480076458135920547438792,853336274412488056168992987545247765254910839418022704],[-439325454527267925386269475066614464949984392541396756675,-853336274412488056168992987545247765254910839418022704]]>*] [x,x^2-x-1,x^4+3595*x^2+2584805,x^4+3595*x^2+2584805,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,719],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,719],[3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,2^2*5*719,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,719],[6,6,6],0,[0.8506508084+0.5257311121*i,0.9335057812+0.08417416378*i,0.9937385314+0.08017220499*i],<"notfaithful",0>,[5,3]>,<1,2^2*5*719,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,719],[6,6,6],0,[0.8506508084-0.5257311121*i,0.9335057812-0.08417416378*i,0.9937385314-0.08017220499*i],<"notfaithful",0>,[5,3]>,<4,2^4*5^3*719^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1],[-2],[1]]],[2,5,719],[6,7,8],1,[0,0,0],<"4.2e4_5e3_719e2.5t3.1",1>,[5,3]>]
x^6-x^5+115*x^4-79*x^3+4296*x^2-1144*x+51986 -2^4*11^2*151^3 0 3 12 "D12" [[1,3,2,5,4,6],[2,1,3,4,6,5],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[3,1,2,5,6,4]>,<6,2,[4,6,5,2,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 10 [[-673481166689,0],[321399696850,-964017796080],[-382266769462,964017796080],[779296690222,964017796080],[-533030743915,-964017796080],[488082292995,0]] 4 [3,6,5,4,1,4,3,3,6,3,5,5,4,3,1,2,5,4,6,6,4,4,4,6,5,4,1,4,4,6,3,4,5,3,4,3,6,2,3,3,6,6,5,3,4,2,4,5,3,5,4,3,3,5,2,4,1,4,4,4,4,4,3,1,5,6,5,4,3,3,6,4,6,4,6,5,6,1,1,4,2,2,4,6,3,6,6,3,3,5,6,4,5,3,2,3,6,5,4,3,3,4,3,3,3,5,2,4,2,3,4,3,2,6,6,5,5,5,5,3,6,3,4,2,6,3,5,6,5,4,4,3,6,1,4,4,1,3,5,4,4,4,5,3,5,5,3,4,6,2,4,6,1,4,1,1,4,2,3,4,6,3,4,6,6,6,1,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-44,2>,<x^3-112*x^2+4192*x-52448,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[-85454,0],[-144122,0],[432028,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-336352,-240676],[301058,77829],[116367,232734]],[[-95676,240676],[223229,446459],[407921,291554]],[[288019,0],[1,0],[0,0]],[[-48333,-240676],[301058,77829],[116367,232734]],[[192343,240676],[223229,446459],[407921,291554]]]>,<7,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[3,6,1]>,[[12619451428201820,-35961438444228116],[-10988716799265487,35961438444228116],[-2296360340069754,-629558894278557],[1480993025601588,629558894278557],[-1485982483348733,-4159064670495931],[670615168880567,4159064670495931]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[333901551535974720397,-47475832833488881822,1]>,[[122475806944728578305,0],[9174713759250271554,0],[47475832833488881822,-1],[0,1],[-65825260351989424929,-1],[-113301093185478306751,1]]>,<151,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[6,149,1]>,[[13438152255743572456719657477786172436934078,0],[-10649166418399761382544832180927204400194596,0],[1,0]]>,[[[17305834892778612449780988640782873517039223,10774489708982295517953189998015438742313042],[-1,0]],[[6656668474378851067236156459855669116844627,10774489708982295517953189998015438742313042],[1,0]],[[7008048076204457253138846106466249499572007,-10774489708982295517953189998015438742313042],[-1,0]],[[-3641118342195304129405986074460954900622589,-10774489708982295517953189998015438742313042],[1,0]],[[10649166418399761382544832180927204400194665,0],[-1,0]],[[69,0],[1,0]]]>,<478901,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[92086236299390774869741245963930568108322965724540899256193212775799375695802249602911315118818482481145131503169,29247877793622501599393351978460760233104181170024122205991120568145431902380435249290582167322127282660619388802,100196590265293360072722815710595033945903578166737814426503405032746814310767724787231664771732767662555958969502,-11175421661498321366917958559038941807982910170192436332874173674861093164787588912461057270716362574344040856142,-141230992141482893597603166545888348424162668480625110623135591319626674840602981233638748187547142943311037,-79227468607003995247681157563527010722050288832271771825022880071679905173087229894506068860411093250642295]>*] [x,x^2-x+3,x^2-x-415,x^2-x+38,x^3-x^2+x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11,151,478901],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,11,151,478901],[3,3,7,3,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,11*151,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,151,478901],[2,1,7,7,1],1,[1.000000000,0.7305162099,0.7651368578],<"notfaithful",0>,[6,3]>,<1,151,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,151,478901],[1,2,1,7,1],1,[1.000000000,1.789614291,1.235542381],<"notfaithful",0>,[6,3]>,<2,2^2*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,11,151,478901],[7,3,8,3,1],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,3]>,<2,2^2*11*151^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,7,11,151,478901],[7,3,8,7,1],1,[1.000000000,1.202492049,1.075303779],<"2.2e2_11_151e2.6t3.2",1>,[6,3]>]
x^6-3*x^5+18*x^4-17*x^3+33*x^2-102*x+93 -3^6*11^3*53^2 0 3 12 "D12" [[1,6,3,5,4,2],[3,4,1,2,6,5],[6,4,5,2,3,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[6,4,5,2,3,1]>,<2,3,[5,2,6,4,1,3]>,<3,2,[5,3,6,1,4,2]>,<6,2,[2,5,4,6,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 7 [[-6264910187,0],[-9470675386,-13576320901],[-12091400847,0],[-3644184726,-13576320901],[4892523849,13576320901],[-933966811,13576320901]] 3 [6,1,5,2,4,6,3,3,1,3,4,5,6,2,4,1,4,3,4,1,3,3,2,4,5,6,4,3,3,4,3,3,5,3,3,3,4,5,6,6,5,4,5,3,3,5,6,5,3,5,6,2,2,1,5,6,4,2,3,3,3,3,6,4,4,4,5,3,3,3,5,6,5,3,4,5,5,4,5,6,1,4,3,1,6,5,4,3,3,4,4,6,5,6,4,6,5,4,6,6,2,6,2,2,3,5,4,3,4,3,6,3,5,1,4,5,5,4,4,6,5,6,6,4,4,6,4,5,5,6,3,3,1,5,2,3,1,3,1,6,6,6,5,6,4,4,3,3,1,4,2,5,4,2,1,4,3,4,6,3,4,3,6,4,5,4,5,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+51,2>,<x^3-9*x^2-729*x-7047,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,6,6,[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,6,4,5]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[3,1,2,6,4,5]]],20,<[],[-1312662936,-451204407,978981810,1547709498,-1410083160,646515024,1]>,[[500121369,216003141,-543232270,-540774948,235687326,-502405540],[554412498,-283263570,261681449,-177641707,531770748,144102965],[-3486405,67260429,281550821,-443844812,394803393,358302575],[186843551,216003141,-543232270,-540774948,235687326,-502405540],[241134680,-283263570,261681449,-177641707,531770748,144102965],[-316764223,67260429,281550821,-443844812,394803393,358302575]]>,<11,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[-197827782969812745310,0],[277512142240507567756,0],[1,0]]>,[[[-277512142240507567749,0],[-1,0]],[[7,0],[1,0]],[[326350914277353145953,257226127439114298513],[-1,0]],[[-68886938414699295492,257226127439114298513],[1,0]],[[-128731987931326925236,-257226127439114298513],[-1,0]],[[148780154309180642520,-257226127439114298513],[1,0]]]>,<19,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,18,1]>,[[14635467341878480215214730,14126980599696233609120763],[81559273037127706684700,-18727577405713242170780686],[-1131808542038136959463361,18727577405713242170780686],[-14110342707377975588825398,-14126980599696233609120763],[503646722829268458018373,-412861656193512337047139],[21477911671236168370959,412861656193512337047139]]>,<53,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-4870869904308282442243618876192760,-6882059061769536054268780576657162,1]>,[[-5375614840196296644320095911434732,0],[-2362726397049817824422726580989731,0],[6882059061769536054268780576657198,-1],[36,1],[3869170618623057234371411246212197,-1],[-3012888443146478819897369330444965,1]]>,<73,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[5,70,1]>,[[-2248343897663834027929262762866742873,3148328235103819347286844685481997601],[-5906156343414187824871452221705224375,8647093888374488694920583891382513954],[-1706332049167050880805086172089763522,-8647093888374488694920583891382513954],[-996267089308880851278485857009688531,-3148328235103819347286844685481997601],[-99934604943707782054992338664672367,73364953109086567264053031826769919],[77687762555013853321258906842180580,-73364953109086567264053031826769919]]>*] [x,x^2-x+40,x^2-x+3,x^2-x-437,x^3+3*x-7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,19,53,73],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*53,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,11,19,53,73],[7,3,3,7,3],1,[1.000000000,2.491445036,1.405777042],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,19,53,73],[1,7,2,1,2],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,3*11*53,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,19,53,73],[7,7,1,7,1],1,[1.000000000,0.7926417171,0.8182277865],<"notfaithful",0>,[6,3]>,<2,3^3*53,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,11,19,53,73],[7,3,3,8,3],1,[1.000000000,0.6312814170,0.7609207477],<"notfaithful",0>,[6,3]>,<2,3^3*11^2*53,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[3,11,19,53,73],[7,7,3,8,3],1,[1.000000000,0.9415550609,1.144840531],<"2.3e3_11e2_53.6t3.2",1>,[6,3]>]
