x^2-x-73 293 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 17 x-1 5 [[-365441],[365442]] 1 [2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<293,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[21389,293,1]>,[[-146,-1],[147,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[293],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,293,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[293],[3],1,[1.000000000,0.3314383943,0.6690787423],<"1.293.2t1.1",1>,[2,1]>]
x^4+x^2-4*x-1 -2^4*5*11^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 263 x-1 5 [[241042640517],[-254928154649],[-181167401081],[195052915213]] 3 [2,4,3,4,3,5,3,5,2,2,5,3,4,4,4,5,5,4,4,5,3,3,2,4,5,4,2,4,4,3,4,5,5,5,4,5,3,4,4,5,3,4,5,3,3,3,5,4,4,4,5,5,4,5,5,1,4,3,3,2,4,5,2,5,5,3,5,5,4,2,5,5,4,5,3,1,4,3,4,4,5,4,3,5,3,4,4,5,4,4,4,3,2,3,3,4,4,4,1,4,2,3,4,4,3,5,4,5,5,1,1,3,5,3,3,2,4,4,3,3,4,5,3,4,5,1,4,5,4,3,3,4,3,5,1,2,5,4,5,2,5,4,4,4,4,3,3,3,5,4,5,4,2,4,4,3,5,2,3,4,1,3,2,3,3,4,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[4,3,2,1],[3,4,2,1]],[4,3,2,1],[1,2,3,2,5],[2],[[[2,1,4,3],[2,1,3,4]]],20,<<[],[1,1,1]>,[[179862,85472],[-486948,30136],[-236652,496064],[180110,-262368],[1,0]]>,[[[-169704,92161],[-4452,221644],[-108689,-226592],[-14481,-96765]],[[211332,-8905],[4452,-221644],[108689,226592],[14481,96765]],[[-260171,-78583],[14728,226664],[245217,-3312],[-158636,-244921]],[[218543,-4673],[-14728,-226664],[-245217,3312],[158636,244921]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-4952039386460,0],[-33483778105715,0],[1,0]]>,[[[-39827956409667,-35384891588559],[0,0]],[[6344178303944,35384891588559],[0,0]],[[33483778105719,0],[-1,0]],[[4,0],[1,0]]]>,<11,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,7,1]>,[[33643849367811343936,0],[115316429158287766519,0],[-161017696099356153365,0],[1,0]]>,[[[-161017696099356153374,0],[0,0],[0,0]],[[52536081923511296223,184222065373255208211],[3180713457001055858,9645788194630951144],[22134423869927709075,-28623930579114681002]],[[3,0],[1,0],[0,0]],[[108481614175844857148,-184222065373255208211],[-3180713457001055859,-9645788194630951144],[-22134423869927709075,28623930579114681002]]]>*] [x,x^2+5,x^3-x^2+4*x-20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11],[6,6,3],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,5]>,<2,2^2*5*11^2,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,5,11],[6,6,7],1,[1.000000000,1.537800372,1.215851037],<"notfaithful",0>,[4,5]>,<3,2^6*5^2*11^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,5,11],[6,7,7],1,[1.000000000,0.8431113752,0.9578598935],<"3.2e6_5e2_11e2.6t8.1",1>,[4,5]>,<3,2^4*5*11^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,11],[6,7,8],1,[1.000000000,0.6403269909,0.8013919153],<"3.2e4_5_11e2.4t5.1",1>,[4,5]>]
x^6-2*x^5-3*x^4+4*x^3+31*x^2-18*x+27 -2^6*3^3*5^4*17 0 3 48 "C2*S4" [[5,2,3,6,1,4],[2,5,6,3,1,4],[1,2,3,4,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[1,3,2,4,5,6]>,<2,3,[1,3,2,4,6,5]>,<2,6,[5,2,3,6,1,4]>,<2,6,[5,3,2,6,1,4]>,<3,8,[2,5,6,3,1,4]>,<4,6,[1,6,5,4,2,3]>,<4,6,[4,6,5,1,2,3]>,<6,8,[2,6,5,3,1,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 14 [[-94360543604611,0],[179092300293842,-13901198518008],[77292847531531,81732914192603],[56412257676032,0],[-103349143663343,13901198518008],[-115087718233449,-81732914192603]] 6 [6,3,5,10,5,7,5,7,9,9,10,3,9,7,8,8,6,10,7,9,2,2,8,8,10,8,4,9,10,9,4,5,6,3,8,7,7,10,9,5,8,10,6,10,9,10,10,7,5,7,5,8,10,8,6,6,5,4,10,8,10,6,7,5,10,9,4,10,9,4,6,8,10,7,10,8,6,10,5,7,9,4,5,7,10,6,5,4,6,4,6,9,10,6,10,5,8,9,7,10,3,8,8,8,10,7,8,8,8,10,3,4,9,10,7,9,3,8,5,8,1,3,9,9,3,8,10,9,7,1,1,9,3,7,6,7,6,10,6,9,10,9,10,9,4,5,10,9,4,8,10,5,7,9,3,9,7,9,7,5,5,8,4,6,6,9,10,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+14*x^2+1932*x+30312,4>,<x^6-48*x^5+2612*x^4-50304*x^3+1160496*x^2-11895552*x-123674688,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+14,2>,<x^6+8*x^5-28*x^4-10176*x^3+9136*x^2-672128*x-3949888,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,24,12,[[2,1,3,4,6,5],[3,4,6,5,2,1],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,3,4,6,5],[2,1,5,6,3,4],[3,4,6,5,2,1],[1,2,5,6,4,3]],[2,1,5,6,3,4],[1,4,6,7,8],[1,2],[[[2,1,3,4,6,5],[3,4,6,5,2,1]],[[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,1]>,[[-409530,-189004],[401404,150556],[322180,-463236],[-322662,-230864],[-255124,-467972],[-441850,-329040],[373322,353154],[-388900,-264870],[-162972,-65202],[240676,314106],[261220,342290],[143220,394430],[1,0]]>,[[[-36663,22704],[28256,-21102],[-2646,-62806],[18236,55330],[-47462,-37740],[63858,-38712],[-62449,12398],[26125,25968],[62188,50299],[-49385,50310],[22361,17093],[45792,53307]],[[23069,50992],[760,40626],[53972,-36446],[51828,4130],[-33568,54308],[-38000,31964],[38059,-2714],[-23097,2784],[-33817,-8843],[32705,26928],[-5481,65013],[-5652,-11889]],[[61045,-48666],[38682,-59038],[55044,-32876],[-23946,-39892],[37550,-21246],[-48492,-15852],[62789,55784],[51668,-56141],[38745,-64768],[-14102,-62047],[-61336,14509],[-56573,-19755]],[[-40055,36622],[-29398,63882],[32938,35754],[-36146,-42684],[-29590,45896],[-13486,-60842],[-35315,-34374],[-7398,13725],[12884,62317],[-486,-61905],[45408,31597],[7267,30773]],[[60863,25836],[16578,-45444],[-5228,57418],[-12704,36284],[-22178,-28010],[42670,2130],[-33693,-11814],[20715,-54369],[30621,-54626],[56161,-22653],[3496,-4264],[-64151,-55786]],[[62815,43584],[-54878,21076],[-3008,38956],[2732,-13168],[-35824,-13208],[-6550,-49760],[30609,-19280],[63059,-63039],[20451,15621],[-24893,-61705],[-4448,7124],[-57755,3350]]]>,<3,4,2,[[2,1,5,6,3,4],[1,2,3,6,5,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,3,6,5,4],[2,1,5,4,3,6]],[1,2,3,6,5,4],[1,6,3,5],[1],[[[2,1,5,6,3,4]]],20,<<[],[2,2,1]>,[[371020224,0],[-196388790,0],[1,0]]>,[[[-387420489,0],[3,0]],[[-185674608,0],[387420486,0]],[[556910429,0],[287880347,0]],[[361359182,234854742],[171239954,171239954]],[[-236824210,0],[99540142,0]],[[-108350302,-234854742],[216180535,216180535]]]>,<5,6,3,[[2,3,1,5,6,4],[3,2,1,6,5,4]],[[1,2,3,4,5,6],[3,2,1,6,5,4],[2,3,1,5,6,4]],[3,2,1,6,5,4],[1,5,7],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[27478125637170,0],[-17604380006505,0],[-39498202822235,0],[1,0]]>,[[[-44130362895557,39585841577130],[-7576815388042,-8556779276052],[-2658912857594,-1329456428797]],[[3,0],[1,0],[0,0]],[[-11738865922827,-39585841577130],[7576815388041,8556779276052],[2658912857594,1329456428797]],[[45941349222746,31700303415385],[-4074054822962,-5277154562902],[-175371929606,2352801083129]],[[-4579687606194,0],[6112977722441,0],[-9311538136397,0]],[[14507567201831,-31700303415385],[-2038922899479,5277154562902],[9486910066003,-2352801083129]]]>,<17,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,16,1]>,[[-1854071515788874874497425,0],[1312020290649754070207362,0],[1,0]]>,[[[1859927027494347722090531,1461025407011742628485995],[0,0]],[[-462745123135367586526346,155707840360359954972170],[0,0]],[[1110160837746445656320535,-155707840360359954972170],[0,0]],[[-1195322451455671721677384,-1461025407011742628485995],[0,0]],[[-1312020290649754070207348,0],[-1,0]],[[14,0],[1,0]]]>*] [x,x^2-x-4,x^2-x+1,x^2-x+13,x^6-x^5-19*x^4+21*x^3+58*x^2+56*x+2,x^3-x^2-3*x-3,x^4-4*x^2-34*x-13,0,0,x^4-4*x^2-34*x-13] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,17,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,17],[1,2,2,11],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17],[5,11,5,5],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,3*17,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17],[2,11,1,11],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[6,11]>,<2,2^2*3*5^2*17^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,5,17],[11,12,11,11],1,[1.000000000,0.7563665790,0.9095150001],<"notfaithful",0>,[6,11]>,<2,2^2*3*5^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,17],[11,12,11,5],1,[1.000000000,1.142167444,1.092611110],<"notfaithful",0>,[6,11]>,<3,2^4*3*5^2*17^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5,17],[11,12,13,13],1,[1.000000000,1.399983954,1.062133756],<"notfaithful",0>,[6,11]>,<3,2^4*3^2*5^2*17,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5,17],[11,12,12,13],1,[1.000000000,1.821514312,1.177575786],<"3.2e4_3e2_5e2_17.6t11.2",1>,[6,11]>,<3,2^4*3*5^2*17,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]],[[1],[1]]],[2,3,5,17],[11,12,13,12],1,[1.000000000,0.8691574740,0.9681914781],<"3.2e4_3_5e2_17.6t11.2",1>,[6,11]>,<3,2^4*3^2*5^2*17^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5,17],[11,12,12,12],1,[1.000000000,0.6663385698,0.8596173762],<"notfaithful",0>,[6,11]>]
x^6+12*x^4-2*x^3-27*x^2+30*x-6 2^6*3^6*7^3*13^2 2 2 12 "D12" [[2,1,4,3,6,5],[1,2,6,5,4,3],[6,4,3,2,5,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[2,1,4,3,6,5]>,<2,3,[6,4,3,2,5,1]>,<3,2,[3,5,6,2,4,1]>,<6,2,[4,6,2,3,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 8 [[4205605018,5623749631],[-3048361413,722339761],[4879489906,-5623749631],[2115275483,0],[933085930,-722339761],[7898468117,0]] 4 [1,1,3,4,3,3,6,4,6,4,4,4,3,3,5,4,1,3,6,3,6,3,5,3,6,2,5,6,4,4,3,4,5,5,5,6,3,6,1,6,2,3,6,4,5,1,3,4,5,6,4,3,2,4,2,2,6,4,5,5,5,3,4,4,3,5,6,5,2,6,3,3,5,5,2,1,4,2,5,6,4,4,3,3,5,6,5,4,3,2,4,5,6,6,6,4,3,6,1,4,3,5,4,4,3,6,5,3,2,3,1,4,5,4,6,4,4,4,4,6,6,5,6,3,4,4,4,4,5,6,6,3,3,5,3,2,3,4,6,4,4,5,3,3,3,5,6,2,5,3,4,2,3,4,3,6,3,3,3,3,3,4,6,4,5,5,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+18,2>,<x^3-594*x+6372,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,4,3,6,5]]],20,<[],[-333150,-457382,1]>,[[0,1],[-66906,-1],[13655,-13654],[-23661,13654],[117417,-117419],[-40505,117419]]>,<3,6,6,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[2,3,1,5,6,4]]],20,<[],[-542975865,-1628927595,1722112860,-814463757,-135743937,9,1]>,[[-304067619,287777766,196750816,325496922,441669976,0],[-554126229,-271487913,480982069,314516807,-46575407,-441669976],[-304067619,-16289853,484528582,522247738,-395094569,441669976],[-569354131,-546066420,321571402,77448702,12908117,0],[-232346146,-208793019,-269743166,-203805535,-141458347,59483526],[-360561190,-407402028,-51828236,126356833,128550230,-59483526]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[-24256447259989,0],[2626160552244579,0],[1,0]]>,[[[4414666505034273,0],[-7,0]],[[40,0],[7,0]],[[-5288604961252131,-32159922148079085],[5322046212783498,4759440333763657]],[[-17810620259123056,-18499806718470640],[-5322046212783498,-4759440333763657]],[[13395953754088783,18499806718470640],[436805419052158,4759440333763657]],[[28086395331998377,32159922148079085],[-436805419052158,-4759440333763657]]]>,<13,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,12,1]>,[[-6323171550291321136268,5107988087580652469650],[6750884311619751303598,-1011596010011360180303],[1,0]]>,[[[6750884311619751303598,-1011596010011360180315],[0,0]],[[-114927343124725971423,1011596010011360180315],[0,0]],[[-6750884311619751303598,1011596010011360180309],[-1,0]],[[0,6],[1,0]],[[3345107239991800589377,3222298335932292591462],[216329673486851107109,200097632595654893137]],[[-3230179896867074617954,-4233894345943652771777],[-216329673486851107109,-200097632595654893137]]]>*] [x,x^2+273,x^2-7,x^2-x+10,x^3+9*x-16,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*7*13,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,13],[7,7,7,7],1,[1.000000000,0.7605513482,0.9528364177],<"notfaithful",0>,[6,3]>,<1,2^2*7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13],[7,1,7,2],1,[1.000000000,1.046454885,1.065817093],<"notfaithful",0>,[6,3]>,<1,3*13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13],[1,7,2,7],1,[1.000000000,2.012229726,1.359658038],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*13,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13],[7,8,7,7],1,[1.000000000,2.250996772,1.363241765],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*13,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,7,13],[7,8,9,9],1,[1.000000000,1.855797029,1.308329485],<"2.2e2_3e3_7_13.6t3.1",1>,[6,3]>]
