x^5-x^4+3*x^3-2*x^2+4*x-2 2^2*5*13*241 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[2117400,0],[958444,1990437],[-1239641,-77434],[386473,77434],[-2222675,-1990437]] 3 [3,5,4,7,6,4,6,4,3,6,6,7,5,6,4,5,7,6,6,3,2,4,6,4,4,7,3,5,6,5,3,7,5,5,3,7,3,5,7,3,2,6,4,4,5,5,6,6,5,5,5,5,2,4,5,3,7,5,2,5,4,2,7,7,5,5,5,7,7,5,7,2,4,6,6,5,2,2,5,3,2,7,3,7,7,3,6,3,6,5,2,5,3,6,4,6,5,7,5,2,4,6,2,3,7,5,7,5,5,3,5,7,3,6,6,6,3,6,6,6,6,5,6,4,5,2,3,6,2,6,5,3,5,6,4,6,4,6,6,2,6,5,5,2,6,7,5,7,5,2,4,6,5,5,3,3,4,4,7,4,2,6,4,5,5,7,6,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,3,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[2,1,3,5,4],[1,3,4],[1],[[[1,2,4,5,3]]],20,<<[],[1,1,1]>,[[-195542,0],[-304778,0],[-215694,0],[1,0]]>,[[[-223422,-231151],[0,0],[0,0]],[[7729,231151],[0,0],[0,0]],[[0,0],[1,0],[0,0]],[[-75154,-366002],[225090,450181],[458927,393566]],[[290848,366002],[299197,74107],[65361,130722]]]>,<5,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[3,3,0,1]>,[[-28855362406040,0,0],[20071531121335,0,0],[1,0,0]]>,[[[35169571578154,-17498206588684,46028674482397],[0,0,0]],[[39287040791212,12978209244891,-47280022551699],[0,0,0]],[[40982350392589,4519997343793,1251348069302],[0,0,0]],[[-20071531121332,0,0],[-1,0,0]],[[3,0,0],[1,0,0]]]>,<13,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[11,2,0,1]>,[[-5808390854626389097588,0,0],[-146477895888376752921,0,0],[1,0,0]]>,[[[7617279450407649790408,3117991252920417238162,5749579061777831531042],[0,0,0]],[[2599339034009210808373,-2337837851561333303523,6737364693199202154216],[0,0,0]],[[8641867394575562087076,-780153401359083934639,6518020019903765753543],[0,0,0]],[[146477895888376752933,0,0],[-1,0,0]],[[12,0,0],[1,0,0]]]>,<241,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[7,238,1]>,[[-140535920172216620373326071938362443864371791351,0],[-121284839025669602920807300489206322438906985252,0],[1,0]]>,[[[-205413880850784031671334545560011609411999370476,0],[0,0]],[[-11166920893175276108581993582658056090832207587,-105073113007574090866475868402226532009894966394],[0,0]],[[95295962718289704859109238653463343063924592528,105073113007574090866475868402226532009894966394],[0,0]],[[121284839025669602920807300489206322438906985394,0],[-1,0]],[[142,0],[1,0]]]>*] [x,x^2-x-3916,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,13,241],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5*13*241,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,13,241],[1,8,8,8],1,[1.000000000,1.750147752,1.197825367],<"notfaithful",0>,[5,5]>,<4,2^2*5^3*13^3*241^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,5,13,241],[8,9,9,10],1,[0,0,0],<"4.2e2_5e3_13e3_241e3.10t12.1",1>,[5,5]>,<4,2^2*5*13*241,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,5,13,241],[8,9,9,10],1,[1.000000000,0.9572541956,1.032661880],<"4.2e2_5_13_241.5t5.1",1>,[5,5]>,<5,2^4*5^2*13^2*241^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,5,13,241],[8,9,9,10],1,[0,0,0],<"5.2e4_5e2_13e2_241e2.10t13.1",1>,[5,5]>,<5,2^4*5^3*13^3*241^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,5,13,241],[8,9,9,10],1,[0,0,0],<"5.2e4_5e3_13e3_241e3.6t14.1",1>,[5,5]>,<6,2^4*5^3*13^3*241^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[2],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,5,13,241],[8,9,9,10],1,[0,0,0],<"6.2e4_5e3_13e3_241e3.20t35.1",1>,[5,5]>]
x^4-x^3-4254*x^2+34744*x+400576 5^3*2269^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 11 x-1 8 [[-87875535],[-5885800],[84168759],[9592577]] 1 [1,4,1,4,1,1,3,3,1,2,3,3,4,1,2,4,2,1,1,3,3,4,4,2,2,1,1,1,2,3,1,4,3,1,3,2,3,4,4,2,1,3,4,1,2,1,3,4,2,4,1,3,1,4,3,2,1,4,1,3,1,1,2,4,3,2,2,1,1,3,2,1,4,3,4,2,2,1,4,3,4,4,1,3,4,2,3,4,2,3,2,4,2,1,4,4,3,2,4,2,4,2,4,1,1,2,2,2,3,1,3,3,4,4,2,2,3,3,4,1,1,2,2,4,2,4,1,2,2,2,4,1,1,2,4,1,1,2,2,2,4,2,2,3,3,1,1,1,2,3,4,3,1,1,4,2,4,4,3,1,2,1,3,4,1,1,1,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+261644,3>,<x-328296,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[278707,-52654,59304,-23212]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[471680,920,-4170,15,1]>,[[-41194216034121,8351704072664,3470471624792,1326115173701],[38936998717219,2059710801708,98753257616,8873685577212],[2257217316899,8662071453752,-3569224882408,8873685577212],[4,1,0,0]]>,<13,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[8958200800398067683123,-8416020290854410605,37022482087863121466,9625293961515056337]>,<2269,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[8374279584656,19698305348,17371464,6807,1]>,[[-1703044099320869339803028286036428447950121018984543363698054333527,-989388174211811588090224373874282322820495804129808036124106431,-2072597640805777723326935541822850038322245520720201317053111986,-2089656057602533095535387686199992836991564413894853179744907154],[-4180199152878497470425614883907597099513933410234788256349791365345,-59704458788643802729582505319999795342616126111281519421289565,-626896817280759928660616305859997851097469324168455953923472150,1044828028801266547767693843099996418495782206947426589872453577],[5883243252199366810228643169944025547464054429219331620047845697171,1049092633000455390819806879194282118163111930241089555545395995,2699494458086537651987551847682847889419714844888657270976584136,1044828028801266547767693843099996418495782206947426589872453577],[1702,1,0,0]]>*] [x,0,x^2-x-2836,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,13,2269],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*2269,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,13,2269],[1,5,1,5],0,[0.6261244823-0.7797231128*i,2.160877905-0.7525012129*i,1.334992025-0.1662144043*i],<"1.5_2269.4t1.1",1>,[4,1]>,<1,5*2269,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,13,2269],[1,5,1,5],1,[1.000000000,1.503304217,1.187761055],<"notfaithful",0>,[4,1]>,<1,5*2269,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,13,2269],[1,5,1,5],0,[0.6261244823+0.7797231128*i,2.160877905+0.7525012129*i,1.334992025+0.1662144043*i],<"1.5_2269.4t1.1",2>,[4,1]>]
x^4-x^3-4254*x^2-135431*x-1130999 5^3*2269^3 4 0 4 "C4" [[4,3,1,2],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[4,3,1,2]>,<4,1,[3,4,2,1]>] [[1,1,1,1],[2,2],[4]] 47 x-1 6 [[-384541621],[-937335269],[1850810816],[-528933925]] 1 [2,4,1,4,1,2,3,4,2,2,4,3,3,2,1,4,2,1,2,4,3,3,4,2,1,1,2,2,2,3,2,3,3,1,4,2,3,4,4,1,1,4,3,2,1,1,4,4,1,3,2,4,1,3,3,1,1,3,2,4,2,2,1,3,3,1,2,2,2,4,1,1,4,3,3,1,2,2,3,4,3,3,1,3,3,1,4,4,2,3,1,3,1,1,3,4,4,2,4,2,4,1,4,1,1,1,1,1,4,1,3,3,4,3,2,2,3,3,4,1,1,1,1,4,2,3,1,2,1,1,3,2,1,1,3,1,2,1,1,2,3,2,1,3,4,1,2,2,2,3,4,4,2,2,4,2,3,3,3,1,1,2,3,3,2,2,1,2] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+261644,3>,<x+12054,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[305322,-139697],[445019,139697],[-65779,94494],[-160273,-94494]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[-1740595,-169255,-4170,15,1]>,[[-36255387235821,5201859907639,-3625538723528,6147652618156],[-12216489176731,-8669766512767,6147652618156,-3073826309078],[-46895555228076,3467906605127,-2522113894628,-3073826309078],[4,1,0,0]]>,<11,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[193915572585056673391,-577575873708460629,-171201785759110229,1430311046638999303]>,<2269,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[8373988415231,19698135173,17371464,6807,1]>,[[3459828132654869041943943264795268612514746232407366833538401229833,-381206272879558069848385110709042376874696587969079642302524894,1191269602748618968276203470965757427733426837403373882195612486,-1191269602748618968276203470965757427733426837403373882195612444],[-1135256106027378904387856383760947513481401107508667242254794668181,190603136439779034924192555354521188437348293984539821151262599,-1381872739188398003200396026320278616170775131387913703346910456,595634801374309484138101735482878713866713418701686941097806222],[-2324572026627490137556086881034321099033345124898699591283606563353,190603136439779034924192555354521188437348293984539821151262294,190603136439779034924192555354521188437348293984539821151297970,595634801374309484138101735482878713866713418701686941097806222],[1702,1,0,0]]>*] [x,0,x^2-x-2836,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,2269],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*2269,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,11,2269],[2,5,1,5],0,[0.9774169345-0.2113199851*i,0.5347769984-0.2388366046*i,0.7873180747-0.1031693221*i],<"1.5_2269.4t1.2",1>,[4,1]>,<1,5*2269,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,2269],[1,5,1,5],1,[1.000000000,1.503304217,1.187761055],<"notfaithful",0>,[4,1]>,<1,5*2269,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,11,2269],[2,5,1,5],0,[0.9774169345+0.2113199851*i,0.5347769984+0.2388366046*i,0.7873180747+0.1031693221*i],<"1.5_2269.4t1.2",2>,[4,1]>]
