x^2-x-711 5*569 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[99],[-98]] 1 [2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-705,5,1]>,[[-2,-1],[3,1]]>,<569,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[80229,569,1]>,[[-284,-1],[285,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,569],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*569,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,569],[3,3],1,[1.000000000,0.7444749305,0.8658041203],<"1.5_569.2t1.1",1>,[2,1]>]
x^3+6*x-32 -2^3*3^4*11 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[-47850],[26440],[21410]] 2 [1,2,2,2,1,1,2,3,3,3,3,2,2,3,3,2,2,3,2,1,2,2,3,3,3,3,1,3,3,1,2,3,3,1,3,2,2,2,2,1,2,2,3,2,3,3,1,3,3,2,2,2,2,2,1,2,2,2,3,2,3,3,1,3,3,2,2,2,3,3,1,2,3,3,2,3,2,2,3,2,2,2,2,1,2,2,3,2,3,3,2,2,3,3,2,2,2,3,3,3,1,3,3,2,3,3,2,2,3,2,2,1,1,2,1,1,2,1,2,1,2,2,3,2,2,1,2,3,3,1,3,2,1,2,2,2,2,3,2,2,3,3,3,3,2,1,3,2,2,1,3,3,2,2,2,1,2,3,2,1,2,2,2,2,3,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[211206,74416,1]>,[[74416,0],[0,1],[-74416,-1]]>,<3,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[2],[[[3,1,2]]],20,<<[],[2,2,1]>,[[-12,0],[18,0],[6,0],[1,0]]>,[[[2,0],[1,0],[0,0]],[[163472060,163472061],[81736030,-499394703],[55238897,55238897]],[[-163472062,-163472061],[-81736031,499394703],[332181592,332181592]]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[5095400278058767336,75301263755291694109,1]>,[[75301263755291694093,0],[-75301263755291694101,-1],[8,1]]>*] [x,x^2+22,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*11,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[4,2,4],1,[1.000000000,0.6697898043,0.8558393737],<"notfaithful",0>,[3,2]>,<2,2^3*3^4*11,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[4,5,4],1,[1.000000000,2.167168164,1.352189990],<"2.2e3_3e4_11.3t2.1",1>,[3,2]>]
x^6-x^4-4*x^2-1 2^6*13^4 2 2 12 "A4" [[2,6,4,5,3,1],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,3,[4,2,6,1,5,3]>,<3,4,[2,6,4,5,3,1]>,<3,4,[6,1,5,3,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[3,3]] 31 x^2+29*x+3 9 [[-9343543989773,3914173200821],[-3880661634472,0],[-1730899388289,-11059905679470],[9343543989773,-3914173200821],[3880661634472,0],[1730899388289,11059905679470]] 2 [3,3,2,4,3,1,4,4,3,3,2,3,3,4,1,2,4,4,3,4,2,1,2,3,4,3,2,3,2,4,3,2,4,4,4,2,2,4,3,4,3,2,4,3,3,4,3,3,4,2,2,2,4,4,3,3,4,3,4,2,3,4,2,2,2,1,4,2,4,3,3,2,3,4,3,4,1,4,3,4,3,2,3,4,3,2,4,3,4,2,1,3,4,3,2,4,3,2,3,1,2,3,4,3,2,2,3,2,1,3,4,3,4,2,4,4,4,3,3,4,3,3,2,4,3,2,4,4,2,1,3,3,3,3,4,3,4,4,4,3,1,3,4,2,3,4,2,2,2,2,4,3,2,3,3,2,4,4,2,1,3,4,2,4,3,2,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+3440*x^2-90176*x+1345408,3>,<x^4+5832*x^2-90176*x+6573072,4>]*]] [*<2,12,4,[[2,1,4,3,5,6],[5,6,2,1,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[5,6,2,1,4,3],[4,3,6,5,1,2]],[5,6,2,1,4,3],[1,2,3,4],[2],[[[1,2,4,3,6,5],[2,1,4,3,5,6]]],20,<<[],[1,1,0,1]>,[[-156854,-49560,323456],[-494284,-154264,-230588],[135822,474800,123476],[-463354,501296,-238076],[1,0,0]]>,[[[212349,56361,-128248],[-260144,248214,-55708],[-106460,237301,-1373],[229319,-202263,-231883]],[[-212349,-56361,128248],[260144,-248214,55708],[106460,-237301,1373],[-229319,202263,231883]],[[114481,46909,111701],[85678,-166788,-48186],[99106,-141486,-234495],[-212151,121356,-42269]],[[-114481,-46909,-111701],[-85678,166788,48186],[-99106,141486,234495],[212151,-121356,42269]],[[-113001,27372,105205],[-123492,151050,-190468],[-95950,-47881,242318],[-56337,212167,215324]],[[113001,-27372,-105205],[123492,-151050,190468],[95950,47881,-242318],[56337,-212167,-215324]]]>,<13,3,3,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,3,4],[1],[[[3,1,2,5,6,4]]],20,<[],[-2624994005794008098484,5007232909490430185216,-8025260467689376647944,1]>,[[952185915202332980166,343199592631631654057,74483521607726256342],[7073074552487043667798,-343199592631631654058,-74483521607726256342],[10,1,0],[-10,-1,0],[-7073074552487043667798,343199592631631654058,74483521607726256342],[-952185915202332980166,-343199592631631654057,-74483521607726256342]]>*] [x,x^3-x^2-4*x-1,x^3-x^2-4*x-1,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,17],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,4]>,<1,13,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,13,17],[3,3,5,4],0,[0.2526204075+0.9675654653*i,0.5663299165+0.3150964448*i,0.8121434926+0.2232040771*i],<"notfaithful",0>,[6,4]>,<1,13,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,13,17],[3,3,5,4],0,[0.2526204075-0.9675654653*i,0.5663299165-0.3150964448*i,0.8121434926-0.2232040771*i],<"notfaithful",0>,[6,4]>,<3,2^6*13^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3,13,17],[5,3,6,3],1,[1.000000000,0.9424181976,0.9698417249],<"3.2e6_13e2.4t4.2",1>,[6,4]>]
x^3-x^2-21*x-205 -2^2*5*2351 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[-4364539],[-8988182],[13352722]] 2 [2,2,1,2,3,3,3,3,2,2,1,3,2,2,3,3,1,2,1,2,1,3,3,2,1,2,2,2,2,2,2,3,2,2,3,2,2,1,2,3,3,2,2,1,1,2,2,3,3,3,1,2,1,2,3,2,1,3,3,2,2,3,2,3,1,1,1,2,1,1,2,3,3,3,2,2,3,2,1,1,2,1,2,3,1,2,3,3,2,3,3,1,2,2,3,1,2,3,2,1,2,2,3,2,3,3,1,2,3,2,2,1,1,3,2,2,2,2,3,3,2,2,1,2,3,2,2,1,2,3,3,2,2,3,3,2,1,2,2,1,2,3,2,3,2,2,1,2,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-226,0],[-20,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[22571,45142],[202880,405761],[365152,206016]],[[-22571,-45142],[321407,118527],[159136,318272]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1373440823595,2952219010450,1]>,[[14761095052245,0],[3,5],[4312391275878,-5]]>,<2351,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[11373709690360736165661413901124125672257946596837570872568913964434,349595983033790249762539796021671240960249588267944977432401448442,1]>,[[349595983033790249762539796021671240960249588267944977432401445313,0],[-349595983033790249762539796021671240960249588267944977432401446877,-1],[1565,1]]>*] [x,x^2-x+2939,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,2351],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*2351,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,2351],[2,4,4],1,[1.000000000,0.5795201641,0.7190805727],<"notfaithful",0>,[3,2]>,<2,2^2*5*2351,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,2351],[4,5,5],1,[1.000000000,1.194542508,1.035736989],<"2.2e2_5_2351.3t2.1",1>,[3,2]>]
x^4-37*x^2-108 -3*1801^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 6 [[548092696],[1184189897],[-1184189897],[-548092696]] 4 [4,1,4,2,5,3,4,3,5,5,3,1,5,1,5,4,5,3,2,5,2,3,5,4,3,4,2,4,3,4,3,5,5,3,5,3,3,3,5,5,5,2,5,2,4,2,2,2,4,3,4,4,3,5,4,4,5,1,3,5,1,4,3,5,3,4,1,3,5,1,4,4,2,2,3,5,4,3,4,3,4,3,5,3,2,5,4,1,4,2,4,5,1,5,3,4,5,4,3,1,2,5,4,5,3,1,4,5,4,1,1,3,4,1,3,5,2,4,5,5,3,3,5,5,1,5,3,4,3,2,3,4,2,3,5,2,4,1,5,5,3,4,3,4,2,5,3,5,3,4,3,5,2,4,3,4,1,5,2,4,5,4,3,5,4,5,2,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-222,2>,<x^2+15552,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-56278,-112556],[56278,112556],[-133047,0],[133047,0]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[279608664,0,1]>,[[1289440709,0],[-1289440709,0],[0,3],[0,387420486]]>,<1801,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-35310693794743441451255774170410960009425027492317559488099391447,-58708894417409118159862162855150062120473495559014158215389890655,1]>,[[58708894417409118159862162855150062120473495559014158215389891915,-1],[1260,1],[-1260,-1],[-58708894417409118159862162855150062120473495559014158215389891915,1]]>*] [x,x^2-x-450,x^2-x+1,x^2-x+1351,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1801],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1801,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,1801],[1,1,6],1,[1.000000000,3.266713486,1.567128988],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,1801],[4,6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*1801,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,1801],[3,6,6],1,[1.000000000,0.6838366478,0.7855457875],<"notfaithful",0>,[4,3]>,<2,3*1801,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,1801],[3,6,6],1,[1.000000000,1.583976591,1.155857191],<"2.3_1801.4t3.2",1>,[4,3]>]
x^6-18*x^4-96*x^3+162*x^2+1134*x+2529 -2^6*3^10*17^2 0 3 12 "D12" [[5,6,4,3,1,2],[2,1,5,6,3,4],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[5,6,4,3,1,2]>,<2,3,[1,4,6,2,5,3]>,<3,2,[3,4,6,5,2,1]>,<6,2,[4,1,5,3,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 37 x^2+33*x+2 7 [[-7786783170,30061290606],[2250658305,0],[-36654492125,0],[-25463159203,-12981914201],[23212500898,12981914201],[44441275295,-30061290606]] 2 [4,2,5,6,3,5,1,3,3,1,2,4,5,3,2,4,6,4,3,3,4,6,6,4,4,4,3,3,4,1,3,3,4,2,4,3,5,6,3,5,2,4,6,4,5,6,6,3,3,5,5,6,4,6,4,6,5,3,4,4,6,4,3,3,4,5,3,4,3,1,4,6,6,5,6,6,4,4,5,1,3,5,3,5,6,6,5,1,4,3,6,3,2,2,2,3,4,5,3,4,2,4,6,4,2,5,6,4,2,4,6,5,5,6,3,1,6,6,5,6,1,4,1,3,6,4,4,3,3,5,3,3,6,1,4,1,4,6,4,1,6,5,6,3,5,3,4,5,3,6,4,1,3,3,2,3,3,5,5,5,3,4,3,6,4,3,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-90,2>,<x^3-72171*x-7295832,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[10674,0],[80642,0],[1,0]]>,[[[10225,0],[-8,0]],[[1,0],[8,0]],[[234356,-55575],[65951,131910]],[[191286,261725],[-65951,-131910]],[[-70439,-261725],[65959,131910]],[[-234357,55575],[-65959,-131910]]]>,<3,12,6,[[2,3,1,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2],[2,3,1,5,6,4],[5,6,4,2,3,1]],[4,5,6,1,2,3],[1,2,4,3,5,6],[1,4],[[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[2,3,1,5,6,4]]],20,<<[],[2,2,1]>,[[-538239459,1405090023],[0,0],[568208439,-1572079806],[-886810356,-1146027447],[-842297409,277925526],[-169582635,-1402158852],[1,0]]>,[[[-114844119,-185518227],[24892704,48394446],[108666425,48997843],[115709766,63846663],[31616360,28448253],[35858466,5929389]],[[145286445,-172320303],[-45629742,73019862],[31349816,111787183],[27182079,91980690],[121053086,5165193],[44687654,56464467]],[[-30442326,-29581959],[20737038,-121414308],[118264085,97495300],[115388481,102452973],[105610880,95526717],[48594043,66746307]],[[-177457464,139989957],[191651505,-186253350],[106444224,88563631],[23812305,79626426],[7564880,10906254],[105419718,41854941]],[[55798236,20196222],[-64187916,170015316],[39340773,28612555],[128015676,14836023],[70409993,23709978],[31023443,807656]],[[121659228,-160186179],[-127463589,16238034],[112495329,11963977],[106452345,34677714],[51165290,94523931],[121837165,86477566]]]>,<17,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[340625914965395233570612,1287954924929014506525142,1]>,[[1287954924929014506525122,0],[-114850268596810179590310,0],[-1287954924929014506525132,-1],[10,1],[87144964480388621362210,-3773369629263621662819],[27705304116421558228100,3773369629263621662819]]>,<127,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[3,126,1]>,[[341707946664081711926168043944885483911025,-81031909141262352069388716886989512280525],[-557042363967529464035929917197426484555830,322191171220396647228865677975674640343861],[547485396446196007343254976734515595189719,-322191171220396647228865677975674640343861],[-171286873184099847329320567431650850675634,81031909141262352069388716886989512280525],[-439295336872870952324513099301468545444,2758847862097713519403301743832445803902],[-939892583277685123349389560530015487565,-2758847862097713519403301743832445803902]]>*] [x,x^2-51,x^2+1,x^2-x+13,x^3-27*x-48,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,31,127],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*17,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,17,31,127],[7,7,7,1,3],1,[1.000000000,1.289677609,1.056839625],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,31,127],[7,2,1,2,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,3*17,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,31,127],[2,7,7,2,1],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[6,3]>,<2,2^2*3^5*17,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,17,31,127],[7,8,7,1,3],1,[1.000000000,1.488998743,1.256175892],<"notfaithful",0>,[6,3]>,<2,2^2*3^5*17,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,17,31,127],[7,8,9,2,3],1,[1.000000000,0.6142315769,0.7814133525],<"2.2e2_3e5_17.6t3.3",1>,[6,3]>]
