x^3-x^2-166*x-1534 -2^3*499^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-476509],[-46742],[523252]] 2 [1,3,2,2,3,2,1,1,2,2,2,2,3,1,2,2,1,2,1,2,3,2,3,3,3,2,2,3,2,3,2,1,1,1,2,2,2,1,2,2,3,2,2,3,2,2,1,2,3,2,3,2,3,3,3,2,2,2,2,3,1,2,3,2,3,2,3,1,3,2,3,2,2,2,3,2,2,2,1,1,3,2,2,3,2,1,1,1,2,2,3,2,2,3,1,2,2,3,3,2,3,2,3,3,1,1,3,3,2,3,2,2,3,3,2,3,3,2,2,1,2,3,2,1,1,2,2,2,2,2,3,2,2,2,1,1,2,3,2,3,1,2,2,3,2,2,2,3,3,2,2,1,3,2,1,2,2,3,3,2,3,1,2,1,3,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-295050,-316532,1]>,[[-316531,0],[0,1],[-207756,262143]]>,<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[42488621848479,0],[6730318400566,4450571498340],[8001518735331,-4450571498340]]>,<499,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[36758336,331835,998,1]>,[[261587894643511103883734627432374385401128059820027709,821601313992699270770301381843160455494208454347530,11133884815123255906949961603945765852856001908227],[-261587894643511103883734627432374385401128059820028041,-821601313992699270770301381843160455494208454347531,-11133884815123255906949961603945765852856001908227],[333,1,0]]>*] [x,x^2+2,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,499],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,499],[4,2,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[3,2]>,<2,2^3*499^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,499],[4,2,5],1,[1.000000000,1.771004347,1.195523211],<"2.2e3_499e2.3t2.1",1>,[3,2]>]
x^6-2*x^5+10*x^4+50*x^3-70*x^2+254*x+537 3^4*5^5*41^4 2 2 120 "S5" [[5,4,6,2,1,3],[2,6,5,3,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,10,[5,4,6,2,1,3]>,<2,15,[5,6,3,4,1,2]>,<3,20,[6,4,1,5,2,3]>,<4,30,[2,5,3,4,6,1]>,<5,24,[3,6,2,1,5,4]>,<6,20,[2,6,5,3,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 5 [[8379849,-1011568],[-1655820,11173975],[9086170,1011568],[-10780434,-11173975],[-3895417,0],[-1134346,0]] 3 [2,5,1,7,3,5,2,4,5,6,3,5,1,7,5,5,4,6,5,6,7,4,7,4,7,6,7,2,4,5,5,6,7,6,3,3,5,5,2,7,3,6,3,2,2,6,6,5,5,4,5,4,6,4,5,7,6,6,7,3,7,7,5,4,5,5,6,7,2,4,5,6,2,5,6,5,6,5,4,4,4,6,4,2,6,5,3,5,3,7,7,4,7,6,3,7,6,4,2,6,2,2,2,3,4,7,5,5,4,3,5,7,5,6,3,6,2,5,7,3,3,5,5,7,4,1,4,4,5,2,6,2,6,7,3,4,5,5,7,6,4,4,5,2,4,4,7,5,4,7,5,3,5,5,5,3,6,3,5,3,7,5,7,3,5,5,6,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[8451,3616],[4835,-3616],[-95726,213273],[257078,122715],[134363,-122715],[215289,-213273]]>,<3,20,5,[[1,3,4,5,6,2],[1,3,6,4,2,5]],[[1,2,3,4,5,6],[1,6,5,4,3,2],[1,3,6,4,2,5],[1,5,2,4,6,3],[1,3,4,5,6,2]],[1,3,6,4,2,5],[1,3,5,5,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[2,0,0,2,1]>,[[-1722661824,0,0,0],[1043195361,0,0,0],[-1691599263,0,0,0],[-832207278,0,0,0],[-1598910372,0,0,0],[1,0,0,0]]>,[[[-436648908,0,0,0],[1162261467,0,0,0],[1162261467,0,0,0],[0,0,0,0],[1162261467,0,0,0]],[[-1268170466,-1700089113,-33572910,-1297409307],[83278984,-384709939,330959012,-423116934],[512788913,-512555249,-260915850,-36490023],[-467570003,548711699,443064747,141134814],[280268430,539717739,556503155,-7109009]],[[-833438096,-1333607946,-778691412,1070865636],[-285636567,-502414624,314960852,285548482],[-363987685,244171326,-334824150,-410448749],[-21530486,-36153072,370887162,183716606],[52220840,346927588,411077112,144917079]],[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-1045767791,1333607946,1586814738,-262742310],[-226811827,502414624,-246278512,-216866142],[-212738487,-244171326,-241902022,-166277423],[352810626,36153072,-39607022,147563534],[-577720561,-346927588,225684634,491844667]],[[1259502328,1700089113,-774550416,489285981],[429169409,384709939,-399641352,354434594],[63937259,512555249,-324619445,-549045272],[136289863,-548711699,387916580,-472414954],[245231291,-539717739,-31003434,532608730]]]>,<5,20,20,[[1,3,4,5,6,2],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,5,3,6,4],[1,2,4,6,3,5],[1,3,4,5,6,2]],[1,2,3,4,5,6],[1,3,5,5,6],[1,2],[[[1,3,4,5,6,2],[1,2,4,6,3,5]],[[1,3,4,5,6,2]]],20,<[],[-32406348065280,-37961185730925,-4984248709825,35677522716375,-4856106501780,8068307739500,29227205955325,46284959729950,-27244583446465,-44104343021835,23138498104050,27466574031775,9007843700420,18075308776990,25610445399015,-44412119603175,-23820480075845,-42918997299055,42321150797280,-25550081823330,1]>,[[-44993008697573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[1588138157226,-907656223800,3993402997000,-4742159759075,2797115735941,6452086593735,-4671099426845,6535623417185,2160905906640,-3153891493248,4932706330430,3937711192300,4625997235535,-1414343183425,2445377080982,-3686699551700,8172895132910,-6777020842090,323382129575,2865432183951],[5784927247606,-1042888783675,2781654934750,469716278050,-3361185237254,4372791203444,3007952380465,8080414531130,7339023489315,-3772878163828,9338211788397,-1326560220545,798078308305,-4344733583120,2534860534577,-3886960473592,-6602300995120,-8132339751780,-9386845964820,4031398542321],[-1004073803244,-9211305647025,-4542571823225,-4298063117750,7408244256321,-1407728276852,5120475340495,242580064370,-5730956019585,-8950557002743,493347660123,2487582215045,5053075932920,-1463128847240,-3504912493953,8334401765864,9440332070890,7608191073990,-688593592130,-2285982362194],[-1355947538769,8032830508275,467789849700,-2337597288400,-8481752399029,2268972851997,8238444403070,-6887829064325,9120523413465,-1755656386158,8390398110418,-1713588697755,-8612210117050,2837450461665,1442332376602,1368073882596,419711134015,3846796684630,4615380655670,7687823242441],[1832991978506,3129020146225,-2700275958225,-8165382440950,1637577644021,7387363955801,7377713630940,-7970788948360,6183989538290,-1440503282148,-4081177561243,-3385144489045,-1864941359710,4384755152120,-2917657498208,-2128815623168,7642848985430,3454372835250,5136676771705,6774814721606]]>,<11,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,3],[1],[[]],20,<[],[2,7,1]>,[[282033992609876561482,0],[62617651757905887518,0],[240534855428221007473,191034686059124647440],[248792042879468493795,-191034686059124647440],[-6471989321117716695,3709484029121059299],[28720712923449414503,-3709484029121059299]]>,<41,5,5,[[1,6,4,2,3,5]],[[1,2,3,4,5,6],[1,6,4,2,3,5],[1,5,2,6,4,3],[1,3,6,5,2,4],[1,4,5,3,6,2]],[1,2,3,4,5,6],[1,6,6,6,6],[1],[[[1,6,4,2,3,5]]],20,<[],[8304283699841302022666152016201,34186584298167491864852559635177,39272579943876410867615943295267,-72186276878648630212221512084941,6444419529022980611518226043725,1]>,[[6444419529022980611518226043647,0,0,0,0],[-11806808616815080337477277226775,2066990201547839840622955716700,1389586886560359576867157825729,-1321458296758040014632691561295,-796738288135764416889647215949],[88647150832686049098148753191747,-1010696122583914531256500953717,-364127615379864011111212383140,1378209702004150186203966494731,-1986241552520094470239060632598],[-51353070242760568141357400207547,1569621419042650670344153540741,-936657455275461144289787196659,858024228606768782977579139601,-1811928220937765315631552230765],[-31931691502133381230832301801086,1768420671662227178899875746636,-88801815905034421466158245930,-914775633852878954548854073037,200571891924821044149776028951],[16,1,0,0,0]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,41],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,41],[2,2,8,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,3^4*5^5*41^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5,11,41],[2,8,8,3,8],1,[0,0,0],<"4.3e4_5e5_41e4.10t12.1",1>,[6,14]>,<4,3^4*5^5*41^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]]],[2,3,5,11,41],[2,8,8,3,8],1,[0,0,0],<"4.3e4_5e5_41e4.5t5.1",1>,[6,14]>,<5,3^4*5^6*41^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,11,41],[2,8,9,2,10],1,[0,0,0],<"5.3e4_5e6_41e4.10t13.1",1>,[6,14]>,<5,3^4*5^5*41^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,5,11,41],[2,8,8,3,8],1,[0,0,0],<"5.3e4_5e5_41e4.6t14.1",1>,[6,14]>,<6,3^4*5^7*41^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-2],[1]]],[2,3,5,11,41],[2,8,9,3,10],1,[0,0,0],<"6.3e4_5e7_41e4.20t35.1",1>,[6,14]>]
x^5-615*x^2-1230*x-3936 3^4*5^5*41^4 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 11 x^2+7*x+2 5 [[39343,19392],[-50354,50945],[31228,0],[64650,-19392],[76184,-50945]] 3 [2,5,1,7,3,5,2,4,5,6,3,5,1,7,5,5,4,6,5,6,7,4,7,4,7,6,7,2,4,5,5,6,7,6,3,3,5,5,2,7,3,6,3,2,2,6,6,5,5,4,5,4,6,4,5,7,6,6,7,3,7,7,5,4,5,5,6,7,2,4,5,6,2,5,6,5,6,5,4,4,4,6,4,2,6,5,3,5,3,7,7,4,7,6,3,7,6,4,2,6,2,2,2,3,4,7,5,5,4,3,5,7,5,6,3,6,2,5,7,3,3,5,5,7,4,1,4,4,5,2,6,2,6,7,3,4,5,5,7,6,4,4,5,2,4,4,7,5,4,7,5,3,5,5,5,3,6,3,5,3,7,5,7,3,5,5,6,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,2,1,[[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5]],[1,3,2,4,5],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-217275,0],[421854,-30225],[452079,30225],[-141648,0],[9278,0]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[5,4,3,2,1],[4,1,3,5,2],[2,5,3,1,4],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-3936,0,0,0],[-1230,0,0,0],[-615,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[224251203,-731455176,92354403,341166597],[534726316,-45995014,70345484,459317337],[23072707,91074887,-354945123,101860437],[-561962568,534905366,-121533672,105656272],[277834187,-178585283,566372843,176184469]],[[-1513271577,337264728,1393761195,-144071373],[118771062,-306767980,33669368,-282935840],[263870236,248650347,-101860437,-271723054],[284475444,502658978,-119761376,537823023],[18881389,-40013702,-172658193,514245757]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[1562393559,-337264728,-1344639213,193193355],[-410279989,306767980,255952439,572557647],[-558665997,-248650347,-192935324,-23072707],[131568113,-502658978,535804933,-121779466],[-192665044,40013702,-1125462,474232055]],[[-273373185,731455176,-141476385,-390288579],[-243217390,45995014,-359967291,413322323],[271723054,-91074887,-512520583,192935324],[145919011,-534905366,-294509885,-521699829],[-104050532,178585283,-392589188,-2400814]]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[15166253381020,-39072329471050,-41217777388775,-20338059699050,46155715110345,-15378405968225,-4300856686425,40291538263150,-3676047591725,-43803409196445,-47500079886800,9443565536700,15027351709620,-7582691026845,27604141966980,16035767328550,-24098398830480,33971033338025,-31125212798480,-21531920119530,1]>,[[-1096978176029,688942179990,-8997799786115,5224431652965,6443422921116,-9046128728575,7642079029075,-3978578374010,5499948372824,-2882612852026,-7215884117080,1205123513480,-8911708291505,7162508456771,4755093071339,-2820487029085,4174868344260,8169406290165,8226324681982,-3983663830384],[2729945001801,9141755615245,1793368881330,-4948971632925,6656002919881,-7036002473516,-8973635244220,-1120986569475,1880778506984,-2813264047930,2701353001224,7012554220595,-9294793966090,-3438148426524,-7778042490612,-8318584857439,734848640165,-7838627412800,-7191240524565,-4094948322336],[5199932993976,-5205841859925,-5848711976565,1563347247575,-1925279354229,-5702093407837,-7391603492435,1316091374665,-8953180874096,-1112414553794,1759273826561,-4298538789595,-5728871564985,3275407289811,8522251892207,85051409368,-9446186729590,-5951439533110,4337635278936,-5973558356254],[-2874326164774,5325648522055,599680323950,-8659743043015,-3646241189579,8114534122037,-7004520333845,1072493489155,-8023337938376,7764345545957,-4821720913524,1605304722570,-2449099524725,4594504345031,3954581263011,1544654006077,9120070703060,8530753157220,2340605889070,383829988146],[-3958573654974,9122981870760,-6620023770725,6820935775400,-7527905297189,-5403795840234,-3345806286700,2710980079665,-9477694395461,-956054092207,7576978202819,-5524443667050,7310987019180,7479214663036,-9453883735945,9509366471079,-4583600957895,-2910092501475,-7713325325423,-5405145807297]]>,<41,5,5,[[5,3,1,2,4]],[[1,2,3,4,5],[5,3,1,2,4],[4,1,5,3,2],[2,5,4,1,3],[3,4,2,5,1]],[1,2,3,4,5],[1,6,6,6,6],[1],[[[5,3,1,2,4]]],20,<[],[-3936,-1230,-615,0,0,1]>,[[-42685721141621380709669004894932,-1595444187679050949757729997644,-516888689594729031781122568199,-363379039096938200184543047420,-1285131785653430751469993271469],[-58234445058091531942002875009589,-1335333821514216092188053431971,-963227299581790279636107781975,-658608158301691544352713399177,-792424636450314903668724549881],[-24249545370860744447422987253604,1935870610612030343675428880405,662450632794031160222644327640,-814233748894187128050944213751,-219310518451673774198036723645],[-54998071385847272403934978906676,994907398581236698270354549209,817665356382488151194586022534,1836220946292816872588200660348,-2097469229113383729273729505366],[0,1,0,0,0]]>,<53,4,1,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,3,5,5],[1],[[]],20,<[],[2,38,9,0,1]>,[[13530699468282780023132768517367717,0,0,0],[-39459913189391024431856867364447,-33583380193075327914392493844260,-20613396650978264435918883495531,186368736413256599178524284550572],[-42956924194397720640232823980894,-25565648733612180107187615337726,237604641253735785244921129151076,246718152388563695395694080134481],[120493192818669313766126994155421,-141524030483218739515479973415658,157028337113029487630559299420614,103186398937696674852978141596069],[281319553270205785588371080626611,200673059409906247537060082597644,203067725658707423952737492457358,40814019634977462965102531252395]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,41,53],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,41,53],[2,2,8,1,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,3^4*5^5*41^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5,41,53],[2,8,8,8,5],1,[0,0,0],<"4.3e4_5e5_41e4.10t12.2",1>,[5,5]>,<4,3^4*5^5*41^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]]],[2,3,5,41,53],[2,8,8,8,5],1,[0,0,0],<"4.3e4_5e5_41e4.5t5.2",1>,[5,5]>,<5,3^4*5^6*41^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,41,53],[2,8,9,10,5],1,[0,0,0],<"5.3e4_5e6_41e4.10t13.2",1>,[5,5]>,<5,3^4*5^5*41^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,5,41,53],[2,8,8,8,5],1,[0,0,0],<"5.3e4_5e5_41e4.6t14.2",1>,[5,5]>,<6,3^4*5^7*41^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-2],[1]]],[2,3,5,41,53],[2,8,9,10,5],1,[0,0,0],<"6.3e4_5e7_41e4.20t35.2",1>,[5,5]>]
