x^2-x-637 2549 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1247],[-1246]] 1 [2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2549,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1623713,2549,1]>,[[-1274,-1],[1275,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2549],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2549,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2549],[3],1,[1.000000000,0.7191169072,0.7629231070],<"1.2549.2t1.1",1>,[2,1]>]
x^6-x^5-112*x^4+73*x^3+4145*x^2-1592*x-50615 23^2*149^3 2 2 12 "D12" [[5,6,4,3,1,2],[2,1,5,4,3,6],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[5,6,4,3,1,2]>,<2,3,[2,1,5,4,3,6]>,<3,2,[4,1,5,2,6,3]>,<6,2,[3,6,4,5,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 14 [[-175527962442,42266683831],[249095007421,-42266683831],[-157370021938,-42266683831],[-142092573789,0],[96230081048,42266683831],[129665469701,0]] 4 [6,6,4,4,3,6,4,4,2,5,5,4,6,3,5,4,2,4,4,6,5,3,3,3,3,2,4,4,3,4,5,6,3,6,4,6,3,6,2,1,5,3,4,6,6,3,2,2,3,4,6,6,3,4,6,4,5,2,6,4,3,4,1,6,3,1,5,4,1,6,6,4,4,3,4,4,3,6,4,6,4,4,4,3,6,5,2,3,6,1,4,3,6,6,6,3,6,3,4,6,5,4,4,3,4,5,5,2,2,5,2,4,3,3,4,4,4,6,6,4,3,6,4,6,1,3,4,1,3,3,5,3,4,3,5,4,4,4,3,1,6,1,6,4,2,3,2,5,5,5,1,3,2,5,3,4,4,5,3,4,5,3,5,3,3,3,2,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+31,2>,<x^3+111*x^2+4103*x+50497,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<23,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[598901238492333503072686741,207715494019753677305370532],[-386512343714070589832001833,-613526288295113998175157631],[1,0]]>,[[[-591369333239896590385666320,-551314771519736172374368777],[0,0]],[[689305880667044971932706791,551314771519736172374368777],[0,0]],[[386512343714070589832001844,613526288295113998175157639],[-1,0]],[[11,8],[1,0]],[[-48968273713574190773520246,-8],[-1,0]],[[-435480617427644780605522079,-613526288295113998175157639],[1,0]]]>,<89,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[3,82,1]>,[[-42679136896193196595331405912913986282,-47765783093297396589873724113741355507],[133331225131375763527964383715236419067,-152301932727184200917249348404308154574],[-15083554409207867964417546221488143512,47765783093297396589873724113741355507],[-17805842520573634408466479446432159478,152301932727184200917249348404308154574],[2828670061242858983117414401362872135,-5355083784776266108547938606385628975],[4956930169817894295426861289550143725,5355083784776266108547938606385628975]]>,<149,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,145,1]>,[[11712013080317184726356901426878748099033685,0],[-1655971359432364061416490148783270263190787,0],[1,0]]>,[[[1655971359432364061416490148783270263190867,0],[-1,0]],[[80,0],[1,0]],[[-7294538611790866994565557090105357398635758,-11139996217160887206986727858669843907035013],[-1,0]],[[-8950509971223231055982047238888627661826545,-11139996217160887206986727858669843907035013],[1,0]],[[8122524291507049025273802164496992530231072,11139996217160887206986727858669843907035013],[-1,0]],[[6466552932074684963857312015713722267040285,11139996217160887206986727858669843907035013],[1,0]]]>,<36671,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[6823777259754464566564204492482302662924299076222973641290405933769601757751405606097086338,8646816389471767609729016596657865844194711978570725447700343325617292732511864946244203664,-2611422016157844767357277387122058146770129970647094524226233596528427346322844404800050872,-1083025348354794031313332747174787243989152767248469137186952755127133746853626323335374196,65923303307573598084490238527819978320205150780967069471171445934052265812488684484799,-109550645388596461373782574577506947350007756065719185964017951565848242362701872815133]>*] [x,x^2-x+6,x^2-x-37,x^2-x+857,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,89,149,36671],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[23,89,149,36671],[7,3,3,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,149,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[23,89,149,36671],[2,2,7,1],1,[1.000000000,0.6735958333,0.7597109366],<"notfaithful",0>,[6,3]>,<1,23*149,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,89,149,36671],[7,1,7,1],1,[1.000000000,0.3219912506,0.6764219643],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[23,89,149,36671],[7,3,3,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,23*149^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[23,89,149,36671],[7,3,8,1],1,[1.000000000,1.787948052,1.370370039],<"2.23_149e2.6t3.2",1>,[6,3]>]
x^4-x^3-25*x^2+73*x+16 -3^2*7^3*23^2 2 1 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 163 x-1 5 [[39887192438],[51852578278],[19263856771],[4059989557]] 4 [1,5,4,4,3,5,4,4,3,2,5,3,5,3,5,3,5,4,3,2,5,3,4,4,4,5,4,3,3,3,2,5,3,5,3,2,4,1,5,5,1,4,3,1,2,4,2,5,4,4,2,1,4,4,5,3,5,5,2,3,4,4,5,5,4,1,2,3,1,5,5,3,4,3,3,4,3,5,3,5,4,3,3,4,5,2,1,3,5,2,4,4,1,2,2,4,5,4,4,2,2,3,4,3,3,5,5,5,1,5,5,3,3,4,3,3,4,5,1,3,4,1,4,2,5,3,3,5,4,4,1,3,3,3,5,4,4,4,4,2,5,1,1,3,5,4,5,5,5,2,1,4,2,5,3,3,3,5,4,4,1,3,1,4,3,4,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-88,2>,<x^2-106*x+2872,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-52880,100083,27769,56101]>,<3,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[1593401379,-1484708262],[1076033484,-667358712],[1,0]]>,[[[-1076033484,667358714],[-1,0]],[[0,2],[1,0]],[[827127770,-169078340],[-528006226,-122061347]],[[248905715,-498280376],[528006226,122061347]]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[70,0],[-7,0],[-7,0],[7,0],[1,0]]>,[[[-19948066574403000,0],[-4274585694514927,0],[2849723796343285,0],[-1424861898171643,0]],[[-1830445130207321,35961307009669727],[-1961191210936416,-1366161352731293],[731096524980988,-4980794784969028],[5045717189041100,-4255018846034812]],[[2,0],[1,0],[0,0],[0,0]],[[21778511704610320,-35961307009669727],[-5163118279921801,1366161352731293],[-3580820321324273,4980794784969028],[-3620855290869457,4255018846034812]]]>,<23,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[410708047595612663635858454,-170125554981442178951446455],[-651496544063289686972987013,591726360121433874735485135],[1,0]]>,[[[651496544063289686972987013,-591726360121433874735485129],[-1,0]],[[0,6],[1,0]],[[-256765216697197619473089782,-92512243512997835586082123],[-1692162907463765322280091,11770518160575960114715591]],[[-394731327366092067499897230,684238603634431710321567246],[1692162907463765322280091,-11770518160575960114715591]]]>*] [x,x^2-x-40,x^2-x+2,x^2-x+6,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23],[1,3,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,23],[1,4,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,23],[1,1,3,6],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,3]>,<2,3^2*7^2*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,3,7,23],[1,6,6,7],1,[1.000000000,3.593126155,1.772198106],<"2.3e2_7e2_23.4t3.2",1>,[4,3]>]
x^6-2*x^5+3*x^4-9*x^2+12*x+18 -2^7*3^3*43^2 0 3 48 "C2*S4" [[3,2,1,4,5,6],[2,1,4,3,5,6],[2,5,4,6,1,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[1,2,3,4,6,5]>,<2,3,[3,2,1,4,6,5]>,<2,6,[2,1,4,3,5,6]>,<2,6,[2,1,4,3,6,5]>,<3,8,[2,5,4,6,1,3]>,<4,6,[5,2,6,4,3,1]>,<4,6,[5,4,6,2,3,1]>,<6,8,[2,5,4,6,3,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 53 x^2+49*x+2 8 [[-13137521968609,9336188933375],[27466743586904,-9336188933375],[-855329297443,-18022262647285],[10599874660468,18022262647285],[-27452394076034,0],[3378627094716,0]] 6 [6,3,7,7,7,10,8,10,3,7,9,6,6,2,10,5,4,8,8,8,9,5,7,3,7,9,9,7,10,10,9,9,10,8,4,1,6,10,10,9,9,10,8,4,5,4,10,7,9,2,10,10,9,7,10,6,9,9,8,6,8,9,8,10,9,9,10,7,9,6,8,3,5,6,6,8,7,10,6,5,5,6,10,9,5,7,10,5,5,7,5,10,9,5,10,8,5,10,10,3,6,5,4,6,10,5,9,2,10,5,7,3,6,6,4,3,6,6,7,4,10,9,1,4,3,5,10,3,7,6,10,6,7,8,3,7,7,8,9,6,3,5,5,7,8,6,10,6,10,6,3,8,8,6,8,6,9,10,5,5,7,10,9,1,6,8,7,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+10*x^2+573*x-288,4>,<x^6+14*x^5+172*x^4+8712*x^3-137016*x^2+1362384*x-29233536,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x,2>,<x^6-6*x^5-450*x^4+10956*x^3-122919*x^2+707562*x-2061936,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[2,1,3,4,5,6],[2,1,4,3,6,5],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[2,1,6,5,4,3],[1,2,5,6,3,4],[2,1,3,4,5,6],[1,2,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[2,1,6,5,4,3],[1,6,6,4,3,5,5,2],[2,4],[[[2,1,3,4,5,6],[2,1,4,3,6,5]],[[2,1,3,4,5,6]]],20,<<[],[1,1,1]>,[[-55618,157760],[-301356,323120],[320102,-33752],[357680,188056],[1,0]]>,[[[-66624,26840],[-198734,-155636],[37073,103230],[97957,19050]],[[-51804,-26840],[198734,155636],[225071,158914],[164187,243094]],[[-228600,-188519],[76626,30708],[237227,115754],[261514,46400]],[[-185910,-234643],[-76626,-30708],[-237227,-115754],[-261514,-46400]],[[34981,216979],[13074,205300],[3915,114858],[53578,31936]],[[-26329,206183],[-13074,-205300],[-3915,-114858],[-53578,-31936]]]>,<3,8,4,[[1,2,4,5,6,3],[1,2,3,6,5,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4],[1,2,3,6,5,4],[1,2,4,3,6,5],[1,2,4,5,6,3]],[1,2,3,6,5,4],[1,4,3,5,8],[1],[[[1,2,4,5,6,3]]],20,<<[],[2,2,1]>,[[1673450976,0],[-1027536150,0],[1093609524,0],[604444476,0],[1,0]]>,[[[-861435592,0],[0,0],[0,0],[0,0]],[[-471222375,0],[0,0],[-387420489,0],[-387420489,0]],[[-450465813,0],[-21470236,0],[270269815,0],[-25663111,0]],[[476918976,-27222426],[420536069,-171329782],[-125028543,-571024369],[-550718447,17580731]],[[0,0],[1,0],[0,0],[0,0]],[[531363828,27222426],[-399065834,171329782],[-145241272,571024369],[576381558,-17580731]]]>,<37,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,6],[1],[[]],20,<[],[2,33,1]>,[[2522335594683538188755871774466,8962495665779586888646836960975],[-10976481856457584058248778430954,1231802911115992340748093404286],[7352266290552234310331551290704,-8962495665779586888646836960975],[-5381010589963013849563353198790,-1231802911115992340748093404286],[-255893191924083935487238179843,185724086841657315242867720987],[-135468147790354061019101678684,-185724086841657315242867720987]]>,<43,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,42,1]>,[[-218486365920972925530161520942886,-222338065542227988577388062242736],[-90989571488833356821994037630938,211030359975186919393308662350974],[1,0]]>,[[[-203860125716806568624194988434966,27729412525322322853753694600633],[0,0]],[[32673051551849614841319852820451,-27729412525322322853753694600633],[0,0]],[[90989571488833356821994037630964,-211030359975186919393308662350946],[-1,0]],[[26,28],[1,0]],[[-183849416288367161830035475025873,116372142889123289414603036701267],[-3900659936523679435407152669658,634703259987210643111510491590]],[[-203009248812907155650140098484601,94658217086063629978705625649651],[3900659936523679435407152669658,-634703259987210643111510491590]]]>*] [x,x^2-86,x^2+129,x^2+6,x^6-24*x^4+273*x^2-1376,x^3-x^2+x-9,x^4-2*x^3-9*x^2+4*x-2,0,0,x^4-2*x^3-9*x^2+4*x-2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,37,43],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*43,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,37,43],[11,2,1,11],1,[1.000000000,1.072201635,0.9590776513],<"notfaithful",0>,[6,11]>,<1,2^2*3*43,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,37,43],[11,11,5,11],1,[1.000000000,1.659610859,1.078312000],<"notfaithful",0>,[6,11]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,37,43],[11,11,2,2],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,11]>,<2,2^6*3*43,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,37,43],[11,12,5,12],1,[1.000000000,0.5150679076,0.8429790783],<"notfaithful",0>,[6,11]>,<2,2^2*3*43,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,37,43],[11,11,5,11],1,[1.000000000,1.766124073,1.391159353],<"notfaithful",0>,[6,11]>,<3,2^6*3^3*43,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,3,37,43],[11,12,5,13],1,[1.000000000,1.777001188,1.326630481],<"notfaithful",0>,[6,11]>,<3,2^5*3^2*43,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[-1]],[[1],[2],[1]]],[2,3,37,43],[11,12,4,13],1,[1.000000000,0.9891229621,0.9021929571],<"3.2e5_3e2_43.6t11.2",1>,[6,11]>,<3,2^5*3^3*43^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1]]],[2,3,37,43],[11,12,3,11],1,[1.000000000,0.6937413332,0.7996308721],<"3.2e5_3e3_43e2.6t11.2",1>,[6,11]>,<3,2^8*3^2*43^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,37,43],[11,12,3,13],1,[0,0,0],<"notfaithful",0>,[6,11]>]
