x^4+3*x^2-4*x+3 2^4*3^3*29 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 241 x-1 5 [[-7430933856],[-386746566989],[-382269846616],[-36542669740]] 2 [2,1,5,5,3,4,4,4,4,1,4,3,4,4,3,3,4,3,5,4,5,2,4,2,3,4,3,2,4,4,2,3,4,5,5,3,5,4,4,3,4,4,5,5,5,5,2,5,4,5,3,4,1,5,5,3,4,4,4,5,5,2,2,3,4,4,2,5,4,2,5,5,1,2,1,2,4,4,3,5,4,5,4,5,3,5,1,4,4,3,5,5,3,5,3,3,5,5,3,5,5,3,5,4,3,5,2,5,3,5,4,4,2,4,5,4,3,2,4,3,2,4,4,1,3,3,4,1,4,5,4,5,4,5,3,5,4,3,4,2,5,5,4,5,3,5,5,5,2,4,4,4,3,5,4,5,3,5,4,3,3,3,4,5,5,3,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[4,3,2,1],[3,4,2,1]],[4,3,2,1],[1,2,3,2,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[333606,-23986],[-356980,-45968],[50808,-426296],[402766,471486],[1,0]]>,[[[64132,-126623],[145076,-156496],[212622,-14583],[-135179,25164]],[[130320,-8761],[-145076,156496],[-212622,14583],[135179,-25164]],[[-150147,-156391],[1332,-230548],[5951,-206230],[-182009,46232]],[[-44305,-232513],[-1332,230548],[-5951,206230],[182009,-46232]]]>,<3,6,6,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1,2],[[[1,3,4,2],[1,2,4,3]],[[1,3,4,2]]],20,<[],[1035650586,-379832643,-15017577,-1721503683,-1693286769,1428682566,1]>,[[-1573165185,0,1162261467,1162261467,-1162261467,-1162261467],[486156679,-236231598,45349207,-320788503,-286288437,-180629126],[212092492,-17710020,-544503617,-2310595,418398366,-303661526],[-287345453,253941618,499154410,323099098,-132109929,484290652]]>,<29,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[41276734994932942039303959999,85436445486164413988759999055,1]>,[[79714152928882877482639248865,0],[5722292557281536506120750154,0],[-85436445486164413988759999037,-1],[18,1]]>*] [x,x^2-87,x^3-15*x-6,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^2*3*29,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[6,6,6],1,[1.000000000,0.8630575937,0.9486706600],<"notfaithful",0>,[4,5]>,<2,2^2*3^3*29,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,29],[6,7,6],1,[1.000000000,1.607706217,1.315977787],<"notfaithful",0>,[4,5]>,<3,2^6*3^4*29^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[2,3,29],[6,6,7],1,[0,0,0],<"3.2e6_3e4_29e2.6t8.1",1>,[4,5]>,<3,2^4*3^3*29,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,29],[6,7,8],1,[1.000000000,0.8143328666,0.8563618007],<"3.2e4_3e3_29.4t5.1",1>,[4,5]>]
x^2-x-5625 22501 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[45],[-44]] 1 [2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<22501,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[126568125,22501,1]>,[[-11250,-1],[11251,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[22501],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,22501,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[22501],[3],1,[1.000000000,0.8365378031,0.9009017642],<"1.22501.2t1.1",1>,[2,1]>]
x^3+65*x-130 -5^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[-8446325],[758865],[7687460]] 2 [1,3,2,2,2,1,2,2,1,1,3,2,1,2,3,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,3,1,2,3,2,3,2,3,1,3,3,2,2,3,3,2,1,3,2,2,1,3,2,2,1,2,3,3,1,2,2,2,3,3,2,3,3,2,1,1,3,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,1,2,1,3,2,2,3,3,1,2,1,2,2,3,1,2,2,2,2,3,1,1,1,3,3,2,2,2,2,2,2,1,3,2,2,3,2,3,1,2,2,3,2,2,1,2,2,2,1,2,2,2,2,3,3,3,3,2,3,2,3,3,1,1,1,2,3,3,2,2,2,3,2,2,3,2,1,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-118182,-109487,-34475]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-130,0],[65,0],[0,0],[1,0]]>,[[[41093384993595,-27137023323515],[-89455858617,4723643652723],[3149095768482,1574547884241]],[[0,0],[1,0],[0,0]],[[-41093384993595,27137023323515],[89455858616,-4723643652723],[-3149095768482,-1574547884241]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-130,65,0,1]>,[[-5381520254341400959062,66009300273613766806,-708957045096518466403],[5381520254341400959062,-66009300273613766807,708957045096518466403],[0,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-422708762374906074884739961,674534898052756514011796886,1]>,[[674534898052756514011796880,0],[-674534898052756514011796883,-1],[3,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,13,23],[1,2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,5^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,13,23],[1,4,4,5],1,[1.000000000,2.969823933,1.588173761],<"2.5e2_13e2_23.3t2.1",1>,[3,2]>]
x^3-x^2+22*x-53 -5^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[-4982908],[-3796350],[8779259]] 2 [3,3,2,2,2,1,2,2,1,3,1,2,3,2,3,2,3,2,2,1,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,1,2,1,1,3,1,2,2,1,3,2,1,3,2,2,3,3,2,2,3,2,1,3,3,2,2,2,3,3,2,3,1,2,1,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,1,2,3,3,2,2,3,1,3,2,3,2,2,1,3,2,2,2,2,1,3,1,1,1,3,2,2,2,2,2,2,3,3,2,2,1,2,1,1,2,2,3,2,2,3,2,2,2,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,1,2,3,1,2,2,2,3,2,2,3,2,3,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-5,0],[30,0],[5,0],[1,0]]>,[[[-46789157234148,-47236436527230],[1318066165343,5427404664703],[-4198794357976,-2099397178988]],[[2,0],[1,0],[0,0]],[[46789157234147,47236436527230],[-1318066165344,-5427404664703],[4198794357976,2099397178988]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[793,247,26,1]>,[[-3432483614227915873942,616848839486612994660,457969296670209251645],[3432483614227915873934,-616848839486612994661,-457969296670209251645],[9,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-631982070546607861758984332,545512513108236314968404787,1]>,[[545512513108236314968404758,0],[-545512513108236314968404772,-1],[15,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,13,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,13,23],[2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,5^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,13,23],[4,4,5],1,[1.000000000,0.4273419802,0.6796399426],<"2.5e2_13e2_23.3t2.2",1>,[3,2]>]
x^3-x^2+22*x-183 -5^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 47 x-1 5 [[-113234511],[45758694],[67475818]] 2 [3,1,2,2,2,1,2,2,1,3,3,2,3,2,1,2,3,2,2,3,1,2,2,2,2,3,2,2,2,2,1,3,2,1,2,3,2,3,1,3,3,2,2,3,1,2,1,3,2,2,3,1,2,2,3,2,3,3,3,2,2,2,3,1,2,3,3,2,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,3,1,1,2,3,3,2,2,1,3,3,2,3,2,2,3,3,2,2,2,2,3,3,1,1,3,3,2,2,2,2,2,2,3,1,2,2,3,2,3,1,2,2,3,2,2,3,2,2,2,3,2,2,2,2,3,1,3,1,2,3,2,3,1,3,3,1,2,3,3,2,2,2,1,2,2,1,2,3,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-522837267,-495459511,-143964688]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-135,0],[30,0],[5,0],[1,0]]>,[[[4801213654387,26242464737350],[5799198909438,-1868772127312],[7757426895367,-5658029716379]],[[2,0],[1,0],[0,0]],[[-4801213654388,-26242464737350],[-5799198909439,1868772127312],[-7757426895367,5658029716379]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[663,247,26,1]>,[[8241923266197997520673,-604910642922534679371,-639963195681885120774],[-8241923266197997520681,604910642922534679370,639963195681885120774],[9,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[398586117955555912755025832,-808242210615087081803408120,1]>,[[-808242210615087081803408121,0],[808242210615087081803408121,-1],[1,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,13,23],[1,2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,5^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,13,23],[1,4,4,5],1,[1.000000000,1.318346845,0.9646725468],<"2.5e2_13e2_23.3t2.3",1>,[3,2]>]
