x^6-3*x^4+93*x^2-26 2^7*3^6*5^4*13 2 2 48 "C2*S4" [[3,2,1,6,5,4],[4,2,3,1,5,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[3,1,2,6,4,5]>,<4,6,[2,4,3,5,1,6]>,<4,6,[2,4,6,5,1,3]>,<6,8,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 18 [[1513570522852877611,1387385656622245908],[859865328605936680,0],[-2638211760010612264,-1387385656622245908],[-1513570522852877611,-1387385656622245908],[-859865328605936680,0],[2638211760010612264,1387385656622245908]] 5 [5,2,5,10,5,3,5,7,5,6,10,7,8,10,8,6,9,10,1,6,10,7,9,8,10,8,7,6,7,9,4,8,6,10,5,10,10,4,6,6,6,3,9,10,9,4,2,10,5,7,5,8,3,8,5,9,6,10,10,6,10,9,7,9,4,5,7,4,6,7,6,6,4,10,4,6,8,7,8,2,8,7,8,7,7,8,8,3,5,10,8,8,3,8,7,5,5,9,10,7,10,9,6,9,10,10,5,6,9,7,7,7,8,7,2,9,4,9,8,8,7,7,6,5,4,8,7,9,7,4,4,8,7,10,8,3,9,7,8,9,7,5,4,9,10,8,4,9,10,8,7,9,10,9,10,5,7,6,7,9,9,5,10,6,6,8,7,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-18*x^2+13068*x-190296,4>,<x^6+36*x^5-6372*x^4-215568*x^3-77343984*x^2-2542098816*x-162623780352,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^6-36*x^5-6372*x^4+215568*x^3-77343984*x^2+2542098816*x-162623780352,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[2,1,4,3,6,5],[2,1,4,3,5,6],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6],[1,2,6,5,4,3],[2,1,5,6,3,4],[1,2,4,3,5,6],[2,1,3,4,6,5],[1,2,5,6,4,3],[2,1,6,5,3,4]],[1,2,6,5,4,3],[1,2,4,3,5,6,3,4,8,9],[2,6],[[[1,2,4,3,6,5],[2,1,4,3,6,5],[2,1,4,3,5,6]],[[2,1,3,4,5,6]]],20,<<[],[1,1,1]>,[[-272670,-61088],[-20992,346608],[-131652,202760],[304084,-51568],[-298124,269012],[-4220,292384],[-359914,-329088],[-88544,403388],[1,0]]>,[[[-248540,-185448],[54134,35320],[-150174,91854],[236,108994],[87989,90282],[194526,246186],[85950,67512],[142419,208256]],[[248540,185448],[-54134,-35320],[150174,-91854],[-236,-108994],[174155,171862],[67618,15958],[176194,194632],[119725,53888]],[[398,-148539],[128872,174900],[204856,-109920],[4826,17424],[-36839,-62305],[-156050,78140],[-148111,190202],[-214934,-216722]],[[-398,148539],[-128872,-174900],[-204856,109920],[-4826,-17424],[36839,62305],[156050,-78140],[148111,-190202],[214934,216722]],[[-159805,159273],[199100,-114076],[179276,-69852],[155978,-73328],[73980,168147],[-35362,158192],[-73843,-236622],[147082,-231098]],[[159805,-159273],[-199100,114076],[-179276,69852],[-155978,73328],[-73980,-168147],[35362,-158192],[73843,236622],[-147082,231098]]]>,<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[3,1,2,5,6,4],[5,4,6,3,2,1]],[4,6,5,1,3,2],[1,2,5,6,7,10],[1,2],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[-1584925386,0],[-1267991757,0],[108818985,0],[1168696098,0],[-473745849,0],[1636227810,0],[1,0]]>,[[[-71738782,-71738782],[-376355379,-376355379],[537104510,537104510],[-340871928,-340871928],[11252273,11252273],[-539464272,-539464272]],[[398911277,398911277],[-198405453,-198405453],[388606388,388606388],[-539041732,-539041732],[476662679,476662679],[299901788,299901788]],[[21127493,21127493],[574760832,574760832],[236550569,236550569],[-282347807,-282347807],[-487914952,-487914952],[239562484,239562484]],[[71738782,71738782],[376355379,376355379],[-537104510,-537104510],[340871928,340871928],[-11252273,-11252273],[539464272,539464272]],[[-21127493,-21127493],[-574760832,-574760832],[-236550569,-236550569],[282347807,282347807],[487914952,487914952],[-239562484,-239562484]],[[-398911277,-398911277],[198405453,198405453],[-388606388,-388606388],[539041732,539041732],[-476662679,-476662679],[-299901788,-299901788]]]>,<5,6,3,[[2,3,1,5,6,4],[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5],[2,3,1,5,6,4]],[3,2,1,4,6,5],[1,5,7],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[32644900363495,0],[-11098516401860,0],[24444808988755,0],[1,0]]>,[[[29108400443944,44507260379315],[6868567042698,-1334088060682],[-4195285451583,7439100438271]],[[4,0],[1,0],[0,0]],[[41814222207934,-44507260379315],[-6868567042699,1334088060682],[4195285451583,-7439100438271]],[[-4,0],[-1,0],[0,0]],[[-41814222207934,44507260379315],[6868567042699,-1334088060682],[-4195285451583,7439100438271]],[[-29108400443944,-44507260379315],[-6868567042698,1334088060682],[4195285451583,-7439100438271]]]>,<13,4,2,[[1,2,3,4,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[1,4,3,2,5,6],[1,2,3,4,6,5],[1,4,3,2,6,5]],[1,4,3,2,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,12,1]>,[[-4576465638654109360459,0],[0,0],[1,0]]>,[[[-5580499333019670780813,0],[0,0]],[[-6045635861084177793256,-7342593901807629445143],[0,0]],[[5580499333019670780813,0],[0,0]],[[6045635861084177793256,7342593901807629445143],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<67,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[668778686139684935725720540594638034,-668778686139684935725720540594638034,-1862348159364471393953197697615681,-2380259760682252098237390381728866,2380259760682252098237390381728866,1862348159364471393953197697615681]>*] [x,x^2+78,x^2-x+1,x^2-26,x^6+234*x^4-10*x^3+18252*x^2+2340*x+474577,x^3-5,x^4-66*x^2-52*x-198,0,0,x^4-66*x^2-52*x-198] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,67],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*3*13,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,67],[11,11,2,11,1],1,[1.000000000,0.7114306425,0.9338643327],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,67],[5,11,5,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,2^3*13,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,67],[11,2,1,11,1],1,[1.000000000,0.9070129404,0.9305714762],<"notfaithful",0>,[6,11]>,<2,2^6*3^3*5^2*13^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,3,5,13,67],[11,11,11,11,1],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,3^3*5^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[2,3,5,13,67],[5,11,11,1,1],1,[1.000000000,1.163730417,1.051795683],<"notfaithful",0>,[6,11]>,<3,2^8*3^3*5^2*13^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5,13,67],[11,12,12,13,1],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,2^7*3^3*5^2*13,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5,13,67],[11,12,13,14,1],1,[1.000000000,1.098805322,0.9498689127],<"3.2e7_3e3_5e2_13.6t11.1",1>,[6,11]>,<3,2^7*3^4*5^2*13,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[1]],[[1],[0],[-1]]],[2,3,5,13,67],[11,11,12,13,1],1,[0,0,0],<"3.2e7_3e4_5e2_13.6t11.1",1>,[6,11]>,<3,2^8*3^4*5^2*13^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5,13,67],[11,11,12,12,1],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^3-x^2-2114*x-28661 6343^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[65951],[868042],[-933992]] 1 [2,3,1,3,2,2,1,1,2,1,3,1,3,3,2,2,2,3,3,3,2,1,1,1,1,3,3,3,1,1,2,2,1,1,2,2,1,1,2,2,3,2,1,3,2,2,2,2,1,3,1,3,2,3,1,1,2,2,1,2,1,1,1,3,2,1,2,2,2,1,3,1,2,2,3,2,2,1,1,1,3,3,2,2,2,1,3,2,3,1,1,2,1,3,2,3,1,3,2,1,1,3,3,3,3,2,3,3,2,1,2,1,1,1,3,2,2,1,1,1,2,3,1,3,1,1,1,1,3,2,2,2,3,2,3,1,1,2,1,2,1,2,2,3,1,1,2,1,3,1,3,1,2,2,2,3,1,1,2,3,2,1,1,3,2,1,1,1] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-120517,2>,<x+120517,3>]*]] [*<19,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-9143909311326212593934975,96861188412408904515615,-845050155387764256200534]>,<6343,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[75606447781,53642751,12686,1]>,[[2339917892498109803245270247389400675313774503234469948551136589777750339787,-276673249152385677508111727186197462791318126663385221726840996741811326,-553346498304771355016223454372394925582636253326770443453681993483623539],[-2339917892498109803245270247389400675313774503234469948551136589777750344015,276673249152385677508111727186197462791318126663385221726840996741811325,553346498304771355016223454372394925582636253326770443453681993483623539],[4229,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,6343],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,6343,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,19,6343],[2,1,4],0,[0.6790237802+0.7341162756*i,0.7486265877+0.1044275545*i,0.8441051157+0.07985079896*i],<"1.6343.3t1.1",1>,[3,1]>,<1,6343,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,19,6343],[2,1,4],0,[0.6790237802-0.7341162756*i,0.7486265877-0.1044275545*i,0.8441051157-0.07985079896*i],<"1.6343.3t1.1",2>,[3,1]>]
x^2+6838 -2^3*13*263 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[3858],[-3858]] 2 [1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[6838,0,1]>,[[0,1],[0,262143]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[6838,0,1]>,[[0,-1],[0,1]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[6838,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,13,263],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*13*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,13,263],[3,3,3],1,[1.000000000,0.9117936560,0.8944225244],<"1.2e3_13_263.2t1.1",1>,[2,1]>]
x^3-35*x-102 -2^3*13*263 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-507586],[-84319],[591905]] 2 [1,2,2,3,3,1,1,2,3,3,2,3,1,2,1,3,2,2,2,3,3,2,3,2,3,1,3,1,3,2,2,1,2,3,3,2,2,2,1,2,2,2,2,3,2,2,1,2,2,2,3,3,1,3,2,1,2,2,1,2,3,2,1,3,3,3,3,3,3,3,3,2,1,1,2,3,3,2,2,3,2,2,3,2,1,3,2,1,1,2,2,2,3,3,2,2,2,3,3,2,3,1,2,3,3,2,3,3,2,3,1,2,3,3,2,2,1,3,3,2,2,3,2,1,2,3,3,2,2,3,2,1,1,3,2,2,2,2,2,2,1,3,3,2,1,2,3,3,2,2,3,3,3,3,1,1,2,2,3,2,2,2,2,3,3,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[259706,441012,1]>,[[357734,524288],[-95591,131070],[1,2]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-7616507732878462512991,-6824421445216472228703,1]>,[[-6824421445216472228721,0],[6824421445216472228712,-1],[9,1]]>,<263,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[560115988639488590515676262817223334349790355858,-550291726757248011796660056579200910070403031880,1]>,[[-550291726757248011796660056579200910070403032262,0],[550291726757248011796660056579200910070403032071,-1],[191,1]]>*] [x,x^2+6838,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,263],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*13*263,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,263],[4,4,4],1,[1.000000000,0.9117936560,0.8944225244],<"notfaithful",0>,[3,2]>,<2,2^3*13*263,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,13,263],[4,4,4],1,[1.000000000,2.084929928,1.327384620],<"2.2e3_13_263.3t2.1",1>,[3,2]>]
x^4-33*x^2-256 -2^2*2113^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 6 [[-515445144],[-1279351500],[1279351500],[515445144]] 4 [1,4,3,5,4,3,3,4,5,2,4,1,3,4,5,2,4,1,4,4,2,5,4,3,3,3,5,5,3,3,4,5,3,4,3,5,3,5,5,2,4,2,4,3,2,4,5,4,4,3,1,4,3,4,1,4,3,5,3,3,5,3,5,5,2,3,4,2,4,2,3,5,5,3,4,5,2,3,3,2,5,3,4,1,4,4,3,3,3,4,5,4,5,5,5,5,3,2,5,3,4,1,4,3,4,2,4,3,5,3,4,3,3,4,5,3,5,4,3,5,2,3,3,4,5,3,3,4,5,2,5,4,4,3,2,3,3,4,2,3,5,3,5,5,3,5,1,3,4,4,3,3,4,5,4,5,4,1,2,3,4,3,4,4,2,4,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-198,2>,<x^2+36864,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[2],[[[2,1,3,4]]],20,<[],[738,2,1]>,[[16,16],[-16,-16],[159761,0],[-159761,0]]>,<2113,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[260556581949102206916621259246844590370440297413102202990730538644,182419285880212621594903166581427039707467244736494022989330427820,1]>,[[-182419285880212621594903166581427039707467244736494022989330426593,-1],[1227,1],[-1227,-1],[182419285880212621594903166581427039707467244736494022989330426593,1]]>*] [x,x^2-x-528,x^2+1,x^2+2113,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2113],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2113,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,2113],[1,6],1,[1.000000000,2.283685353,1.417708579],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,2113],[6,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,2^2*2113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,2113],[6,6],1,[1.000000000,0.5467516611,0.8670793851],<"notfaithful",0>,[4,3]>,<2,2^2*2113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,2113],[6,6],1,[1.000000000,2.150736874,1.349526128],<"2.2e2_2113.4t3.2",1>,[4,3]>]
x^5-x^4-108*x^3+401*x^2-13*x-845 271^4 5 0 5 "C5" [[3,4,5,1,2]] [<1,1,[1,2,3,4,5]>,<5,1,[3,4,5,1,2]>,<5,1,[5,1,2,3,4]>,<5,1,[2,3,4,5,1]>,<5,1,[4,5,1,2,3]>] [[1,1,1,1,1],[5]] 23 x-1 5 [[767788],[-2564609],[-1841165],[-2175371],[-622985]] 1 [2,4,1,4,3,1,2,2,1,1,3,3,2,2,4,5,2,3,2,4,5,5,1,5,5,3,5,4,4,1,1,1,3,3,4,2,1,2,4,3,3,3,5,5,4,5,1,3,5,3,3,1,5,3,5,4,2,1,5,2,1,4,4,4,3,2,1,2,4,5,3,1,4,1,2,3,3,1,2,5,5,5,1,4,5,4,1,2,3,5,4,5,3,5,2,4,1,2,2,1,1,4,2,5,1,4,2,5,5,2,1,4,4,1,5,4,3,2,1,2,5,1,5,2,4,3,4,5,3,5,4,5,4,2,3,5,4,2,5,3,2,4,2,5,5,2,4,5,2,2,2,4,5,4,5,3,1,3,5,3,3,1,2,1,4,3,1,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[5],"RES",<[1],x^2>,[<x-477,2>,<x+878,3>,<x-1290,4>,<x-206,5>]*]] [*<5,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[39267736210385,33341180790732,-44447928859884,-7286221922746,-1801279890361]>,<13,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[6756857898023585477228,1575159015853147378833,4240413744695290878240,-24919705799408283123,47494625846612579271]>,<271,5,5,[[5,1,2,3,4]],[[1,2,3,4,5],[5,1,2,3,4],[4,5,1,2,3],[3,4,5,1,2],[2,3,4,5,1]],[1,2,3,4,5],[1,5,4,3,2],[1],[[[5,1,2,3,4]]],20,<[],[477868068155,11030913538,101830689,469914,1084,1]>,[[-216067327308662945293374900277716674345919055963,1933443796027703477256214513555213783347071089,-2850334668370738115955037891117480113600748352,2033105847369337677114782271985894906204707502,-2451686463004201316520766857394755622188029749],[1080336636543314726466874501388583371728259607753,438513025903190479377698137094996940551669482,7514518671159218669336008985673356663129148569,-59797230804980519915140655058408673711903213,5521277644326534672164653817059734206065725532],[1134353468370480462790218226458012540314739383722,4165873746080309554088132302402470935261416327,-4405062669300231633748694922636105630110207866,7853369645720774948855139364337672480829948927,-6497965747474549830778617849680409210026810554],[-1998622777605132243963717827568879237697079935728,-6537830568011203510722044953052681659160156899,-259121333488248919632276171919770919418192351,7016208414451047670043170193519951048863304815,3428374566152216475134730890015430626149114771],[217,1,0,0,0]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3,4,5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,271],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,1]>,<1,271,5,[[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1],[-1,-1,-1,-1]],[[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,0]],[[1,0,0,0],[0,0,-1,0]],[[1,0,0,0],[0,0,0,-1]],[[1,0,0,0],[1,1,1,1]],[[1,0,0,0]]],[3,5,13,271],[4,1,1,6],0,[-0.01675473101+0.9998596297*i,0.8590058549+0.4218539646*i,0.9694431660+0.1891342035*i],<"1.271.5t1.1",1>,[5,1]>,<1,271,5,[[1,0,0,0],[0,0,1,0],[-1,-1,-1,-1],[0,1,0,0],[0,0,0,1]],[[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,0]],[[1,0,0,0],[1,1,1,1]],[[1,0,0,0],[0,-1,0,0]],[[1,0,0,0],[0,0,0,-1]],[[1,0,0,0]]],[3,5,13,271],[4,1,1,6],0,[-0.3327717201+0.9430074137*i,0.8027754835+0.5749730827*i,0.8690443352+0.2171996155*i],<"1.271.5t1.1",2>,[5,1]>,<1,271,5,[[1,0,0,0],[0,0,0,1],[0,1,0,0],[-1,-1,-1,-1],[0,0,1,0]],[[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,-1]],[[1,0,0,0],[0,-1,0,0]],[[1,0,0,0],[1,1,1,1]],[[1,0,0,0],[0,0,-1,0]],[[1,0,0,0]]],[3,5,13,271],[4,1,1,6],0,[-0.3327717201-0.9430074137*i,0.8027754835-0.5749730827*i,0.8690443352-0.2171996155*i],<"1.271.5t1.1",3>,[5,1]>,<1,271,5,[[1,0,0,0],[-1,-1,-1,-1],[0,0,0,1],[0,0,1,0],[0,1,0,0]],[[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,1,1,1]],[[1,0,0,0],[0,0,0,-1]],[[1,0,0,0],[0,0,-1,0]],[[1,0,0,0],[0,-1,0,0]],[[1,0,0,0]]],[3,5,13,271],[4,1,1,6],0,[-0.01675473101-0.9998596297*i,0.8590058549-0.4218539646*i,0.9694431660-0.1891342035*i],<"1.271.5t1.1",4>,[5,1]>]
