x^8-3*x^7-35*x^6+93*x^5+343*x^4-717*x^3-1106*x^2+1320*x+1440 5^3*89^7 8 0 16 "D16" [[2,1,8,7,6,5,4,3],[6,4,7,8,2,3,1,5],[1,5,3,8,2,7,6,4],[3,8,1,5,4,7,6,2]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[3,8,1,5,4,7,6,2]>,<2,4,[2,1,8,7,6,5,4,3]>,<2,4,[1,5,3,8,2,7,6,4]>,<4,2,[6,4,7,8,2,3,1,5]>,<8,2,[5,1,4,6,7,2,8,3]>,<8,2,[8,7,2,1,3,5,4,6]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[2,2,2,2],[4,4],[8]] 199 x-1 7 [[5557219028343935],[2337221369812978],[4050155463000002],[-1544390857631369],[-424311851608873],[-3094952259325498],[4255831841899566],[1221891544670661]] 1 [4,3,4,3,5,3,4,6,3,7,6,3,7,3,4,4,7,6,4,5,4,2,3,1,4,7,3,4,5,3,3,5,3,5,6,7,4,3,4,4,5,6,7,3,3,1,7,4,4,6,4,7,7,5,4,4,2,5,4,6,4,3,4,5,3,4,2,3,4,7,3,6,4,4,7,3,6,3,1,5,7,6,6,3,6,4,2,3,5,4,4,2,4,6,6,3,5,6,4,7,3,3,3,7,6,3,4,3,6,5,4,4,3,2,5,5,4,3,3,5,7,4,3,3,5,2,7,6,3,4,7,3,5,4,5,5,3,3,4,5,1,5,4,3,7,6,3,3,7,3,3,5,3,3,4,5,7,2,4,7,4,3,3,1,4,4,6,4] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,4*],[*[2,2,2,2],"RES",<[1],x^2>,[<x-63,2>,<x^4+104*x^3-1284*x^2-29376*x+193536,3>]*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,7],x^3-7*x^2+11*x-5>,[<x+306,6>,<x-139,7>]*]] [*<2,2,1,[[1,2,4,3,8,7,6,5]],[[1,2,3,4,5,6,7,8],[1,2,4,3,8,7,6,5]],[1,2,4,3,8,7,6,5],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-444903,0],[65278,0],[-22528,-4500],[-18028,4500],[89286,176881],[-172412,154187],[197689,-154187],[-87595,-176881]]>,<3,2,1,[[3,5,1,6,2,4,8,7]],[[1,2,3,4,5,6,7,8],[3,5,1,6,2,4,8,7]],[3,5,1,6,2,4,8,7],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-1550382375,-1703593846],[1432343123,-1189085041],[-1629979084,1703593846],[-1145349147,1082730433],[323728804,1189085041],[175974388,-1082730433],[-183137106,169712703],[-135142023,-169712703]]>,<5,4,2,[[2,1,3,4,6,5,8,7],[1,2,4,3,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,3,4,6,5,8,7],[1,2,4,3,8,7,6,5],[2,1,4,3,7,8,5,6]],[1,2,4,3,8,7,6,5],[1,4,4,2],[1],[[[2,1,3,4,6,5,8,7]]],20,<<[],[2,4,1]>,[[32985366871785,0],[44737930308210,0],[1,0]]>,[[[-44737930308210,0],[-1,0]],[[0,0],[1,0]],[[5444420115054,-8948125030655],[0,0]],[[3089947581424,8948125030655],[0,0]],[[-2419103633081,-26419403671918],[7730389566079,849461424828]],[[-44730824685421,-30048309050423],[-7730389566079,-849461424828]],[[-19905020124354,30048309050423],[-4332543866767,849461424828]],[[7891079413966,26419403671918],[4332543866767,-849461424828]]]>,<7,2,1,[[3,4,1,2,8,7,6,5]],[[1,2,3,4,5,6,7,8],[3,4,1,2,8,7,6,5]],[3,4,1,2,8,7,6,5],[1,3],[1],[[]],20,<[],[3,6,1]>,[[20378320003458692,-6394865586379743],[-38284136629543336,-29330247252248549],[-21044752775874851,6394865586379743],[-21887185711276044,29330247252248549],[1747800424762636,5021443151968221],[3701314164940832,5653461168015583],[3977232712966763,-5653461168015583],[-5583068116300404,-5021443151968221]]>,<89,8,8,[[2,6,5,8,1,4,3,7]],[[1,2,3,4,5,6,7,8],[8,7,6,5,4,3,2,1],[6,4,1,7,2,8,5,3],[3,5,8,2,7,1,4,6],[2,6,5,8,1,4,3,7],[4,8,2,3,6,7,1,5],[7,3,4,1,8,5,6,2],[5,1,7,6,3,2,8,4]],[1,2,3,4,5,6,7,8],[1,2,5,5,7,6,6,7],[1],[[[2,6,5,8,1,4,3,7]]],20,<[],[90511054722016,13058251672456,823857867686,29688418771,668355023,9625261,86597,445,1]>,[[169766606915862750433039867996154300830,-2644474724685298206439078615327642354,-411844424336234966576577819227713918,1062125094340816492750121747202456866,1538997585677509611944053960184909074,-628604647671095475301092462610489410,-1842461898346314324158374459375591027,3793303908360058902679006239890922781],[-54268303245601971193315497290684335265,3628143893574729800243925477690931603,-4945284724232675924208868596679557703,-3660883703927332297066587760983101870,-101212787488890256992118702164359375,-2545295726889960775929598503816874481,5154046068778837543432490352939663668,1677771632068341693745023819319835960],[426381885291965433448512799853435455282,-2914482943345125123578422538484739565,74003364899226139763528456171531944,2351612516630475114851715642073841663,5362619959145426621144699790862074232,-2881762895432852052980812195999355103,-5274779951130419185556262428557188973,1987156238930267356540630686033690053],[217863661466407250340981506253853730465,-1687085152327556002818654716775406229,2073600152711227958013211114416823003,570692336003505440343704878647520043,2177332178081239838219022939756320890,-4470734397516952155659131657845945874,-5062323759595232390296191918640380337,3376041709322236323257400407594397149],[483314818905691467742270799499957554876,2415131133001181182995542732342587309,3649058588690210082036271034948401738,-2820246973784996913796400043200281243,-3457990079669519296264411724065205522,-3129486920016687342478194831059951178,234613083325794703458943654128241463,-4491319330954831096989223876107503257],[-164015310967450273688360276754628783081,-2591226729360331798024249364895798900,4716397570801191103048245138771001317,-2590048762298821674448681748564360703,3719633398585228694412463720648495275,-1388413504263899968892126256906423287,4732879392793267913744975822858485738,-274750474584869337616965012025787769],[-106743700576024359148446320149246595959,3793994523142400147620937025450068135,-5155930528532944392075809328400486381,5086749493036353837366127284823925244,1685335001745974427251827985663623035,4119582835714478131525417937353181724,2058027064174065739374418976646769468,4856511572935765798099665706180302692],[56,1,0,0,0,0,0,0]]>*] [x,x^2-x-22,x^2-x-111,x^2-x-1,x^4-x^3-33*x^2+50*x+8,0,0] [1,2,2,2,5,6,7] <[1],[2],[3],[4],[5],[6,7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,89,2081],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,6]>,<1,89,1,[[1],[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,89,2081],[1,3,1,3,8,1],1,[1.000000000,1.464441402,1.222497768],<"notfaithful",0>,[8,6]>,<1,5*89,1,[[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,89,2081],[4,1,8,1,8,1],1,[1.000000000,1.155450675,0.9252144374],<"notfaithful",0>,[8,6]>,<1,5,1,[[1],[1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,89,2081],[3,3,8,3,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,6]>,<2,5*89^2,1,[[2],[2],[0],[0],[-2],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,5,7,89,2081],[3,3,8,3,9,1],1,[1.000000000,1.513091674,1.106552829],<"notfaithful",0>,[8,6]>,<2,5*89^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,1,0,-1],[0,-1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0],[1,0,0,0]],[[1,0,0,0]]],[2,3,5,7,89,2081],[3,3,8,3,9,2],1,[1.000000000,1.256367918,1.041326747],<"2.5_89e2.8t6.1",1>,[8,6]>,<2,5*89^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,-1,0,1],[0,1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0],[1,0,0,0]],[[1,0,0,0]]],[2,3,5,7,89,2081],[3,3,8,3,9,2],1,[1.000000000,1.195878024,1.035733817],<"2.5_89e2.8t6.1",2>,[8,6]>]
x^6-3*x^4+9*x^2-5 2^10*3^6*5 2 2 48 "C2*S4" [[2,1,3,5,4,6],[1,5,3,4,2,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,5,6,4,2,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,6,4,5]>,<4,6,[1,3,5,4,6,2]>,<4,6,[4,3,5,1,6,2]>,<6,8,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 13 [[-5414506505284,-9665535357013],[-6801183294055,9665535357013],[7644961291236,0],[5414506505284,9665535357013],[6801183294055,-9665535357013],[-7644961291236,0]] 5 [8,6,5,10,5,10,8,7,6,9,4,10,9,3,8,8,9,7,10,9,10,7,8,9,10,5,10,6,4,6,3,5,6,7,5,7,3,10,8,6,9,7,9,10,8,7,7,3,8,4,6,9,7,9,6,6,9,7,3,5,3,6,3,9,10,6,7,10,8,7,6,5,10,10,7,6,9,2,9,7,9,7,5,2,1,6,9,2,9,10,8,9,10,5,1,6,5,5,10,7,10,8,6,9,7,10,6,8,9,4,10,10,6,7,7,5,2,8,6,5,7,10,8,8,4,5,7,9,2,3,4,8,7,10,5,7,8,10,6,5,4,9,10,8,7,5,10,8,7,8,10,5,10,6,10,5,1,9,10,5,8,8,10,9,8,6,7,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-18*x^2+972*x-8856,4>,<x^6+36*x^5-324*x^4-6912*x^3-104976*x^2-17216064*x-293512896,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^6-36*x^5-324*x^4+6912*x^3-104976*x^2+17216064*x-293512896,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,24,12,[[6,5,2,1,3,4],[1,2,5,6,4,3]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[2,1,5,6,3,4],[6,5,2,1,3,4],[3,4,2,1,5,6]],[1,2,5,6,4,3],[1,4,6,7,8],[1,6],[[[2,1,3,4,6,5],[6,5,2,1,3,4]],[[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,1]>,[[-2322,11340],[46008,-88560],[-278820,296640],[-189364,508216],[523226,-495196],[-301076,-309900],[-190992,217740],[425280,-475980],[21060,-436546],[-87016,-339660],[40200,72420],[-360,60],[1,0]]>,[[[-122811,132338],[66190,-185648],[107509,-28006],[225484,-126872],[175520,245706],[93494,225990],[162575,151199],[7525,111598],[81238,216365],[219190,65383],[254577,173640],[240,70304]],[[122811,-132338],[-66190,185648],[-107509,28006],[-225484,126872],[86624,16438],[168650,36154],[99569,110945],[254619,150546],[180906,45779],[42954,196761],[7567,88504],[261904,191840]],[[-226155,-256488],[130940,262084],[20120,-120095],[68586,241114],[60067,226198],[138408,108864],[230639,44780],[158157,100113],[239791,182991],[110505,33721],[31590,251109],[171257,89415]],[[226155,256488],[-130940,-262084],[-20120,120095],[-68586,-241114],[202077,35946],[123736,153280],[31505,217364],[103987,162031],[22353,79153],[151639,228423],[230554,11035],[90887,172729]],[[65493,-57146],[26162,243258],[182189,247709],[-141368,-257730],[142827,241738],[190366,29696],[3872,204631],[3670,259969],[239703,258410],[212126,243478],[218314,196127],[110717,52310]],[[-65493,57146],[-26162,-243258],[-182189,-247709],[141368,257730],[119317,20406],[71778,232448],[258272,57513],[258474,2175],[22441,3734],[50018,18666],[43830,66017],[151427,209834]]]>,<3,12,6,[[2,3,1,6,4,5],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[2,3,1,6,4,5],[5,4,6,3,2,1]],[4,5,6,1,2,3],[1,2,6,5,7,10],[1,2],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[-1592437890,0],[-157767318,-157767318],[-422724012,0],[742263129,742263129],[-172441563,0],[677580501,677580501],[1,0]]>,[[[-157512868,-157512868],[-6333243,0],[255164073,255164073],[232623126,0],[300993751,300993751],[105220305,0]],[[83409191,83409191],[302572560,0],[39231210,39231210],[337222746,0],[118412797,118412797],[18687233,0]],[[347175791,347175791],[-296239317,0],[93025206,93025206],[204995106,0],[355434430,355434430],[263512951,0]],[[157512868,157512868],[6333243,0],[132256416,132256416],[154797363,0],[86426738,86426738],[282200184,0]],[[-347175791,-347175791],[296239317,0],[294395283,294395283],[182425383,0],[31986059,31986059],[123907538,0]],[[-83409191,-83409191],[-302572560,0],[348189279,348189279],[50197743,0],[269007692,269007692],[368733256,0]]]>,<5,4,2,[[1,2,3,4,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[2,1,4,3,6,5]],[2,1,4,3,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,1]>,[[8942208507130,0],[0,0],[1,0]]>,[[[9751428624600,33167748720653],[0,0]],[[-27552134617387,-33167748720653],[0,0]],[[-9751428624600,-33167748720653],[0,0]],[[27552134617387,33167748720653],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x+4,x^2-x+1,x^2-x-1,x^6-3*x^5-3*x^4+5*x^3+18*x^2+12*x+4,x^3-2,x^4-12*x^2-20*x+6,0,0,x^4-12*x^2-20*x+6] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*5,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5],[1,11,11],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[5,11,5],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[2,2,11],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,2^2*3^3*5^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,3,5],[11,11,11],1,[1.000000000,1.202251740,1.025391500],<"notfaithful",0>,[6,11]>,<2,2^2*3^3,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[2,3,5],[11,11,5],1,[1.000000000,0.8146240592,0.9743024320],<"notfaithful",0>,[6,11]>,<3,2^8*3^3*5^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5],[11,12,12],1,[1.000000000,1.696458508,1.174246503],<"notfaithful",0>,[6,11]>,<3,2^8*3^3*5,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[1]],[[1],[0],[-1]]],[2,3,5],[11,12,13],1,[1.000000000,0.8056199001,0.9085505335],<"3.2e8_3e3_5.6t11.1",1>,[6,11]>,<3,2^8*3^4*5,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]]],[2,3,5],[11,11,12],1,[1.000000000,1.006593867,0.9929926532],<"3.2e8_3e4_5.6t11.1",1>,[6,11]>,<3,2^8*3^4*5^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5],[11,11,12],1,[1.000000000,0.8371256870,0.9564302436],<"notfaithful",0>,[6,11]>]
x^2-x+1849 -3*5*17*29 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-7179],[7180]] 2 [2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1851,3,1]>,[[-1,-1],[2,1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1855,5,1]>,[[-2,-1],[3,1]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1921,17,1]>,[[-8,-1],[9,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2059,29,1]>,[[-14,-1],[15,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,5,17,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*5*17*29,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,5,17,29],[3,3,3,3],1,[1.000000000,0.5845218716,0.8013413653],<"1.3_5_17_29.2t1.1",1>,[2,1]>]
x^3-x^2+27*x-233 -2^2*5*7*409 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[20371769],[15762474],[33209715]] 2 [2,3,1,1,2,2,3,3,2,2,3,1,2,3,2,2,1,3,1,3,2,2,3,2,2,2,1,3,1,3,3,2,2,2,2,2,2,2,3,2,3,3,3,2,2,1,2,2,3,2,1,3,3,1,2,3,3,2,3,1,2,2,1,2,3,2,2,2,1,2,2,1,2,2,3,2,1,3,3,1,2,1,2,1,2,2,1,2,1,2,2,3,3,1,3,2,2,1,2,2,2,3,1,1,1,2,3,3,2,2,2,2,1,3,2,2,2,2,3,3,1,3,2,2,3,2,3,3,3,1,2,2,2,3,3,2,3,2,2,3,3,3,2,2,1,3,2,2,2,2,3,3,3,3,2,2,1,3,2,2,3,2,3,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-206,0],[28,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-128373,-256746],[117408,234817],[290552,56816]],[[128373,256746],[406879,289471],[233736,467472]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-34766783319040,-44266500262765,1]>,[[-6119527606518,0],[6119527606517,-1],[2,1]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-35995278040589056,17680644393718047,1]>,[[17680644393718044,0],[-17680644393718045,-1],[2,1]]>,<409,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[8508237020956043984271982759454652072309871889105341,3870259074016842336700311582913821036971599399050942,1]>,[[3870259074016842336700311582913821036971599399050457,0],[-3870259074016842336700311582913821036971599399050699,-1],[243,1]]>*] [x,x^2-x+3579,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,409],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*7*409,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,409],[2,4,4,4],1,[1.000000000,0.9452717899,0.8915353849],<"notfaithful",0>,[3,2]>,<2,2^2*5*7*409,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,7,409],[4,5,5,5],1,[1.000000000,0.9585932681,0.9411295720],<"2.2e2_5_7_409.3t2.1",1>,[3,2]>]
