x^2-x-629 3*839 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-4890],[4891]] 1 [2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-627,3,1]>,[[-1,-1],[2,1]]>,<839,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[175351,839,1]>,[[-419,-1],[420,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,839],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*839,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,839],[3,3],1,[1.000000000,0.7426106296,0.7915869297],<"1.3_839.2t1.1",1>,[2,1]>]
x^4-111*x^2+1058 2^3*8089^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 12 [[-3008566867],[216080672],[-216080672],[3008566867]] 1 [4,4,4,1,4,4,3,5,2,5,3,5,3,5,3,5,5,5,4,3,3,1,4,2,3,4,2,4,5,3,2,5,3,5,5,2,4,5,3,5,5,4,1,3,5,3,4,3,4,5,1,1,3,5,1,3,5,3,5,3,4,4,4,2,1,5,5,1,4,5,2,2,2,4,4,2,4,5,2,2,5,5,3,3,3,4,1,3,5,1,5,3,1,4,4,3,4,3,5,4,5,5,4,3,5,2,5,3,2,2,1,4,3,4,3,3,4,2,4,4,4,2,4,4,5,4,5,2,2,4,4,2,3,5,3,3,4,5,5,1,4,4,3,4,4,3,4,3,5,2,4,2,5,3,5,1,2,3,3,5,5,3,1,4,2,1,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-666,2>,<x^2-152352,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[-424602,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[230805,-62678],[0,0]],[[-230805,62678],[0,0]]]>,<23,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[5,21,1]>,[[814186897356129068444014813,-576232040760211076500149142],[-814186897356129068444014813,576232040760211076500149142],[-4605044666261288034320129,-25310399325031311904857127],[4605044666261288034320129,25310399325031311904857127]]>,<8089,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[17,8078,1]>,[[-266348267335193051878695625824898746557246443123037205774730600784239844432365,663912868592059955225972236783321360298259538821337553551311167473981129949637],[217227612817328714026748158894974800335858344453820020935856783226559689853228,-117116844258782797373973841277773092793586514406928085132245259257778789160873],[1,0]]>,[[[-217227612817328714026748158894974800335858344453820020935856783226559689848133,117116844258782797373973841277773092793586514406928085132245259257778789168771],[-1,0]],[[5095,7898],[1,0]],[[-5095,-7898],[-1,0]],[[217227612817328714026748158894974800335858344453820020935856783226559689848133,-117116844258782797373973841277773092793586514406928085132245259257778789168771],[1,0]]]>*] [x,x^2-x-2022,x^2-2,x^2-16178,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,8089],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,8089,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,23,8089],[1,1,6],1,[1.000000000,3.963322977,1.602328346],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,23,8089],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*8089,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,23,8089],[6,1,6],1,[1.000000000,0.6780780474,0.8728094780],<"notfaithful",0>,[4,3]>,<2,2^3*8089,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,23,8089],[6,2,6],1,[1.000000000,0.9478329513,0.8421475553],<"2.2e3_8089.4t3.1",1>,[4,3]>]
x^6+24*x^4+144*x^2+265 -2^6*3^6*5^3*53^3 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 13 [[28140113737,0],[16373283105,-6000388410],[-44513396842,6000388410],[-28140113737,0],[-16373283105,6000388410],[44513396842,-6000388410]] 3 [4,3,4,4,3,3,6,4,3,4,4,3,6,4,1,4,3,3,6,5,1,4,3,4,3,6,6,5,3,6,2,3,4,4,4,4,5,4,3,4,5,3,5,5,6,6,6,4,5,5,4,5,5,5,4,3,4,6,5,4,6,6,4,3,5,2,6,5,1,3,4,1,4,1,4,3,2,1,6,5,1,3,3,3,6,3,4,5,4,6,5,5,4,5,4,3,2,4,4,5,4,4,3,2,4,3,5,2,3,3,4,1,4,6,4,6,4,5,6,5,5,3,4,1,4,6,3,1,4,3,4,5,6,3,6,3,4,6,4,2,6,6,4,3,3,3,5,2,6,5,3,6,2,3,4,3,4,4,3,4,5,2,4,3,4,1,6,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+144,2>,<x^3-15552*x+798984,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-251598,0],[2,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[221484,-81319],[221484,-81319]],[[-221484,81319],[-221484,81319]],[[221485,-81319],[221485,-81319]],[[-221485,81319],[-221485,81319]]]>,<3,12,6,[[2,3,1,6,4,5],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[2,3,1,6,4,5],[5,4,6,3,2,1]],[4,5,6,1,2,3],[1,2,3,4,5,6],[1,2],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[-912041967,0],[323890785,323890785],[1387781238,0],[-479669607,-479669607],[-434841846,0],[-385653093,-385653093],[1,0]]>,[[[-385112392,-385112392],[-440487681,0],[320076933,320076933],[308121966,0],[196133869,196133869],[319613967,0]],[[-351578305,-351578305],[-291183171,0],[290279235,290279235],[76501845,0],[274467946,274467946],[174835163,0]],[[-425570770,-425570770],[-430590615,0],[164484810,164484810],[2796678,0],[304239163,304239163],[280391848,0]],[[385112392,385112392],[440487681,0],[67343556,67343556],[79298523,0],[191286620,191286620],[67806522,0]],[[425570770,425570770],[430590615,0],[222935679,222935679],[384623811,0],[83181326,83181326],[107028641,0]],[[351578305,351578305],[291183171,0],[97141254,97141254],[310918644,0],[112952543,112952543],[212585326,0]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[35804312288910,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-27787635484971,33789898077827],[-9536743164062,0]],[[-27787635484971,33789898077827],[9536743164062,0]],[[27787635484971,-33789898077827],[-9536743164062,0]],[[27787635484971,-33789898077827],[9536743164062,0]]]>,<53,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,49,1]>,[[8307112842340150351700314900584483,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[12477723770907149273931057511392162,1133491323115561295197019673715525],[-288543653687247216196149518766758,0]],[[12477723770907149273931057511392162,1133491323115561295197019673715525],[288543653687247216196149518766758,0]],[[-12477723770907149273931057511392162,-1133491323115561295197019673715525],[-288543653687247216196149518766758,0]],[[-12477723770907149273931057511392162,-1133491323115561295197019673715525],[288543653687247216196149518766758,0]]]>*] [x,x^2-x+199,x^2+265,x^2-3,x^3+12*x-3,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5*53,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,53],[3,7,7,7],1,[1.000000000,0.4456832369,0.7699658972],<"notfaithful",0>,[6,3]>,<1,2^2*5*53,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,53],[7,2,7,7],1,[1.000000000,0.7719460105,0.9049617522],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,53],[7,7,2,2],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<2,3^3*5*53,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,53],[3,7,8,8],1,[1.000000000,1.566701603,1.107955202],<"notfaithful",0>,[6,3]>,<2,2^4*3^3*5*53,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,5,53],[7,7,8,8],1,[1.000000000,0.9799503906,0.9668275114],<"2.2e4_3e3_5_53.6t3.1",1>,[6,3]>]
x^6+879*x^4-10*x^3+257547*x^2+8790*x+25153782 -2^6*3^6*5^4*293^3 0 3 12 "D12" [[1,2,4,3,6,5],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[4,5,1,3,6,2]>,<6,2,[5,4,2,6,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 15 [[566603458998633,0],[190294682235465,0],[620977375985128,-1612521351774688],[-623117669839009,1612521351774688],[-999426446602177,1612521351774688],[244668599221960,-1612521351774688]] 4 [3,1,4,5,3,2,3,5,3,4,6,5,4,6,3,3,4,5,2,4,5,5,4,4,5,4,5,4,5,4,1,3,3,5,3,5,6,1,4,4,3,2,4,5,3,2,2,5,3,5,3,4,2,3,3,3,3,6,5,4,6,3,6,3,2,3,6,2,4,5,3,3,1,6,1,4,3,5,4,2,4,6,3,5,5,4,3,2,4,6,3,4,1,4,6,4,3,3,5,6,6,4,3,3,6,5,4,4,3,5,6,6,3,6,1,3,2,4,3,4,6,5,3,4,1,3,5,4,6,2,2,3,5,6,4,2,4,5,3,4,6,3,2,3,6,4,1,3,5,4,6,4,6,3,5,3,6,4,5,4,4,4,6,3,4,4,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-30,2>,<x^3,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,3,4],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[52974,0],[-302266,0],[1,0]]>,[[[0,0],[1,0]],[[-222022,0],[-1,0]],[[0,-151133],[-1,0]],[[222022,-151133],[1,0]],[[151133,151133],[-1,0]],[[-151133,151133],[1,0]]]>,<3,6,6,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,3,5],[1,2],[[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[2,3,1,5,6,4]]],20,<[],[-987383688,524633337,-462750351,524633337,-492662514,494721174,1]>,[[456016182,-308066862,61224562,399903705,-67121766,407988937],[-108277692,280622520,346291042,421734473,-279879042,359018164],[415847856,27444342,-407515604,340623289,347000808,395254366],[334379107,-308066862,61224562,399903705,-67121766,407988937],[-229914767,280622520,346291042,421734473,-279879042,359018164],[294210781,27444342,-407515604,340623289,347000808,395254366]]>,<5,6,3,[[2,3,1,5,6,4],[6,5,4,3,2,1]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,3,1,5,6,4]],[6,5,4,3,2,1],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[-8319678484505,-4159839242250],[-3813557871225,0],[-1906778935170,-953389467585],[1,0]]>,[[[25106076439667,-47207021086519],[-2695799041482,-6116271102772],[0,0]],[[2,1],[1,0],[0,0]],[[-23199297504493,-47207021086519],[2695799041481,6116271102772],[0,0]],[[23834890482883,47524817575714],[-2695799041482,-6116271102772],[0,0]],[[-1271185956782,-635592978391],[1,0],[0,0]],[[-24470483461277,47524817575714],[2695799041481,6116271102772],[0,0]]]>,<293,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,292,1]>,[[4766016010882591240098664805514046141307826946984,0],[10155169380924748373312704918659161352247841447596,0],[1,0]]>,[[[-10155169380924748373312704918659161352247841447522,0],[-1,0]],[[74,0],[1,0]],[[-3313599420315507239718411961686906336570925164879,5803195304095033131686658154089932811259221402076],[-1,0]],[[6841569960609241133594292956972255015676916282717,5803195304095033131686658154089932811259221402076],[1,0]],[[-1763985270146866946937940497642674339552995558993,-5803195304095033131686658154089932811259221402076],[-1,0]],[[8391184110777881426374764421016487012694845888603,-5803195304095033131686658154089932811259221402076],[1,0]]]>,<2267,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,4],[1],[[]],20,<[],[2,2266,1]>,[[6411218451359246800604553463668808519344813407137500549259939274257,-4271034552565077523977386519412218898650864692127079097384041198432],[4408460940054226178926985579502435962776907512966194192270035209711,831902141521235359447774545070138976870770168353031334189062483644],[-4031899053191260406949490821223461513982164207635279047091645633847,-831902141521235359447774545070138976870770168353031334189062483644],[5689424163229026024774571011062345487945194021703186489376801485616,4271034552565077523977386519412218898650864692127079097384041198432],[1143391434547202445168548415571476151299253259762899925244086146,-1551379036313291165542543047251188920711441756875834724110732349],[1202094180629646560975736363146778676947975049905600474331059120,1551379036313291165542543047251188920711441756875834724110732349]]>,<710119,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[289096319774636664789888086060210149265473063630915786105823711084787567844717896457139346786053408396874798685107230,-111827312641407180974759059641679983314115534812373270521232380046769837338885689159031784774906254949350809948665387,-89718806228027042740262799437109939334841838555133672644014490753801940597492140008959522654595430057282312022412141,113995917964231782640155632097369696032441683104098100224670030516355988028037761878843268072949961616391445257047826,687730054704357154943770836792243495141652686283524473961359887703348321575239970963928996075406074015311470943,-288161366884242642550160936563133960963077483005334241011925455059029527177526699988986394200146255991218012523]>*] [x,x^2-x+1,x^2-879,x^2+293,x^3-5,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,293,2267,710119],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,293,2267,710119],[3,7,3,3,3,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,2^2*3*293,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,293,2267,710119],[7,7,1,7,1,1],1,[1.000000000,1.294105457,1.047535160],<"notfaithful",0>,[6,3]>,<1,2^2*293,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,293,2267,710119],[7,1,2,7,2,1],1,[1.000000000,1.651804222,1.113828143],<"notfaithful",0>,[6,3]>,<2,3^3*5^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,5,293,2267,710119],[3,7,7,3,3,1],1,[1.000000000,1.163730417,1.051795683],<"notfaithful",0>,[6,3]>,<2,2^4*3^3*5^2*293^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,5,293,2267,710119],[7,7,7,7,3,1],1,[0,0,0],<"2.2e4_3e3_5e2_293e2.6t3.2",1>,[6,3]>]
