x^2-638 2^3*11*29 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[6322],[-6322]] 1 [1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-638,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-638,0,1]>,[[0,-1],[0,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-638,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*29,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,29],[3,3,3],1,[1.000000000,0.8983284726,0.8947855113],<"1.2e3_11_29.2t1.1",1>,[2,1]>]
x^5-2*x^4+8*x^2-12*x+4 -2^4*3*1609 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 113 x-1 5 [[-1684595744],[-4663313707],[-5027415412],[-4956116747],[-2092910181]] 2 [5,4,7,5,5,6,6,7,3,6,3,7,5,5,3,6,5,5,4,6,4,7,3,3,7,6,6,7,4,1,7,4,6,4,2,3,3,5,6,5,5,3,5,3,5,5,5,7,6,2,3,3,5,5,5,5,2,5,5,6,7,2,5,5,6,5,5,5,4,5,7,7,2,6,4,6,6,7,5,4,5,4,3,6,4,4,3,6,4,3,5,6,7,3,5,2,5,6,6,7,6,5,5,5,6,5,6,4,3,7,5,7,5,4,5,5,4,4,4,3,7,4,3,5,7,4,4,6,6,6,2,5,6,5,6,5,4,7,2,2,6,5,5,7,6,6,5,3,3,5,5,6,6,5,3,3,7,3,7,6,3,5,6,6,3,7,4,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[3,4,5,1,2],[1,3,5,2,4]],[[1,2,3,4,5],[5,4,3,2,1],[2,5,3,1,4],[4,1,3,5,2],[3,4,5,1,2]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[3,4,5,1,2]]],20,<<[],[1,1,0,0,1]>,[[2,0,0,0],[65500,0,0,0],[131070,0,0,0],[18,0,0,0],[8,0,0,0],[1,0,0,0]]>,[[[55342,0,0,0],[-163112,0,0,0],[34953,0,0,0],[48060,0,0,0],[151461,0,0,0]],[[241414,-194328,238052,-183956],[87788,-132842,232996,62680],[89370,104314,134200,130811],[43634,39856,234110,161580],[213412,145346,112045,247655]],[[236410,-37300,-137668,-190628],[-155652,229488,-41230,-87144],[83316,227964,47607,122739],[139684,239506,199140,114884],[85285,42447,74635,76819]],[[-6010,119328,117304,185196],[125470,164060,-216158,-61840],[236626,98185,42188,239771],[66522,4518,191908,104716],[63652,32184,253446,47975]],[[-2866,112300,-217688,189388],[105506,-260706,24392,86304],[80023,93825,38149,30967],[226388,240408,161274,143108],[10478,42167,84162,151839]]]>,<3,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[151343121,0,0],[-692394264,0,0],[1,0,0]]>,[[[538852365,-1012544223,-294458260],[0,0,0]],[[-574163074,972571043,-257523739],[0,0,0]],[[-657083557,39973180,551981999],[0,0,0]],[[692394266,0,0],[-1,0,0]],[[2,0,0],[1,0,0]]]>,<1609,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1602,4,0,1]>,[[-2067941471109222291748104554833100475259473273985804220804503214,0,0],[-3924000115482936462578180750964762978425981170671054489780902798,0,0],[1,0,0]]>,[[[-6049723858038901149581478468270393146127559981849793824503631476,-3664429236647569335581111247886035091292086452108750675335553223,-1778146432329220873270781831730802057494587346859790872966248796],[0,0,0]],[[-4697143882360382120601781673126244128185044721083094363374139253,-5681163511857894767932157785529467316921194971473406203668022575,3800754631799245647083044382799183465173329914121626581439127088],[0,0,0]],[[-6701621903747711551025427053170604746618640569588580052521310132,-4178896780158594255117237410186976634291982678268256871614601003,-2022608199470024773812262551068381407678742567261835708472878292],[0,0,0]],[[3924000115482936462578180750964762978425981170671054489780903430,0,0],[-1,0,0]],[[632,0,0],[1,0,0]]]>*] [x,x^2-x+1207,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1609],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*1609,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,1609],[2,8,8],1,[1.000000000,0.5426158423,0.7551505811],<"notfaithful",0>,[5,5]>,<4,2^4*3^3*1609^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,1609],[8,9,9],1,[0,0,0],<"4.2e4_3e3_1609e3.10t12.1",1>,[5,5]>,<4,2^4*3*1609,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[0],[0],[-1]]],[2,3,1609],[8,9,9],1,[1.000000000,0.6703814198,0.9492195910],<"4.2e4_3_1609.5t5.1",1>,[5,5]>,<5,2^4*3^2*1609^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[0],[0],[-1]]],[2,3,1609],[8,9,9],1,[0,0,0],<"5.2e4_3e2_1609e2.10t13.1",1>,[5,5]>,<5,2^4*3^3*1609^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]]],[2,3,1609],[8,9,9],1,[0,0,0],<"5.2e4_3e3_1609e3.6t14.1",1>,[5,5]>,<6,2^4*3^3*1609^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[0],[0],[-1]]],[2,3,1609],[8,9,9],1,[0,0,0],<"6.2e4_3e3_1609e3.20t35.1",1>,[5,5]>]
x^4-2*x^3-39*x^2+40*x+382 2^6*3^2*17*41 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 71 x-1 5 [[-303477351],[296796851],[-296796850],[303477352]] 1 [1,3,5,2,3,5,1,5,4,3,4,5,1,3,4,5,3,5,5,1,4,1,3,4,2,5,2,5,3,4,1,5,4,5,5,4,5,5,2,5,5,3,4,1,5,1,3,1,3,5,1,4,4,3,4,4,5,2,5,4,5,5,3,2,1,3,5,4,3,3,2,2,4,3,5,4,3,3,4,1,5,5,4,2,2,3,4,4,3,4,3,2,4,3,3,2,5,1,3,5,3,5,5,2,3,4,5,4,2,1,4,3,4,5,1,2,3,2,3,5,3,1,5,3,3,3,3,1,4,3,3,4,2,5,1,2,5,5,3,2,5,5,2,3,3,1,5,4,3,2,5,4,5,2,5,4,4,2,4,5,5,1,4,5,4,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+40,2>,<x^2-82*x-4592,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[179778,394652,1]>,[[0,1],[129636,262143],[-129635,1],[1,262143]]>,<3,4,2,[[3,4,1,2],[2,1,4,3]],[[1,2,3,4],[3,4,1,2],[2,1,4,3],[4,3,2,1]],[2,1,4,3],[1,2,3,3],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[-1604959923,-1604959905],[3,0],[1,0]]>,[[[-1,0],[387420488,0]],[[-444765655,13265247],[90910052,8843498]],[[2,0],[1,0]],[[444765656,-13265247],[296510437,378576991]]]>,<17,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1863417031764667287007426,17,1]>,[[1271194442727173640739537,0],[-1271194442727173640739536,0],[-8,-1],[9,1]]>,<41,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[58580454356725551018386222458489,41,1]>,[[-3146704658434529589469834155949,0],[3146704658434529589469834155950,0],[-20,-1],[21,1]]>*] [x,x^2-2,x^2-x-174,x^2-1394,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,41],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,41],[6,3,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,17*41,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,17,41],[1,1,6,6],1,[1.000000000,2.534456113,1.467461349],<"notfaithful",0>,[4,3]>,<1,2^3*17*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,17,41],[6,3,6,6],1,[1.000000000,1.085294696,0.9542149515],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*17*41,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,17,41],[6,7,6,6],1,[1.000000000,1.628060062,1.284310721],<"2.2e3_3e2_17_41.4t3.1",1>,[4,3]>]
x^3-39*x-50 2^2*3^4*131 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[800],[1117],[1208]] 1 [1,2,1,2,2,3,2,3,3,2,3,2,1,2,3,3,2,3,3,1,2,3,3,3,2,3,3,2,3,3,1,1,2,3,2,2,2,3,2,2,2,2,2,1,2,3,2,3,3,2,1,2,2,3,2,2,1,2,3,2,2,2,2,2,2,3,3,3,1,2,3,1,2,2,2,2,2,3,2,3,1,3,2,2,2,1,2,3,2,3,2,3,2,3,1,3,2,2,3,2,3,1,2,1,3,3,2,2,2,1,3,3,2,3,2,3,1,2,3,2,2,2,2,2,2,3,2,2,1,2,2,3,3,3,2,3,2,2,3,2,2,1,3,2,3,2,2,2,1,2,3,2,1,2,2,2,3,1,3,2,1,1,1,3,1,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[256646,122062,1]>,[[-280166,0],[18021,-2],[1,2]]>,<3,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[2],[[[3,1,2]]],20,<<[],[2,2,1]>,[[-120,0],[-27,0],[6,0],[1,0]]>,[[[2,0],[1,0],[0,0]],[[83866871,83866872],[-504851360,76279374],[79773827,79773827]],[[-83866873,-83866872],[504851359,-76279374],[307646662,307646662]]]>,<131,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-507226880578057593436979923368720253688236,547670457970422673431945537001065091034398,1]>,[[547670457970422673431945537001065091034160,0],[-547670457970422673431945537001065091034279,-1],[119,1]]>*] [x,x^2-131,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,131],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*131,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,131],[4,2,4],1,[1.000000000,0.8704450889,0.9182628395],<"notfaithful",0>,[3,2]>,<2,2^2*3^4*131,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,131],[4,5,4],1,[1.000000000,2.478554197,1.430164306],<"2.2e2_3e4_131.3t2.3",1>,[3,2]>]
x^4-x^3-41*x^2+117*x+68 -59*257^2 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[-141958211],[-123443879],[-73474377],[-71462205]] 4 [4,3,3,3,4,4,1,3,4,2,4,5,3,5,5,3,4,4,4,3,4,2,5,4,5,5,5,3,5,4,3,5,2,2,5,5,4,3,3,4,5,3,5,2,2,2,4,1,4,5,5,1,1,3,3,3,5,3,3,3,4,1,2,3,5,2,3,5,5,4,5,3,5,1,1,3,3,4,4,5,4,5,5,2,3,5,3,4,3,5,5,2,3,1,1,4,5,3,2,5,3,3,4,5,4,3,4,2,3,5,3,4,3,3,2,3,1,2,1,5,3,4,3,4,5,4,2,4,2,3,4,3,5,3,3,4,4,2,4,5,5,4,4,3,1,4,3,5,4,4,3,5,3,4,1,1,5,4,5,5,2,3,4,2,5,5,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-140,2>,<x^2-170*x+7284,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-300452,0],[34277,0],[65061,126090],[-61029,-126090]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-1003008708,-292798741],[-417411226,292798741],[-89390405,-218469639],[347548873,218469639]]>,<59,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,58,1]>,[[-86495608666891244722869449567366972,0],[114813988471772544550491005926593705,0],[1,0]]>,[[[-113053229796960418971848733355148249,-59927663346909621591286109803100065],[0,0]],[[-33373117235855758961027418713500892,59927663346909621591286109803100065],[0,0]],[[-114813988471772544550491005926593682,0],[-1,0]],[[23,0],[1,0]]]>,<257,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,251,1]>,[[-315268262911027488331317983183076380795016424942,-681409125768041300867383292654378055485575089210],[538774536755577488799524808679979861316787964703,67242011122367831128632818639731836048548667337],[1,0]]>,[[[-538774536755577488799524808679979861316787964568,-67242011122367831128632818639731836048548667232],[-1,0]],[[135,105],[1,0]],[[-325001163906962745480870689245804482541706382925,715430368752162263395364162121083146610792121355],[1711329540021162234135816872182082301951678891,-2951038445548300768141526974526165491253417643]],[[-716243871157776829288383288195488768696719604642,-648188357629794432266731343481351310562243454228],[-1711329540021162234135816872182082301951678891,2951038445548300768141526974526165491253417643]]]>*] [x,x^2-x-64,x^2-x+15,x^2-x+3791,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,59,257],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,257,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,59,257],[1,3,1,6],1,[1.000000000,1.297484959,1.149850287],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,59,257],[4,1,6,1],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,59*257,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,59,257],[3,3,6,6],1,[1.000000000,0.3061530224,0.6685407592],<"notfaithful",0>,[4,3]>,<2,59*257,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,59,257],[3,3,6,6],1,[1.000000000,1.565995697,1.086273665],<"2.59_257.4t3.2",1>,[4,3]>]
