x^2-x+3803 -7*41*53 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-883],[884]] 2 [2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3815,7,1]>,[[-3,-1],[4,1]]>,<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4223,41,1]>,[[-20,-1],[21,1]]>,<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4505,53,1]>,[[-26,-1],[27,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,41,53],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*41*53,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,41,53],[3,3,3],1,[1.000000000,0.7132290452,0.7496006117],<"1.7_41_53.2t1.1",1>,[2,1]>]
x^4-2*x^3+24*x^2-23*x-358 -11*37^2*53^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 6 [[-384207951],[-402776445],[402776446],[384207952]] 4 [4,3,2,4,1,5,5,4,1,5,1,3,5,5,2,3,3,4,3,3,5,4,5,3,3,5,2,4,4,3,5,5,3,5,4,5,3,3,4,5,1,3,2,4,4,3,4,1,5,2,5,4,5,1,2,5,1,4,4,5,4,4,4,3,1,2,3,5,5,5,1,5,1,5,3,1,2,3,2,5,3,1,5,2,5,3,3,4,5,1,3,4,3,5,2,4,3,2,5,5,5,4,4,4,5,3,3,4,2,5,5,5,3,2,1,3,3,3,3,5,3,4,5,3,3,4,2,3,3,4,5,4,2,3,5,4,3,5,1,4,4,5,1,4,1,2,4,5,3,1,4,3,2,5,3,3,4,2,4,4,3,4,5,1,1,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-23,2>,<x^2+44*x+6303,3>]*],[*[4],"CYC",0,5*]] [*<11,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[27107432441622944279,11,1]>,[[62154968402024879776,0],[-62154968402024879775,0],[-5,-1],[6,1]]>,<23,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-279003474858367769396831788,279003474858367769396831789,-28232568547732781676584148,28232568547732781676584149]>,<37,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,33,1]>,[[-3072434217485199504732041069315,10848811885254776121059076811862],[-8544340165154055695497168215415,2284886495040500712598505415706],[1,0]]>,[[[8544340165154055695497168215446,-2284886495040500712598505415675],[-1,0]],[[31,31],[1,0]],[[-30,-31],[-1,0]],[[-8544340165154055695497168215445,2284886495040500712598505415675],[1,0]]]>,<53,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,49,1]>,[[-11495542993490363504282343419103733,0],[-10063023891380137054467919900845436,11448997362109298353267536550909403],[1,0]]>,[[[10063023891380137054467919900845461,-11448997362109298353267536550909402],[-1,0]],[[25,1],[1,0]],[[-24,-1],[-1,0]],[[-10063023891380137054467919900845460,11448997362109298353267536550909402],[1,0]]]>*] [x,x^2-x-490,x^2-x+3,x^2-x+5393,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,23,37,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,37*53,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[11,23,37,53],[1,1,6,6],1,[1.000000000,2.087344065,1.278376159],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[11,23,37,53],[6,1,1,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,11*37*53,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[11,23,37,53],[6,1,6,6],1,[1.000000000,0.6844862235,0.7434045959],<"notfaithful",0>,[4,3]>,<2,11*37*53,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[11,23,37,53],[6,1,7,7],1,[1.000000000,1.214847312,1.010980646],<"2.11_37_53.4t3.5",1>,[4,3]>]
x^4-2*x^3-42*x^2+43*x-28 -11*37^2*53^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 103 x-1 5 [[-5379586064],[-4515598135],[4515598136],[5379586065]] 4 [4,3,1,4,1,5,5,4,2,5,2,3,5,5,2,3,3,4,3,3,5,4,5,3,3,5,1,4,4,3,5,5,3,5,4,5,3,3,4,5,2,3,1,4,4,3,4,1,5,2,5,4,5,2,1,5,1,4,4,5,4,4,4,3,2,2,3,5,5,5,2,5,1,5,3,2,1,3,1,5,3,2,5,2,5,3,3,4,5,2,3,4,3,5,1,4,3,2,5,5,5,4,4,4,5,3,3,4,2,5,5,5,3,2,2,3,3,3,3,5,3,4,5,3,3,4,1,3,3,4,5,4,2,3,5,4,3,5,2,4,4,5,1,4,2,2,4,5,3,1,4,3,1,5,3,3,4,2,4,4,3,4,5,1,2,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+43,2>,<x^2-88*x+2211,3>]*],[*[4],"CYC",0,5*]] [*<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[3183478599954,-3183478599953,5262680310328,-5262680310327]>,<11,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[27107432441622944246,11,1]>,[[32230104808949079812,0],[-32230104808949079811,0],[-5,-1],[6,1]]>,<37,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,33,1]>,[[3689249387391634928344972404475,-11507491163655508855698252783183],[-11420714434368612316715729979696,-6297615097031105892330954250086],[1,0]]>,[[[11420714434368612316715729979720,6297615097031105892330954250102],[-1,0]],[[24,16],[1,0]],[[-23,-16],[-1,0]],[[-11420714434368612316715729979719,-6297615097031105892330954250102],[1,0]]]>,<53,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,49,1]>,[[-8319352727351558830555491868545359,12149007345789797441547038293313446],[-8884826589639953025915037051593181,-4732021310514639601415775857716685],[1,0]]>,[[[8884826589639953025915037051593187,4732021310514639601415775857716722],[-1,0]],[[6,37],[1,0]],[[-5,-37],[-1,0]],[[-8884826589639953025915037051593186,-4732021310514639601415775857716722],[1,0]]]>*] [x,x^2-x-490,x^2-x+3,x^2-x+5393,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,37,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,37*53,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,11,37,53],[1,1,6,6],1,[1.000000000,2.087344065,1.278376159],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,11,37,53],[1,6,1,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,11*37*53,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,37,53],[1,6,6,6],1,[1.000000000,0.6844862235,0.7434045959],<"notfaithful",0>,[4,3]>,<2,11*37*53,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[5,11,37,53],[1,6,7,7],1,[1.000000000,2.070562487,1.173007911],<"2.11_37_53.4t3.7",1>,[4,3]>]
x^4-x^3+1471*x^2+1473*x+167469 3^2*13^3*151^2 0 2 4 "C4" [[2,3,4,1],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[2,3,4,1]>,<4,1,[4,1,2,3]>] [[1,1,1,1],[2,2],[4]] 53 x-1 5 [[-188328441],[176743938],[151148139],[-139563635]] 2 [3,1,3,4,4,1,1,4,2,2,4,3,4,2,4,1,4,2,3,4,4,2,4,3,4,2,2,1,3,1,2,1,4,1,4,3,2,4,4,1,2,1,2,3,4,1,2,4,3,3,2,3,3,1,2,1,2,4,1,3,1,3,3,1,1,4,4,1,2,3,4,3,2,2,3,3,2,3,4,3,1,3,4,1,2,1,3,4,3,3,2,3,4,1,3,2,4,2,2,3,1,3,1,1,2,4,4,3,1,1,2,4,4,4,4,1,4,1,2,2,4,2,1,3,3,1,3,2,2,3,4,3,1,1,3,3,3,3,1,1,3,4,2,4,2,4,3,2,2,4,3,2,2,1,2,2,2,4,1,4,3,1,3,1,4,3,1,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+1473,3>,<x-4416,4>]*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-616911429,42835440,1]>,[[-42835440,-1],[0,1],[42835442,42835442],[-1,-42835442]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[338299,34593,2041,39,1]>,[[4960363112195251999131,462699590384825528344,-362651673949996389434,577446370517249690432],[-42045294189781654437,106831039322674787453,-599003864964150610552,450026854303080504083],[-4918317818005470344703,-569530629707500315798,-500264751461299110691,434447065555115916162],[10,1,0,0]]>,<151,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[6,149,1]>,[[5730532392747917745216390893536534232487178,-6793093960414772837396796454495511561839069],[-5133764676317667463082001947958692274137424,2734879633306005525705229574183651499429770],[1,0]]>,[[[5133764676317667463082001947958692274137453,-2734879633306005525705229574183651499429761],[-1,0]],[[29,9],[1,0]],[[2132355668476701905816243063890383870893000,14314472527340038869010392816424650551045904],[-103486594255895539466791707750607289630460,-31773311827969032283136057930795242049109]],[[-7266120344794369368898245011849076145030481,-11579592894034033343305163242240999051616152],[103486594255895539466791707750607289630460,31773311827969032283136057930795242049109]]]>,<116167,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[54552860373447480620573941214746514993506415208199357440131533225990341612247912113521040961762687773,-52599006421247124713522677211839258836865876523025081970011726711522894047809375498094897474034718122,113272648557991457052584166500185421762557459191830432797415367431985450443326323807447238685673,-515811359692809250942913982015938468449122418063115034524869624917519229089804436995898700859024]>*] [x,0,x^2-x-3,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,151,116167],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,3*13*151,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,13,151,116167],[5,5,5,1],0,[-0.9570920265-0.2897841487*i,0.7836331314+0.2372650211*i,0.9384100820+0.2412052392*i],<"1.3_13_151.4t1.1",1>,[4,1]>,<1,13,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,13,151,116167],[1,5,3,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,1]>,<1,3*13*151,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,13,151,116167],[5,5,5,1],0,[-0.9570920265+0.2897841487*i,0.7836331314-0.2372650211*i,0.9384100820-0.2412052392*i],<"1.3_13_151.4t1.1",2>,[4,1]>]
x^5+12*x^3-4*x^2-162*x-297 3^2*13^3*151^2 1 2 20 "F5" [[2,1,4,3,5],[4,3,1,2,5],[5,4,1,3,2]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<4,5,[4,3,1,2,5]>,<4,5,[3,4,2,1,5]>,<5,4,[5,4,1,3,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 23 x^2+21*x+5 12 [[3484362454648127,0],[-4484965656527304,5888126189051495],[-9086200912945742,1333732133418248],[3352130965513227,-5888126189051495],[6734673149311692,-1333732133418248]] 2 [4,1,4,3,3,1,5,3,2,2,3,4,3,2,3,5,3,2,4,3,3,2,3,4,3,2,2,1,4,5,2,5,3,5,3,4,2,3,3,5,2,5,2,4,3,1,2,3,4,4,2,4,4,5,2,1,2,3,1,4,5,4,4,5,5,3,3,5,2,4,3,4,2,2,4,4,2,4,3,4,5,4,3,5,2,5,4,3,4,4,2,4,3,5,4,2,3,2,2,4,5,4,5,5,2,3,3,4,5,5,2,3,3,3,3,5,3,5,2,2,3,2,5,4,4,5,4,2,2,4,3,4,1,5,4,4,4,4,1,5,4,3,2,3,2,3,4,2,2,3,4,2,2,5,2,2,2,3,5,3,4,5,4,5,3,4,1,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+5552*x^3-169280*x^2+180676152*x-19793802493,3>,<x^5+5552*x^3-1299968*x^2-38253312*x-57106524160,4>]*],[*[5],"CYC",0,5*]] [*<3,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[376300878,233428014,1]>,[[-312863553,387420486],[-387420489,3],[-343334084,0],[289457269,-413772070],[-408100610,413772070]]>,<13,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,3,5,2,4]]],20,<[],[1005355740113391424498,-1599203524319539189051,6190768445397159421655,8700588626821909879997,1]>,[[8700588626821909879953,0,0,0],[-469392730791013580033,215493855180367139245,717390092047365189394,604900529025192374198],[-1810331679779031066309,629137432560639326137,-25848204283958427658,-528081053861261277544],[-6420864216251865233622,617289002634439645294,-691541887763406761736,-76819475163931096654],[11,1,0,0]]>,<43,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[3,42,1]>,[[33271730423672857494964902289134,-178003759070319956603360447738894],[-84074310252203336872946453691230,0],[36530926938744403779196963418666,178003759070319956603360447738894],[-3959217537080922283149094286149,1540573399650843160813894784084],[-3492672260453835347882907102235,-1540573399650843160813894784084]]>,<151,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[6,149,1]>,[[-8118684597773431156508575464247869023054507,-14028578029859449061014249298928357094672837],[-15505052482380058538935522246422463796590155,-155410801263675539587879277229348876509676],[1,0]]>,[[[-7853895576472461679277032185671944993220060,0],[0,0]],[[15505052482380058538935522246422463796590217,155410801263675539587879277229348876509739],[-1,0]],[[62,63],[1,0]],[[401260468607153996350811945899626951218000,18031707657925136671515772835954989525031313],[50769559935067631011647795147193405999701,-88896902496509702112570752231255683450208]],[[-8052417374514750856009302006650145754588219,-18187118459188812211103652113184338401541115],[-50769559935067631011647795147193405999701,88896902496509702112570752231255683450208]]]>*] [x,x^2-x-3,x^4-x^3+1471*x^2+1473*x+167469,x^4-x^3+1471*x^2+1473*x+167469,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,43,151],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,13,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,43,151],[1,6,1,3],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[5,3]>,<1,3*13*151,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,13,43,151],[6,6,2,6],0,[-0.9570920265-0.2897841487*i,0.7836331314+0.2372650211*i,0.9384100820+0.2412052392*i],<"notfaithful",0>,[5,3]>,<1,3*13*151,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,13,43,151],[6,6,2,6],0,[-0.9570920265+0.2897841487*i,0.7836331314-0.2372650211*i,0.9384100820-0.2412052392*i],<"notfaithful",0>,[5,3]>,<4,3^2*13^3*151^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]],[[1],[0],[-1]]],[3,13,43,151],[6,7,2,8],1,[0,0,0],<"4.3e2_13e3_151e2.5t3.1",1>,[5,3]>]
x^5-x^4-6*x^3-12*x^2+171*x-36 3^2*13^3*151^2 1 2 20 "F5" [[2,1,4,3,5],[5,3,4,1,2],[3,4,2,1,5]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<4,5,[3,4,2,1,5]>,<4,5,[4,3,1,2,5]>,<5,4,[5,3,4,1,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 23 x^2+21*x+5 11 [[390533891494740,250865990497687],[334481492834078,-352943410892538],[-113603119387052,-250865990497687],[217582434706202,0],[123815058265960,352943410892538]] 2 [3,1,3,4,4,1,5,4,2,2,4,3,4,2,4,5,4,2,3,4,4,2,4,3,4,2,2,5,3,1,2,5,4,5,4,4,2,4,4,5,2,5,2,3,4,5,2,4,3,3,2,3,3,1,2,5,2,4,5,3,1,3,3,1,5,4,4,5,2,3,4,3,2,2,3,3,2,3,4,3,5,3,4,5,2,5,3,4,3,3,2,3,4,5,3,2,4,2,2,3,1,3,5,5,2,4,4,3,1,5,2,4,4,4,4,5,4,5,2,2,4,2,5,3,3,5,3,2,2,3,4,3,5,1,3,3,3,3,5,1,3,4,2,4,2,4,3,2,2,4,3,2,2,5,2,2,2,4,5,4,3,5,3,5,4,3,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-13*x^4-1668*x^3+257784*x^2-166750056*x+13503761712,3>,<x^5-13*x^4-1668*x^3+999798*x^2-14266179*x-7150091976,4>]*],[*[5],"CYC",0,5*]] [*<3,2,2,[[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3]],[1,2,3,4,5],[1,2],[1],[[[1,4,5,2,3]]],20,<[],[-806596104,-1700127738,1]>,[[1095774715,0],[21305619,-1],[-16181730,-61173469],[0,1],[61362864,61173469]]>,<13,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-512890796374794865846,-1516646471891557706648,-3967018737725579292835,-5526718772105948556516,1]>,[[-5526718772105948556519,0,0,0],[-3899537681618357710463,-597772960637296534520,126058436302304280460,-495446705812973035793],[-5503215808652248897131,-534635177765160990471,-556860101120925774607,573248416465747260490],[-4075491512504244274688,-329512151972988585687,430801664818621494147,-77801710652774224697],[1,1,0,0]]>,<151,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[6,149,1]>,[[-12293479747019116591259705773562848177150522,17013794972176621519358523529807058854922750],[-7031192263754098214232132974944130659511869,17895448148853313971763348150086315622850692],[1,0]]>,[[[15996407182560861432730308950794666821219398,0],[0,0]],[[7031192263754098214232132974944130659511912,-17895448148853313971763348150086315622850664],[-1,0]],[[43,28],[1,0]],[[4289215583484321474543299954693106095727412,14383813892845583005250338377426278847288691],[-6843642419382417112788187581786760912138,-85075699570613722819850752671603313403123]],[[10661784489767096901789095433139138056569237,3511634256007730966513009772660036775561945],[6843642419382417112788187581786760912138,85075699570613722819850752671603313403123]]]>*] [x,x^2-x-3,x^4-x^3+1471*x^2+1473*x+167469,x^4-x^3+1471*x^2+1473*x+167469,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,151,293],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,13,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,151,293],[1,6,3,3],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[5,3]>,<1,3*13*151,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,13,151,293],[6,6,6,3],0,[-0.9570920265+0.2897841487*i,0.7836331314-0.2372650211*i,0.9384100820-0.2412052392*i],<"notfaithful",0>,[5,3]>,<1,3*13*151,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,13,151,293],[6,6,6,3],0,[-0.9570920265-0.2897841487*i,0.7836331314+0.2372650211*i,0.9384100820+0.2412052392*i],<"notfaithful",0>,[5,3]>,<4,3^2*13^3*151^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]],[[1],[0],[-1]]],[3,13,151,293],[6,7,8,3],1,[0,0,0],<"4.3e2_13e3_151e2.5t3.2",1>,[5,3]>]
