x^2-x+1304 -5*7*149 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 17 x-1 5 [[699490],[-699489]] 2 [1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1310,5,1]>,[[-2,-1],[3,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1316,7,1]>,[[-3,-1],[4,1]]>,<149,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[6854,149,1]>,[[-74,-1],[75,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,7,149],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*7*149,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,7,149],[3,3,3],1,[1.000000000,1.392107248,1.186578663],<"1.5_7_149.2t1.1",1>,[2,1]>]
x^4-x^3-28*x^2+4*x+247 3^2*3853 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 109 x-1 5 [[2387960236],[429895589],[-6705789398],[3887933574]] 3 [5,2,5,4,3,4,5,4,3,3,1,4,3,4,5,3,5,4,4,3,2,4,5,5,2,5,4,3,1,3,4,5,3,2,5,1,4,2,3,3,5,1,5,1,5,2,2,1,3,4,5,3,1,3,3,5,3,4,1,3,1,5,1,3,1,3,2,4,3,1,3,5,4,1,4,3,5,4,5,4,5,1,3,1,4,3,5,1,3,2,3,3,1,5,4,3,5,5,4,2,2,3,3,3,4,2,5,5,5,4,4,2,5,4,1,3,2,5,5,3,4,4,3,3,1,5,1,5,1,2,4,3,2,2,5,2,5,1,5,5,4,3,4,5,4,5,1,5,1,5,4,3,2,3,1,5,4,3,2,5,3,3,4,3,5,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+25,2>,<x^2-9*x-943,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-799438812,-1064909052],[678351153,-1065041043],[1,0]]>,[[[-678351153,1065041045],[-1,0]],[[0,2],[1,0]],[[297410090,1624193530],[-522675964,-31365684]],[[380941064,797549824],[522675964,31365684]]]>,<31,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-329636009871184309556202066965,310470272626420583414176820853,-10698718617661021931665440641,8193793642454351878976409283]>,<3853,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,3852,1]>,[[38945408687186295756427956923477699814811768032362144221368272101818101,0],[88616716026723283229960799476167557196395533446597819369023497507412128,0],[1,0]]>,[[[-122096905764781197150559181474223286273584995180296263040991990796599713,-89583183546770752456907817557295100911438013092744114750191256941394252],[0,0]],[[210713621791504480380519980950390843469980528626894082410015488304009128,89583183546770752456907817557295100911438013092744114750191256941394252],[0,0]],[[-88616716026723283229960799476167557196395533446597819369023497507410771,0],[-1,0]],[[1357,0],[1,0]]]>*] [x,x^2-x+1,x^2-x-963,x^2-x+2890,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,31,3853],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,31,3853],[6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3853,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,31,3853],[1,1,6],1,[1.000000000,0.7343641666,0.8472907935],<"notfaithful",0>,[4,3]>,<1,3*3853,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,31,3853],[6,1,6],1,[1.000000000,1.753238469,1.338011600],<"notfaithful",0>,[4,3]>,<2,3*3853,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,31,3853],[6,1,6],1,[1.000000000,0.6404072500,0.8476515409],<"2.3_3853.4t3.1",1>,[4,3]>]
x^4-2*x^3-2*x^2+3*x+17 3*5*19*59^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 5 [[681649],[-681648],[530660],[-530659]] 3 [5,4,1,4,5,3,1,4,3,2,5,3,1,5,3,4,1,3,3,1,5,4,3,3,3,5,3,4,5,5,2,5,2,2,5,5,5,4,4,5,3,4,5,2,1,1,5,1,5,3,3,4,4,4,4,2,3,1,4,1,5,4,2,4,5,4,4,3,3,3,3,4,5,1,4,4,4,5,3,5,5,5,3,1,4,3,2,5,4,5,3,4,1,4,1,3,3,1,1,3,2,2,5,3,3,4,3,2,1,5,1,5,1,1,2,2,4,2,2,3,4,3,4,5,3,5,1,5,4,4,3,4,5,4,4,3,5,1,5,5,5,5,5,4,4,3,4,5,3,5,1,5,4,5,2,2,3,5,5,3,1,4,5,1,5,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+3,2>,<x^2-8*x-269,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[-1485924240,0],[3,0],[1,0]]>,[[[1136775324,-606616877],[0,0]],[[-1136775323,606616877],[0,0]],[[-1,0],[-1,0]],[[2,0],[1,0]]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[43590260389890,5,1]>,[[22924410158379,0],[-22924410158378,0],[-2,-1],[3,1]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[1726226933793006021814362,0],[19,0],[1,0]]>,[[[-14520919622488091624671224,-12055094807372554123117803],[0,0]],[[14520919622488091624671225,12055094807372554123117803],[0,0]],[[-9,0],[-1,0]],[[10,0],[1,0]]]>,<59,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[118245956710969051790295634209105785,41231436163198220811844818869501889,1]>,[[-41231436163198220811844818869501839,-1],[50,1],[-49,-1],[41231436163198220811844818869501840,1]]>*] [x,x^2-x+15,x^2-x-71,x^2-x+4204,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,19,59],[1,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*5*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,19,59],[6,6,6,1],1,[1.000000000,0.6704761495,0.7877051407],<"notfaithful",0>,[4,3]>,<1,3*5*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,19,59],[6,6,6,6],1,[1.000000000,1.938168022,1.313951142],<"notfaithful",0>,[4,3]>,<2,3*5*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[3,5,19,59],[6,7,6,7],1,[1.000000000,0.8223370363,0.8857452079],<"2.3_5_19_59.4t3.1",1>,[4,3]>]
x^4-2*x^3+12*x^2-11*x+163 3*5*19*59^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[7794045],[-1191486],[1191487],[-7794044]] 3 [5,4,4,4,5,3,2,4,3,1,5,3,2,5,3,4,3,3,3,2,5,4,3,3,3,5,3,4,5,5,2,5,1,2,5,5,5,4,4,5,3,4,5,2,2,1,5,1,5,3,3,4,4,4,4,1,3,1,4,2,5,4,2,4,5,4,4,3,3,3,3,4,5,1,4,4,4,5,3,5,5,5,3,1,4,3,1,5,4,5,3,4,1,4,1,3,3,2,1,3,2,1,5,3,3,4,3,1,2,5,1,5,2,1,2,1,4,1,1,3,4,3,4,5,3,5,1,5,4,4,3,4,5,4,4,3,5,1,5,5,5,5,5,4,4,3,4,5,3,5,1,5,4,5,2,1,3,5,5,3,2,4,5,2,5,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-11,2>,<x^2+20*x-2465,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[1],[[[2,1,3,4]]],20,<<[],[2,2,1]>,[[-970988313,0],[3,0],[1,0]]>,[[[-1,0],[387420488,0]],[[2,0],[1,0]],[[-42036091,151674153],[0,0]],[[42036092,-151674153],[0,0]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-35403349529020,0],[5,0],[1,0]]>,[[[-10228382867995,-28956049344154],[0,0]],[[10228382867996,28956049344154],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[-5178680801379018065442725,0],[19,0],[1,0]]>,[[[-2428792335510451203875657,-14888188826324589431180029],[0,0]],[[2428792335510451203875658,14888188826324589431180029],[0,0]],[[-9,0],[-1,0]],[[10,0],[1,0]]]>,<59,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,58,1]>,[[3747344029122108860321138969642309,112037669985412802607555241023782193],[-7807473609239123135691849672957497,-269223227904797349506615505963956],[1,0]]>,[[[7807473609239123135691849672957503,269223227904797349506615505964004],[-1,0]],[[6,48],[1,0]],[[-5,-48],[-1,0]],[[-7807473609239123135691849672957502,-269223227904797349506615505964004],[1,0]]]>*] [x,x^2-x+15,x^2-x-71,x^2-x+4204,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,19,59],[1,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*5*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,19,59],[6,6,6,1],1,[1.000000000,0.6704761495,0.7877051407],<"notfaithful",0>,[4,3]>,<1,3*5*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,19,59],[6,6,6,6],1,[1.000000000,1.938168022,1.313951142],<"notfaithful",0>,[4,3]>,<2,3*5*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,5,19,59],[6,6,6,6],1,[1.000000000,0.4313173277,0.8073098644],<"2.3_5_19_59.4t3.2",1>,[4,3]>]
x^4-x^3+33*x^2-9*x+81 3*5*19*59^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[-57031664],[91972454],[64945688],[-99886477]] 3 [5,1,1,4,5,3,1,4,3,1,5,3,2,5,3,4,3,3,3,2,5,4,3,3,3,5,3,4,5,5,1,5,2,2,5,5,5,4,4,5,3,4,5,1,1,1,5,2,5,3,3,4,4,4,4,2,3,1,4,2,5,4,1,4,5,4,4,3,3,3,3,4,5,2,4,4,4,5,3,5,5,5,3,2,4,3,1,5,4,5,3,4,2,4,1,3,3,2,2,3,1,2,5,3,3,4,3,2,2,5,2,5,1,1,2,1,4,2,2,3,4,3,4,5,3,5,1,5,4,4,3,4,5,4,4,3,5,2,5,5,5,5,5,4,4,3,4,5,3,5,2,5,4,5,1,1,3,5,5,3,1,4,5,2,5,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-9,2>,<x^2+3*x-639,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[107887593,107887593,1]>,[[1554256183,0],[-68331942,0],[-129140160,3],[-65382450,129140160]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-35403349529015,-43590260389880,1]>,[[13709508933499,0],[38067662317241,0],[43590260389883,-1],[3,1]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[-9970342516857861844326968,0],[1726226933793006021814305,0],[1,0]]>,[[[15712508579586902710422064,1649932790298933299946103],[0,0]],[[-13986281645793896688607790,-1649932790298933299946103],[0,0]],[[-1726226933793006021814289,0],[-1,0]],[[16,0],[1,0]]]>,<59,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,58,1]>,[[-69118127898276449820689762905654587,36289267088734191932445617092118380],[-78973507371703400180135537061255464,100872081066588514082020233789104808],[1,0]]>,[[[78973507371703400180135537061255514,-100872081066588514082020233789104760],[-1,0]],[[50,48],[1,0]],[[-19620351752175781831717794114906126,129919557814765629791976761925756009],[390063698771447505557146434418569,-1475931494841437139526926109850004]],[[-59353155619527618348417742946349437,-29047476748177115709956528136651297],[-390063698771447505557146434418569,1475931494841437139526926109850004]]]>*] [x,x^2-x+15,x^2-x-71,x^2-x+4204,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,19,59],[1,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*5*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,19,59],[6,6,6,1],1,[1.000000000,0.6704761495,0.7877051407],<"notfaithful",0>,[4,3]>,<1,3*5*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,19,59],[6,6,6,6],1,[1.000000000,1.938168022,1.313951142],<"notfaithful",0>,[4,3]>,<2,3*5*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,5,19,59],[6,6,7,7],1,[1.000000000,1.575449964,1.108506485],<"2.3_5_19_59.4t3.3",1>,[4,3]>]
x^4-x^3+12*x^2+90*x+135 3*5*19*59^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[16415506],[-39365936],[42589107],[-19638676]] 3 [5,1,4,4,5,3,2,4,3,2,5,3,1,5,3,4,1,3,3,1,5,4,3,3,3,5,3,4,5,5,1,5,1,2,5,5,5,4,4,5,3,4,5,1,2,1,5,2,5,3,3,4,4,4,4,1,3,1,4,1,5,4,1,4,5,4,4,3,3,3,3,4,5,2,4,4,4,5,3,5,5,5,3,2,4,3,2,5,4,5,3,4,2,4,1,3,3,1,2,3,1,1,5,3,3,4,3,1,1,5,2,5,2,1,2,2,4,1,1,3,4,3,4,5,3,5,1,5,4,4,3,4,5,4,4,3,5,2,5,5,5,5,5,4,4,3,4,5,3,5,2,5,4,5,1,2,3,5,5,3,2,4,5,1,5,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-87,2>,<x^2-195*x+8865,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[86635020,107887593,1]>,[[862665442,0],[-22442016,0],[-129140160,3],[-65382450,129140160]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[35403349529030,0],[43590260389885,0],[1,0]]>,[[[-37645138182690,17963581631496],[0,0]],[[-14132033068049,-17963581631496],[0,0]],[[-43590260389885,0],[-1,0]],[[0,0],[1,0]]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[9970342516857861844327386,0],[-1726226933793006021814248,0],[1,0]]>,[[[296671141378364380196137,-18666121772297993830999659],[0,0]],[[-2022898075171370402010410,18666121772297993830999659],[0,0]],[[1726226933793006021814261,0],[-1,0]],[[13,0],[1,0]]]>,<59,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-11836551510145944445710193390604354,-101255983899733908452682819506187104,1]>,[[101255983899733908452682819506187162,-1],[58,1],[21194011966002658254632242890496919,-1621969163420666487478957826717915],[-122449995865736566707315062396684138,1621969163420666487478957826717915]]>*] [x,x^2-x+15,x^2-x-71,x^2-x+4204,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,19,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,19,59],[1,1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,3*5*19,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,19,59],[6,6,6,1],1,[1.000000000,0.6704761495,0.7877051407],<"notfaithful",0>,[4,3]>,<1,3*5*19*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,19,59],[6,6,6,6],1,[1.000000000,1.938168022,1.313951142],<"notfaithful",0>,[4,3]>,<2,3*5*19*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,5,19,59],[6,7,7,6],1,[1.000000000,0.9173327625,1.008400454],<"2.3_5_19_59.4t3.4",1>,[4,3]>]
