x^5-x^4-6*x^3+6*x^2+3*x-1 2^4*3*10487 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 271 x-1 5 [[431830932234],[213373871861],[-682221055026],[-510075020915],[547091271847]] 1 [5,4,6,7,3,3,5,6,5,4,5,6,5,7,6,2,5,6,5,6,6,6,6,6,4,7,3,6,5,5,7,6,4,6,3,5,5,7,3,6,7,3,7,6,3,7,7,6,7,2,5,2,5,4,5,5,5,1,4,5,2,5,5,6,4,5,4,5,5,3,6,7,5,5,3,4,7,2,4,3,4,6,5,6,4,2,5,6,6,4,6,6,5,4,4,6,3,4,4,7,3,5,7,5,4,5,7,3,3,6,4,4,5,6,5,6,3,7,4,5,7,4,6,2,4,2,5,7,6,4,2,6,5,5,7,6,6,5,5,6,5,6,3,6,4,5,6,4,7,5,6,4,5,6,5,5,5,4,2,5,7,7,2,4,7,5,5,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[2,0,0,0],[-2,0,0,0],[-8,0,0,0],[0,0,0,0],[4,0,0,0],[1,0,0,0]]>,[[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[52093,282944,521608,-280068],[46190,233722,14878,61587],[235986,425898,301887,314648],[214682,274437,367914,111480],[96503,96474,7694,478196]],[[140237,-45480,280564,-512068],[488874,449510,333455,302307],[330891,493493,434630,441188],[250670,399724,279619,159464],[44021,282574,123122,408220]],[[181381,518412,-79800,-107684],[79334,21355,280264,105779],[332536,136305,71684,93856],[418377,375330,403039,33548],[465101,330358,491370,445372]],[[-373711,292700,326204,-148756],[434177,343989,419979,54615],[149163,517168,240375,198884],[164847,523373,522292,219796],[442951,339170,426390,241076]]]>,<3,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[642995292,0,0],[-256013421,0,0],[1,0,0]]>,[[[-632185164,-1018332154,-410135517],[0,0,0]],[[1455331990,203396918,-587889852],[0,0,0]],[[-1079160250,814935236,998025369],[0,0,0]],[[256013423,0,0],[-1,0,0]],[[2,0,0],[1,0,0]]]>,<10487,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[-10399445229145611620965458840320873029597248013500670441717263509765152722829994,27534665997548458474930645961920553304042190502591240231876820376397888493668774,1]>,[[29636806220660133467390040009479847715750760694914649702749388604967145427073769,0],[26220474695857806425648779453253629272797875276149879601595712953091966302915914,0],[-28322614918969481418108173500812923684506445468473289072468281181661223236332408,0],[-27534665997548458474930645961920553304042190502591240231876820376397888493663024,-1],[5750,1]]>*] [x,x^2-x-7865,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,10487],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*10487,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,10487],[2,8,8],1,[1.000000000,0.8623944405,0.8266227787],<"notfaithful",0>,[5,5]>,<4,2^4*3^3*10487^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,10487],[8,9,9],1,[0,0,0],<"4.2e4_3e3_10487e3.10t12.1",1>,[5,5]>,<4,2^4*3*10487,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[2,3,10487],[8,9,10],1,[1.000000000,0.6410839877,0.9385972451],<"4.2e4_3_10487.5t5.1",1>,[5,5]>,<5,2^4*3^2*10487^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[2,3,10487],[8,9,10],1,[0,0,0],<"5.2e4_3e2_10487e2.10t13.1",1>,[5,5]>,<5,2^4*3^3*10487^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]],[[1],[-2],[1]]],[2,3,10487],[8,9,10],1,[0,0,0],<"5.2e4_3e3_10487e3.6t14.1",1>,[5,5]>,<6,2^4*3^3*10487^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[2,3,10487],[8,9,10],1,[0,0,0],<"6.2e4_3e3_10487e3.20t35.1",1>,[5,5]>]
x^6-3*x^5-7*x^4+19*x^3-5*x^2-5*x+121 -7^3*17^4 0 3 6 "S3" [[6,1,4,5,3,2],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,3,[5,3,2,6,1,4]>,<3,2,[6,1,4,5,3,2]>] [[1,1,1,1,1,1],[2,2,2],[3,3]] 13 x^2+12*x+2 5 [[-87800,46532],[123973,-10279],[-123972,10279],[87801,-46532],[96402,-46532],[-96401,46532]] 2 [3,2,2,1,1,2,2,2,3,3,2,3,2,3,2,3,2,2,1,3,2,3,2,2,2,2,2,3,3,3,3,2,3,2,3,1,2,3,2,2,3,2,3,1,1,2,3,2,2,2,3,1,2,2,2,3,2,2,1,3,2,2,2,2,2,1,3,3,3,2,2,3,2,3,3,2,3,2,1,2,2,1,3,2,2,3,1,3,2,3,2,2,3,1,3,2,2,2,2,1,3,3,2,1,3,2,2,2,1,2,2,3,3,2,3,3,2,2,3,3,2,3,2,3,2,1,1,2,2,2,3,1,1,1,2,2,2,2,2,3,2,3,1,3,2,2,2,2,2,1,3,2,3,2,3,3,3,2,2,2,3,3,3,2,1,2,1,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,3*]] [*<3,2,1,[[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4]],[2,1,5,6,3,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-145250170,435880563],[145250171,-435880563],[-157160136,-485251799],[348918006,-485251799],[-348918005,485251799],[157160137,485251799]]>,<7,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[6091031662485021,-26889785796963075,1]>,[[26889785796963080,-1],[5,1],[-37780515477245096,-3922606924519755],[37780515477245097,3922606924519755],[-4,-1],[-26889785796963079,1]]>,<11,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[255185094033580684259,180812797290020668640,-180812797290020668639,-255185094033580684258,-24808718107575555257,24808718107575555258]>,<17,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,2,3],[1],[[[2,3,1,5,6,4]]],20,<<[],[3,16,1]>,[[1045328488293219936206100,-286366623627533059378627],[638436720739835734278891,-1858422362756319091430129],[994087917963196411331847,-129753473170073731233616],[1,0]]>,[[[751293723110953346088320,-980130005171434126612077],[-12599391740863703981053,-116130466066742972820225],[79690811895050441615718,0]],[[16,3],[1,0],[0,0]],[[-1745381641074149757420135,1109883478341507857845699],[12599391740863703981052,116130466066742972820225],[-79690811895050441615718,0]],[[-15,-3],[-1,0],[0,0]],[[1745381641074149757420136,-1109883478341507857845699],[-12599391740863703981052,-116130466066742972820225],[79690811895050441615718,0]],[[-751293723110953346088319,980130005171434126612077],[12599391740863703981053,116130466066742972820225],[-79690811895050441615718,0]]]>*] [x,x^2-x+2,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,11,17],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,2]>,<1,7,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,11,17],[2,4,1,2],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,2]>,<2,7*17^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[3,7,11,17],[2,4,1,5],1,[1.000000000,0.7930111572,0.7980271804],<"2.7_17e2.3t2.2",1>,[6,2]>]
x^2-x+11285 -45139 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1385],[-1384]] 2 [2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<45139,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[509393615,45139,1]>,[[-22569,-1],[22570,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[45139],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,45139,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[45139],[3],1,[1.000000000,1.020288512,0.7819174630],<"1.45139.2t1.1",1>,[2,1]>]
x^3-38*x-99 -45139 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[12782],[71328],[76941]] 2 [2,2,3,3,1,3,1,3,2,2,1,1,1,3,3,1,2,3,3,2,3,3,2,1,2,2,2,2,2,3,3,2,2,3,2,3,2,2,2,3,2,3,3,1,1,2,2,3,3,3,3,3,3,3,2,2,1,2,1,2,3,3,2,1,2,2,2,2,2,3,2,2,3,2,1,3,2,3,2,2,2,2,3,2,2,1,2,2,3,2,1,3,3,3,3,1,2,1,2,2,2,3,2,2,2,2,2,3,3,3,3,2,3,2,2,1,2,2,3,2,2,1,1,2,1,2,2,2,3,3,3,3,1,3,2,2,2,2,2,1,2,3,2,2,3,2,2,3,2,3,2,3,2,1,3,2,3,2,2,3,3,2,2,2,2,3,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<45139,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-120988717051993938814101479553902608612564155406397950050815260929580505530358382867717080586,-173154721264217206720264996789872516271542695368826673952554208186329684163386513936081686054,1]>,[[-173154721264217206720264996789872516271542695368826673952554208186329684163386513936081741876,0],[173154721264217206720264996789872516271542695368826673952554208186329684163386513936081713965,-1],[27911,1]]>*] [x,x^2-x+11285,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[45139],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,45139,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[45139],[4],1,[1.000000000,1.020288512,0.7819174630],<"notfaithful",0>,[3,2]>,<2,45139,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[45139],[4],1,[1.000000000,1.339687972,1.034549879],<"2.45139.3t2.1",1>,[3,2]>]
x^2+3805 -2^2*5*761 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[79410],[-79410]] 2 [1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[3806,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3805,0,1]>,[[0,-1],[0,1]]>,<761,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3805,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,761],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*761,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,761],[3,3,3],1,[1.000000000,0.8148778722,0.8929090788],<"1.2e2_5_761.2t1.1",1>,[2,1]>]
