x^6-3*x^5-47*x^4+93*x^3+480*x^2-734*x-662 2^4*13^3*37^3 6 0 12 "D12" [[1,5,6,4,2,3],[2,1,5,6,3,4],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,5,6,3,4]>,<2,3,[6,4,3,2,5,1]>,<3,2,[6,5,1,2,4,3]>,<6,2,[5,1,2,3,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 9 [[-70376061789,144519556165],[-90488653919,0],[-90226490527,-144519556165],[126620302398,52120741761],[156510044037,-52120741761],[-32039140197,0]] 1 [4,5,4,6,6,4,3,4,3,3,4,4,6,3,6,5,4,3,2,6,6,3,6,4,4,5,3,1,4,3,5,3,2,1,6,2,5,4,4,5,3,5,3,4,6,3,5,6,4,6,1,4,4,3,3,5,1,6,3,4,3,2,6,3,3,2,4,5,3,2,4,6,1,5,6,4,3,6,4,4,5,4,4,5,3,5,4,4,4,4,3,4,4,1,4,3,6,5,3,4,3,4,3,3,5,4,4,6,5,1,3,6,6,6,4,5,4,3,3,5,4,5,5,4,2,3,4,5,3,6,6,6,5,3,6,4,6,6,3,3,6,6,1,4,3,2,4,3,3,2,2,1,3,5,3,3,3,2,5,2,4,5,4,1,4,6,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+50,2>,<x^3+86*x^2+972*x-40760,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[287554,0],[-445348,0],[445382,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-318114,-190846],[125856,251713],[313576,102864]],[[-127268,190846],[398431,272575],[210712,421424]],[[-19293,0],[19732,0],[59618,0]],[[35707,-48],[24056,-63228],[36350,1246]],[[35755,48],[-43788,63228],[35104,64290]]]>,<5,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[-10326665811505,6344418410144],[-35704339452081,-6344418410144],[3656942183563,0],[473560571867,0],[249682397302,140133052080],[-310849811018,-140133052080]]>,<13,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,12,1]>,[[-695686901615087180149,0],[9312407407292369539003,0],[1,0]]>,[[[-9312407407292369538991,0],[-1,0]],[[12,0],[1,0]],[[-7649470150883368188574,-886502279244024857617],[-266092476335342339416,552914123638731802290]],[[-2074590367372161756232,1657285538073872311701],[266092476335342339416,-552914123638731802290]],[[-2957053049377830057843,-1657285538073872311701],[-408539491877106586489,552914123638731802290]],[[2988557200044930102830,886502279244024857617],[408539491877106586489,-552914123638731802290]]]>,<37,4,2,[[2,1,4,3,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,2,1,5,6],[3,4,1,2,6,5]],[4,3,2,1,5,6],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,33,1]>,[[-7844672854664158666059883205649,0],[-7925050725745835840358518399037,0],[1,0]]>,[[[4505875717411378476753771328110,6912858737145499926945740002236],[104038010544538069134305916283,56725397221852946561736788756]],[[-2844985524464848559771321341224,-4470001703459973507115976980017],[-104038010544538069134305916283,-56725397221852946561736788756]],[[5930168689747324814938396278531,4470001703459973507115976980017],[-106895875195917215841823275454,56725397221852946561736788756]],[[7606374058221468154406889122332,-6912858737145499926945740002236],[106895875195917215841823275454,-56725397221852946561736788756]],[[7925050725745835840358518399046,0],[-1,0]],[[9,0],[1,0]]]>,<113,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[3,101,1]>,[[-31854291904570252428505776486849542300361,-8045077464518142297722462328492037931047],[-23477138580062565458485951331447196247676,50467890441106351986229469398930912665332],[-50575456653519304237792763457913596162964,-50467890441106351986229469398930912665332],[-25917611518874100422379971767310312514221,8045077464518142297722462328492037931047],[399790154018828313911070697180255131073,409025019622079652884425931117933149834],[-122045625250598672227938714471493571081,-409025019622079652884425931117933149834]]>*] [x,x^2-x-9,x^2-x-120,x^2-x-3,x^3-x^2-3*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,13,37,113],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,13,37,113],[3,3,3,7,3],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[6,3]>,<1,13*37,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,13,37,113],[1,1,7,7,2],1,[1.000000000,2.639490951,1.511901463],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,13,37,113],[2,2,7,2,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,2^2*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,13,37,113],[7,3,3,8,3],1,[1.000000000,0.5465728812,0.8656192389],<"notfaithful",0>,[6,3]>,<2,2^2*13^2*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,5,13,37,113],[7,3,7,8,3],1,[1.000000000,0.8913354003,0.9172333128],<"2.2e2_13e2_37.6t3.1",1>,[6,3]>]
x^3-x^2-362*x+2335 1087^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 8 [[-151245],[10687],[140559]] 1 [3,2,1,1,1,2,1,1,1,3,3,1,2,3,1,3,3,3,3,2,3,2,3,2,2,2,3,2,3,1,2,3,3,1,2,1,3,3,1,1,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,3,3,1,1,3,2,3,1,2,1,3,2,1,2,3,1,2,2,1,2,1,2,1,3,1,2,2,1,3,2,2,2,2,3,2,1,2,2,3,3,3,3,1,3,2,2,2,1,3,2,1,2,1,3,2,3,2,3,2,2,1,3,1,2,3,2,2,1,3,1,1,3,3,3,3,2,3,1,1,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,2,1,2,3,1,1,3,2,1,1,2,2,2,2,1,3,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+7609,2>,<x-7609,3>]*]] [*<7,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-28938129216510350,3429053519874240,2711285325889825]>,<1087,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[380292385,1575063,2174,1]>,[[-2273076732146820249349404796019077483937055772793337000629342,-2091146947697166742731743142611846811349637325476850966402,2091146947697166742731743142611846811349637325476850966610],[2273076732146820249349404796019077483937055772793337000628618,2091146947697166742731743142611846811349637325476850966401,-2091146947697166742731743142611846811349637325476850966610],[725,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,1087],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,1087,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,1087],[3,1,4],0,[0.9810929949-0.1935369096*i,1.019873149-0.09658508649*i,0.8819426980-0.08549131315*i],<"1.1087.3t1.1",1>,[3,1]>,<1,1087,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,1087],[3,1,4],0,[0.9810929949+0.1935369096*i,1.019873149+0.09658508649*i,0.8819426980+0.08549131315*i],<"1.1087.3t1.1",2>,[3,1]>]
x^3+12*x-26 -2^2*3^3*233 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[120471],[-49256],[-71215]] 2 [2,1,3,3,3,1,3,3,2,2,3,1,3,2,3,1,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2,1,2,2,2,1,3,1,2,2,2,2,2,3,1,1,1,3,2,1,2,2,3,2,3,3,2,1,3,2,1,1,1,1,3,2,2,2,2,2,3,3,2,1,2,3,2,3,3,2,2,3,3,3,2,2,2,2,2,1,2,3,2,2,2,1,2,1,3,3,2,2,1,2,3,1,2,1,2,2,2,1,2,2,3,3,3,3,2,1,2,2,1,1,2,2,3,3,1,2,2,2,2,2,2,1,3,3,2,2,3,2,3,2,1,3,2,3,1,3,1,1,1,2,2,2,1,2,3,3,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-26,0],[12,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[479824,-88928],[489840,455393],[191050,382100]],[[-479824,88928],[34447,68895],[333238,142188]]]>,<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[699,2097,2328,1161,216,-15,1]>,[[85383710,93225231,-407749664,-464381772,-233497810,-152470582],[180350726,-380741199,260506636,-180350977,541052756,500974770],[-265734436,287515968,147243028,-517528718,-307554946,-348504188]]>,<233,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[105037380186443704250609776827249757489891918804,-50229539086506681065888531428798290217528895318,1]>,[[-50229539086506681065888531428798290217528895674,0],[50229539086506681065888531428798290217528895496,-1],[178,1]]>*] [x,x^2-x+175,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,233],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*233,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,233],[2,4,4],1,[1.000000000,1.188259472,0.8668176199],<"notfaithful",0>,[3,2]>,<2,2^2*3^3*233,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,233],[4,4,5],1,[1.000000000,0.6835943955,0.9377488133],<"2.2e2_3e3_233.3t2.2",1>,[3,2]>]
x^3+6*x-30 -2^2*3^3*233 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[505],[1022],[-1527]] 2 [2,1,1,3,3,3,3,3,2,2,3,1,3,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,2,1,2,3,2,2,2,3,1,3,2,2,2,2,2,3,1,1,3,1,2,3,2,2,1,2,3,1,2,3,3,2,3,3,3,1,3,2,2,2,2,2,3,3,2,3,2,3,2,1,3,2,2,1,1,1,2,2,2,2,2,3,2,3,2,2,2,1,2,3,3,3,2,2,3,2,3,3,2,3,2,2,2,3,2,2,3,3,3,3,2,3,2,2,3,3,2,2,3,1,3,2,2,2,2,2,2,1,3,1,2,2,1,2,3,2,3,1,2,3,3,1,1,3,3,2,2,2,3,2,3,1,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-30,0],[6,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-382100,284376],[201066,402133],[166619,333238]],[[382100,-284376],[323221,122155],[357669,191050]]]>,<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[139471404,418414212,-418414017,-1534185054,-836828220,9,1]>,[[232452231,-232452402,-464904668,-30,-5,0],[-464904462,232452573,271,464904728,40,5],[232452231,-171,464904397,-464904698,-35,-5]]>,<233,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[12111167881198955955644310713880981066678231311,79753562252725854539572911885769882325298251001,1]>,[[79753562252725854539572911885769882325298250753,0],[-79753562252725854539572911885769882325298250877,-1],[124,1]]>*] [x,x^2-x+175,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,233],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*233,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,233],[2,4,4],1,[1.000000000,1.188259472,0.8668176199],<"notfaithful",0>,[3,2]>,<2,2^2*3^3*233,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,233],[4,4,5],1,[1.000000000,1.171661760,1.044001892],<"2.2e2_3e3_233.3t2.3",1>,[3,2]>]
x^2-x+13771 -3*7*43*61 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[43894],[-43893]] 2 [2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[13773,3,1]>,[[-1,-1],[2,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[13783,7,1]>,[[-3,-1],[4,1]]>,<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[14233,43,1]>,[[-21,-1],[22,1]]>,<61,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[14701,61,1]>,[[-30,-1],[31,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,7,43,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*7*43*61,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,7,43,61],[3,3,3,3],1,[1.000000000,0.6425135891,0.7731819866],<"1.3_7_43_61.2t1.1",1>,[2,1]>]
x^3+36*x-107 -3*7*43*61 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-35404],[46945],[-11541]] 2 [2,1,2,1,1,2,2,3,3,2,3,3,3,1,3,3,2,1,2,2,3,2,1,3,2,2,2,2,3,3,3,2,3,1,3,3,2,2,1,2,1,3,2,2,2,3,3,2,3,2,2,2,1,2,2,1,1,2,3,3,2,3,3,2,2,2,1,2,3,2,3,3,2,3,3,3,2,1,3,2,1,3,2,2,2,2,3,3,1,2,1,3,1,3,3,2,2,1,2,2,2,3,3,2,2,2,3,3,3,3,1,3,3,2,3,2,3,3,2,2,1,3,3,2,3,3,2,3,3,3,3,2,2,2,1,3,2,1,3,2,2,3,2,2,3,2,2,1,3,3,2,3,2,1,2,3,3,2,3,2,3,2,3,1,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[471647064,1259672190,1]>,[[97410719,0],[-97410721,-1],[2,1]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-11117855274447908,-730824802259993,1]>,[[-730824802259999,0],[730824802259996,-1],[3,1]]>,<43,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[16568095220140341745985626212228,-113994016286653355922315718414845,1]>,[[-113994016286653355922315718414879,0],[113994016286653355922315718414862,-1],[17,1]]>,<61,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-102426328378529186621551250283054692,195946709043465959269442242113990716,1]>,[[195946709043465959269442242113990702,0],[-195946709043465959269442242113990709,-1],[7,1]]>*] [x,x^2-x+13771,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,43,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*7*43*61,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,43,61],[4,4,4,4],1,[1.000000000,0.6425135891,0.7731819866],<"notfaithful",0>,[3,2]>,<2,3*7*43*61,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,7,43,61],[4,4,4,4],1,[1.000000000,2.384173980,1.238511245],<"2.3_7_43_61.3t2.1",1>,[3,2]>]
x^2-3682 2^3*7*263 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[100],[-100]] 1 [1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-3682,0,1]>,[[0,1],[0,262143]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3682,0,1]>,[[0,-1],[0,1]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3682,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,7,263],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*7*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,7,263],[3,3,3],1,[1.000000000,1.207058573,1.074859940],<"1.2e3_7_263.2t1.2",1>,[2,1]>]
x^4-2*x^3+7*x^2-6*x-236 -5^2*29*131 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-6279814],[5407683],[-5407682],[6279815]] 4 [3,5,1,3,4,3,3,2,5,1,1,3,4,5,3,3,1,4,5,4,3,2,5,4,3,4,5,3,2,5,3,1,3,4,4,1,3,3,3,5,2,4,4,5,5,4,4,5,5,1,3,2,4,2,5,5,4,4,3,4,3,3,5,4,5,5,1,5,5,4,3,1,5,5,4,3,1,3,4,4,4,4,2,3,2,3,2,3,2,5,5,1,3,2,4,3,4,4,5,2,5,3,5,4,4,5,3,5,4,4,3,3,3,2,2,4,5,3,5,4,4,5,3,3,2,2,4,2,3,3,4,3,1,5,4,4,3,3,5,1,2,1,3,5,4,4,3,5,2,3,3,2,5,5,5,4,4,2,3,4,3,3,3,2,3,3,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-6,2>,<x^2+10*x+3824,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[67924,28374],[39550,-28374],[-67923,-28374],[-39549,28374]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[6155376208870,-18757336544830,1]>,[[18757336544834,-1],[4,1],[-3,-1],[-18757336544833,1]]>,<7,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,3],[1],[[]],20,<[],[3,6,1]>,[[1101468898488070,-5223065894237806],[1756821292204524,-5223065894237806],[-1756821292204523,5223065894237806],[-1101468898488069,5223065894237806]]>,<29,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[79704962036803552352596982195,29,1]>,[[-42571419053950667397187418440,0],[42571419053950667397187418441,0],[-14,-1],[15,1]]>,<131,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-984865371675690149798989316218001613405298,131,1]>,[[313685135947412146079538009953161546164363,0],[-313685135947412146079538009953161546164362,0],[-65,-1],[66,1]]>*] [x,x^2-x-1,x^2-x+950,x^2-x+4749,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,29,131],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,29,131],[3,6,3,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,29*131,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,29,131],[1,1,1,6,6],1,[1.000000000,2.344623198,1.280056266],<"notfaithful",0>,[4,3]>,<1,5*29*131,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,29,131],[3,6,3,6,6],1,[1.000000000,0.7294242576,0.8699813830],<"notfaithful",0>,[4,3]>,<2,5*29*131,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,5,7,29,131],[3,6,3,6,6],1,[1.000000000,1.508834136,1.095788277],<"2.5_29_131.4t3.1",1>,[4,3]>]
