x^2-x-1185 11*431 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-69],[70]] 1 [2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1155,11,1]>,[[-5,-1],[6,1]]>,<431,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[45255,431,1]>,[[-215,-1],[216,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[11,431],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,11*431,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[11,431],[3,3],1,[1.000000000,1.475192075,0.9621650518],<"1.11_431.2t1.1",1>,[2,1]>]
x^4-2*x^3-11*x^2+12*x-164 -2^6*5^2*103 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[-64824371],[25147150],[-25147149],[64824372]] 4 [1,5,5,2,5,3,2,3,1,3,4,5,1,5,4,5,3,3,5,4,4,2,3,4,1,5,1,3,5,4,4,3,1,3,3,4,5,3,1,5,3,5,4,4,5,4,5,1,5,3,4,1,4,5,4,4,3,4,5,4,5,5,5,2,2,3,5,1,3,5,4,2,2,3,5,4,5,5,1,2,3,3,1,4,4,5,4,4,3,4,3,4,4,3,5,2,3,4,3,3,3,5,5,4,3,4,3,4,4,4,2,3,4,3,2,1,3,2,5,3,5,1,3,5,5,3,3,4,4,5,3,4,2,3,4,4,3,3,3,4,5,3,4,5,5,2,3,1,5,4,5,4,3,2,3,4,4,2,4,3,5,2,4,5,1,2,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+12,2>,<x^2-26*x+2744,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[18434,392028,1]>,[[-131070,2],[-128694,131070],[-2377,2],[-1,131070]]>,<5,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,5,5],[1],[[[3,4,1,2]]],20,<<[],[2,4,1]>,[[20,10],[5,0],[1,0]]>,[[[-2,0],[-1,0]],[[-6934681964692,-2433986127525],[1040824479748,-973594451010]],[[3,0],[1,0]],[[6934681964693,2433986127525],[-1040824479748,973594451010]]]>,<103,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-4155939937537980899458910774349977686925,103,1]>,[[2399714503227514932361223818922466967928,0],[-2399714503227514932361223818922466967927,0],[-51,-1],[52,1]]>*] [x,x^2-2,x^2-x+26,x^2+206,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,103],[6,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,103,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,103],[1,4,6],1,[1.000000000,1.547751611,1.183153031],<"notfaithful",0>,[4,3]>,<1,2^3*103,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,103],[6,1,6],1,[1.000000000,2.188851319,1.200642152],<"notfaithful",0>,[4,3]>,<2,2^3*5^2*103,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,5,103],[6,7,6],1,[1.000000000,1.449233850,1.262674284],<"2.2e3_5e2_103.4t3.1",1>,[4,3]>]
x^4+21*x^2-242 -2^3*1409^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 83 x-1 5 [[1629181207],[-62815528],[62815528],[-1629181207]] 4 [4,3,4,4,1,5,2,3,4,5,4,4,3,3,5,5,3,5,3,4,3,5,1,3,3,4,5,3,5,1,5,2,2,3,4,4,4,3,5,4,2,4,4,3,5,4,1,5,1,5,3,5,3,2,1,5,4,5,5,2,3,4,2,5,1,4,2,3,3,5,3,5,5,4,3,4,5,4,1,1,2,4,4,3,5,3,3,1,4,5,3,5,4,3,3,5,4,3,3,4,2,5,3,3,2,3,3,3,4,2,4,4,1,3,5,3,1,4,5,3,4,2,4,3,3,4,4,5,4,4,3,4,5,5,2,1,4,3,4,3,3,5,4,2,5,4,5,3,1,4,5,3,3,5,1,5,4,3,3,5,3,1,5,2,3,5,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+126,2>,<x^2+34848,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[-73046,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[-52747,-105494],[0,0]],[[52747,105494],[0,0]]]>,<11,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[149341403316083338733,-149341403316083338733,25796123530631665431,-25796123530631665431]>,<1409,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,1404,1]>,[[314186550465292684251910474685531479060399137185892027597101514,474038514792632553335873835759418826763551583313473555845096081],[-234712937928213031781917705034924119245719953160196199577728883,-215751299795731846525289343337733624679250567965232770021043067],[1,0]]>,[[[234712937928213031781917705034924119245719953160196199577729911,215751299795731846525289343337733624679250567965232770021043783],[-1,0]],[[1028,716],[1,0]],[[-1028,-716],[-1,0]],[[-234712937928213031781917705034924119245719953160196199577729911,-215751299795731846525289343337733624679250567965232770021043783],[1,0]]]>*] [x,x^2-x-352,x^2+2,x^2+2818,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,1409],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1409,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,1409],[1,3,1,6],1,[1.000000000,2.067334264,1.279393278],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11,1409],[6,1,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*1409,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11,1409],[6,3,1,6],1,[1.000000000,0.5918060196,0.8580052775],<"notfaithful",0>,[4,3]>,<2,2^3*1409,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,11,1409],[6,3,1,6],1,[1.000000000,0.8547473913,0.8196816973],<"2.2e3_1409.4t3.3",1>,[4,3]>]
x^4-12*x^2-845 -2^2*5*881^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 6 [[-596568602],[-1584779382],[1584779382],[596568602]] 4 [4,3,4,3,4,4,5,4,3,3,5,4,1,1,3,5,5,2,2,4,5,5,2,2,4,3,3,1,1,5,3,5,4,4,3,5,5,3,3,4,5,3,4,4,4,5,4,1,3,3,4,5,1,5,5,2,3,4,5,3,3,5,3,5,4,4,4,5,3,3,5,5,3,5,5,3,3,4,3,3,4,3,4,5,5,1,3,5,2,1,3,5,2,5,4,1,1,2,3,3,3,4,1,3,5,4,3,4,4,3,2,4,5,5,4,3,1,1,5,5,2,4,4,1,4,1,1,4,3,4,4,1,4,5,3,3,5,3,4,2,5,3,3,3,1,4,5,5,4,1,4,3,2,3,1,5,4,3,5,3,3,4,1,4,5,1,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-72,2>,<x^2+121680,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[68450,0],[-524286,0],[1,0]]>,[[[-4615,-9230],[0,0]],[[4615,9230],[0,0]],[[1,0],[1,0]],[[-1,0],[-1,0]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-29358408801240,0],[0,0],[1,0]]>,[[[12020589583862,6010294791931],[0,0]],[[-12020589583862,-6010294791931],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<13,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,12,1]>,[[2349265519992858434518,0],[-2349265519992858434518,0],[495505970568849692010,82584328428141615335],[-495505970568849692010,-82584328428141615335]]>,<881,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,869,1]>,[[-17944008151997995206910546460883092382029311308314853779626,13921863489605399714169255631072378485729689278581223941909],[14882077250434989413107013056150731231801843818598007211382,-2157088289229597835137076143658638237755109618639379083262],[1,0]]>,[[[-14882077250434989413107013056150731231801843818598007211034,2157088289229597835137076143658638237755109618639379084085],[-1,0]],[[348,823],[1,0]],[[-348,-823],[-1,0]],[[14882077250434989413107013056150731231801843818598007211034,-2157088289229597835137076143658638237755109618639379084085],[1,0]]]>*] [x,x^2-x-220,x^2+5,x^2+4405,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,881],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,881,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,881],[1,3,1,1,6],1,[1.000000000,1.757505769,1.237968877],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,881],[6,1,6,4,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,2^2*5*881,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,881],[6,3,6,3,6],1,[1.000000000,0.5680128521,0.8694870151],<"notfaithful",0>,[4,3]>,<2,2^2*5*881,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,5,13,881],[6,3,6,3,6],1,[1.000000000,0.6724609262,0.7801559256],<"2.2e2_5_881.4t3.3",1>,[4,3]>]
x^4+12*x^2-845 -2^2*5*881^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 6 [[-1038965540],[-1483485191],[1483485191],[1038965540]] 4 [1,3,4,3,4,4,5,4,3,3,5,4,1,2,3,5,5,2,1,4,5,5,1,2,4,3,3,2,1,5,3,5,4,4,3,5,5,3,3,4,5,3,4,4,4,5,4,2,3,3,4,5,1,5,5,1,3,4,5,3,3,5,3,5,4,4,4,5,3,3,5,5,3,5,5,3,3,4,3,3,4,3,4,5,5,2,3,5,2,2,3,5,1,5,4,2,1,2,3,3,3,4,2,3,5,4,3,4,4,3,1,4,5,5,4,3,2,2,5,5,2,4,4,2,4,1,1,4,3,4,4,2,4,5,3,3,5,3,4,2,5,3,3,3,1,4,5,5,4,2,4,3,1,3,2,5,4,3,5,3,3,4,2,4,5,2,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+72,2>,<x^2+121680,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[68462,2,1]>,[[53553,0],[-53553,0],[1,1],[-1,-1]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[29358408801240,0],[0,0],[1,0]]>,[[[15314049294759,-40026691172933],[0,0]],[[-15314049294759,40026691172933],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<13,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,12,1]>,[[-1908953013768488765143,0],[1908953013768488765143,0],[83589678473558453417,257584994808167427349],[-83589678473558453417,-257584994808167427349]]>,<881,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,869,1]>,[[-27031971722795934372891084820269391310199636869812390878609,1827554076745706185471533985177858016517622559074534299727],[-23856308230115661121949920388643790643240449606189218244518,-13842081815741058537853083458781898432243355747149710624127],[1,0]]>,[[[23856308230115661121949920388643790643240449606189218245282,13842081815741058537853083458781898432243355747149710624587],[-1,0]],[[764,460],[1,0]],[[-764,-460],[-1,0]],[[-23856308230115661121949920388643790643240449606189218245282,-13842081815741058537853083458781898432243355747149710624587],[1,0]]]>*] [x,x^2-x-220,x^2+5,x^2+4405,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,881],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,881,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,881],[1,3,1,1,6],1,[1.000000000,1.757505769,1.237968877],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,881],[6,1,6,4,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,2^2*5*881,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,881],[6,3,6,3,6],1,[1.000000000,0.5680128521,0.8694870151],<"notfaithful",0>,[4,3]>,<2,2^2*5*881,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,13,881],[6,3,7,3,7],1,[1.000000000,1.898662691,1.298770306],<"2.2e2_5_881.4t3.4",1>,[4,3]>]
x^4-2*x^3-7*x^2-10*x-7 -2^6*5^2*103 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 11 x^2+7*x+2 5 [[63747,0],[3642,-20679],[-54731,0],[-12656,20679]] 3 [2,5,3,4,3,4,4,4,4,4,3,3,2,3,5,3,4,4,3,5,3,4,2,5,2,5,3,4,3,5,5,4,4,4,4,5,3,4,4,5,2,3,3,3,3,5,5,4,5,2,3,4,3,3,3,3,2,5,3,3,5,3,5,2,4,2,3,2,4,5,3,4,2,4,5,3,5,3,4,2,4,4,4,3,5,5,5,3,4,3,4,3,3,4,3,2,4,3,2,2,4,3,5,3,1,3,4,5,3,5,4,4,3,4,4,4,4,2,3,1,3,2,4,5,5,4,2,5,5,5,4,3,4,2,5,5,4,2,4,5,5,4,3,3,5,4,4,4,3,5,5,5,1,4,4,5,5,4,5,4,5,4,5,3,4,2,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[196498,422],[143908,287820],[1,0]]>,[[[0,1],[1,0]],[[-143908,236469],[262143,0]],[[-120851,-66287],[196352,204673]],[[-259527,-170183],[65792,57471]]]>,<5,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,4,1]>,[[9516618063820,0],[-26544560295725,0],[27549353433730,0],[1,0]]>,[[[27549353433726,0],[0,0],[0,0]],[[-12204049910528,-46898402417145],[-1031294785132,-5284018974597],[-3793141570820,-1896570785410]],[[2,0],[1,0],[0,0]],[[-15345303523198,46898402417145],[1031294785131,5284018974597],[3793141570820,1896570785410]]]>,<103,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[5,102,1]>,[[6899428929169202353478468096369856869967,0],[8180327498823043788403140690849756739586,0],[1,0]]>,[[[-2461285719795267977702270552824689831223,5537771530939204313907182123820128880264],[0,0]],[[-7419499128075826351467721832142812247720,-5537771530939204313907182123820128880264],[0,0]],[[-8180327498823043788403140690849756739521,0],[-1,0]],[[65,0],[1,0]]]>*] [x,x^2-x+26,x^3-5*x-20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,103,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,103],[1,3,6],1,[1.000000000,1.547751611,1.183153031],<"notfaithful",0>,[4,5]>,<2,5^2*103,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,5,103],[1,6,7],1,[1.000000000,3.047677192,1.738112185],<"notfaithful",0>,[4,5]>,<3,2^6*5^2*103^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,5,103],[6,6,6],1,[0,0,0],<"3.2e6_5e2_103e2.6t8.3",1>,[4,5]>,<3,2^6*5^2*103,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,103],[6,7,8],1,[1.000000000,0.6310109109,0.7480510742],<"3.2e6_5e2_103.4t5.1",1>,[4,5]>]
x^4-2*x^3+13*x^2-10*x-7 -2^6*5^2*103 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 83 x-1 5 [[-1797664289],[-1071694296],[1954324270],[915034317]] 3 [2,5,3,4,3,4,4,4,4,4,5,5,2,5,3,5,4,4,5,5,3,4,1,3,1,3,1,4,3,3,5,4,4,4,4,3,3,4,4,3,2,3,5,5,5,5,5,4,3,2,5,4,3,5,5,3,2,3,5,3,5,5,3,1,4,1,5,2,4,5,3,4,2,4,5,5,5,3,4,2,4,4,4,3,5,5,5,5,4,3,4,3,5,4,5,2,4,5,2,1,4,5,5,5,2,5,4,3,5,3,4,4,3,4,4,4,4,2,3,2,3,2,4,3,3,4,2,5,5,5,4,5,4,1,3,5,4,2,4,5,5,4,5,3,3,4,4,4,3,5,5,5,1,4,4,5,3,4,5,4,5,4,3,5,4,1,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[158590,61202],[-51700,-103396],[1,0]]>,[[[0,1],[1,0]],[[51700,103397],[262143,0]],[[-178063,2997],[246296,140309]],[[126365,-106395],[15848,121835]]]>,<5,6,3,[[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,4,2,3]],[1,2,4,3],[1,3,4],[1],[[[1,4,2,3]]],20,<<[],[2,4,1]>,[[122826120920,0],[-37410355600,0],[-8064277172740,0],[1,0]]>,[[[-41737809446254,0],[0,0],[0,0]],[[-8537340305623,0],[-6119663122405,0],[1816631962494,0]],[[-89110877098,1691771869575],[3653450286190,5065180944525],[879747703714,-1013316790332]],[[-6856198355398,-1691771869575],[2466212836215,-5065180944525],[1118317599417,1013316790332]]]>,<103,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[708607833251518763094843563832480580523,2405792404144942160176889045216115139045,1]>,[[5293960682079597273202809044735320849104,0],[-2888168277934655113025919999519205710227,0],[-2405792404144942160176889045216115138960,-1],[85,1]]>*] [x,x^2-x+26,x^3-5*x-20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,103,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,103],[1,3,6],1,[1.000000000,1.547751611,1.183153031],<"notfaithful",0>,[4,5]>,<2,5^2*103,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,5,103],[1,6,7],1,[1.000000000,3.047677192,1.738112185],<"notfaithful",0>,[4,5]>,<3,2^6*5^2*103^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,5,103],[6,6,7],1,[0,0,0],<"3.2e6_5e2_103e2.6t8.4",1>,[4,5]>,<3,2^6*5^2*103,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,5,103],[6,7,8],1,[1.000000000,0.6021290045,0.7457110685],<"3.2e6_5e2_103.4t5.2",1>,[4,5]>]
