x^4-x^3-600*x^2+100*x+10000 1601^3 4 0 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 19 x-1 6 [[23181578],[5456732],[21578846],[-3171274]] 1 [1,4,1,3,4,4,3,1,3,1,1,2,2,2,2,1,4,1,2,4,3,1,4,2,2,4,2,3,2,4,3,3,4,4,3,1,1,1,1,3,2,4,3,4,1,2,4,4,2,4,2,3,3,3,1,2,1,3,3,2,4,3,2,3,2,1,3,1,2,2,2,2,3,2,3,1,2,4,4,3,4,4,3,3,1,2,2,2,4,3,3,4,2,3,1,2,4,3,3,1,3,2,1,3,2,1,3,4,4,1,1,4,3,3,2,4,4,2,4,4,2,1,4,2,1,2,4,1,3,3,3,3,3,4,1,4,4,3,3,3,1,2,2,1,4,1,1,4,3,1,4,2,2,3,2,1,4,1,4,2,3,1,1,4,2,3,1,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-15910,3>,<x+16110,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-360411,-53140,44626,-24290]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[17022142931126,-473852981350,-1367822903460,78322016185]>,<1601,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[2077923010700,6923526101,8650203,4803,1]>,[[17301607,-76460178306504278790152352873763826954005677911350030574662,-152920356613008557580304705747527653908011355822700061235772,-76460178306504278790152352873763826954005677911350030617904],[6120637273435667517151695847544794347668154516803569950954492552,-3402477934639440406161779702882490299453252667055076362518470,458761069839025672740914117242582961724034067468100183707406,38230089153252139395076176436881913477002838955675015308952],[6120637273435667517151695847544794347668154516803569950954636642,3478938112945944684951932055756254126407258344966426393093131,-305840713226017115160609411495055307816022711645400122471634,38230089153252139395076176436881913477002838955675015308952],[1201,1,0,0]]>*] [x,0,x^2-x-400,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,1601],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,1601,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,1601],[1,1,5],0,[0.6982147982-0.7158883262*i,2.290260985-0.6215080389*i,1.377166863-0.1374939241*i],<"1.1601.4t1.1",1>,[4,1]>,<1,1601,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,1601],[1,1,5],1,[1.000000000,1.533284920,1.210359051],<"notfaithful",0>,[4,1]>,<1,1601,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,1601],[1,1,5],0,[0.6982147982+0.7158883262*i,2.290260985+0.6215080389*i,1.377166863+0.1374939241*i],<"1.1601.4t1.1",2>,[4,1]>]
x^7-2*x^6-14*x^5+34*x^4+4*x^3-38*x^2+7*x+1 1601^3 7 0 14 "D14" [[7,5,3,6,2,4,1],[3,6,1,4,7,2,5]] [<1,1,[1,2,3,4,5,6,7]>,<2,7,[3,6,1,4,7,2,5]>,<7,2,[3,4,7,6,1,5,2]>,<7,2,[7,6,2,5,3,1,4]>,<7,2,[2,5,4,1,7,3,6]>] [[1,1,1,1,1,1,1],[1,2,2,2],[7]] 13 x^2+12*x+2 5 [[171898,505],[147316,-110406],[-12984,110406],[165838,-505],[151363,16339],[-44705,-16339],[163862,0]] 1 [4,2,5,2,2,2,2,3,2,4,4,3,3,3,4,4,2,5,5,2,2,3,2,5,5,2,5,2,4,2,2,2,2,2,2,4,1,1,3,2,4,2,2,2,4,4,2,2,3,2,5,2,2,2,3,5,5,2,2,5,2,2,5,2,5,5,2,3,4,3,4,3,2,5,2,5,3,2,2,2,2,2,2,2,3,4,5,4,2,2,2,2,5,2,5,4,2,2,2,4,2,3,5,2,3,1,2,2,2,5,3,2,2,2,5,2,2,3,2,2,4,4,2,5,3,1,2,5,2,2,2,2,2,2,4,2,2,2,2,2,4,1,3,4,2,5,3,2,2,3,2,4,4,2,3,5,2,3,2,3,2,1,1,2,3,2,3,3] [[*[1,1,1,1,1,1,1],"CYC",0,1*],[*[1,2,2,2],"CYC",0,2*],[*[7],"RES",<[1,6],x^2>,[<x-8,3>,<x-60,4>,<x-6,5>]*]] [*<7,2,1,[[2,1,3,5,4,7,6]],[[1,2,3,4,5,6,7],[2,1,3,5,4,7,6]],[2,1,3,5,4,7,6],[1,2],[1],[[]],20,<[],[3,6,1]>,[[17717167680026227,36170845921202453],[-39723375251964489,-36170845921202453],[-24660187840742250,0],[24893416974638637,4066738802199069],[492984161444223,-4066738802199069],[3341593073059540,1366830373377952],[-4859389167208172,-1366830373377952]]>,<11,2,1,[[1,4,5,2,3,7,6]],[[1,2,3,4,5,6,7],[1,4,5,2,3,7,6]],[1,4,5,2,3,7,6],[1,2],[1],[[]],20,<[],[2,7,1]>,[[-299272840747396976891,0],[253947709978097428072,169840245853742701846],[-5887899073301693277,105074896197812016528],[-262184016065541475649,-169840245853742701846],[-68662177525425799772,-105074896197812016528],[-27510715830884741856,16193022705770416484],[-18543693874448564662,-16193022705770416484]]>,<1601,2,2,[[1,3,2,5,4,7,6]],[[1,2,3,4,5,6,7],[1,3,2,5,4,7,6]],[1,2,3,4,5,6,7],[1,2],[1],[[[1,3,2,5,4,7,6]]],20,<[],[-1267055129805086235446115978187147530284138464445255234764595498,5259220350281113474677529691942546654702013999770024571205096760,1]>,[[-535960079752578204054880774968279786413992027214399688160778836,0],[-5259220350281113474677529691942546654702013999770024571205095977,-1],[783,1],[-4122064814144077509317642083408206450360434923647971082862238587,-1769276858119468064675803648162328174622362930737146269350855],[311506561030064992856510852558304640450022818734732746103867342,1769276858119468064675803648162328174622362930737146269350855],[-4794336407535715464850430482105939149415941263505184502965914824,2590250153880993061446615468216349318385884591454955830450338],[2158800543812084625740580484777078705106050361795707197163728100,-2590250153880993061446615468216349318385884591454955830450338]]>*] [x,x^2-x-400,0,0,0] [1,2,3,4,5] <[1],[2],[3,4,5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11,1601],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[7,2]>,<1,1601,1,[[1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,11,1601],[1,2,2,6],1,[1.000000000,1.533284920,1.210359051],<"notfaithful",0>,[7,2]>,<2,1601,7,[[2,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,-1,-1,-1,-1],[0,0,1,0,0,1],[0,0,0,1,1,0]],[[[1,0,0,0,0,0],[-2,0,0,0,0,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,1,1,1,1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,-1,0,0,-1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,-1,-1,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]]],[2,7,11,1601],[4,2,2,6],1,[1.000000000,0.5661393291,0.8063699914],<"2.1601.7t2.1",1>,[7,2]>,<2,1601,7,[[2,0,0,0,0,0],[0,0,0,0,0,0],[0,0,0,1,1,0],[-1,0,-1,-1,-1,-1],[0,0,1,0,0,1]],[[[1,0,0,0,0,0],[-2,0,0,0,0,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,-1,-1,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,1,1,1,1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,-1,0,0,-1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]]],[2,7,11,1601],[4,2,2,6],1,[1.000000000,1.446588628,1.317067317],<"2.1601.7t2.1",2>,[7,2]>,<2,1601,7,[[2,0,0,0,0,0],[0,0,0,0,0,0],[0,0,1,0,0,1],[0,0,0,1,1,0],[-1,0,-1,-1,-1,-1]],[[[1,0,0,0,0,0],[-2,0,0,0,0,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,-1,0,0,-1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,-1,-1,0],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,1,1,1,1],[1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]]],[2,7,11,1601],[4,2,2,6],1,[1.000000000,0.5620467316,0.6987800898],<"2.1601.7t2.1",3>,[7,2]>]
x^5+10*x^3-760*x^2+585*x-88 -2^9*3^5*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 79 x^2+78*x+3 5 [[-1327534892,-733608714],[506929618,733608714],[-145450986,1157566968],[-909961220,0],[-1201038919,-1157566968]] 2 [1,2,3,4,4,5,5,2,5,6,6,5,5,7,5,4,6,7,7,5,4,3,3,2,6,4,4,3,5,5,4,4,7,2,6,3,2,5,7,4,6,2,5,6,6,4,5,3,6,5,2,5,6,4,5,7,6,6,7,7,7,4,7,5,6,4,7,3,4,2,7,5,6,5,5,7,6,2,5,3,6,5,7,3,6,3,5,6,6,6,4,5,3,6,5,7,4,5,7,5,7,4,3,5,5,4,4,2,2,6,6,5,5,7,6,7,7,7,6,6,2,6,6,6,5,4,2,5,4,2,7,5,3,2,7,6,6,5,4,7,5,3,4,6,2,7,5,7,5,5,2,7,7,5,7,5,6,7,3,4,6,5,4,3,5,5,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,5,4,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,3,2,3,5],[2,4,6],[[[1,2,3,5,4],[1,5,4,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-421366,213080,102908,422584,344682,-497256,20548,-432804,1]>,[[-229480,0,524288,0,0,524288,0,524288],[-839,13084,-14922,-14720,6233,-3436,9676,7686],[12489,-8068,-2658,-7296,-11423,-15764,13068,7526],[8755,-6908,-6214,9592,3107,-3076,10412,3814],[12467,1892,-8974,12424,2083,-10492,15996,13742]]>,<3,12,6,[[1,2,4,5,3],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,4,5,3],[2,1,4,5,3]],[2,1,3,4,5],[1,2,2,3,4,7],[1,4],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<<[],[2,2,1]>,[[-650088294,0],[30330504,0],[-1702463022,0],[399616524,0],[-1607140881,0],[628312437,0],[1,0]]>,[[[-565822639,-756281785],[0,0],[0,0],[0,0],[0,0],[0,0]],[[946740931,756281785],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-111165272,0],[-149803686,0],[10225650,0],[-116240733,0],[61806011,0],[47198334,0]],[[35414785,0],[-108344346,0],[-147478515,0],[132582249,0],[46501130,0],[94440342,0]],[[82252684,0],[-129272457,0],[137252865,0],[-16341516,0],[20833022,0],[116641650,0]]]>,<5,10,5,[[4,1,2,5,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3],[4,1,2,5,3],[5,4,1,3,2]],[1,4,5,2,3],[1,3,6,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,1]>,[[-4660,0],[-3300,0],[-400,0],[100,0],[15,0],[1,0]]>,[[[3,0],[1,0],[0,0],[0,0],[0,0]],[[-9419495917127,4696668899845],[-238557746144,-1678255552920],[1792182731517,-407456747539],[-200969683354,933985075077],[-1361805963142,-1677665984101]],[[5689405314438,7743400544905],[2833254623666,-1792767590350],[-649285572486,-928443305758],[744614741936,-662162545786],[862291314375,-479439973095]],[[-9132685188382,-4696668899845],[6474464465536,1678255552920],[-392687543952,407456747539],[-122212718037,-933985075077],[1534160707637,1677665984101]],[[-6210710537057,-7743400544905],[-9069161343059,1792767590350],[-750209615079,928443305758],[-421432340545,662162545786],[-1034646058870,479439973095]]]>,<19,2,1,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,5,4],[1,2],[1],[[]],20,<[],[2,18,1]>,[[3369655214257137775808876,0],[18479341175992687303436459,0],[-1784019695635152041257136,0],[-608579169630306266080066,57891191911735455761792],[327799031618769119331657,-57891191911735455761792]]>*] [x,x^2+6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,19],[8,8,1,2],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[5,5]>,<4,2^13*3^7*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5,19],[8,8,8,2],1,[0,0,0],<"4.2e13_3e7_5e8.10t12.1",1>,[5,5]>,<4,2^9*3^5*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,5,19],[8,9,10,2],1,[0,0,0],<"4.2e9_3e5_5e8.5t5.1",1>,[5,5]>,<5,2^12*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5,19],[8,8,8,2],1,[0,0,0],<"5.2e12_3e10_5e8.10t13.15",1>,[5,5]>,<5,2^13*3^11*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,19],[8,9,8,2],1,[0,0,0],<"5.2e13_3e11_5e8.6t14.1",1>,[5,5]>,<6,2^19*3^11*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[2],[1]]],[2,3,5,19],[8,9,10,2],1,[0,0,0],<"6.2e19_3e11_5e8.20t35.11",1>,[5,5]>]
x^5-60*x^3-120*x^2+585*x+1476 -2^9*3^5*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 409 x-1 5 [[-4358627276843],[100261607760],[3350195035278],[3262205433884],[-2354034800079]] 2 [1,2,1,6,6,5,5,7,5,6,6,2,5,5,7,4,6,5,5,5,6,3,3,2,4,6,4,3,7,7,3,4,2,5,4,3,5,5,5,6,6,5,7,6,4,3,5,6,6,2,5,5,6,3,5,7,4,6,5,7,5,6,7,2,6,4,5,6,6,7,5,5,4,7,7,5,4,5,5,1,1,2,5,4,4,4,2,4,4,6,6,7,3,3,7,7,3,5,5,5,5,4,6,7,7,3,6,5,7,6,6,5,7,2,6,5,5,7,4,4,7,3,6,4,5,6,5,5,3,7,7,5,3,5,7,6,3,5,4,5,2,3,3,4,2,7,5,5,2,7,7,5,7,5,7,7,3,5,4,3,4,5,4,4,5,2,4,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,2,3,5,4],[1,4,5,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-371542,174240,177396,-400584,-278770,-106208,458720,-184468,1]>,[[151772,0,0,0,0,0,0,0],[21091,81770,75865,-52220,46252,3615,87369,17686],[-30733,70326,-7937,-127620,-70440,83809,18847,43570],[-39923,38304,-110067,25620,32127,67253,27079,75609],[-102207,71744,42139,-107924,-7939,107467,128849,125279]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,4,5],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[1,2,3,5,4],[1,2,2,3,4,7],[1,3],[[[1,2,5,3,4],[2,1,3,4,5]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[1093972206,0],[-416543436,0],[1149942762,0],[837129060,0],[-929973291,0],[-1137223440,0],[1,0]]>,[[[144542406,0],[-397411926,0],[-76216797,0],[231464972,0],[253041153,0],[282841818,0]],[[-59598573,0],[397411926,0],[76216797,0],[155955517,0],[134379336,0],[104578671,0]],[[14337174,0],[-33096600,0],[-53689507,0],[-98571372,0],[-134956812,0],[77477081,0]],[[191366796,47297055],[122662050,106113750],[-44310760,122554731],[186898656,137612970],[72020198,4541792],[6375410,-148596294]],[[96772686,-47297055],[-89565450,-106113750],[98000267,-122554731],[-88327284,-137612970],[62936614,-4541792],[-83852491,148596294]]]>,<5,5,5,[[5,1,2,3,4]],[[1,2,3,4,5],[5,1,2,3,4],[4,5,1,2,3],[3,4,5,1,2],[2,3,4,5,1]],[1,2,3,4,5],[1,6,6,6,6],[2],[[[5,1,2,3,4]]],20,<[],[-920,-1975,-200,100,20,1]>,[[4,1,0,0,0],[1387638688874,-1739311566979,-1877133806881,1503502039862,-965129397238],[-1303859021656,5805936158381,146139989143,506162956476,-894290221627],[5072007109054,-1382756121554,-97721794683,1246928729107,961319953702],[-5155786776276,-2683868469849,1828715612421,558103540180,898099665163]]>*] [x,x^2+6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[5,5]>,<4,2^13*3^5*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e13_3e5_5e8.10t12.9",1>,[5,5]>,<4,2^9*3^5*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e9_3e5_5e8.5t5.5",1>,[5,5]>,<5,2^12*3^8*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e12_3e8_5e8.10t13.14",1>,[5,5]>,<5,2^13*3^9*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e13_3e9_5e8.6t14.2",1>,[5,5]>,<6,2^19*3^9*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-2],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e19_3e9_5e8.20t35.7",1>,[5,5]>]
