x^6-3*x^5-5*x^3+15*x^2+12*x+4 -3^7*5^5 0 3 12 "D12" [[1,6,3,5,4,2],[6,2,4,3,5,1],[3,4,1,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<2,3,[3,4,1,2,6,5]>,<2,3,[6,2,4,3,5,1]>,<3,2,[2,6,5,3,4,1]>,<6,2,[4,3,6,2,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 7 [[-18177424,0],[-93833586,-58307749],[27143860,0],[80185040,134100584],[-13730939,-134100584],[18413052,58307749]] 3 [4,4,4,6,3,2,4,5,4,3,5,6,3,6,4,4,3,5,2,3,6,5,4,3,6,3,6,4,5,4,2,3,4,5,3,5,6,2,4,4,3,1,3,6,4,1,1,6,4,5,4,3,1,3,4,4,3,5,6,3,6,4,6,3,2,4,5,2,4,5,4,3,2,6,1,4,3,6,3,1,3,5,3,6,5,4,3,2,3,6,4,3,2,3,5,4,3,3,6,5,6,4,4,3,5,6,4,4,3,5,6,6,4,5,1,3,2,4,4,3,5,6,4,4,1,3,5,3,6,2,1,4,5,6,3,1,4,6,4,3,5,3,2,4,5,3,2,4,5,4,6,3,6,4,6,3,5,3,6,3,4,4,6,3,4,4,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+18,2>,<x^3-6*x^2-513*x-3798,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6]],[2,1,4,3,5,6],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-171316,187617],[-358933,-187617],[60306,-36484],[96790,36484],[-100371,0],[-50761,0]]>,<3,12,6,[[2,3,1,6,4,5],[5,6,4,3,1,2],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[5,6,4,3,1,2],[2,1,3,4,6,5],[2,3,1,6,4,5],[4,6,5,2,1,3]],[2,1,3,4,6,5],[1,2,3,4,5,6],[1,2],[[[2,3,1,6,4,5],[5,6,4,3,1,2]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[24,0],[18,0],[-15,0],[-15,0],[0,0],[3,0],[1,0]]>,[[[85769917,-495360816],[-17153983,563976750],[-349174809,-203892127],[-11435989,-11435989],[-572553742,-281988375],[101143618,52716057]],[[-85769918,495360816],[17153984,-563976750],[58609445,203892127],[11435989,11435989],[-8576992,281988375],[383131993,334704432]],[[1,0],[-581130730,0],[-290565365,0],[-1,0],[-1,0],[96855122,0]],[[1,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-34307966,-34307967],[-60038945,-350604309],[296283359,-575412739],[17153984,-563976750],[-572553741,-281988375],[290565367,0]],[[34307968,34307967],[-521091794,350604309],[284847370,575412739],[-17153983,563976750],[-8576991,281988375],[290565367,0]]]>,<5,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,4,3,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,4,1]>,[[40,0],[210,0],[375,0],[265,0],[90,0],[15,0],[1,0]]>,[[[-17,0],[9536743164009,0],[4768371581983,0],[-19,0],[9536743164059,0],[4768371582031,0]],[[-36282142282667,-41982929051495],[-5918227194202,8961815357958],[-8932913179983,2686100783036],[6831245864152,8183994514099],[-7154981937655,8343437986249],[-2488056874504,-8396585810299]],[[4154843339543,-45606294150540],[-7439924977411,5816780675363],[6698472602696,-7379599758215],[830968667902,-9121258830108],[-7256428456537,-8396585810299],[-1814107114134,-6867518034606]],[[3,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-4154843339547,45606294150540],[7439924977387,-5816780675363],[-1930101020694,7379599758215],[-830968667916,9121258830108],[7256428456534,8396585810299],[6582478696165,6867518034606]],[[36282142282688,41982929051495],[-3618515969784,-8961815357958],[-603829984002,-2686100783036],[-6831245864119,-8183994514099],[-2381761226401,-8343437986249],[-7048686289558,8396585810299]]]>*] [x,x^2-x+1,x^2-x+4,x^2-x-1,x^3-5,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,13],[3,7,3,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13],[1,7,7,2],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13],[2,2,7,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,3^3*5^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,5,13],[3,7,7,1],1,[1.000000000,1.163730417,1.051795683],<"notfaithful",0>,[6,3]>,<2,3^3*5^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,5,13],[3,7,7,2],1,[1.000000000,1.229164506,1.072330212],<"2.3e3_5e2.6t3.2",1>,[6,3]>]
x^5-250*x^2+1500 -2^4*3^4*5^9 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 7 x^2+6*x+3 5 [[-6403,0],[-6957,-6879],[8081,-2217],[703,6879],[4576,2217]] 2 [2,1,1,3,7,2,5,2,3,6,7,5,4,3,6,5,7,6,4,5,7,7,4,3,5,4,6,6,3,5,6,2,5,5,4,7,5,4,3,7,7,3,5,5,5,7,5,6,6,4,7,5,6,5,7,6,4,5,7,6,3,5,4,7,7,7,5,5,6,4,5,2,6,5,2,3,6,7,6,6,5,3,2,5,5,6,4,5,3,6,4,5,4,5,5,6,4,6,4,6,6,7,4,6,5,7,6,2,7,4,6,7,5,7,5,3,6,3,5,7,4,2,5,6,5,4,6,5,4,2,5,6,5,7,3,4,5,6,7,3,2,4,6,4,6,5,7,7,2,6,7,4,6,6,4,5,7,4,5,6,3,2,4,5,7,6,5,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[1,2,3,5,4],[3,1,2,4,5],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[1,3,2,4,5],[1,3,2,5,4],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,2,3,4,7],[1,4],[[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[-457062,0],[524132,0],[-22508,0],[-112086,0],[-112086,0],[-89734,0],[1,0]]>,[[[-162016,0],[224102,0],[244927,0],[250784,0],[229959,0],[235639,0]],[[-38486,152810],[-236728,-249354],[-216068,-187209],[160080,46656],[35219,38253],[212876,137103]],[[-191296,-152810],[12626,249354],[-28859,187209],[113424,-46656],[259110,223891],[75773,125041]],[[97292,0],[102492,0],[-27162,0],[-21305,0],[-27162,0],[-657,0]],[[32362,0],[-102492,0],[27162,0],[21305,0],[27162,0],[657,0]]]>,<3,6,6,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,3,4],[1,2],[[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,4,5,3]]],20,<[],[-595967487,1437144444,-128599872,945452547,-784001166,-1312804224,1]>,[[-106360056,657184728,273022038,-517597189,-357440139,-35795299],[-222798366,-657184728,-273022038,517597189,357440139,35795299],[-529598615,-210160746,375125694,367658361,370070771,43617411],[457740034,11244714,234199248,177775374,288989075,379141019],[401017003,198916032,165516036,229407243,115781132,352082548]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,6],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[-22260954667020,26885813574375,32468385070500,38911669921000,21441851871500,-27513679586875,32498841274750,15040958180750,-31540743382550,7159963642850,31542485720225,18361398813875,-47120529278400,-37705893194725,40123764980150,-36397943028500,4351001650000,38514388008750,25507258562250,-45956505669475,1]>,[[187267520740,249608613195,313586744670,-144412480525,-77040372485,-315160496405,162894606345,-198273161450,-79465765650,38901765780,-344814063265,90755175290,-56147934713,-49740234075,-47389779875,25012901485,14336171483,19247065000,71899677150,-37223108350],[-156528454610,341967725905,-249849454625,-292855881400,363879955165,-42453197925,296493134540,-45259254890,-113512225950,-939677815,42225945965,-266893675135,38644528137,-59209079475,40449887050,47508795770,-70119762332,58789841339,47416108425,-16266776300],[131960134890,-203737264010,-69829480235,-43861486025,-260436222510,338272470280,-372374479730,-35995125685,-319268017875,-133539449860,169695310555,328928256430,68361311657,60530378900,44530645775,-25346137815,19921835658,-38226767867,19610182555,-34141546760],[-174597384085,337088776275,95162941215,80834807825,40593726090,-265725450990,112594390935,189139236535,30538488325,-185976030155,-22404029495,253398939270,-33649432093,-54251389700,8919772800,42768693900,47152418378,2896284342,-17764942960,46086237745],[11898183065,38011601760,-89070751025,-362644413000,-66997086260,285066675040,-199607652090,90388305490,-281231931975,281553392050,155296836240,356750757270,-17208472988,-49917566275,-46510525750,62643637285,-11290663187,-42706422814,31426865455,41545193665]]>*] [x,x^2+5,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,1,8],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[5,5]>,<4,2^6*3^4*5^9,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e6_3e4_5e9.10t12.4",1>,[5,5]>,<4,2^4*3^4*5^9,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e4_3e4_5e9.5t5.10",1>,[5,5]>,<5,2^6*3^6*5^10,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"5.2e6_3e6_5e10.10t13.4",1>,[5,5]>,<5,2^8*3^6*5^9,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,9],1,[0,0,0],<"5.2e8_3e6_5e9.6t14.1",1>,[5,5]>,<6,2^8*3^8*5^11,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e8_3e8_5e11.20t35.5",1>,[5,5]>]
x^5-50*x^2-600*x+1980 -2^4*3^4*5^9 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 167 x-1 5 [[43438505137],[-35769427998],[-42573517959],[-45280736908],[-49706807879]] 2 [2,1,1,4,2,7,5,5,6,6,5,2,3,3,6,5,5,6,4,2,7,5,6,4,7,3,6,6,6,5,6,7,2,7,6,2,7,6,1,5,7,4,7,7,5,5,7,4,6,4,5,5,3,5,7,4,6,2,5,3,6,7,6,5,5,7,2,5,4,3,7,7,6,2,5,3,6,5,4,3,7,3,7,7,7,6,4,5,6,4,6,5,6,7,5,6,3,3,6,3,3,7,4,6,5,5,4,7,7,3,6,7,2,5,5,4,6,4,5,5,6,7,5,6,2,6,3,5,6,5,7,4,5,2,3,6,2,1,5,4,7,4,6,6,6,5,5,7,5,6,5,6,4,4,4,2,2,4,5,3,6,2,3,2,5,4,7,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[1,2,3,5,4],[3,1,2,4,5],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[1,3,2,4,5],[1,3,2,5,4],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,2,3,4,7],[1,4],[[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[133426,0],[-311676,0],[212132,0],[-228282,0],[-100270,0],[-496066,0],[1,0]]>,[[[-134724,0],[-138318,0],[154971,0],[-208652,0],[17971,0],[77937,0]],[[-115242,151626],[-63064,259842],[197868,26419],[-4624,-217900],[25015,68001],[125796,67385]],[[257420,-151626],[201382,-259842],[171449,-26419],[213276,217900],[219158,194143],[58411,194759]],[[86516,0],[91784,0],[-89934,0],[-55925,0],[-21698,0],[-130261,0]],[[-93970,0],[-91784,0],[89934,0],[55925,0],[21698,0],[130261,0]]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,3,4],[1,2],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<[],[-1470267687,-1377824724,582074592,716810103,805798656,-1722804546,1]>,[[357975228,244779030,-114526314,143108097,127473975,378885228],[-420353259,-244779030,501946803,244312392,259946514,8535261],[412894976,535292358,351398793,68924649,1300042,70211736],[-369461251,-376570950,132090498,285487866,307546957,228983666],[18944306,-158721408,291351687,33007974,78573490,88225087]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,6],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[-37354067799995,0,40881251992500,36853134031125,2564769797375,29042573715000,-25351519685125,-16639642778750,-12003706218025,-6167401714400,-5889154613725,9846627671250,-40580897515000,39664427457250,34357980490725,5305178315625,11580896961025,-3756558518550,-14843691150675,46238754734850,1]>,[[-3198578891040,9365280676455,-204459577325,-1298813693850,-1790184702014,-876375963725,954239161765,753035763260,1720260366926,1499656790750,668420465010,1170516656420,-515573833077,1448976703141,1212054913984,854791740840,-357606178860,-1745734824963,-1162218871126,18836566525],[6242486209960,-5327741085690,6526207743560,214107984885,157490404631,1161847019800,-521050344195,1377192029065,1303476208416,808896554014,1819323263415,-1163791367770,247768873953,-955241056411,8284617167,332321278770,-92140591780,-693369482425,390601782490,859083028815],[9289001402085,8363706511665,2481218559375,1806669837580,861918933176,1445507797325,245272742815,-1374498826970,1670961835316,-1873861735657,-690216999610,610644235595,-667257542142,-1009348063553,-1361624475984,-1602729512300,-88671116905,-898931985752,-1321230379125,-1154491077321],[-2536675672290,3464064685895,3038964030345,5924544757325,-370455605974,1309993633600,1522101362220,-535162805220,-1003046315514,-155366814593,-1142919048815,-328436895970,1589954999883,-1442879689930,1225040104616,-1138315601325,1565058382540,1486073536806,1022349157459,359719981596],[9277253279410,3208175539800,7231555572170,-6646508885940,1141230970181,773724778625,1614134343020,-220566160135,123045170481,-279324794514,-654607680000,-288932628275,-654892498617,-1856205158872,-1083755159783,1553932094015,-1026640494995,1851962756334,1070498310302,-83148499615]]>,<7,3,1,[[3,1,2,4,5]],[[1,2,3,4,5],[3,1,2,4,5],[2,3,1,4,5]],[3,1,2,4,5],[1,4,4],[1],[[]],20,<[],[4,0,6,1]>,[[38813391670723844,16297031920212970,21417008292609817],[36293492894946860,-31570884287691887,-26247119326198911],[-3566999219331589,15273852367478917,4830111033589094],[-1723830887296773,0,0],[-1422683346803484,0,0]]>,<11,2,1,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,5,4],[1,2],[1],[[]],20,<[],[2,7,1]>,[[-93252191708196449610,0],[140470567258749258034,0],[308993449410278298381,0],[9907851968723698127,18770166729231473985],[834865760932472814,-18770166729231473985]]>*] [x,x^2+5,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[8,1,8,1,2],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[5,5]>,<4,2^6*3^4*5^9,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[8,9,10,4,2],1,[0,0,0],<"4.2e6_3e4_5e9.10t12.5",1>,[5,5]>,<4,2^4*3^4*5^9,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[8,8,9,4,2],1,[0,0,0],<"4.2e4_3e4_5e9.5t5.11",1>,[5,5]>,<5,2^6*3^6*5^10,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[8,8,9,4,2],1,[0,0,0],<"5.2e6_3e6_5e10.10t13.5",1>,[5,5]>,<5,2^8*3^6*5^9,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,7,11],[8,9,9,4,2],1,[0,0,0],<"5.2e8_3e6_5e9.6t14.2",1>,[5,5]>,<6,2^8*3^8*5^11,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[8,9,9,4,2],1,[0,0,0],<"6.2e8_3e8_5e11.20t35.6",1>,[5,5]>]
