x^2-x-71592 286369 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-33],[34]] 1 [1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<286369,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[20501729448,286369,1]>,[[-143184,-1],[143185,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[286369],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,286369,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[286369],[3],1,[1.000000000,3.003057473,1.516237491],<"1.286369.2t1.1",1>,[2,1]>]
x^6-x^5-2*x^4-x^3+x^2+3*x+2 286369 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 449 x-1 5 [[-5255649251415],[2620992597412],[-2532416110021],[-8606365169671],[7787503520245],[5985934413451]] 4 [9,9,5,2,10,11,9,7,10,9,10,7,7,8,8,5,11,8,8,11,11,5,10,11,7,11,9,7,7,8,11,9,9,4,7,11,9,11,2,9,8,4,9,4,10,5,11,9,9,10,11,10,4,10,11,9,11,8,9,2,5,11,8,9,9,11,9,7,9,10,7,4,10,7,9,9,7,9,9,9,9,8,11,6,7,9,1,10,9,10,10,8,11,11,11,7,11,8,11,7,8,7,9,7,11,6,10,7,4,6,8,11,9,10,8,4,9,10,5,9,8,10,8,7,9,9,9,11,9,9,5,4,7,11,5,10,9,10,9,2,11,11,11,5,2,9,9,10,4,11,9,5,9,11,4,11,3,9,9,8,8,7,7,10,11,9,9,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<286369,4,2,[[1,2,3,4,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6],[1,2,3,4,6,5],[1,2,4,3,6,5]],[1,2,4,3,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[7,0,1]>,[[3623783157042846954239165012404330892768044778253183776682232453580394633944907976505569550364212116427154727,0],[6622810940051729243595259515768686404502507601400985934934844228415678001139805863546171912692678141812382120,0],[1,0]]>,[[[-4874925822363410407539404071351837057269450091545755401549454087697331744276401690603549163903241191161337362,0],[0,0]],[[4123109888682253275943499723743243668909710366947350337964739148417980155319384840103404481258886863577247402,0],[0,0]],[[-3191128308672939135288320882070572325112131357396576887302944045749859289002909842927932762911103331275552810,-66537131196347612417633348868257138491183913722779757737471648387400677342835821081068179912928901185020349],[0,0]],[[-3191128308672939135288320882070572325112131357396576887302944045749859289002909842927932762911103331275552810,66537131196347612417633348868257138491183913722779757737471648387400677342835821081068179912928901185020349],[0,0]],[[-6622810940051729243595259515768686404502507601400985934934844228415678001139805863546171912692678141812150070,0],[-1,0]],[[232050,0],[1,0]]]>*] [x,x^2-x-71592,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[286369],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,286369,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[286369],[12],1,[1.000000000,3.003057473,1.516237491],<"notfaithful",0>,[6,16]>,<5,286369,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[-2],[0],[2],[-1]]],[286369],[12],1,[1.000000000,0.5864415435,0.9288762487],<"5.286369.6t16.1",1>,[6,16]>,<5,286369^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[286369],[12],1,[0,0,0],<"5.286369e2.12t183.1",1>,[6,16]>,<5,286369^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]]],[286369],[12],1,[0,0,0],<"5.286369e4.12t183.1",1>,[6,16]>,<5,286369^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[286369],[12],1,[0,0,0],<"5.286369e3.6t16.1",1>,[6,16]>,<9,286369^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[286369],[12],1,[0,0,0],<"9.286369e3.10t32.1",1>,[6,16]>,<9,286369^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[286369],[12],1,[0,0,0],<"9.286369e6.20t145.1",1>,[6,16]>,<10,286369^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[2],[0],[-2],[-1]]],[286369],[12],1,[0,0,0],<"10.286369e6.30t176.1",1>,[6,16]>,<10,286369^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[-3],[0],[3],[0],[-1]]],[286369],[12],1,[0,0,0],<"10.286369e4.30t176.1",1>,[6,16]>,<16,286369^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[286369],[12],1,[0,0,0],<"16.286369e8.36t1252.1",1>,[6,16]>]
x^4-x^3-8*x^2-13*x+32 -23*137^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 11 x^2+7*x+2 5 [[-7358,0],[77421,-26287],[-9390,0],[-60672,26287]] 3 [4,4,3,5,3,4,5,5,1,4,4,5,4,3,4,5,2,3,5,4,4,5,5,3,5,2,3,3,5,5,4,4,5,4,3,4,3,4,2,2,4,3,3,4,4,3,2,2,5,5,4,4,5,3,4,5,4,2,4,5,3,3,2,4,3,2,4,5,2,4,4,3,3,3,5,5,3,4,5,4,5,3,3,3,4,4,2,5,4,1,5,3,4,4,4,5,4,5,5,4,4,5,5,5,3,4,4,2,2,4,2,5,5,3,5,3,3,4,4,5,3,4,5,4,1,3,3,1,3,3,4,3,3,3,4,5,5,5,3,2,4,2,4,3,2,5,1,4,4,4,2,5,1,4,5,5,5,4,5,3,4,3,4,3,3,5,2,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<5,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-29195380054963,9801673723961],[26965356689818,-9801673723961],[8013157437558,0],[-5783134072412,0]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-620103180391164864071855624,-20899773173472772098014920,1]>,[[-620367220334741805925434863,0],[599467447161269033827419906,0],[20899773173472772098014939,-1],[19,1]]>,<137,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,131,1]>,[[-1985443835204995645171506463462937494614448,2455773194436028779994396889674000422969395],[-1431677590689451462354788817482516814109721,2504354842764198670688532227144778812880884],[1,0]]>,[[[1431677590689451462354788817482516814109793,-2504354842764198670688532227144778812880828],[-1,0]],[[72,56],[1,0]],[[-2255250708374642992053601703907656118766663,-1785993447446238280898995590715225530610472],[19129593729001017027500410405941126932273,-16720197271427556043893539559300007531713]],[[823573117685191529698812886425139304656799,-1134796620994299585869968893466734314141557],[-19129593729001017027500410405941126932273,16720197271427556043893539559300007531713]]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,23,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,23,137],[3,6,3],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[5,23,137],[3,6,3],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*137^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[5,23,137],[2,6,6],1,[0,0,0],<"3.23e2_137e2.6t8.1",1>,[4,5]>,<3,23*137^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[1]]],[5,23,137],[3,6,7],1,[1.000000000,1.308075320,1.044579254],<"3.23_137e2.4t5.1",1>,[4,5]>]
x^6-3*x^5-42*x^4+83*x^3+639*x^2-954*x-3228 3^10*61^3 2 2 12 "D12" [[5,6,4,3,1,2],[2,1,4,3,6,5],[1,3,2,6,5,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,4,3,6,5]>,<2,3,[6,5,3,4,2,1]>,<3,2,[6,3,5,1,2,4]>,<6,2,[3,1,6,2,4,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 41 x^2+38*x+6 7 [[27125792443,84576658674],[-43236316397,-84576658674],[-67525343647,0],[-95007882323,0],[54608331119,84576658674],[-70718855073,-84576658674]] 4 [3,1,4,6,3,5,3,5,3,3,6,6,4,6,4,3,3,1,2,3,1,6,4,3,5,3,1,4,5,4,5,4,4,6,4,2,6,5,4,3,4,6,3,2,4,5,6,6,3,5,3,4,5,3,4,4,4,1,6,3,5,4,2,3,6,4,6,6,4,6,4,3,1,6,5,3,3,6,3,6,3,6,4,6,1,4,4,6,4,5,3,4,5,4,2,4,3,3,2,6,2,3,4,4,5,2,3,3,3,5,5,1,3,1,6,3,2,3,3,4,2,6,3,4,5,3,6,4,1,5,6,3,5,1,3,6,4,2,4,4,6,3,6,4,5,4,1,4,5,4,6,4,6,3,6,4,1,4,5,3,3,3,1,4,4,3,1,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+27,2>,<x^3+135*x^2+6075*x+89181,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[110028,-34655],[144683,34655],[17328,162010],[-144682,-162010],[-17327,92700],[-110027,-92700]]>,<3,6,6,[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,6,4,5]],[1,2,3,4,5,6],[1,4,5],[1,4],[[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[3,1,2,6,4,5]]],20,<[],[-1601600955,897473250,1022261553,1166311062,1383531480,572749380,1]>,[[-432018111,-127394820,205174673,203998299,49274007,184154418],[130961148,-447956712,227383295,161853705,165022413,30612407],[-152284260,575351532,342283010,21568485,173124069,172653664],[257629861,-127394820,205174673,203998299,49274007,184154418],[-341652347,-447956712,227383295,161853705,165022413,30612407],[537363712,575351532,342283010,21568485,173124069,172653664]]>,<61,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[-101631074062516297935528964824253390,101252369823568170099692030758925538,1]>,[[-101252369823568170099692030758925502,-1],[36,1],[-196389891874444185241705730424288474,-1],[-95137522050876015142013699665362936,1],[-108665347847179464776438467309436930,-1],[-7412978023611294676746436550511392,1]]>,<28403,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[5,28401,1]>,[[-32145123013845845776317259595650532127637718229528860410427165538046020284650726239095770,2212335463438912981840534446633285474426181493183296271571345896655354998387604507151646],[2635077396087653211566704273870096658188811686333040313271357416311676111957485198597626,-8060921215785436423297650939770375467719897981069176775983371508879743477347258056142234],[-20329409762630061818560990655540356927513031390276229909708928339569455453903765570640901,8060921215785436423297650939770375467719897981069176775983371508879743477347258056142234],[-49223574790897433681344709219462717916222013909459976554232988132750749247522667786458078,-2212335463438912981840534446633285474426181493183296271571345896655354998387604507151646],[-1582284503386480393347331422540413970799641404524199597793664335843846913076478178198,1755057217019528568142429675880266736793133276311176074531231613356072334980848353353],[-122952411443065417827021459738705928529370085370662409192042342269239991557964613509,-1755057217019528568142429675880266736793133276311176074531231613356072334980848353353]]>*] [x,x^2-x+1,x^2-x-15,x^2-x+46,x^3-3,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,61,28403],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,61,28403],[3,7,1,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,61,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,61,28403],[2,1,7,2],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[6,3]>,<1,3*61,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,61,28403],[1,7,7,1],1,[1.000000000,1.857865691,1.282723118],<"notfaithful",0>,[6,3]>,<2,3^5,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,61,28403],[3,7,1,3],1,[1.000000000,1.017614561,1.036233580],<"notfaithful",0>,[6,3]>,<2,3^5*61^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,61,28403],[3,7,7,3],1,[1.000000000,1.544075112,1.083338887],<"2.3e5_61e2.6t3.2",1>,[6,3]>]
