x^2-x-1785 37*193 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[33],[-32]] 1 [2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1443,37,1]>,[[-18,-1],[19,1]]>,<193,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7527,193,1]>,[[-96,-1],[97,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[37,193],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,37*193,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[37,193],[3,3],1,[1.000000000,1.449592700,0.9576414376],<"1.37_193.2t1.1",1>,[2,1]>]
x^4-2*x^3+28*x^2-27*x+18 73^2*181 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 67 x-1 5 [[-256862040],[-536167335],[536167336],[256862041]] 2 [4,1,3,5,3,3,5,4,4,3,5,2,4,3,5,5,3,4,1,4,3,1,5,4,4,3,5,5,4,5,4,5,2,3,4,5,5,5,3,4,5,1,5,3,3,5,4,2,2,3,3,5,3,2,4,3,4,5,5,3,2,4,3,4,3,2,5,3,2,2,1,2,2,1,5,4,1,4,2,5,4,3,5,5,4,3,3,4,1,1,5,1,2,3,2,4,1,5,1,5,2,1,3,5,5,3,1,4,3,5,2,3,5,4,5,4,3,5,4,2,4,4,5,5,3,5,3,3,2,1,1,5,3,2,3,3,3,4,1,4,2,4,3,4,5,4,2,1,3,3,4,5,5,5,5,4,3,5,4,1,2,1,1,5,5,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-27,2>,<x^2+52*x+495,3>]*],[*[4],"CYC",0,5*]] [*<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[283890903,-235727745,235727746,-283890902]>,<73,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,70,1]>,[[3025420401178391105846204658852283453,3788565180142028122127619922874043453],[-7536916807075549302791797414438070662,-743042987977449759810074937768699282],[1,0]]>,[[[7536916807075549302791797414438070706,743042987977449759810074937768699326],[-1,0]],[[44,44],[1,0]],[[-43,-44],[-1,0]],[[-7536916807075549302791797414438070705,-743042987977449759810074937768699326],[1,0]]]>,<181,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[472470572449967754122638654580109098943859640,181,1]>,[[65850071650351344457517849027249884002821576,0],[-65850071650351344457517849027249884002821575,0],[-90,-1],[91,1]]>*] [x,x^2-x-18,x^2-x-45,x^2-x-3303,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,73,181],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,73,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,73,181],[1,6,1],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[4,3]>,<1,181,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,73,181],[1,1,6],1,[1.000000000,1.066472332,0.9240952334],<"notfaithful",0>,[4,3]>,<1,73*181,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,73,181],[1,6,6],1,[1.000000000,0.8237705614,0.8699360825],<"notfaithful",0>,[4,3]>,<2,73*181,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[3,73,181],[1,6,7],1,[1.000000000,2.919294741,1.350213624],<"2.73_181.4t3.1",1>,[4,3]>]
x^4-2*x^3+37*x^2-36*x+162 2^6*31*79 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[-22325775],[-83503280],[83503281],[22325776]] 2 [1,3,3,4,5,5,1,3,4,3,4,3,4,3,4,3,5,3,3,4,4,1,5,4,2,3,4,5,5,4,1,3,2,3,5,4,5,3,4,5,5,5,4,4,3,1,5,4,5,3,4,4,4,3,2,4,5,2,5,2,3,5,5,4,4,3,3,4,5,5,1,4,4,5,5,4,5,3,2,2,5,3,1,4,1,5,1,4,3,1,3,2,4,3,5,4,3,4,5,3,3,5,3,4,5,4,3,1,2,1,4,3,2,3,1,4,5,1,3,5,5,2,5,3,5,5,3,4,1,3,3,4,1,5,4,4,5,5,3,4,3,5,2,3,3,2,5,1,3,4,3,2,3,2,3,4,2,2,4,5,3,4,4,3,4,1,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-36,2>,<x^2+70*x-1224,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-174130,-175304,1]>,[[0,1],[175304,262143],[-175303,1],[1,262143]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-171670212,93443256],[28863765,-93443256],[171670213,-93443256],[-28863764,93443256]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[97025935233162983783238890090,0],[31,0],[1,0]]>,[[[179852356705418388338945183066,313551089243410567005094627136],[0,0]],[[-179852356705418388338945183065,-313551089243410567005094627136],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>,<79,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[2821693828890899096971640460798519556,79,1]>,[[32855542424700279325767296898896260203,0],[-32855542424700279325767296898896260202,0],[-39,-1],[40,1]]>*] [x,x^2-2,x^2-x-612,x^2-4898,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,31,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,31,79],[6,3,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,31*79,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,31,79],[1,1,6,6],1,[1.000000000,2.935774948,1.517967508],<"notfaithful",0>,[4,3]>,<1,2^3*31*79,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,31,79],[6,3,6,6],1,[1.000000000,0.5252462642,0.8554098090],<"notfaithful",0>,[4,3]>,<2,2^3*31*79,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,31,79],[6,3,7,6],1,[1.000000000,2.538416372,1.360527625],<"2.2e3_31_79.4t3.1",1>,[4,3]>]
x^4-2*x^3-27*x^2+28*x+146 2^6*31*79 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 137 x-1 5 [[-5461565947],[-15326653293],[15326653294],[5461565948]] 1 [1,3,3,4,5,5,2,3,4,3,4,3,4,3,4,3,5,3,3,4,4,4,5,4,2,3,4,5,5,4,2,3,1,3,5,4,5,3,4,5,5,5,4,4,3,2,5,4,5,3,4,4,4,3,2,4,5,1,5,2,3,5,5,4,4,3,3,4,5,5,2,4,4,5,5,4,5,3,1,1,5,3,1,4,1,5,2,4,3,2,3,2,4,3,5,4,3,4,5,3,3,5,3,4,5,4,3,1,2,2,4,3,2,3,2,4,5,2,3,5,5,1,5,3,5,5,3,4,1,3,3,4,1,5,4,4,5,5,3,4,3,5,1,3,3,2,5,1,3,4,3,1,3,2,3,4,2,1,4,5,3,4,4,3,4,2,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+28,2>,<x^2-58*x-1608,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-106434,-310696,1]>,[[0,1],[-213592,262143],[213593,1],[1,262143]]>,<5,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-2337619424521,-3826666055027],[6104441532539,-3826666055027],[2337619424522,3826666055027],[-6104441532538,3826666055027]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[-244670271012279356580930661690,0],[31,0],[1,0]]>,[[[-7575520987704997254100321028,22642740925643871983722136536],[0,0]],[[7575520987704997254100321029,-22642740925643871983722136536],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>,<79,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,78,1]>,[[18354226089914743933901717605645610314,0],[79,0],[1,0]]>,[[[-25686008308188291183907523246059386026,18880105987050827438422577819534709138],[0,0]],[[25686008308188291183907523246059386027,-18880105987050827438422577819534709138],[0,0]],[[-39,0],[-1,0]],[[40,0],[1,0]]]>*] [x,x^2-2,x^2-x-612,x^2-4898,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,31,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,31,79],[6,3,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,31*79,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,31,79],[1,1,6,6],1,[1.000000000,2.935774948,1.517967508],<"notfaithful",0>,[4,3]>,<1,2^3*31*79,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,31,79],[6,3,6,6],1,[1.000000000,0.5252462642,0.8554098090],<"notfaithful",0>,[4,3]>,<2,2^3*31*79,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,5,31,79],[6,3,7,7],1,[1.000000000,1.947226254,1.341261066],<"2.2e3_31_79.4t3.2",1>,[4,3]>]
x^4-x^3+2326*x^2-2326*x+1083451 5^3*1861^2 0 2 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 19 x-1 6 [[-1695083],[13289179],[15539752],[19912034]] 2 [3,3,1,3,2,4,4,1,4,2,1,4,1,4,4,3,1,2,3,1,3,2,4,2,4,1,3,4,1,3,3,1,3,2,2,1,3,4,4,4,1,2,2,3,4,2,1,4,3,1,4,1,1,2,4,4,1,2,3,1,3,4,4,2,4,3,2,3,4,2,4,2,4,3,1,4,1,4,1,2,2,2,2,4,1,3,1,3,1,3,3,1,4,1,2,3,1,2,3,1,3,4,4,1,1,4,4,4,2,2,3,3,3,2,2,2,3,4,4,2,1,4,3,3,1,2,1,1,4,4,2,4,2,3,2,2,3,4,3,1,1,2,3,4,2,2,4,3,1,4,3,1,3,3,3,1,2,1,4,1,4,4,3,2,3,3,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+6979,3>,<x-2326,4>]*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[1111555,16490,2410,15,1]>,[[26394421529699,-4595425235416,8293974775949,527888430594],[2598248800439,5237690953398,6925479017142,1959313608821],[-28992670330141,-642265717983,3854032535034,-2487202039415],[4,1,0,0]]>,<269,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[1780210567160240619504482103092766033260365811849,1962682860474140506638164439286337058134182590638,399726347361359567227814321240954011714665821,2409384891575985204596172599833700861591326317]>,<809,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[4711184412088543100894288254063746607124363231148023149141,1898357548167767450675855822326611454343341208553021430972,-1624614881556842199500355157503683861532512824002471721,5041504472307351885998571020020736406533255371403659828]>,<1861,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-102347532379690759396927249897054789057474932032861406722256633373,105441451253920883232136736694849937681452417944153769606779708437,1]>,[[-105441451253920883232136736694849937681452417944153769606779707688,-1],[749,1],[80239529461377937363803006491532592413796572662323341055517991546,-49321501469173543946433884010705506401535541775625416579463549],[25201921792542945868333730203317345267655845281830428551261715394,49321501469173543946433884010705506401535541775625416579463549]]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,269,809,1861],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*1861,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,269,809,1861],[5,1,1,5],0,[0.8506508084-0.5257311121*i,0.6325610909+0.5279205285*i,0.8965418186+0.3411964874*i],<"1.5_1861.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,269,809,1861],[5,1,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,5*1861,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,269,809,1861],[5,1,1,5],0,[0.8506508084+0.5257311121*i,0.6325610909-0.5279205285*i,0.8965418186-0.3411964874*i],<"1.5_1861.4t1.1",2>,[4,1]>]
x^5-x^4+18*x^3-54*x^2+377*x-828 5^3*1861^2 1 2 20 "F5" [[3,4,2,5,1],[3,5,1,4,2],[5,1,2,4,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<4,5,[5,1,2,4,3]>,<4,5,[2,3,5,4,1]>,<5,4,[3,4,2,5,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 15 [[-275346333132830,128655377249631],[-1765946006000741,0],[1908896873700759,-1107704129206229],[1308329439313060,1107704129206229],[-1175933973880247,-128655377249631]] 2 [3,3,1,3,2,4,4,5,4,2,1,4,5,4,4,3,5,2,3,5,3,2,4,2,4,5,3,4,5,3,3,5,3,2,2,5,3,4,4,4,5,2,2,3,4,2,1,4,3,5,4,5,5,2,4,4,5,2,3,5,3,4,4,2,4,3,2,3,4,2,4,2,4,3,5,4,5,4,5,2,2,2,2,4,1,3,1,3,5,3,3,1,4,5,2,3,1,2,3,5,3,4,4,5,5,4,4,4,2,2,3,3,3,2,2,2,3,4,4,2,5,4,3,3,5,2,5,1,4,4,2,4,2,3,2,2,3,4,3,5,5,2,3,4,2,2,4,3,5,4,3,1,3,3,3,5,2,5,4,5,4,4,3,2,3,3,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+35*x^4-51980*x^3-6887000*x^2+93384680*x+310668987216,3>,<x^5+35*x^4-51980*x^3-8375800*x^2+260642055*x-2482413284,4>]*],[*[5],"CYC",0,5*]] [*<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,3,5,2,4]]],20,<[],[-32348026883920,18579229403230,-32140135282830,-19820496527580,1]>,[[-19820496527587,0,0,0],[-16548474602893,-7056750144576,-2800266323987,-5089865968179],[1972834311502,3941954445813,-4236722629926,-4774065553840],[34396136818977,3114795698762,7036988953913,-9209554806106],[2,1,0,0]]>,<1861,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[16254419036749195539968891870519595024614298499193689608083117294,31547333468742651370124937106804838309641205024168008502102924390,1]>,[[-101515992145394786109397552338720365856728230747362240138783471466,0],[-31547333468742651370124937106804838309641205024168008502102923839,-1],[551,1],[-88102242368938206367269466376085235096644430155053118692540339098,-43763741356943439054641061391978037365388163296743303951465086],[-27106271851497307709818365103670334253150301352942868537412067348,43763741356943439054641061391978037365388163296743303951465086]]>,<1999,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,1998,1]>,[[-221483649607100965837372007607697743228730773469391546493623394786,0],[487673158997759889504070109530742283046930867008252161243303676922,-134759229859792181711182187565665403185332233515305578171343687094],[-179759127420436079254984359296069139443245806838075481409599109526,134759229859792181711182187565665403185332233515305578171343687094],[-82090708504149388978398157663146117144702200891027021156983273,-132272917343607971110381347360055091312355588800771447868147369],[-139575348602571856155175870870026144125549110251475600461881502,132272917343607971110381347360055091312355588800771447868147369]]>*] [x,x^2-x-1,x^4-x^3+2326*x^2-2326*x+1083451,x^4-x^3+2326*x^2-2326*x+1083451,0] [1,2,2,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,1861,1999,12653],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,1861,1999,12653],[6,1,1,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*1861,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[5,1861,1999,12653],[6,6,2,3],0,[0.8506508084+0.5257311121*i,0.6325610909-0.5279205285*i,0.8965418186-0.3411964874*i],<"notfaithful",0>,[5,3]>,<1,5*1861,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[5,1861,1999,12653],[6,6,2,3],0,[0.8506508084-0.5257311121*i,0.6325610909+0.5279205285*i,0.8965418186+0.3411964874*i],<"notfaithful",0>,[5,3]>,<4,5^3*1861^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[5,1861,1999,12653],[6,7,2,3],1,[0,0,0],<"4.5e3_1861e2.5t3.1",1>,[5,3]>]
