x^5-x^4-7*x^3+4*x^2+11*x-1 3^4*43*443 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 59 x^2+58*x+2 5 [[60201499,-246210171],[-151530528,21522483],[41905437,246210171],[30014056,-21522483],[19409537,0]] 1 [6,2,6,4,7,6,6,4,5,6,5,5,4,4,4,7,3,2,4,7,3,4,5,7,5,5,6,3,4,7,5,7,5,6,2,5,3,7,4,5,3,6,7,7,3,4,3,4,5,4,7,5,6,5,4,5,5,3,3,6,5,6,6,6,6,7,7,7,7,7,7,3,4,2,7,7,2,5,7,7,5,6,7,6,7,4,3,2,5,6,3,6,5,5,7,3,6,6,6,5,7,6,6,3,4,3,7,4,4,3,5,6,4,7,7,5,7,2,4,5,2,4,6,5,2,6,5,5,7,4,6,5,5,7,5,5,3,3,5,7,4,6,6,2,5,4,3,6,1,2,5,4,5,2,7,5,7,4,5,4,4,5,4,5,5,4,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<3,6,3,[[1,2,5,3,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,5,3,4],[1,2,4,5,3],[2,1,5,3,4],[2,1,4,5,3]],[2,1,3,4,5],[1,2,4,4,7,7],[2],[[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-1253596782,0],[1561513851,0],[108253299,0],[1,0]]>,[[[405224715,351098068],[0,0],[0,0]],[[-296971421,-351098068],[0,0],[0,0]],[[2,0],[1,0],[0,0]],[[510825404,0],[49741006,0],[315330707,0]],[[543182768,0],[-49741007,0],[72089782,0]]]>,<43,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[40,1,0,1]>,[[-70720736685299673913354916624092,0,0],[14614783893848144239722629873856,0,0],[1,0,0]]>,[[[50435655808135215187350410850097,-228773037241752352486815410257223,68346091765278750661164301338234],[0,0,0]],[[227896952411806816593321990744561,155790013677414609808437889180559,-132518131106611761670935000314071],[0,0,0]],[[203338343451304026900106899773166,72983023564337742678377521076664,64172039341333011009770698975837],[0,0,0]],[[-14614783893848144239722629873839,0,0],[-1,0,0]],[[17,0,0],[1,0,0]]]>,<443,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[441,4,0,1]>,[[-21018438413958819820679767345167021928167446678333097,0,0],[-41148539903631895639001332990204182833625730965697563,0,0],[1,0,0]]>,[[[-33642476617957758490908300762197096547536931101806050,15766916920540521724785428761451846091119412200656650,34896279252178818727706537176550908427076307991710021],[0,0,0]],[[27009334592535195639819717450516803655886959860528383,39109744891926226816928188419969371786920754197924087,25864228084144433121538056502369148419710686514454183],[0,0,0]],[[-34515397878209332787912749678523889941975759724420647,29860619179451233872130349495777375678358715169769264,23976773655594730564599372998278536709611887062185797],[0,0,0]],[[41148539903631895639001332990204182833625730965697939,0,0],[-1,0,0]],[[376,0,0],[1,0,0]]]>*] [x,x^2-x-4762,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,43,443],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,43*443,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,43,443],[2,8,8],1,[1.000000000,2.267918245,1.278724297],<"notfaithful",0>,[5,5]>,<4,3^4*43^3*443^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[-1]]],[3,43,443],[8,9,9],1,[0,0,0],<"4.3e4_43e3_443e3.10t12.1",1>,[5,5]>,<4,3^4*43*443,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[3,43,443],[8,9,9],1,[1.000000000,0.4455668005,0.7338067622],<"4.3e4_43_443.5t5.1",1>,[5,5]>,<5,3^8*43^2*443^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]]],[3,43,443],[8,9,9],1,[0,0,0],<"5.3e8_43e2_443e2.10t13.1",1>,[5,5]>,<5,3^8*43^3*443^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1]],[[1],[1],[1]]],[3,43,443],[8,9,9],1,[0,0,0],<"5.3e8_43e3_443e3.6t14.1",1>,[5,5]>,<6,3^8*43^3*443^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[3,43,443],[8,9,9],1,[0,0,0],<"6.3e8_43e3_443e3.20t35.1",1>,[5,5]>]
x^2-x-6768 27073 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[117],[-116]] 1 [1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<27073,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[183230064,27073,1]>,[[-13536,-1],[13537,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[27073],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,27073,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[27073],[3],1,[1.000000000,2.930964977,1.466243782],<"1.27073.2t1.1",1>,[2,1]>]
x^2+5698 -2^3*7*11*37 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[20374],[-20374]] 2 [1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[5698,0,1]>,[[0,1],[0,262143]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5698,0,1]>,[[0,-1],[0,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5698,0,1]>,[[0,-1],[0,1]]>,<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5698,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,7,11,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*7*11*37,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,37],[3,3,3,3],1,[1.000000000,0.6658994143,0.8665947664],<"1.2e3_7_11_37.2t1.1",1>,[2,1]>]
