x^2-x-3226 5*29*89 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-3616],[3617]] 1 [1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3220,5,1]>,[[-2,-1],[3,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3016,29,1]>,[[-14,-1],[15,1]]>,<89,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1246,89,1]>,[[-44,-1],[45,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,29,89],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*29*89,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,29,89],[3,3,3],1,[1.000000000,1.981762950,1.232708992],<"1.5_29_89.2t1.1",1>,[2,1]>]
x^5+16*x^3-64*x^2-12*x-288 2^4*4813^2 1 2 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 10 [[-76003063,-47344674],[-74410268,47344674],[-81929016,0],[98108780,-53100006],[134233567,53100006]] 2 [1,2,2,2,3,3,1,2,2,4,2,3,4,2,4,4,4,2,2,3,2,2,4,2,2,2,3,2,2,2,4,4,3,4,4,4,2,1,2,4,4,2,1,4,4,3,2,2,3,3,2,2,2,1,3,3,2,2,2,3,3,2,1,4,2,1,2,3,2,3,2,2,4,3,3,2,2,1,3,2,4,4,2,4,3,2,3,4,3,3,3,2,2,1,3,2,2,3,4,2,3,2,2,2,2,2,3,2,4,3,4,2,2,2,1,1,4,3,2,3,2,2,2,3,4,3,2,2,2,2,2,1,2,2,2,3,2,3,2,2,4,4,2,4,2,3,2,3,2,3,2,4,3,2,3,2,4,3,4,2,2,2,4,2,4,2,4,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+7392768,3>,<x-7392768,4>]*]] [*<2,2,2,[[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3]],[1,2,3,4,5],[1,2],[2],[[[1,4,5,2,3]]],20,<[],[-335682,-398046,1]>,[[101352,0],[0,1],[12444,30095],[4830,-1],[12446,-30095]]>,<3,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-776515099,0],[1323201810,795045397],[-266888984,-795045397],[556332156,115100286],[326131584,-115100286]]>,<4813,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[13170234188604195582227752945744279596639873828203337042553557226158488513,-14925047881544772497482182952595354133543114079546730444197456399689871426,1]>,[[-19679381848825694951522107032804958334439860657247729329763514905947510165,0],[14925047881544772497482182952595354133543114079546730444197456399689873185,-1],[1759,1],[-3509127955459924219691136073014870959306176278911819370303535861577240571,3390129141630991354250607670659224940635833218124090964548972556517717],[8263461922740846673731060153224475160202922856612818255869594367834875792,-3390129141630991354250607670659224940635833218124090964548972556517717]]>*] [x,x^2+4813,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,4813],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*4813,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,4813],[5,2,5],1,[1.000000000,0.6792555583,0.8604642886],<"notfaithful",0>,[5,2]>,<2,2^2*4813,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,4813],[5,2,5],1,[1.000000000,2.037003629,1.331678937],<"2.2e2_4813.5t2.1",1>,[5,2]>,<2,2^2*4813,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,4813],[5,2,5],1,[1.000000000,2.428777749,1.367768716],<"2.2e2_4813.5t2.1",2>,[5,2]>]
x^6-2*x^5+40*x^4-120*x^3+582*x^2-2304*x+2727 -3^3*7^3*23^5 0 3 12 "D12" [[1,6,5,4,3,2],[4,3,2,1,6,5],[6,2,3,5,4,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[6,2,3,5,4,1]>,<2,3,[5,3,2,6,1,4]>,<3,2,[2,6,5,3,4,1]>,<6,2,[3,5,6,2,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[6991110149,0],[-1770963665,-3212605969],[-7730610753,5534369450],[2326958455,0],[5403652299,-5534369450],[-5220146483,3212605969]] 2 [4,1,6,3,3,4,6,3,3,4,4,6,5,6,5,3,5,3,6,4,4,6,6,6,3,1,3,3,2,3,1,5,3,4,3,5,3,5,5,5,4,3,3,1,4,3,5,4,2,3,4,4,3,6,5,3,5,4,5,3,3,2,4,1,3,4,5,6,4,4,1,3,3,6,2,6,3,4,3,4,6,6,3,3,4,4,4,2,1,5,6,6,5,4,5,2,5,2,3,5,5,3,6,3,6,4,5,1,4,4,4,6,3,3,2,3,3,5,4,3,3,5,6,4,4,3,2,5,3,3,5,3,6,2,5,3,6,3,2,4,4,4,5,3,4,6,4,5,4,4,5,6,1,1,2,3,2,5,3,6,4,3,5,2,3,6,1,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+33,2>,<x^3+76*x^2-34545*x-1868808,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-14461,64548],[-79009,-64548],[-157210,-128787],[236220,193335],[42885,-193335],[-28423,128787]]>,<3,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[-1280635464,-1493924499,1]>,[[-381134487,94478405],[503934018,292942084],[-60756072,94478406],[-6286002,34661757],[1493924500,-1],[1,1]]>,<7,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[8424078554161088,0],[27444132798868730,0],[1,0]]>,[[[9274699466620499,29688988588077500],[-864707235345577,1611580119113665]],[[-13991432020132040,-9237832806522135],[864707235345577,-1611580119113665]],[[-27444132798868729,0],[-1,0]],[[1,0],[1,0]],[[-9274699466620499,-29688988588077500],[864707235345576,-1611580119113665]],[[-38356701478611231,9237832806522135],[-864707235345576,1611580119113665]]]>,<23,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,3,4,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[5,21,1]>,[[320551,0],[221536,0],[64262,0],[10120,0],[920,0],[46,0],[1,0]]>,[[[172182773445986590118662740,0],[-2413201019140681621100454,0],[12594443275077279993334408,0],[-8543083899877595519954112,0],[30138590830289826669363886,0],[3716681861596232277753232,0]],[[-831614867538267693124306766,656293940330225795241259204],[-35095817809478450848549953,-31767400144746789818684181],[-15764142987141777095361030,-33479405920123807107042783],[-32155201373047896041130095,-17274870783640887349042578],[-29042326316234822118460531,11446534813233009429081566],[-13087160972149740688042813,34284780349124172582999964]],[[-714607424757164801241376303,-550188907813136241424164813],[29443636537024778345901441,34667300495391679529898991],[36625019607929803205835732,-24337108806180418956679144],[14524744484781990026246353,29401436785257717572752690],[19330006078855542769889192,10382359278246777777759964],[22254081228226349356382114,-1256696505216275217685287]],[[8,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[542424651311178211122713564,550188907813136241424164813],[-27030435517884096724800987,-34667300495391679529898991],[25396008044583627362738347,24337108806180418956679144],[-5981660584904394506292241,-29401436785257717572752690],[25146874018445341122655409,-10382359278246777777759964],[-25970763089822581634135346,1256696505216275217685287]],[[831614867538267693124306759,-656293940330225795241259204],[35095817809478450848549952,31767400144746789818684181],[15764142987141777095361030,33479405920123807107042783],[32155201373047896041130095,17274870783640887349042578],[29042326316234822118460531,-11446534813233009429081566],[13087160972149740688042813,-34284780349124172582999964]]]>,<353,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[62978800780025569940565644142066097522927628642723,77063729463979269203413665644341700166991025293838,435793761674342191473756928316183439307573189384093,389739970355858760584080274046055890355454297600471,-119731522350063832154309715533470173778468525675,1064263709334424575813231296313054650143935653378]>*] [x,x^2-x-5,x^2-x+6,x^2-x+121,x^3-x^2-15*x-6,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,23,353],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*7,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,23,353],[3,7,7,3,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,353],[1,1,2,7,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,3*7*23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,353],[2,7,7,7,1],1,[1.000000000,0.5717896615,0.7691826167],<"notfaithful",0>,[6,3]>,<2,3*7*23^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,23,353],[3,7,7,8,1],1,[1.000000000,1.572837160,1.168695950],<"notfaithful",0>,[6,3]>,<2,3*7*23^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,353],[3,7,8,9,1],1,[1.000000000,2.247364435,1.227924810],<"2.3_7_23e2.6t3.3",1>,[6,3]>]
x^6-2*x^5+11*x^4-20*x^2+50*x+25 2^6*5^3*7^3*17^2 2 2 36 "S3^2" [[1,3,2,6,5,4],[1,2,5,6,3,4],[6,3,2,4,5,1],[2,4,1,5,6,3]] [<1,1,[1,2,3,4,5,6]>,<2,3,[5,6,4,3,1,2]>,<2,3,[2,1,4,3,6,5]>,<2,9,[6,3,2,4,5,1]>,<3,2,[4,5,2,6,3,1]>,<3,2,[4,3,5,6,2,1]>,<3,4,[4,2,3,6,5,1]>,<6,6,[2,4,1,5,6,3]>,<6,6,[5,6,1,2,4,3]>] [[1,1,1,1,1,1],[1,1,1,3],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 9 [[5215471769,0],[147633540,0],[-2745203469,-4863772522],[-633794386,3863823374],[2597569930,4863772522],[-4581677382,-3863823374]] 4 [6,8,4,8,3,4,4,4,7,6,4,9,8,6,2,9,4,2,5,9,4,9,8,8,4,8,8,6,7,9,7,4,9,4,7,3,4,7,2,4,9,8,9,3,3,4,9,8,8,8,9,3,8,4,4,7,8,4,3,7,8,4,2,4,4,3,9,9,6,8,4,9,2,9,9,8,6,4,5,8,4,1,9,4,4,7,1,9,8,7,8,4,7,3,9,8,8,8,8,5,7,9,2,5,9,4,8,4,3,8,2,9,9,4,9,7,8,8,9,9,8,9,4,7,4,5,5,4,2,4,9,5,3,3,2,8,4,8,4,7,4,7,5,7,8,4,4,4,4,1,9,2,6,8,6,9,9,8,4,8,7,9,7,4,3,8,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"CYC",0,7*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x^3+18*x^2+40*x-600,2>,<x^3+18*x^2-1915*x+42410,3>]*],[*[3,3],"RES",<[1],x^2>,[<x^2-40*x+1245,5>,<x^2-40*x+3200,6>]*],[*[6],"RES",<[1,5],x^2>,[<x^3+36*x^2+364*x+1320,8>,<x^3+36*x^2-1591*x-76880,9>]*]] [*<2,6,2,[[2,1,4,3,6,5],[6,5,2,1,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[5,6,1,2,4,3],[3,4,6,5,1,2]],[6,5,2,1,3,4],[1,3,6,6,9,9],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-240552,255058,-210204],[-423008,-360206,-110226],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[-101279,-164081,110226],[-1,0,0]],[[257255,96153,24547],[-56297,-127071,5661]],[[-134881,-39095,-103131],[56297,127071,-5661]],[[-155975,67928,-134773],[56298,127071,-5661]],[[134881,39094,103131],[-56298,-127071,5661]]]>,<5,4,2,[[3,4,1,2,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,6,5],[2,1,4,3,5,6],[4,3,2,1,6,5]],[2,1,4,3,5,6],[1,3,4,2],[1],[[[3,4,1,2,6,5]]],20,<<[],[2,4,1]>,[[19853795818965,0],[13463349326865,0],[1,0]]>,[[[3812927192055,-7630279568035],[1651777792900,-127785419956]],[[-3812927192055,7630279568035],[-1651777792901,127785419956]],[[9342599761680,6073834131155],[-1651777792900,127785419956]],[[4120749565185,-6073834131155],[1651777792901,-127785419956]],[[-13463349326864,0],[-1,0]],[[1,0],[1,0]]]>,<7,6,2,[[5,6,1,2,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[5,6,1,2,4,3],[3,4,6,5,1,2]],[5,6,1,2,4,3],[1,2,5,5,8,8],[1],[[[2,1,4,3,6,5]]],20,<<[],[4,0,6,1]>,[[-34804303162331171,-13192040570047591,-39287284257686549],[-14734125851256945,36033358581270085,-21580470356321240],[1,0,0]]>,[[[14734125851256948,-36033358581270080,21580470356321241],[-1,0,0]],[[3,5,1],[1,0,0]],[[6888820065218074,-5244689286832850,35140089440632803],[-2460369350729257,-3071118169078904,-1585185271575386]],[[-19713173952041601,18780998682746754,-29598889875811525],[2460369350729257,3071118169078904,1585185271575386]],[[-6888820065218076,5244689286832845,-35140089440632804],[2460369350729256,3071118169078904,1585185271575386]],[[4979048100784654,17252359898523326,8018419519490284],[-2460369350729256,-3071118169078904,-1585185271575386]]]>,<17,6,3,[[1,2,3,5,6,4],[3,2,1,6,5,4]],[[1,2,3,4,5,6],[3,2,1,6,5,4],[1,2,3,5,6,4]],[3,2,1,6,5,4],[1,4,7],[1],[[[1,2,3,5,6,4]]],20,<<[],[3,16,1]>,[[1213322745142691795889166,0],[879592358631710719715193,0],[17,0],[1,0]]>,[[[-424579355136315363527449,476440589323475561645748],[0,0],[0,0]],[[343745326153094668583665,0],[0,0],[0,0]],[[80834028983220694943785,-476440589323475561645748],[0,0],[0,0]],[[-1119072273369323187769731,114130428744307884178884],[109004670278437636499811,-90968606827449000058153],[103435536146199337899753,-16954612442368998368425]],[[6,0],[1,0],[0,0]],[[1119072273369323187769726,-114130428744307884178884],[-109004670278437636499812,90968606827449000058153],[-103435536146199337899753,16954612442368998368425]]]>,<23,3,1,[[4,2,1,3,5,6]],[[1,2,3,4,5,6],[4,2,1,3,5,6],[3,2,4,1,5,6]],[4,2,1,3,5,6],[1,7,7],[1],[[]],20,<[],[18,2,0,1]>,[[89169255267738057871590806,-531568188415522910764450600,-362162016382843042327280696],[102776704412494995870857588,0,0],[610873060738612510813468647,-440468597086425828464343059,458154795553959383110101485],[-700042316006350568685059452,-744119045832637603695101542,-95992779171116340782820789],[-26515733224618549028846893,0,0],[-1645500260285736280102207,0,0]]>*] [x,x^2-35,x^2-x+2,x^2+5,x^6-x^5-17*x^4+77*x^3+102*x^2-1126*x+1556,x^3-x^2-11*x-29,x^3-x^2+6*x+5,x^6+45*x^4+1950*x^2-875,0] [1,2,2,2,6,3,3,6,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,17,23,491],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,9]>,<1,2^2*5*7,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,17,23,491],[10,10,10,1,1,2],1,[1.000000000,0.8376792812,0.9056309994],<"notfaithful",0>,[6,9]>,<1,7,1,[[1],[-1],[1],[-1],[1],[1],[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,17,23,491],[1,2,10,2,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,9]>,<1,2^2*5,1,[[1],[1],[-1],[-1],[1],[1],[1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,17,23,491],[10,10,1,3,1,3],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,9]>,<2,2^2*5*7^2*17^2,1,[[2],[-2],[0],[0],[-1],[2],[-1],[1],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,17,23,491],[10,11,12,12,5,3],1,[1.000000000,2.307414103,1.424087070],<"notfaithful",0>,[6,9]>,<2,2^2*5*17^2,1,[[2],[2],[0],[0],[-1],[2],[-1],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,5,7,17,23,491],[10,10,5,11,5,3],1,[1.000000000,1.553926823,1.213112232],<"notfaithful",0>,[6,9]>,<2,7*17^2,1,[[2],[0],[2],[0],[2],[-1],[-1],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,7,17,23,491],[6,2,10,11,6,1],1,[1.000000000,0.7930111572,0.7980271804],<"notfaithful",0>,[6,9]>,<2,2^4*5^2*7*17^2,1,[[2],[0],[-2],[0],[2],[-1],[-1],[0],[1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,5,7,17,23,491],[10,10,11,10,6,3],1,[1.000000000,1.086753019,1.014689900],<"notfaithful",0>,[6,9]>,<4,2^4*5^2*7^2*17^2,1,[[4],[0],[0],[0],[-2],[-2],[1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,5,7,17,23,491],[10,11,10,11,7,2],1,[0,0,0],<"4.2e4_5e2_7e2_17e2.6t9.4",1>,[6,9]>]
