x^6-2*x^5-5*x^4+6*x^3+6*x^2-4*x-1 2^9*8369 6 0 72 "S3wrC2" [[3,4,1,2,6,5],[1,2,4,3,5,6],[1,2,4,5,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,6,[3,4,1,2,6,5]>,<2,6,[1,6,3,4,5,2]>,<2,9,[1,6,3,5,4,2]>,<3,4,[2,6,4,5,3,1]>,<3,4,[2,6,3,4,5,1]>,<4,18,[3,5,1,2,6,4]>,<6,12,[4,5,1,2,6,3]>,<6,12,[1,6,4,5,3,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 5 [[16350639,0],[-19931374,-6045894],[5479363,-26072580],[-46468406,26072580],[-49386617,0],[-21899804,6045894]] 1 [5,7,8,5,8,8,9,2,3,7,3,8,4,7,4,7,7,8,7,9,9,9,2,9,6,2,4,8,7,4,9,7,9,2,8,4,8,8,6,7,8,8,4,9,7,9,7,9,7,8,4,4,9,8,9,4,2,9,2,3,7,7,7,9,9,7,8,6,7,7,9,9,9,2,7,9,7,7,3,9,2,2,5,9,4,7,5,4,7,4,8,9,9,7,2,9,8,3,8,8,7,7,7,3,7,3,2,9,9,4,4,8,6,7,6,4,8,3,7,8,8,4,7,2,7,2,7,9,6,7,7,4,3,7,6,5,7,8,7,9,8,8,6,8,7,9,7,4,7,3,7,4,7,9,8,9,4,4,4,8,8,1,6,8,9,4,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,8*]] [*<2,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,5,5,8,8],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[287074,419824,-256970],[169812,-235532,254716],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[-169811,235533,-254716],[262143,0,0]],[[179695,250843,-36727],[255922,1122,45453]],[[164707,76979,-233103],[6222,261022,216691]],[[-5963,-124832,85105],[176757,114321,21904]],[[-168627,85764,-84847],[85387,147823,240240]]]>,<8369,2,2,[[1,2,3,4,6,5]],[[1,2,3,4,5,6],[1,2,3,4,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,3,4,6,5]]],20,<[],[1093896337111607351001095273589590598522046048610678381516727177219071845254099,-716340447239201928719164067012011282427099384846816912458390659694359109578485,1]>,[[852040357830900995301466547235304968982541793580497210330917090991742362860399,0],[1053639843592938272343041696706183232490851556995691792874720053894407110141123,0],[601928282449492867459098251046155894019717264490809390484108714994580754728842,0],[-382948123558547603995909148991306164374664326141738519079639212503273027446612,0],[716340447239201928719164067012011282427099384846816912458390659694359109584168,-1],[5683,1]]>*] [x,x^2-16738,x^2-2,x^2-x-2092,x^4-121*x^2+1568,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,8369],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,2^3*8369,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,8369],[10,10],1,[1.000000000,1.093656400,1.080809655],<"notfaithful",0>,[6,13]>,<1,2^3,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,8369],[10,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,13]>,<1,8369,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,8369],[1,10],1,[1.000000000,2.299086661,1.288695753],<"notfaithful",0>,[6,13]>,<2,2^3*8369,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,8369],[10,10],1,[1.000000000,2.263398273,1.371608149],<"notfaithful",0>,[6,13]>,<4,2^6*8369^3,1,[[4],[0],[-2],[0],[-2],[1],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,8369],[10,11],1,[0,0,0],<"4.2e6_8369e3.12t34.1",1>,[6,13]>,<4,2^6*8369,1,[[4],[0],[2],[0],[-2],[1],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[1],[1]],[[1],[-3],[3],[-1]]],[2,8369],[10,11],1,[1.000000000,0.4150712681,0.7312075069],<"4.2e6_8369.6t13.1",1>,[6,13]>,<4,2^3*8369^2,1,[[4],[2],[0],[0],[1],[-2],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[-2],[1]]],[2,8369],[10,11],1,[0,0,0],<"4.2e3_8369e2.6t13.1",1>,[6,13]>,<4,2^9*8369^2,1,[[4],[-2],[0],[0],[1],[-2],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,8369],[10,11],1,[0,0,0],<"4.2e9_8369e2.12t34.1",1>,[6,13]>]
x^3-x^2-1002*x-891 31^2*97^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 11 x-1 7 [[2854951],[-259398],[-2595552]] 1 [2,1,3,1,1,3,2,3,3,2,1,1,3,1,1,3,1,2,2,1,3,3,1,1,1,3,1,2,1,3,3,3,3,1,3,2,2,2,3,1,2,3,3,3,3,3,2,1,2,2,3,2,3,1,2,1,2,1,3,3,1,1,1,1,3,2,3,1,1,3,2,3,1,3,2,3,3,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,3,1,2,3,3,1,2,1,1,3,2,3,1,1,2,3,1,3,1,1,2,2,1,3,2,3,3,1,2,1,3,3,2,3,1,1,2,3,3,1,2,2,2,1,2,2,1,3,1,1,3,2,2,1,1,3,1,1,1,2,3,2,1,1,2,2,3,3,2,3,1,2,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-63147,2>,<x+63147,3>]*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[1552674172,-570468798,180056094]>,<7,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-21000423102131588,-1022144470138300,-775222798476397]>,<31,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[-13113,279,62,1]>,[[95970075545583183148020371634,-5159681480945332427312923206,2063872592378132970925169283],[-95970075545583183148020371654,5159681480945332427312923205,-2063872592378132970925169283],[21,1,0]]>,<97,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[204379,11543,194,1]>,[[1812647809755824191499912516345524316930,-24026259628574989283503995062017258980,21356675225399990474225773388459785765],[-1812647809755824191499912516345524316994,24026259628574989283503995062017258979,-21356675225399990474225773388459785765],[65,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,31,97],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,31*97,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,31,97],[2,1,1,4,4],0,[0.8822813134-0.4707225127*i,1.203753709+0.08022832778*i,0.9732401000+0.1472318061*i],<"1.31_97.3t1.1",1>,[3,1]>,<1,31*97,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,31,97],[2,1,1,4,4],0,[0.8822813134+0.4707225127*i,1.203753709-0.08022832778*i,0.9732401000-0.1472318061*i],<"1.31_97.3t1.1",2>,[3,1]>]
x^3-x^2-1002*x-6905 31^2*97^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[609935],[270507],[-880441]] 1 [2,3,1,3,2,1,1,2,3,2,1,3,1,3,1,1,3,2,3,2,1,2,2,1,1,3,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,1,3,3,2,3,3,1,3,1,3,3,1,3,3,1,2,1,1,1,3,3,1,1,2,3,1,1,2,1,2,1,2,3,3,1,3,3,2,1,2,1,1,1,1,2,1,2,1,3,2,3,2,3,3,1,2,3,2,3,2,2,2,3,1,2,2,1,2,3,3,1,3,2,1,3,3,2,1,3,1,1,1,1,1,3,1,3,2,1,2,2,2,1,2,3,2,1,1,1,2,2,2,3,3,1,1,3,3,2,2,1,1,3,3,3,2,1,3,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+51119,2>,<x-51119,3>]*]] [*<17,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[952368470268512180499881,27446357060422103691452,-23525084588328984802720]>,<31,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[-19127,279,62,1]>,[[276619629513739763191352835916,-10197958691750774679865542338,-6373724182344234174915963962],[-276619629513739763191352835936,10197958691750774679865542337,6373724182344234174915963962],[21,1,0]]>,<97,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[198365,11543,194,1]>,[[-639758050502055596999969123416067406127,-23084053368630872056699916824291091974,-9893165729413230881442821496124753700],[639758050502055596999969123416067406063,23084053368630872056699916824291091973,9893165729413230881442821496124753700],[65,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,31,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,31*97,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,17,31,97],[2,1,4,4],0,[0.9516785332+0.3070960266*i,0.7900139304+0.06617893818*i,0.8481523684+0.07651579627*i],<"1.31_97.3t1.2",1>,[3,1]>,<1,31*97,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,17,31,97],[2,1,4,4],0,[0.9516785332-0.3070960266*i,0.7900139304-0.06617893818*i,0.8481523684-0.07651579627*i],<"1.31_97.3t1.2",2>,[3,1]>]
