x^6-2*x^5-27*x^4+156*x^3+68*x^2-1792*x+68335 -3^3*19^3*23^3 0 3 12 "D12" [[3,6,1,5,4,2],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,5,4,2]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,3,5,1,2,4]>,<6,2,[5,4,1,3,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 12 [[-1144973052462,607689258362],[-893447056514,524685511622],[-817164059059,0],[878058892446,-607689258362],[-1427817261147,-524685511622],[266914160017,0]] 3 [5,5,4,3,4,6,4,4,4,5,6,4,5,3,6,3,1,3,4,5,5,4,4,3,4,2,4,3,4,3,6,6,4,5,4,6,3,5,1,1,5,4,4,6,6,3,2,2,3,3,6,6,4,4,5,4,5,1,5,3,3,3,2,6,3,1,6,4,2,5,6,4,3,4,4,3,4,5,3,6,4,4,3,4,6,6,1,3,6,1,4,4,6,6,5,4,5,3,4,5,6,4,3,3,3,5,6,2,1,6,2,3,4,3,3,3,3,6,6,3,4,6,3,5,1,4,3,2,3,3,5,3,4,3,6,3,3,4,3,2,6,2,5,3,2,3,1,5,5,5,2,4,1,5,4,3,3,6,3,3,6,3,5,3,3,3,2,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-101,2>,<x^3-58*x^2+19804*x-4278680,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,3,1,[[5,6,1,2,3,4]],[[1,2,3,4,5,6],[5,6,1,2,3,4],[3,4,5,6,1,2]],[5,6,1,2,3,4],[1,5,5],[1],[[]],20,<[],[1,1,0,1]>,[[-83737,-140041,-125606],[252015,118153,-146266],[202569,-78737,-220435],[78605,165137,117907],[-118831,218778,-178247],[193669,240998,28359]]>,<3,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[-1224742113,119129769,1076279397],[-431070039,-700881570,-1194998625],[1,0,0]]>,[[[431070039,700881570,1194998627],[-1,0,0]],[[0,0,2],[1,0,0]],[[-557016814,285466973,513984815],[-214176870,189004221,-249525718]],[[1529139581,-931978615,1086803360],[214176870,-189004221,249525718]],[[125946776,-986348543,-1708983442],[214176871,-189004221,249525718]],[[-1529139580,931978615,-1086803362],[-214176871,189004221,-249525718]]]>,<7,2,1,[[5,6,4,3,1,2]],[[1,2,3,4,5,6],[5,6,4,3,1,2]],[5,6,4,3,1,2],[1,3],[1],[[]],20,<[],[3,6,1]>,[[580573339147878,5474678994481584],[696745079508547,-4605463734300822],[5286584731658073,1318752456590737],[-2625930007886349,-1318752456590737],[1929184928377803,-5474678994481584],[5531737114567193,4605463734300822]]>,<19,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,18,1]>,[[13796720685787675522780307,0],[1342695153611140458330211,0],[1,0]]>,[[[-1342695153611140458330193,0],[-1,0]],[[18,0],[1,0]],[[-2332862759319348408870382,-6524202549515365077655975],[-447785577236957911277447,279982656250390274712058]],[[15217921958123759107297641,-6737041392641525278730962],[447785577236957911277447,-279982656250390274712058]],[[2332862759319348408870365,6524202549515365077655975],[447785577236957911277446,-279982656250390274712058]],[[-13875226804512618648967447,6737041392641525278730962],[-447785577236957911277446,279982656250390274712058]]]>,<23,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,21,1]>,[[-273611867454669306619216739,0],[-48968273713574190773520204,0],[1,0]]>,[[[42185822824755730451501300,-322869127604230186228218009],[-22413324327893375283415103,-2134602316942226217468105]],[[179222023390649303978207632,-634373063341991330698153625],[22413324327893375283415103,2134602316942226217468105]],[[48968273713574190773520220,0],[-1,0]],[[16,0],[1,0]],[[-42185822824755730451501315,322869127604230186228218009],[22413324327893375283415102,2134602316942226217468105]],[[-228190297104223494751727851,634373063341991330698153625],[-22413324327893375283415102,-2134602316942226217468105]]]>,<1839833,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[3,0,1]>,[[-33581602767870042695902291829233944044709330630573305350193749910210120798330074417369138850164576481515930512705340361969657,0],[41352079568340476034693898437277778378286389898208990165844166834984462929692414226240282620719641624266070394209995640527270,0],[16790801383935021347951145914616972022354665315286652675096874955105060399165037208684569425082288240757965256352670180984829,70002521186129690198560624761561080563962353902648549258756088703043009973719021920544168298677554722646753862531289300620360],[16790801383935021347951145914616972022354665315286652675096874955105060399165037208684569425082288240757965256352670180984829,-70002521186129690198560624761561080563962353902648549258756088703043009973719021920544168298677554722646753862531289300620360],[1234767874091103907630858167679584957179323746817736026916379550398840859762575801337893610995183443905584722186208187,39457746424757786856441141383057856629640313086420537394884036737431323221983631089492984088985261965809598641900065478],[1234767874091103907630858167679584957179323746817736026916379550398840859762575801337893610995183443905584722186208187,-39457746424757786856441141383057856629640313086420537394884036737431323221983631089492984088985261965809598641900065478]]>*] [x,x^2-x+6,x^2-x+328,x^2-x-14,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,19,23,1839833],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,19,23,1839833],[1,1,3,3,7,3],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,3*19*23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,23,1839833],[1,7,2,7,7,1],1,[1.000000000,2.429442128,1.370369475],<"notfaithful",0>,[6,3]>,<1,3*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,23,1839833],[1,7,1,7,2,2],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,7,19,23,1839833],[5,5,3,3,7,3],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,3^2*19^2*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,7,19,23,1839833],[5,7,3,7,8,3],1,[1.000000000,0.6473217267,0.7665021505],<"2.3e2_19e2_23.6t3.1",1>,[6,3]>]
x^5+10*x^3-140*x^2-815*x-1092 2^11*5^8*7^2 1 2 20 "F5" [[5,1,4,2,3],[4,2,5,1,3],[3,2,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,5,[4,2,5,1,3]>,<4,5,[3,2,4,5,1]>,<4,5,[5,2,1,3,4]>,<5,4,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 17 x^2+16*x+3 14 [[-50198067855593366,0],[10526849275073281,46022143824821925],[-49377788820313649,9125794450823792],[-27012673474093392,-9125794450823792],[-52316145684473803,-46022143824821925]] 2 [1,4,3,1,4,4,2,4,2,3,2,4,5,4,2,4,3,4,3,2,1,5,4,5,2,3,5,4,3,5,5,4,2,3,4,2,4,3,1,4,3,3,5,5,4,5,3,2,4,3,2,1,2,3,2,2,4,2,4,2,3,3,4,1,5,3,4,1,4,4,2,2,2,4,4,2,4,4,1,5,4,4,5,2,1,4,5,2,4,5,4,2,2,4,3,1,4,5,3,3,3,3,4,2,4,2,3,2,2,5,2,4,2,3,2,5,4,5,3,3,3,5,3,4,4,3,4,2,5,4,3,2,5,4,5,2,3,4,4,2,3,4,2,4,4,5,3,1,3,1,3,2,3,1,4,5,2,2,5,4,3,2,2,3,5,5,5,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+42250*x^3-12127500*x^2-10551259375*x-2188630762500,3>,<x^5+42250*x^3+8872500*x^2+9020740625*x-16516335762500,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[222,1288,232,71664,1]>,[[-405692,0,0,0],[4913,31192,18981,19957],[-7315,8408,749,11567],[30201,-23462,25301,15437],[-15323,-16138,20505,18575]]>,<5,20,5,[[4,1,2,5,3],[1,5,2,3,4]],[[1,2,3,4,5],[1,4,5,2,3],[1,3,4,5,2],[1,5,2,3,4],[4,1,2,5,3]],[1,5,2,3,4],[1,2,4,3,5],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,4,0,1]>,[[-3170,0,0,0],[-1175,0,0,0],[0,0,0,0],[50,0,0,0],[10,0,0,0],[1,0,0,0]]>,[[[2,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-819146903468,-70345410400,867730493275,-4030450351360],[-1628649053184,5657452552785,5800650440540,358388270610],[1831529588372,358546653801,245235631387,447019441866],[-1121217488504,1374081562026,1801132300324,-302928274509],[715071549625,-1078532626577,-673811499413,-1855566660933]],[[4791629225552,-2708769667350,-6992210814360,3079769230070],[-665482593599,608988530855,-7674473357960,-9410626705320],[-255103973446,-117798460068,876842773779,601969248207],[-40065719528,-569830054232,-703055053736,1726913884523],[-600515836605,-1015162535871,1510652019216,-1207273291679]],[[5860071742092,-5109502126380,6229199314445,-5378356683620],[686436991246,5939466207700,-4325475057805,-4834823601100],[788209218128,1510595238109,-1567703793477,-1235259242056],[-346611255721,-108871609255,899593445047,-715266048605],[-502898796875,-464593257788,-477915172702,150977182843]],[[9240932263947,7888617204130,-104718993360,6329037804910],[1607694655536,6867579036785,6199297975225,-5186424292315],[1450062432571,-1751343431842,445625388311,186270551983],[1507894463753,-695379898539,1817026573990,-708719561409],[388343083855,-1256408845389,-358925347101,-902834495856]]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-24351617526474231,27251808271896439,1]>,[[-12073378563117571,-22797790370746286],[-27251808271896435,-1],[4,1],[36198369563731511,2993574153443201],[-8272077914090652,-2993574153443201]]>,<73,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[4442475858854330471223847905497696436,1719316653226213569660361152596223523,8035473591693130747275082970614871785,-67652668008573243714245349017296989,38837457927648705848189249323831317]>*] [x,x^2-2,x^4+28*x^2+98,x^4+28*x^2+98,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,53,73],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,53,73],[6,3,1,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*7,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,53,73],[6,3,6,4,1],0,[-0.9238795325+0.3826834324*i,0.7757132340+0.3213109421*i,0.9833786449+0.08672776126*i],<"notfaithful",0>,[5,3]>,<1,2^4*7,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,53,73],[6,3,6,4,1],0,[-0.9238795325-0.3826834324*i,0.7757132340-0.3213109421*i,0.9833786449-0.08672776126*i],<"notfaithful",0>,[5,3]>,<4,2^11*5^8*7^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,5,7,53,73],[6,7,8,3,1],1,[0,0,0],<"4.2e11_5e8_7e2.5t3.1",1>,[5,3]>]
x^5+90*x^3-420*x^2+1185*x-364 2^11*5^8*7^2 1 2 20 "F5" [[4,5,3,1,2],[3,1,4,5,2],[5,1,3,2,4]] [<1,1,[1,2,3,4,5]>,<2,5,[4,5,3,1,2]>,<4,5,[5,1,3,2,4]>,<4,5,[2,4,3,5,1]>,<5,4,[3,1,4,5,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 17 x^2+16*x+3 17 [[-257313690024371493773,-389890575908228962530],[87105335581397334580,83225632726098142907],[397219189289875789480,0],[190253691302934557468,389890575908228962530],[409975735736500576422,-83225632726098142907]] 2 [1,3,4,1,3,3,2,3,2,4,2,3,1,3,2,3,4,3,4,2,5,5,3,5,2,4,1,3,4,5,5,3,2,4,3,2,3,4,5,3,4,4,5,5,3,5,4,2,3,4,2,5,2,4,2,2,3,2,3,2,4,4,3,5,5,4,3,1,3,3,2,2,2,3,3,2,3,3,1,5,3,3,5,2,1,3,5,2,3,5,3,2,2,3,4,5,3,1,4,4,4,4,3,2,3,2,4,2,2,5,2,3,2,4,2,1,3,5,4,4,4,5,4,3,3,4,3,2,5,3,4,2,1,3,5,2,4,3,3,2,4,3,2,3,3,5,4,5,4,5,4,2,4,5,3,5,2,2,5,3,4,2,2,4,1,5,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+560250*x^3-289642500*x^2+812188490625*x-29773258287500,3>,<x^5+560250*x^3-100642500*x^2-246463509375*x+504670476712500,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,2,3,4],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[3774,13560,3640,116880,1]>,[[-465236,0,0,0],[-15165,3140,32367,20593],[30679,13580,9583,9043],[-2765,-15426,-19641,5525],[-6265,-1294,-22309,30375]]>,<5,20,5,[[4,1,2,5,3],[1,3,4,5,2]],[[1,2,3,4,5],[1,4,5,2,3],[1,3,4,5,2],[1,5,2,3,4],[4,1,2,5,3]],[1,3,4,5,2],[1,2,4,3,5],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,4,0,1]>,[[4440,0,0,0],[3425,0,0,0],[1300,0,0,0],[250,0,0,0],[20,0,0,0],[1,0,0,0]]>,[[[4,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-4704547721921,6067224651555,6156809697160,-5672722372080],[-8350986975594,238291268985,-9093636187415,1689304605735],[-1649776037980,768686392157,1616577851613,-356078158527],[-895024914460,694281842647,-936350562039,1597457825081],[1880865983867,-266293963904,1598844206202,832624945696]],[[-8290583066011,3282828563470,5447518795995,-6395206886000],[-941062811719,5157455671365,3268282601565,2275828910415],[-1245564776545,1818400802159,-318008652279,1068383264546],[-830726801850,728653834997,160729927080,-384062218670],[1780186677806,659731440638,-794760829759,-148329642767]],[[170663440544,583678152365,7320484152510,-4823434954825],[1347768021406,998176018085,-8805643746015,4730227977135],[-1856827582270,1273634284508,986534086552,-1276631918458],[-1817346682340,656260326501,1154253847487,-1375284792438],[56366845258,-792213508706,-615000107312,1700354775169]],[[-6249018980741,9139754960735,148673682460,-2182122115220],[7944281765906,-6393922958435,-4442488996260,-8695361493285],[937471131170,-46024213199,1529593979739,564326812439],[-271598866975,1735501261480,-378633212528,161889186027],[97277758694,398776031972,-189083269131,1430047187527]]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[1666760757173393,3314184261843630,1]>,[[29009674633030784,0],[-3314184261843625,-1],[5,1],[539366723714044,-751539201024458],[-3437066724154922,751539201024458]]>,<97,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[5,96,1]>,[[2344127439027962900050465492665928174349,-2301050160674508490236276271507319743876],[289262263814402408243748046869132620004,2301050160674508490236276271507319743876],[1028675269846920535948155792706468562598,0],[20584787205551083727202346965038144783,26311956513543891008386231959716249544],[17394222905711421690043560344090382044,-26311956513543891008386231959716249544]]>,<197,4,1,[[1,3,4,5,2]],[[1,2,3,4,5],[1,4,5,2,3],[1,3,4,5,2],[1,5,2,3,4]],[1,3,4,5,2],[1,2,3,4],[1],[[]],20,<[],[2,124,16,0,1]>,[[311544573722963949176875971782398542566567314,0,0,0],[2775913303852412422217451697976420532064554732,868429124983730467389444577960712320473342971,859767828337448727719303135962386289098985919,1831826020275182127804223681400026537697354067],[2938933414131993551069298923739563968084367106,269527643137861123307649385011971953397284005,-75138087697130369992334896367606331553835239,1163961527937040882549715388686169216631402820],[915592624051164551101317037342731436380127393,-2670448800329076252041859668277281625148483331,1167665204039174265215629145638249952508564582,2118687625693674277549834441477448133175076744],[808423331575171050792192225469087216501699856,1532492032207484661344765705304597351277856355,-1952294944679492622942597385233029910053715262,2635932073427808236453362344746557808093482770]]>*] [x,x^2-2,x^4+28*x^2+98,x^4+28*x^2+98,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,97,197],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,97,197],[6,3,1,1,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*7,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,97,197],[6,4,6,2,3],0,[-0.9238795325-0.3826834324*i,0.7757132340-0.3213109421*i,0.9833786449-0.08672776126*i],<"notfaithful",0>,[5,3]>,<1,2^4*7,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,97,197],[6,4,6,2,3],0,[-0.9238795325+0.3826834324*i,0.7757132340+0.3213109421*i,0.9833786449+0.08672776126*i],<"notfaithful",0>,[5,3]>,<4,2^11*5^8*7^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[2,5,7,97,197],[6,7,8,2,3],1,[0,0,0],<"4.2e11_5e8_7e2.5t3.2",1>,[5,3]>]
