x^4-2*x^3-2*x+5 2^6*13 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[-64989889],[-110407653],[88038235],[87359309]] 3 [4,3,4,5,5,4,2,5,3,2,5,4,4,3,5,1,5,1,5,5,4,3,5,4,4,1,3,3,4,2,3,3,4,3,4,5,2,5,5,1,3,2,3,4,4,3,3,5,5,4,1,5,4,3,1,3,2,5,1,4,3,4,5,3,2,4,5,2,3,4,4,5,3,2,5,5,2,4,4,4,3,4,5,1,3,3,4,4,4,5,3,5,5,3,5,3,4,2,3,4,3,4,3,1,3,4,5,4,3,2,3,4,4,5,5,2,5,3,2,3,4,2,1,5,5,2,4,3,3,4,5,5,3,1,4,4,4,5,2,2,5,4,3,5,1,5,4,1,3,5,4,1,3,3,3,3,3,4,1,4,5,1,5,3,4,5,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+6,2>,<x^2-52,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[2,0],[-4,0],[0,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0],[0,0]],[[3,0],[-3,0],[262141,0],[262143,0]],[[22081,44164],[-109273,-218548],[245584,229021],[201987,141829]],[[-22083,-44164],[109275,218548],[16563,33123],[60158,120315]]]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[-7822651578455769182985,0],[-7822651578455769182985,0],[1,0]]>,[[[9351305545588731079324,6961679499522969138170],[0,0]],[[1831006650836299176488,-6961679499522969138170],[0,0]],[[7822651578455769182988,0],[-1,0]],[[3,0],[1,0]]]>*] [x,x^2+1,x^2-x-3,x^2+13,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13],[6,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13],[4,6],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,2^2*13,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13],[6,6],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[4,3]>,<2,2^4*13,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,13],[6,7],1,[1.000000000,0.9317132003,0.9995666514],<"2.2e4t13.8.1.4t3.2",1>,[4,3]>]
x^2-x-112404 7*64231 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[60],[-59]] 1 [1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-112392,7,1]>,[[-3,-1],[4,1]]>,<64231,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1031292936,64231,1]>,[[-32115,-1],[32116,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,64231],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*64231,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,64231],[3,3],1,[1.000000000,3.388916879,1.474936534],<"1.7t64231.2.1.2t1.1",1>,[2,1]>]
x^5-x^4-7*x^3-x^2+6*x+1 7*64231 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 523 x-1 5 [[-12586127647405],[-2076146425291],[-19204622004062],[-17798325482402],[12535348020318]] 1 [6,6,7,2,6,4,3,6,4,3,5,6,7,3,2,7,5,4,4,3,7,7,5,6,6,2,5,4,5,7,6,4,6,6,7,4,3,5,7,6,5,6,4,5,4,5,2,6,7,7,5,6,5,7,6,6,4,3,5,6,5,7,4,5,7,5,5,7,7,5,5,4,5,6,7,5,3,5,5,5,5,4,5,7,6,6,5,5,6,7,6,3,6,7,7,4,5,5,1,5,4,5,6,6,5,5,2,3,6,4,7,5,6,6,5,3,4,7,5,6,2,6,7,7,4,6,5,6,4,5,2,7,4,5,3,6,6,3,3,6,5,4,7,3,3,6,5,6,5,5,3,7,6,4,4,4,6,3,5,3,4,3,6,5,7,4,5,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<7,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,6,1]>,[[-14462239695163001,0],[34069397892548767,0],[1,0]]>,[[[-22446012128573154,0],[0,0]],[[-21959407988204942,36455806532152701],[0,0]],[[-1317448288285145,-36455806532152701],[0,0]],[[-34069397892548763,0],[-1,0]],[[4,0],[1,0]]]>,<64231,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[12,64230,1]>,[[186010391978035500132041787079947132562342929376060788948768343565103541810832443420474446816154,0],[-321246412063176423928636470893060959062156959570805501310256947126472723268279163801442771023119,0],[1,0]]>,[[[156937550083742577686114949566344878855802774880850432665829167362955785259991613968210128250881,0],[0,0]],[[14119717242932770833788512851525675745971762386393389930721306258019835399560850719583803987768,536751714939334853221288942542980280216783688208503897915916137179087343769251508930176965081741],[0,0]],[[-492303679389851772448539933310931513663931496838049323906807420747448343927831628489236703387729,-536751714939334853221288942542980280216783688208503897915916137179087343769251508930176965081741],[0,0]],[[321246412063176423928636470893060959062156959570805501310256947126472723268279163801442771086100,0],[-1,0]],[[62981,0],[1,0]]]>*] [x,x^2-x-112404,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,64231],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,7*64231,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,64231],[8,8],1,[1.000000000,3.388916879,1.474936534],<"notfaithful",0>,[5,5]>,<4,7^3*64231^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]]],[7,64231],[8,8],1,[0,0,0],<"4.7e3t64231e3.120.1.10t12.1",1>,[5,5]>,<4,7*64231,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]]],[7,64231],[8,8],1,[1.000000000,0.3131355451,0.6526192509],<"4.7t64231.120.1.5t5.1",1>,[5,5]>,<5,7^2*64231^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[7,64231],[8,8],1,[0,0,0],<"5.7e2t64231e2.120.1.10t13.1",1>,[5,5]>,<5,7^3*64231^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[7,64231],[8,8],1,[0,0,0],<"5.7e3t64231e3.120.1.6t14.1",1>,[5,5]>,<6,7^3*64231^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[7,64231],[8,8],1,[0,0,0],<"6.7e3t64231e3.120.1.20t35.1",1>,[5,5]>]
x^2-309371 2^2*309371 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-989],[989]] 1 [1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-309370,2,1]>,[[1,1],[-1,-1]]>,<309371,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-309371,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,309371],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*309371,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,309371],[3,3],1,[1.000000000,0.6973768371,0.9081534377],<"1.2e2t309371.2.1.2t1.1",1>,[2,1]>]
x^5-2*x^4-8*x^3+19*x^2-9*x+1 2^2*309371 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 197 x-1 5 [[-92085387444],[91789574647],[-7387384847],[49727632136],[-42044434490]] 1 [4,7,4,7,7,6,5,5,5,6,5,7,7,7,6,6,7,5,5,3,3,5,4,5,7,5,5,6,6,7,7,4,6,6,3,3,6,6,3,4,4,4,2,4,1,4,6,5,7,7,7,5,5,7,4,4,3,3,5,6,6,4,6,6,2,7,7,5,4,6,5,4,4,3,6,2,5,3,6,6,6,4,5,5,4,7,4,3,2,7,2,7,5,4,7,4,4,5,3,6,7,4,6,4,4,6,3,5,5,6,3,5,5,5,7,5,6,5,4,3,7,6,2,4,7,4,5,5,7,7,7,6,6,5,6,7,7,5,4,7,6,2,5,3,3,6,4,7,4,7,4,5,4,7,6,7,7,5,6,3,3,7,7,6,4,6,6,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[2],[[[1,2,3,5,4]]],20,<<[],[1,1,0,1]>,[[-168722,0,0],[478474,0,0],[1,0,0]]>,[[[-325046,155047,-202518],[0,0,0]],[[-272236,-193974,400985],[0,0,0]],[[27180,38927,-198467],[0,0,0]],[[1,0,0],[1,0,0]],[[45815,0,0],[-1,0,0]]]>,<309371,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[5,1,0,1]>,[[5469082265661359932816177271748934856230868918129907694310010068794993532515711577742690897823668064850613754,0,0],[29677875599794211816540479493870548073165871986598148606110010875373287693448298991943669145970272274931874172,0,0],[1,0,0]]>,[[[-6197563560295404192074745049814294733600522197522787910393449251474869925763472308967531562934924750894090121,-10228560301459139695315967474807566388699118858110637355117589503173349136705421509623197689408162492710106051,8117116071965389807383926467411258960074512680927998957951357823424744143389227474269255002128093182556626345],[0,0,0]],[[-18754649476156540785661778484098146297267409265314592719739714970685752457760724696833895530105172992870879032,7165250897335397245658591278187208965288892118783893182140805699937287596816638516089622275046839003442437776,21533886410479286920769660105053456711632414049751546870528496382932113224151934326162095970888337265955077179],[0,0,0]],[[-9874709788365047213255564550352961090082660491586981016949899179113475680544674869639677600020862874030553900,3063309404123742449657376196620357423410226739326744172976783803236061539888782993533575414361323489267668275,-29651002482444676728153586572464715671706926730679545828479854206356857367541161800431350973016430448511703524],[0,0,0]],[[-29677875599794211816540479493870548073165871986598148606110010875373287693448298991943669145970272274931809759,0,0],[-1,0,0]],[[64413,0,0],[1,0,0]]]>*] [x,x^2-309371,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,309371],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*309371,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,309371],[8,8],1,[1.000000000,0.6973768371,0.9081534377],<"notfaithful",0>,[5,5]>,<4,2^6*309371^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]]],[2,309371],[8,8],1,[0,0,0],<"4.2e6t309371e3.120.1.10t12.1",1>,[5,5]>,<4,2^2*309371,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]]],[2,309371],[8,8],1,[1.000000000,0.6938944904,0.9175566811],<"4.2e2t309371.120.1.5t5.1",1>,[5,5]>,<5,2^4*309371^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]]],[2,309371],[8,8],1,[0,0,0],<"5.2e4t309371e2.120.1.10t13.1",1>,[5,5]>,<5,2^6*309371^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]]],[2,309371],[8,8],1,[0,0,0],<"5.2e6t309371e3.120.1.6t14.1",1>,[5,5]>,<6,2^6*309371^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]]],[2,309371],[8,8],1,[0,0,0],<"6.2e6t309371e3.120.1.20t35.1",1>,[5,5]>]
x^2-x+126948 -617*823 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[30],[-29]] 2 [1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<617,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[222120,617,1]>,[[-308,-1],[309,1]]>,<823,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[296280,823,1]>,[[-411,-1],[412,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[617,823],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,617*823,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[617,823],[3,3],1,[1.000000000,3.200692806,1.516719564],<"1.617t823.2.1.2t1.1",1>,[2,1]>]
