x^2-202 2^3*101 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-92],[92]] 1 [1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-202,0,1]>,[[0,1],[0,262143]]>,<101,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-202,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*101,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,101],[3,3],1,[1.000000000,1.230654544,1.067417444],<"1.2e3_101.2t1.1",1>,[2,1]>]
x^3+63*x-126 -2^3*3^4*5*7^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[-55829],[132024],[-76195]] 2 [1,2,1,1,3,1,2,1,3,2,2,3,3,2,1,3,3,2,2,2,2,2,2,1,2,2,3,2,2,2,3,1,2,3,2,2,1,2,3,3,3,2,2,2,1,2,1,1,2,2,2,2,3,3,2,3,2,2,3,3,2,3,2,2,2,3,3,2,2,2,2,2,3,1,3,3,2,1,1,3,3,2,2,2,2,2,3,2,2,3,2,2,3,3,3,1,2,1,2,2,2,1,2,3,1,2,2,2,2,3,3,1,2,1,2,3,2,3,3,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3,3,3,3,2,1,1,3,2,1,2,2,2,3,2,1,1,3,3,2,3,2,2,2,3,2,2,2,2,1,3,2,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-462194,306796,1]>,[[306794,524288],[1,1],[217493,262143]]>,<3,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[2],[[[3,1,2]]],20,<<[],[2,2,1]>,[[-588,0],[441,0],[42,0],[1,0]]>,[[[0,0],[-193710243,0],[-27672892,0]],[[-124029435,-124029435],[33197670,130052793],[-170623426,-184459872]],[[124029435,124029435],[160512573,-130052793],[-189124171,184459872]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[44146708323060,46290461755895,1]>,[[46290461755889,0],[-46290461755892,-1],[3,1]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-126,63,0,1]>,[[18894927546172643,1349637681869474,2349695091518682],[-18894927546172643,-1349637681869475,-2349695091518682],[0,1,0]]>*] [x,x^2+10,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*5,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7],[4,2,4,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[3,2]>,<2,2^3*3^4*5*7^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7],[4,5,4,5],1,[1.000000000,2.721269278,1.397721070],<"2.2e3_3e4_5_7e2.3t2.1",1>,[3,2]>]
x^3+42*x-112 -2^3*3^4*5*7^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[71876],[598123],[-669999]] 2 [1,2,1,1,3,3,2,3,1,2,2,3,1,2,3,1,3,2,2,2,2,2,2,1,2,2,3,2,2,2,1,3,2,3,2,2,3,2,3,1,1,2,2,2,3,2,3,1,2,2,2,2,3,1,2,3,2,2,3,1,2,1,2,2,2,3,3,2,2,2,2,2,3,1,1,1,2,1,3,3,3,2,2,2,2,2,1,2,2,1,2,2,3,3,3,1,2,3,2,2,2,3,2,1,1,2,2,2,2,3,3,3,2,3,2,3,2,3,3,3,2,2,1,2,3,2,2,2,1,3,3,3,2,3,1,3,3,2,1,3,3,2,1,2,2,2,3,2,1,3,1,3,2,3,2,2,2,3,2,2,2,2,1,1,2,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[507498,61016,1]>,[[61016,262144],[0,1],[-61016,-1]]>,<3,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[2],[[[3,1,2]]],20,<<[],[2,2,1]>,[[-69,0],[45,0],[3,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-456006143,125124591],[-452720675,128410059],[215111921,215111921]],[[456006142,-125124591],[452720674,-128410059],[172308568,172308568]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-3834394950540,-3195934749710,1]>,[[-3195934749718,0],[3195934749714,-1],[4,1]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-112,42,0,1]>,[[14000803735088905,-3699332773388157,-2349695091518682],[-14000803735088905,3699332773388156,2349695091518682],[0,1,0]]>*] [x,x^2+10,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*5,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7],[4,2,4,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[3,2]>,<2,2^3*3^4*5*7^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7],[4,5,4,5],1,[1.000000000,2.289984696,1.371614130],<"2.2e3_3e4_5_7e2.3t2.2",1>,[3,2]>]
x^4-2*x^3-96*x^2-488*x-1304 -2^4*3^3*5^3*13^3 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 59 x-1 5 [[-261923112],[-202215340],[-211079953],[-39705892]] 3 [3,3,1,4,4,1,4,5,4,5,5,4,4,3,5,4,1,4,2,4,1,4,3,4,4,3,3,4,3,2,5,5,5,4,4,3,5,4,3,2,5,4,3,4,3,1,2,2,5,5,4,4,5,3,2,2,3,5,5,2,3,3,4,3,5,3,3,3,4,3,5,2,3,3,5,5,3,4,2,5,5,3,2,3,4,4,4,4,4,4,4,4,4,3,5,1,4,5,3,5,3,5,4,3,4,4,5,3,3,4,3,4,5,5,3,3,4,4,2,3,3,5,4,3,5,3,3,3,5,4,5,5,4,3,2,3,3,2,4,5,3,4,3,5,1,4,4,4,4,5,2,5,3,4,5,3,4,4,5,4,3,4,2,3,3,3,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,24,12,[[3,4,1,2],[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[2,3,1,4],[2,3,4,1]],[1,2,4,3],[1,2,3,4,5],[1,2],[[[3,4,1,2],[1,3,4,2]],[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[-336462,0],[106280,0],[274996,0],[447994,0],[503264,0],[132152,0],[458486,0],[-128684,0],[150854,0],[-27544,0],[-408816,0],[-452644,0],[1,0]]>,[[[-128712,0],[56988,0],[-39482,0],[-108818,0],[-90112,0],[121418,0],[3766,0],[97854,0],[65350,0],[93437,0],[34386,0],[6552,0]],[[-110078,0],[99854,0],[-35492,0],[1266,0],[-111206,0],[44942,0],[58540,0],[30838,0],[66582,0],[110297,0],[34023,0],[61695,0]],[[-127182,31132],[16524,-72254],[-6616,-88206],[-54150,46292],[111502,21686],[-37094,92172],[63518,58270],[90408,47364],[42624,86108],[85161,111912],[7006,82421],[22965,114177]],[[103830,-31132],[88778,72254],[81590,88206],[-100442,-46292],[89816,-21686],[-129266,-92172],[5248,72802],[43044,83708],[87588,44964],[104321,19160],[55657,48651],[39860,16895]]]>,<3,8,4,[[4,3,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[4,3,2,1],[4,3,1,2]],[1,2,4,3],[1,2,3,2,5],[1],[[[4,3,1,2]]],20,<<[],[2,2,1]>,[[100101,0],[-13968,0],[1554,0],[-72,0],[1,0]]>,[[[146157878,0],[94812996,0],[135072053,0],[179415362,0]],[[-431801584,0],[11150430,0],[311156963,0],[54203413,0]],[[-74704645,-217526499],[145472964,198454677],[347236453,182930472],[114825680,37924823]],[[360348353,217526499],[135984099,188965812],[368795998,204490017],[38976034,349495666]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-3605,-1010,-60,10,1]>,[[40680574933238,4809415527249,-8732715093144,-8730991693886],[-43483335022127,-1632104718232,-4001986423877,7830385909931],[2802760088888,-3177310809018,-6338784811104,900605783955],[3,1,0,0]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-7709,-754,156,26,1]>,[[-3578723988745361713237,641713915388700680070,134632532191988871835,658150944580394985443],[-4355504816894153511686,-451275207565771781860,195711982853839301737,407459624755340789001],[7934228805639515224918,-190438707822928898211,-330344515045828173572,396309721039710336233],[7,1,0,0]]>*] [x,x^2-x+49,x^3-x^2-x-5,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3*5*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13],[3,6,6,6],1,[1.000000000,0.8998964910,0.8252334423],<"notfaithful",0>,[4,5]>,<2,2^2*3*5*13,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5,13],[6,7,7,7],1,[1.000000000,1.385662219,1.137937133],<"notfaithful",0>,[4,5]>,<3,2^4*3^2*5^2*13^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,13],[6,7,8,8],1,[1.000000000,1.153349685,0.9484283700],<"3.2e4_3e2_5e2_13e2.6t8.2",1>,[4,5]>,<3,2^4*3^3*5^3*13^3,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]]],[2,3,5,13],[6,6,6,6],1,[0,0,0],<"3.2e4_3e3_5e3_13e3.4t5.1",1>,[4,5]>]
x^8+18*x^6+83*x^4+110*x^2+1 2^8*23^4*31^4 0 4 24 "C2*A4" [[1,4,6,7,5,8,2,3],[2,1,4,3,6,5,8,7],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,3,[2,1,4,3,6,5,8,7]>,<2,3,[6,5,8,7,2,1,4,3]>,<3,4,[6,4,3,5,2,8,7,1]>,<3,4,[8,5,3,2,4,1,7,6]>,<6,4,[4,1,7,6,8,5,3,2]>,<6,4,[2,8,7,1,6,4,3,5]>] [[1,1,1,1,1,1,1,1],[1,1,3,3],[2,2,2,2],[2,6]] 13 x^3+2*x+11 17 [[-222887844945983693,-1627000847861252871,1482241873103724732],[250154919816579812,-3582260688267061870,-3624395546796112126],[2525827656891051431,-1955259840405808999,3543778499481501075],[2052784892128487926,0,0],[222887844945983693,1627000847861252871,-1482241873103724732],[-250154919816579812,3582260688267061870,3624395546796112126],[-2525827656891051431,1955259840405808999,-3543778499481501075],[-2052784892128487926,0,0]] 2 [4,5,7,8,7,6,8,8,1,4,1,8,6,8,1,7,5,3,7,6,6,8,7,3,3,4,7,8,3,7,5,5,7,1,8,4,3,4,5,6,5,7,7,5,6,7,5,5,7,8,1,6,8,8,6,2,6,4,1,3,3,8,5,4,8,5,6,3,5,4,5,7,7,3,8,7,8,5,2,5,3,7,8,2,6,6,4,3,4,4,3,8,6,6,5,8,6,8,3,5,6,3,7,7,7,5,1,4,6,5,6,8,8,2,7,7,3,4,4,3,7,6,7,4,6,8,2,5,8,7,6,3,8,7,5,8,2,8,7,5,6,4,5,7,4,3,4,6,6,6,6,7,4,5,3,8,7,4,8,7,5,3,5,7,3,7,1,6] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,3,3],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4-3192*x^2+23552*x+1605136,5>,<x^4-5176*x^2+23552*x+4477968,6>]*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x+108,2>,<x^3-108*x^2-576*x+221184,3>,<x^3+108*x^2-576*x-221184,4>]*],[*[2,6],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4-5176*x^2-23552*x+4477968,7>,<x^4-3192*x^2-23552*x+1605136,8>]*]] [*<2,4,2,[[3,4,1,2,6,5,8,7],[7,5,8,6,2,4,1,3]],[[1,2,3,4,5,6,7,8],[3,4,1,2,6,5,8,7],[7,5,8,6,2,4,1,3],[8,6,7,5,4,2,3,1]],[7,5,8,6,2,4,1,3],[1,4,4,4],[2],[[[3,4,1,2,6,5,8,7]]],20,<<[],[1,1,1]>,[[-433072,-511294],[305962,-436650],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[-43818,43435],[-1,0]],[[43818,-43435],[1,0]],[[40385,-33943],[-20825,21015]],[[46869,-53693],[20825,-21015]],[[-40385,33943],[20825,-21015]],[[-46869,53693],[-20825,21015]]]>,<23,2,2,[[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7]],[1,2,3,4,5,6,7,8],[1,3],[1],[[[2,1,4,3,6,5,8,7]]],20,<[],[-209937412744814465395021521,-109069764097525639506720904,1]>,[[109069764097525639506720922,-1],[18,1],[-167873982526404890261843310,-1],[-276943746623930529768564214,1],[276943746623930529768564214,-1],[167873982526404890261843310,1],[-18,-1],[-109069764097525639506720922,1]]>,<31,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,6,5],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[235406411362216756066270062037,319726016222561021489179073565,148938459896562098402979839899,1]>,[[-148938459896562098402979839845,0,0],[148938459896562098402979839845,0,0],[194250295194971070436532993386,-8966802793109388529122710201,-8399895165797434218675882810],[328601773727549113196629768352,8966802793109388529122710200,8399895165797434218675882810],[18,1,0],[-18,-1,0],[-328601773727549113196629768352,-8966802793109388529122710200,-8399895165797434218675882810],[-194250295194971070436532993386,8966802793109388529122710201,8399895165797434218675882810]]>*] [x,x^2-x+6,x^3-x^2-10*x+8,x^6-x^5-3*x^4-7*x^3+210*x^2+184*x+1472,x^6-x^5-3*x^4-7*x^3+210*x^2+184*x+1472,x^3-x^2-10*x+8,x^4-2*x^3-37*x^2-54*x-7,0] [1,2,2,6,4,3,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,13]>,<1,23,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,23,31],[1,9,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[8,13]>,<1,31,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,23,31],[1,1,9],0,[0.9206223908+0.3904541120*i,1.240671186+0.1854300077*i,1.207540277+0.08181693071*i],<"notfaithful",0>,[8,13]>,<1,23*31,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,23,31],[1,9,9],0,[0.9206223908+0.3904541120*i,2.108796196+0.4516772894*i,1.296587465+0.1354845289*i],<"notfaithful",0>,[8,13]>,<1,23*31,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,23,31],[1,9,9],0,[0.9206223908-0.3904541120*i,2.108796196-0.4516772894*i,1.296587465-0.1354845289*i],<"notfaithful",0>,[8,13]>,<1,31,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,23,31],[1,1,9],0,[0.9206223908-0.3904541120*i,1.240671186-0.1854300077*i,1.207540277-0.08181693071*i],<"notfaithful",0>,[8,13]>,<3,2^4*23^2*31^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,23,31],[9,10,10],1,[0,0,0],<"notfaithful",0>,[8,13]>,<3,2^4*23*31^2,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[-2],[1]],[[1],[-1]]],[2,23,31],[9,10,11],1,[1.000000000,0.8342265309,0.8055508603],<"3.2e4_23_31e2.6t6.1",1>,[8,13]>]
