x^2-2886 2^3*3*13*37 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[556],[-556]] 1 [1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-2886,0,1]>,[[0,1],[0,262143]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2886,0,1]>,[[0,-1],[0,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2886,0,1]>,[[0,-1],[0,1]]>,<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2886,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,13,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*3*13*37,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,37],[3,3,3,3],1,[1.000000000,1.619324212,1.074425328],<"1.2e3_3_13_37.2t1.1",1>,[2,1]>]
x^5+5*x^3-30*x^2-96 2^6*3^5*5^5 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 31 x^2+29*x+3 5 [[543044,4210476],[-1953539,0],[-11658084,0],[-8516416,0],[-7044156,-4210476]] 3 [1,1,1,6,4,7,6,5,5,7,2,7,5,6,7,6,6,3,4,3,5,7,5,7,5,2,4,7,4,6,6,6,3,5,7,5,2,6,5,6,3,3,6,2,6,5,2,6,5,6,3,4,6,3,6,7,7,7,5,7,6,6,6,6,2,4,7,5,5,6,3,6,4,7,2,2,2,7,5,4,6,6,4,5,5,7,5,5,7,4,2,3,4,4,2,5,7,5,6,4,4,6,5,5,5,5,5,6,3,3,6,5,3,7,5,5,6,2,6,3,4,7,3,5,5,2,3,6,4,5,7,5,7,5,5,4,3,6,6,5,5,5,4,2,6,3,2,6,7,5,5,7,6,5,4,3,7,5,7,5,5,6,3,6,4,5,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,3,2,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,3,2,4,5]],[1,2,3,4,5],[1,3,2,2],[2,4],[[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[374602,386564,-93426,355428,1]>,[[-1914,131072,131072,0],[12308,-11872,6760,472],[-12748,11872,9624,15912],[46873,24636,14218,105014],[119321,-24636,116854,26058]]>,<3,6,6,[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<[],[-254904891,1502804178,-1593146151,14687892,-240987528,-1058328342,1]>,[[931701197,0,0,0,0,0],[1038190480,0,0,0,0,0],[139438350,-276751512,95149511,296011485,380068812,53107893],[208338111,-453098340,74503463,271997055,63847836,252220001],[6854796,-432411615,217767515,206832438,330924330,82092595]]>,<5,20,20,[[4,5,1,2,3],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[4,5,1,2,3]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[4,5,1,2,3],[1,3,5,2,4]],[[4,5,1,2,3]]],20,<[],[960,9600,-35762786824275,-35762786770200,-10927518089490,-39736429809400,13677794138550,-43332944883325,6643434288325,-12725775423935,15579532393750,30685354650925,28659440497900,47044437831100,31119971463810,-45733687283475,23197980583950,-30906112103900,-43710072835025,-31789143880185,1]>,[[7892172151786,2238087221485,-7767026152175,3178349642770,4271352443563,-1172880540035,6404837536500,-313577088360,-4940535912028,-93144542083,-1850159932715,-136521432205,4975273664163,3379595891586,8447981422773,9186215508465,5756889499887,9153885652586,883011616846,-789878495258],[4198908610366,7293959345940,-631461601095,-8153780159790,-6253240723042,-7860958404826,-8962246275255,-533464953645,-8337219446063,-7591388530997,-6796762259407,534085631190,2001208647248,-9038808659645,-7202039761676,380856287596,6486620401082,1045539879362,-3902030480809,4342221671850],[3236074474466,1716255256320,3536111859485,-7453369642880,5743253776038,2345122609578,-2032239413885,1333878815915,681572621837,-4317072341841,7925998425202,-8025091129395,5864707674533,6296067448299,-908192900786,1647288919688,4641174745577,-1261123856852,-4377337792018,-6907683759892],[4563960722091,8111785884350,8629461940615,-3050697598225,8258397240808,7878359454277,-1392832758515,3978638696920,-1202594999253,6305620672955,-8077585900398,8689122199470,-3303104804042,221806444343,1296427517483,4787348300547,6184805523102,-918053937361,8379634701254,6502881083340],[-817629630584,-286601379970,-3767086046830,-3593988570000,7053723590758,-1189643118994,5982480911155,-4465475470830,-5274708592618,5695984741966,8798509667318,-1061595269060,9535401146223,-858661124583,-1634176277794,3071777311829,-3996003841523,-8020247737735,-983278045273,-3147540500040]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^10*3^7*5^5,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e10_3e7_5e5.10t12.1",1>,[5,5]>,<4,2^6*3^5*5^5,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e5_5e5.5t5.1",1>,[5,5]>,<5,2^8*3^10*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e8_3e10_5e6.10t13.4",1>,[5,5]>,<5,2^10*3^11*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e10_3e11_5e5.6t14.2",1>,[5,5]>,<6,2^14*3^11*5^7,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"6.2e14_3e11_5e7.20t35.1",1>,[5,5]>]
x^5-10*x^3-40*x^2+120*x+64 2^6*3^5*5^5 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 37 x^2+33*x+2 5 [[-19626431,0],[-27584904,3535264],[-5560702,-3535264],[-22373749,0],[5801829,0]] 3 [1,1,1,6,6,7,4,5,7,5,5,2,5,6,2,6,3,6,4,6,7,7,7,7,5,5,4,7,6,3,6,3,3,5,5,7,7,3,2,3,4,6,4,5,3,5,5,3,5,3,6,6,4,3,3,5,7,5,5,5,3,4,4,3,5,6,5,5,5,6,3,6,4,5,2,7,7,5,2,6,6,6,3,5,5,7,7,5,2,4,7,4,4,6,5,2,5,5,6,3,3,6,5,7,7,7,5,4,3,6,6,5,6,5,7,2,6,7,3,4,3,5,3,5,5,2,4,6,4,2,7,7,5,7,5,4,6,4,6,5,5,5,6,5,4,6,7,4,2,7,7,5,6,5,3,6,7,5,2,2,7,4,4,6,4,7,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,3,2,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,3,2,4,5]],[1,2,3,4,5],[1,3,2,2],[2,4],[[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[439082,-24452,-426386,75764,1]>,[[30920,65536,65536,0],[-31770,31696,3330,19874],[-23922,-31696,29438,12894],[42642,8122,-3029,-35801],[47666,-8122,3029,35801]]>,<3,6,6,[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<[],[-973595499,420783174,-31025484,-1349463483,966300066,847688778,1]>,[[-832263898,0,0,0,0,0],[-32961419,0,0,0,0,0],[166411858,-182906553,54166459,-69100314,-154160996,160130736],[146101999,10818156,-42294530,-20196360,188182117,-146329846],[165290971,172088397,-11871929,89296674,-34021121,-13800890]]>,<5,20,20,[[5,1,2,3,4],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[5,1,2,3,4]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[5,1,2,3,4],[1,3,5,2,4]],[[5,1,2,3,4]]],20,<[],[-36106188105460,20407845507900,38068481216875,47095028898600,39376678462565,-4055400864775,42051214906525,25655169011125,-15262271128570,11846439133215,-8299769223275,-1526226461625,6991577240545,24303360341960,-47356666924570,-14084901852025,9331792588390,-27864558214085,-21192762586530,21192762586830,1]>,[[-3388690548879,9449604970190,-5493658770350,4368641302980,3210491877854,-5763318802895,8315888982505,100888144485,8365346805782,-740307129796,1648089223785,-6627663770130,4939140458701,-5075777007696,2082617869568,-1162898681805,9498017819100,6551284480521,9136197748542,-207334576587],[-8496647710774,-6871684541390,8616072927340,8851980626455,2148917052739,-5165421119841,3704129100410,-4328363155135,8134034831552,-8407190255559,-8018589227811,-9033577348345,-2314933175889,5410647438400,-2036195321343,-7342327319662,6049974755975,4278396421726,9241388905953,1281384158665],[-4857697273474,-200592253295,7994520266030,-8478485885300,7168504323244,9301640246383,-5712851666680,6603163619705,3794232441892,7701346159818,1380190406071,-4883960993190,-1631112775674,256123879161,7076622049955,-7628177819206,-1561557994575,-1298215285524,2519169638032,3345677697202],[-1686211479624,2788318086400,3667958698820,8393901012600,1395319283674,-7568369640823,3006918736410,-8920118935900,701991499692,-8170121210900,2728184262126,-7871364949645,-6834401177949,1107071296692,-3363947666968,6456891499506,5096285414310,-1121484302714,4498183571929,2854893987575],[-644239315374,-5165646261905,4288593206285,5937449271390,5150253790614,9195469317176,-9314085152645,6544430326845,-1922119250793,-9457213891688,2262125335829,9343080733185,5841306670811,-1698065606557,-3759096931212,-9396974006958,-9233666685,-8409981314009,-6321453536331,-7274621266855]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^10*3^7*5^5,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e10_3e7_5e5.10t12.2",1>,[5,5]>,<4,2^6*3^5*5^5,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e5_5e5.5t5.2",1>,[5,5]>,<5,2^8*3^10*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e8_3e10_5e6.10t13.5",1>,[5,5]>,<5,2^10*3^11*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e10_3e11_5e5.6t14.3",1>,[5,5]>,<6,2^14*3^11*5^7,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"6.2e14_3e11_5e7.20t35.2",1>,[5,5]>]
x^5-10*x^3-40*x^2-60*x-80 2^6*3^5*5^5 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 463 x-1 5 [[-7150100209446],[-155923416716],[7467661440746],[4234850253291],[-4396488067875]] 3 [3,1,1,3,3,7,4,5,5,7,7,5,5,3,7,6,3,4,6,6,5,2,7,2,5,5,3,5,6,6,4,6,6,7,5,7,7,6,7,4,4,4,3,5,3,5,7,4,5,6,3,4,3,6,6,7,2,5,5,5,6,4,4,3,7,4,5,5,7,6,4,6,6,2,5,2,5,2,5,3,3,4,4,7,5,5,7,7,5,1,5,6,3,6,5,7,7,5,6,4,6,6,5,5,5,7,5,4,6,6,6,5,4,2,7,7,6,5,6,6,6,5,4,7,2,5,6,6,4,7,5,5,5,5,5,6,3,4,4,5,7,7,6,7,6,6,5,4,7,7,7,7,6,2,3,4,2,7,5,7,5,4,3,4,3,7,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,2,3,5,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,3,2,4,5],[1,4,5,3,2]],[1,5,4,3,2],[1,3,3,2,5],[2,4],[[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[328442,-431168],[11924,150992],[-4758,406736],[315204,369112],[1,0]]>,[[[-91628,0],[0,0],[0,0],[0,0]],[[-46128,31354],[-55650,34746],[-53302,59187],[-44650,-35697]],[[25996,-32174],[55650,-34746],[53302,-59187],[44650,35697]],[[37730,25358],[-53920,49542],[-45451,-58369],[-11063,48979]],[[-57042,-24538],[53920,-49542],[45451,58369],[11063,-48979]]]>,<3,6,6,[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<[],[534933147,627161022,1584573111,1212802551,-1580367744,-539674758,1]>,[[-653828629,0,0,0,0,0],[-229430375,0,0,0,0,0],[-40151918,-181796562,-52302197,190634727,-66837459,-70341129],[-164952515,-50915682,-132426881,96755562,112126767,107420528],[-73898030,-154708245,184729078,100030200,-45289308,-37079399]]>,<5,20,20,[[4,5,1,2,3],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[4,5,1,2,3]],[1,2,3,4,5],[1,3,5,5,6],[1,2],[[[4,5,1,2,3],[1,3,5,2,4]],[[4,5,1,2,3]]],20,<[],[23841857912890,-47683715792975,-47683715683625,23841858361225,34272671846165,-11920926844775,29802325687925,35762791161300,5960469179035,-17881389094530,-8940693346350,2194875,-29802321196480,-35762786330885,5960464673510,17881393490500,34272670759320,-47683715817925,-35762786864930,25,1]>,[[-7630816721705,3879168980095,-1122449336460,-7537686017020,797964447718,-1384550427775,-4005889704770,-7243438095290,5013628691031,3202263889399,3050243734415,-6691864435265,-7080755537312,6310112188362,5461772588047,1146192913845,7238257044081,2380646137342,5832876469792,5540195713580],[-2991856355255,8799425340330,4530042183815,9374867577445,-6669860879692,-2418281827926,-8383179932755,4104991854395,-1187704533929,-8306474905673,9304983784061,-3015744655165,-7069776617462,8385762463066,1915713704177,5501217828539,6731620707616,-1691202899730,5117573682940,4093161135882],[-8792704189780,3702963905765,1882805224260,9436782023520,-8018127130627,-8462771513682,1297500424080,-5424053957185,5591570269191,-6507010827170,3624090197439,-6528777103350,-5651833039802,4462158944350,181102135609,2255526230642,-5929528185799,327662399798,-9153494002841,6382583640747],[4014032106495,-1336059063275,-7717338932275,-5237300110310,1645804326063,-3486565042893,1446244730135,-4089988821855,-7924844809494,8717354505558,-1241749241246,7847902379195,8252609379793,-4917374260521,-774918669042,8453398931748,5254315662711,2249385192681,504071201729,-6450679433318],[-3672141167880,4027987165210,2426940860660,-6036663473635,-6829267091587,-3321317515849,-9428161844815,-6420997308190,-1492649616799,2893867337886,4335917853456,8388483814585,-7523730513342,4832826992868,-6783669758791,1717150423351,5778821099516,-3266490830091,-2301027351620,9508225271234]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^10*3^7*5^5,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e10_3e7_5e5.10t12.3",1>,[5,5]>,<4,2^6*3^5*5^5,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e6_3e5_5e5.5t5.3",1>,[5,5]>,<5,2^8*3^10*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e8_3e10_5e6.10t13.6",1>,[5,5]>,<5,2^10*3^11*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e10_3e11_5e5.6t14.4",1>,[5,5]>,<6,2^14*3^11*5^7,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e14_3e11_5e7.20t35.3",1>,[5,5]>]
