x^2+5417 -2^2*5417 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[46],[-46]] 2 [1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[5418,2,1]>,[[1,1],[-1,-1]]>,<5417,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5417,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5417],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5417,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5417],[3,3],1,[1.000000000,1.536642907,1.101889703],<"1.2e2_5417.2t1.1",1>,[2,1]>]
x^5-10*x^3-30*x^2-90*x-6 -2^4*3^5*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 13 x^2+12*x+2 5 [[-182761,165784],[-128936,118199],[-62152,-118199],[-53033,0],[55589,-165784]] 2 [5,1,5,4,5,3,2,3,7,5,4,6,7,3,5,5,5,6,4,7,6,4,5,5,6,7,4,5,6,7,3,2,7,6,5,4,3,6,7,2,7,3,2,6,7,6,6,4,5,3,7,5,4,5,7,5,5,3,3,5,6,7,6,7,3,5,6,4,5,4,2,5,3,4,6,5,2,6,2,6,5,4,5,6,4,5,5,3,7,4,7,7,6,7,4,5,5,2,6,6,6,5,7,5,3,6,5,5,7,3,3,4,5,4,6,5,6,2,5,5,6,6,5,7,6,5,4,7,1,3,3,5,6,3,5,3,5,4,2,7,3,5,3,5,3,5,6,2,6,7,3,5,4,7,6,5,6,7,6,2,5,5,6,5,2,7,4,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[-6,0,0,0],[-90,0,0,0],[-30,0,0,0],[-10,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-68548,-188296,-62796,258128],[201106,319178,90940,93379],[493426,498974,509361,308376],[491926,282224,51172,306376],[128625,518965,460984,171500]],[[189064,245308,123480,-97440],[410984,58872,378079,23691],[369113,20043,302210,317388],[271730,75612,434120,187544],[156791,181550,311551,34292]],[[-450780,-420452,-285808,447536],[78282,247133,269588,279139],[95940,397775,333684,127920],[314614,83060,19688,69960],[99832,13648,137267,307872]],[[330264,363440,225124,440352],[358203,423393,309969,128079],[90097,131784,427609,294892],[494594,83392,19308,484696],[139040,334413,138774,10624]]]>,<3,6,6,[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<[],[-224655711,64414872,514363149,-594034317,1204979589,-1144597761,1]>,[[-292485025,0,0,0,0,0],[1595744092,0,0,0,0,0],[386378334,25196352,141386198,164539860,264228614,373087548],[-504545949,-403708011,341343920,258135687,218567369,204049565],[-22829985,378511659,292110860,352165431,292044995,197703865]]>,<5,20,5,[[4,1,2,5,3],[1,5,2,3,4]],[[1,2,3,4,5],[5,3,2,4,1],[3,1,5,4,2],[2,5,1,4,3],[4,1,2,5,3]],[1,5,2,3,4],[1,3,5,5,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,4,0,1]>,[[-135,0,0,0],[-175,0,0,0],[-50,0,0,0],[0,0,0,0],[5,0,0,0],[1,0,0,0]]>,[[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-3778996832379,1208288541720,1394859776255,2578799453735],[2913608719991,4490063551190,7929748187595,453075696965],[-1272766759938,-791780731189,1068288659512,1406683484096],[-713418768103,-924234207416,-67997365940,-192474678741],[842623166905,182489995423,-269846990533,460772382657]],[[-9478805594389,-2680519762515,3761858099370,-899135682345],[5237711920751,619452405650,7101124986135,1780192231525],[-1139469340266,958022237692,-1178968545486,406155916902],[-1635673072796,804067633269,291371218561,532093918569],[-146996047320,-671653074506,999964807781,555923867581]],[[-6204810051309,-2365970301780,-8033552731690,8055803386055],[5061846108321,6788882922930,2214589639775,4979260524955],[1133817271438,1131212548049,1292721729598,787690359289],[-279695455622,1036048859182,834218697931,622188138047],[-185806757655,-319306771378,580929429078,-449221871937]],[[389126149951,3838201522575,2876834856065,9338019170680],[5860319579061,7175087448355,1828023514620,-7212528453445],[1278418828766,-1297454054552,-1182041843624,1214167505338],[-1185909969104,-915882285035,-1057592550552,-961807377875],[-509820361930,808469850461,-1311047246326,-567474378301]]]>,<31,3,1,[[3,1,2,4,5]],[[1,2,3,4,5],[3,1,2,4,5],[2,3,1,4,5]],[3,1,2,4,5],[1,4,4],[1],[[]],20,<[],[28,1,0,1]>,[[263068045459736159302669969332,327614554748279904038465952300,-262768578363304575157608104640],[-320002696362994125764107414119,-74888496808091886864217120785,-129688897868776579703560277415],[28094886370911030612378358861,-252726057940188017174248831515,-279333052587001127174974219546],[4048345341278026154555901891,0,0],[3120756971098513499788906564,0,0]]>*] [x,x^2-x+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,31],[2,8,2,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[5,5]>,<4,2^4*3^7*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5,31],[8,8,8,4],1,[0,0,0],<"4.2e4_3e7_5e8.10t12.1",1>,[5,5]>,<4,2^4*3^5*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-2],[1]]],[2,3,5,31],[8,9,8,4],1,[0,0,0],<"4.2e4_3e5_5e8.5t5.1",1>,[5,5]>,<5,2^4*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5,31],[8,9,8,4],1,[0,0,0],<"5.2e4_3e10_5e8.10t13.18",1>,[5,5]>,<5,2^4*3^11*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,31],[8,9,8,4],1,[0,0,0],<"5.2e4_3e11_5e8.6t14.2",1>,[5,5]>,<6,2^4*3^11*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5,31],[8,9,8,4],1,[0,0,0],<"6.2e4_3e11_5e8.20t35.4",1>,[5,5]>]
x^5+15*x^3-20*x^2-15*x+6 -2^4*3^5*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 211 x-1 5 [[33773686942],[-133367506335],[199689817946],[-205987051556],[105891053003]] 2 [5,2,5,4,5,4,7,6,2,5,3,4,2,6,5,7,7,3,4,7,3,6,5,7,4,5,6,2,4,7,6,5,5,4,7,6,6,3,7,7,5,3,5,4,5,4,1,6,5,6,7,7,3,7,5,5,2,6,6,7,3,5,6,7,6,7,4,6,2,6,7,7,3,4,6,5,5,6,2,6,5,6,5,3,3,2,7,6,2,4,7,5,3,5,3,5,7,5,6,4,6,2,5,7,4,6,5,5,5,4,4,6,5,4,4,2,6,5,7,7,3,4,2,7,4,7,6,7,6,3,3,5,3,4,7,6,5,3,5,5,4,5,4,2,6,5,4,5,6,7,3,5,3,5,3,7,4,7,6,5,5,5,3,7,5,7,6,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,2,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,3,5,5],[2],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[78930,163580],[74630,182848],[1,0]]>,[[[457106,524288],[0,0]],[[112886,-103551],[-2,0]],[[2,1],[2,0]],[[77513,-96989],[-119462,-126452]],[[-123219,-61605],[119462,126452]]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,4,5],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[1,2,3,5,4],[1,2,2,3,4,7],[1,3],[[[1,2,5,3,4],[2,1,3,4,5]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-519898503,0],[-1202930172,0],[-981860724,0],[820652778,0],[511575495,0],[-371445201,0],[1,0]]>,[[[692520285,0],[1231863891,0],[-270168264,0],[-206474515,0],[-78817593,0],[340743543,0]],[[1661427957,0],[-1231863891,0],[270168264,0],[206474515,0],[78817593,0],[-340743543,0]],[[13196489,0],[446541993,0],[-402490591,0],[-278046186,0],[252295848,0],[199619662,0]],[[119054252,-440765583],[-6727008,-364586745],[-511532785,-131647347],[417313704,278290611],[270724682,9452117],[360963109,73352451]],[[-161676049,440765583],[-439814985,364586745],[-248238091,131647347],[-139267518,-278290611],[251820448,377968372],[214258207,314068038]]]>,<5,20,5,[[4,1,2,5,3],[1,5,2,3,4]],[[1,2,3,4,5],[5,3,2,4,1],[3,1,5,4,2],[2,5,1,4,3],[4,1,2,5,3]],[1,5,2,3,4],[1,3,5,5,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,4,0,1]>,[[1610,0,0,0],[1825,0,0,0],[800,0,0,0],[175,0,0,0],[20,0,0,0],[1,0,0,0]]>,[[[4,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-8503906705311,3998738355205,3554572929590,-5204350854830],[1581258326611,-8372583296325,-155116460810,5398868664775],[639298567037,-384616284534,820247664342,937833501326],[1273329703503,320714140807,-1559987075784,1464434618357],[-1400603503520,1632883513023,-511114852148,1145441155467]],[[4062306909904,8570084606925,-923538647315,1969794734845],[4413792072466,-5093175131505,-1066638660875,6950728046770],[-1277260023066,388289685937,1874893098734,-404116318303],[1643269882571,-1494750922155,1803998292233,1888222609785],[-1565850241745,-1341952292601,-369844967759,996178986466]],[[8893407394934,7942041766280,7321645570395,-1916627915285],[-5174027093299,3383427781520,-640726774495,-2886981708780],[1771887380338,-1497087016396,-1784245673272,1780126242294],[1044063132397,-670612812006,-1614865925440,1424598327759],[-578014948855,1684921182207,-330786961497,1299418746588]],[[-4451807599531,-1437378400285,9120806475455,5151184035270],[-821023305779,-8991155681815,1862481896180,-9462615002765],[-1133925924309,1493413614993,-910895089804,1500853840308],[-145965452846,1844649593354,1370854708991,-962558290276],[-270228571505,1838844862996,1211746781404,373658377104]]]>*] [x,x^2-x+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[2,8,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[5,5]>,<4,2^4*3^5*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e4_3e5_5e8.10t12.3",1>,[5,5]>,<4,2^4*3^5*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e4_3e5_5e8.5t5.2",1>,[5,5]>,<5,2^4*3^8*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e4_3e8_5e8.10t13.9",1>,[5,5]>,<5,2^4*3^9*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e4_3e9_5e8.6t14.2",1>,[5,5]>,<6,2^8*3^9*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[0],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e8_3e9_5e8.20t35.3",1>,[5,5]>]
x^5-100*x^2+600 -2^4*3^5*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 103 x-1 5 [[-142280984],[-3336804649],[2712829186],[-1604927002],[2371183449]] 2 [5,1,5,3,5,6,7,3,5,5,4,6,7,6,7,5,5,6,3,7,6,6,5,7,4,5,1,5,3,2,6,5,7,6,5,4,4,4,5,2,7,4,7,3,7,4,6,4,5,6,5,5,4,5,2,7,7,3,6,5,6,5,6,7,4,5,4,6,5,6,5,5,3,6,4,5,5,6,5,6,2,6,5,4,6,5,2,4,2,4,7,2,6,5,4,7,2,5,6,6,4,7,5,2,4,6,2,7,5,4,6,6,7,4,4,5,6,5,2,5,3,3,7,7,3,7,6,5,3,6,4,7,6,4,7,6,7,4,7,7,3,5,6,2,4,7,6,2,4,5,1,7,3,7,6,2,4,7,4,7,2,5,6,5,5,7,3,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[4,5,1,2,3],[1,3,5,2,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[4,5,1,2,3]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[4,5,1,2,3]]],20,<<[],[1,1,0,0,1]>,[[21518,0,0,0],[7500,0,0,0],[129822,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[76442,0,0,0],[83746,0,0,0],[65536,0,0,0],[30365,0,0,0],[48351,0,0,0]],[[71820,32884,-98644,-53522],[-122948,11324,-52350,-48634],[130082,-112742,42550,-66856],[1958,44338,19238,56423],[97250,127401,51584,102093]],[[65636,-24164,89462,25614],[-127178,80774,-54202,-54274],[104352,-19130,56862,73600],[96370,126862,76947,7543],[56010,123158,6990,90797]],[[83180,-64898,-85376,49006],[92084,-109680,-126956,-111450],[130224,86362,9282,108096],[74590,74783,23240,109575],[54339,31379,50033,88569]],[[-34934,56178,94558,-21098],[74296,17582,-28636,-47786],[94094,45510,-108694,-114840],[58861,16161,11647,88603],[6194,111278,22465,111757]]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,5,3,4],[1,2,4,5,3],[2,1,5,3,4],[2,1,4,5,3]],[1,2,3,4,5],[1,2,4,4,7,7],[1,3],[[[1,2,5,3,4],[2,1,3,4,5]],[[1,2,5,3,4]]],20,<[],[-6746514,-1444674015,1126477521,-235590579,1270503060,-648285714,1]>,[[-736860033,-1154669196,315594090,-270327883,315365256,-354339786],[1446363531,1154669196,-315594090,270327883,-315365256,354339786],[162873814,307062252,-214761481,575591355,384704745,284286936],[101582005,-413520246,-420387586,490609395,279608639,373098477],[188302150,106457994,-527112400,96060717,110527594,117455565]]>,<5,20,5,[[5,4,1,3,2],[1,5,2,3,4]],[[1,2,3,4,5],[2,1,4,3,5],[4,3,1,2,5],[3,4,2,1,5],[5,4,1,3,2]],[1,5,2,3,4],[1,3,5,5,6],[2],[[[5,4,1,3,2]]],20,<<[],[2,4,4,0,1]>,[[69120,0,0,0],[0,0,0,0],[-8000,0,0,0],[1200,0,0,0],[-60,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[635782877605,0,0,0],[158945719401,0,0,0],[0,0,0,0],[0,0,0,0]],[[-1430900789535,1841997231430,949391106410,161671421090],[1184341785435,-1436263972265,133138853595,41111827080],[1005714446141,-1851661880720,-1431405667110,-286703123940],[196064422102,-133487104359,-201579715828,199741284586],[-69790313001,-327646836897,306011618950,27041967408]],[[-219765396195,1429538964660,-1707281482145,-206633232510],[-1609454054010,1789080655645,158633076110,364416154130],[-754230015574,799755077750,-885766057000,34454737290],[-274412385436,-80616150123,222922236719,14227531417],[-16734470757,-49705519387,-145031013883,-163203965372]],[[-1662916845340,698416805125,-281853877480,-1637968785335],[-426952557425,1105814449775,-1094744304460,322602484830],[-1597805302904,-1530618699525,415211308615,1429076241520],[356905032023,-281270615751,94266082843,56124288779],[-175586789574,27321055149,168275063627,337913996474]],[[-501114234555,-155255735590,1039744253215,1682930596755],[216281948395,-1458631133155,802972374755,-728130466040],[1187375152936,-1232171763130,1901960415495,-1176827854870],[-278557068689,-267565582892,-115608603734,-270093104782],[262111573332,350031301135,-329255668694,-201751998510]]]>*] [x,x^2-x+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[2,8,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[5,5]>,<4,2^4*3^5*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e4_3e5_5e8.10t12.4",1>,[5,5]>,<4,2^4*3^5*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e4_3e5_5e8.5t5.3",1>,[5,5]>,<5,2^4*3^8*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e4_3e8_5e8.10t13.10",1>,[5,5]>,<5,2^4*3^9*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e4_3e9_5e8.6t14.3",1>,[5,5]>,<6,2^4*3^9*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"6.2e4_3e9_5e8.20t35.3",1>,[5,5]>]
