x^2-x-2057 3*13*211 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[612],[-611]] 1 [2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2055,3,1]>,[[-1,-1],[2,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2015,13,1]>,[[-6,-1],[7,1]]>,<211,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[9073,211,1]>,[[-105,-1],[106,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,13,211],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*13*211,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,13,211],[3,3,3],1,[1.000000000,1.138282374,0.8614040392],<"1.3_13_211.2t1.1",1>,[2,1]>]
x^4-121*x^2+1568 2^3*8369^2 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 97 x-1 6 [[-313698463925],[-321480296196],[321480296196],[313698463925]] 1 [1,5,4,1,4,4,3,4,3,5,3,4,2,5,2,5,5,4,5,3,3,3,4,3,1,4,2,4,5,2,3,5,3,4,4,2,4,4,1,5,4,4,2,3,5,3,5,3,5,4,2,2,3,4,3,2,4,3,4,3,5,5,5,3,3,5,4,1,5,5,3,3,3,4,5,3,5,5,3,3,4,4,1,3,2,5,1,2,5,2,4,3,3,5,4,3,4,3,4,4,5,5,5,3,5,3,4,3,3,2,2,4,1,5,1,2,4,3,5,4,4,2,5,4,5,4,5,3,1,5,5,2,3,5,1,1,5,4,5,3,4,4,1,4,5,3,5,2,5,3,5,2,5,3,4,3,2,2,2,4,4,1,1,4,3,2,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-726,2>,<x^2-225792,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[3],[[[2,1,3,4]]],20,<[],[21198,0,1]>,[[0,4],[0,65532],[132133,0],[-132133,0]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-36672935552329009,36672935552329009,-1093238502810398,1093238502810398]>,<8369,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1080582729608554442719476255497233886267166453946843761075763514797594769657062,-490251109051109057478318670709980401918071584808454765751962391523899820103347,1]>,[[490251109051109057478318670709980401918071584808454765751962391523899820107917,-1],[4570,1],[-4570,-1],[-490251109051109057478318670709980401918071584808454765751962391523899820107917,1]]>*] [x,x^2-x-2092,x^2-2,x^2-16738,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,8369],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,8369,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,8369],[1,1,6],1,[1.000000000,2.299086661,1.288695753],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,8369],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*8369,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,8369],[6,1,6],1,[1.000000000,1.093656400,1.080809655],<"notfaithful",0>,[4,3]>,<2,2^3*8369,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,7,8369],[6,1,6],1,[1.000000000,2.263398273,1.371608149],<"2.2e3_8369.4t3.1",1>,[4,3]>]
x^6-x^5-60*x^4-59*x^3+1241*x^2+3816*x+5571 -11^3*103^4 0 3 6 "C6" [[5,6,2,1,4,3],[3,5,1,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<3,1,[5,6,2,1,4,3]>,<3,1,[4,3,6,5,1,2]>,<6,1,[2,4,5,3,6,1]>,<6,1,[6,1,4,2,3,5]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 5 [[-161014,54792],[141731,-54792],[-75932,-54792],[162389,54792],[56649,54792],[-123822,-54792]] 2 [5,1,4,6,4,2,6,5,1,5,1,1,5,5,4,4,3,2,4,4,2,2,5,1,3,5,1,6,5,1,2,5,1,6,5,5,3,3,2,6,1,3,4,2,2,4,6,4,6,1,2,6,5,4,4,5,4,6,6,5,5,5,5,3,4,1,1,5,6,6,3,6,4,2,4,3,1,4,4,2,4,1,5,4,2,1,1,6,5,4,3,6,3,2,3,6,3,3,2,5,6,2,5,5,6,3,1,5,3,6,6,6,1,1,1,1,3,3,3,5,3,5,5,4,1,5,4,3,3,6,5,2,1,4,6,5,4,2,1,6,2,2,1,2,4,4,5,6,3,1,6,3,3,6,3,3,2,3,2,2,3,5,6,3,4,4,1,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x+466,3>,<x-152,4>]*],[*[6],"RES",<[1],x^2>,[<x+455,5>,<x-163,6>]*]] [*<3,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-1449901217,343398309,-480250383,-18687223,25638068,30120491]>,<11,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,4,3,6,5],[1],[[[2,1,4,3,6,5]]],20,<<[],[9,2,0,1]>,[[-49945209914259732996,-248762350442822456229,-85613267294133795810],[-287653538847881133939,-144112733215136367088,-215740154135910850446],[1,0,0]]>,[[[287653538847881133947,144112733215136367088,215740154135910850456],[-1,0,0]],[[8,0,10],[1,0,0]],[[-271776647532278066122,51651549948262614023,300730010550211457305],[-1,0,0]],[[113319808552400809140,-92461183266873753065,84989856414300606859],[1,0,0]],[[-257146577976341376117,20404816659305569521,-192859933482256032092],[-1,0,0]],[[127949878108337499145,-123707916555830797567,264149907314393126663],[1,0,0]]]>,<103,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,3,4],[1],[[[3,1,2,6,4,5]]],20,<[],[-2324766591531613911684169238520734721199,-3667220482221527782046302516596481707468,1590705737172898019118677873225381999412,1]>,[[1089950859135333657102965455147109265343,-16694447388966162131005271365802832440,-58450201769236692937129880504262973522],[-2680656596308231676221643328372491264651,16694447388966162131005271365802832439,58450201769236692937129880504262973522],[52,1,0],[-3869949431647447036008960321308389007953,-16694447388966162131005271365802832440,-58450201769236692937129880504262973522],[-7640556887091012369333569104827989537947,16694447388966162131005271365802832439,58450201769236692937129880504262973522],[-4959900290782780693111925776455498273244,1,0]]>,<8831,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-1823697696578813049363758298200543717296135767737649759747719129909393114286033,989536584677107944577181337030430165407789199505966762463474405508490555951239,-487716780028093824757985789586340327796196101619286803780973430646355785667650,2156039003831504034331139711926567431572889238082652798349462879448160902337239,-204881004979929306235683430934897071428596405893757913522280988725208103248,-23381870689938529952239371120706856402340337663433245442826715164067017711]>*] [x,x^2-x+3,x^3-x^2-34*x+61,0,x^3-x^2-34*x+61,0] [1,2,2,4,3,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,103,8831],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,11,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11,103,8831],[2,1,7,1,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,1]>,<1,103,3,[[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,11,103,8831],[3,1,4,7,1],0,[0.9576994128-0.2877704549*i,0.9566360406+0.03046771822*i,0.9448242164+0.1259120755*i],<"notfaithful",0>,[6,1]>,<1,11*103,3,[[1,0],[-1,0],[0,1],[-1,-1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,11,103,8831],[5,1,7,7,1],0,[-0.7280662308-0.6855067932*i,1.422847252-1.102729020*i,1.194713951-0.3191372690*i],<"1.11_103.6t1.1",1>,[6,1]>,<1,103,3,[[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,11,103,8831],[3,1,4,7,1],0,[0.9576994128+0.2877704549*i,0.9566360406-0.03046771822*i,0.9448242164-0.1259120755*i],<"notfaithful",0>,[6,1]>,<1,11*103,3,[[1,0],[-1,0],[-1,-1],[0,1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,11,103,8831],[5,1,7,7,1],0,[-0.7280662308+0.6855067932*i,1.422847252+1.102729020*i,1.194713951+0.3191372690*i],<"1.11_103.6t1.1",2>,[6,1]>]
