x^2-x+443 -7*11*23 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1263],[1264]] 2 [2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[455,7,1]>,[[-3,-1],[4,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[473,11,1]>,[[-5,-1],[6,1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[575,23,1]>,[[-11,-1],[12,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,11,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*11*23,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,11,23],[3,3,3],1,[1.000000000,0.5972148239,0.7480172485],<"1.7_11_23.2t1.1",1>,[2,1]>]
x^6-3*x^5+5*x^4-5*x^3-17*x^2+19*x-52 7*431^3 2 2 48 "C2*S4" [[4,5,3,1,2,6],[2,1,3,4,5,6],[4,5,1,3,6,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[2,1,6,4,5,3]>,<2,6,[4,5,3,1,2,6]>,<2,6,[4,5,6,1,2,3]>,<3,8,[4,5,1,3,6,2]>,<4,6,[3,6,2,4,5,1]>,<4,6,[3,6,2,5,4,1]>,<6,8,[4,5,2,3,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 13 x^2+12*x+2 12 [[-7108279913514,0],[7108279913515,0],[1324302754215,-8910315783046],[-8242333461638,8910315783046],[8242333461639,-8910315783046],[-1324302754214,8910315783046]] 5 [4,10,10,8,7,5,9,10,7,7,5,8,3,8,9,7,10,3,6,8,5,8,5,9,10,5,9,6,4,6,8,5,8,10,7,7,10,7,9,10,4,9,8,8,7,9,8,10,10,10,6,8,9,9,9,7,9,9,7,8,10,5,3,5,5,6,6,1,4,9,10,6,9,6,4,5,7,10,6,5,9,8,4,10,10,7,7,6,10,7,3,3,6,1,8,10,5,3,3,7,7,6,3,7,8,5,9,10,6,5,3,4,8,5,7,8,2,10,6,7,10,4,10,8,9,4,7,2,9,10,6,8,7,4,3,10,10,9,2,6,10,6,7,7,5,9,5,5,9,1,7,10,6,10,7,7,7,5,10,9,8,7,8,3,7,10,6,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-x^2-325*x-2371,4>,<x^6+8*x^5+181*x^4-8272*x^3-105565*x^2-1951928*x-5583833,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-2,2>,<x^6-2*x^5+156*x^4+8936*x^3-79728*x^2+1766304*x-3729024,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,2,1,[[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4]],[1,2,5,6,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[89324,0],[-89323,0],[-77736,106671],[-10772,-21545],[77737,-106671],[10773,21545]]>,<7,8,2,[[1,2,3,4,6,5],[4,1,2,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[4,1,2,3,5,6],[2,3,4,1,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,4,5,0,1]>,[[34308886110380980,0,0,0],[7,0,0,0],[1,0,0,0]]>,[[[-4371778715852198,14549377969004334,29415740477670473,-25970376636676127],[0,0,0,0]],[[-14376078862705930,-12087146423805284,36453631321209751,-8572630289372769],[0,0,0,0]],[[4371778715852199,-14549377969004334,-29415740477670473,25970376636676127],[0,0,0,0]],[[14376078862705931,12087146423805284,-36453631321209751,8572630289372769],[0,0,0,0]],[[-3,0,0,0],[-1,0,0,0]],[[4,0,0,0],[1,0,0,0]]]>,<431,4,2,[[2,1,4,3,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,2,1,5,6],[3,4,1,2,6,5]],[4,3,2,1,5,6],[1,6,4,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[7,430,1]>,[[22990841330912217415411799191095714790527536854664057,0],[431,0],[1,0]]>,[[[7068809200211089270497307049726969391797595823246309,-15555377292164216236102779105706783860510422349848704],[-38438886379222565751325272554460761555910089043377,29916920006233508843274419984397049283498132129738]],[[23635969229656015109318499520699557622394844200941796,20477071455448668168250249746371160882265946951003819],[38438886379222565751325272554460761555910089043377,-29916920006233508843274419984397049283498132129738]],[[-23635969229656015109318499520699557622394844200941795,-20477071455448668168250249746371160882265946951003819],[-38438886379222565751325272554460761555910089043377,29916920006233508843274419984397049283498132129738]],[[-7068809200211089270497307049726969391797595823246308,15555377292164216236102779105706783860510422349848704],[38438886379222565751325272554460761555910089043377,-29916920006233508843274419984397049283498132129738]],[[-215,0],[-1,0]],[[216,0],[1,0]]]>*] [x,x^2-x+2,x^2-x+108,x^2-x-754,x^6-3*x^5+7*x^4+7*x^3-8*x^2-100*x+128,x^3-x-8,x^4-5*x^2-14*x-13,0,0,x^4-5*x^2-14*x-13] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,431],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,7,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,431],[1,11,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,11]>,<1,431,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,431],[1,5,11],1,[1.000000000,3.177829061,1.534737948],<"notfaithful",0>,[6,11]>,<1,7*431,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,431],[1,11,11],1,[1.000000000,1.544380217,1.173998307],<"notfaithful",0>,[6,11]>,<2,7^2*431,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,7,431],[1,11,12],1,[1.000000000,5.222312525,2.030948033],<"notfaithful",0>,[6,11]>,<2,431,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,431],[1,5,11],1,[1.000000000,1.862716965,1.499897244],<"notfaithful",0>,[6,11]>,<3,7^2*431,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[0],[-1]]],[2,7,431],[3,11,12],1,[1.000000000,0.7514221997,0.8381772064],<"notfaithful",0>,[6,11]>,<3,7*431^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[1]]],[2,7,431],[4,11,12],1,[1.000000000,0.9453790302,0.8563726695],<"3.7_431e2.6t11.1",1>,[6,11]>,<3,7*431,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[0],[-1]]],[2,7,431],[4,11,12],1,[1.000000000,0.7906188453,0.8485607081],<"3.7_431.6t11.1",1>,[6,11]>,<3,7^2*431^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,7,431],[3,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-57*x^4-285*x^3-204*x^2+2025*x-1035 -3^4*5^3*271^3 4 1 48 "C2*S4" [[5,2,6,4,1,3],[3,2,1,4,5,6],[5,1,6,3,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[1,4,3,2,5,6]>,<2,3,[3,4,1,2,5,6]>,<2,6,[5,2,6,4,1,3]>,<2,6,[5,4,6,2,1,3]>,<3,8,[5,1,6,3,2,4]>,<4,6,[2,3,4,1,5,6]>,<4,6,[2,3,4,1,6,5]>,<6,8,[5,3,6,1,2,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 23 x^2+21*x+5 17 [[-63675221365235947128408,0],[37933598358424980543798,-2914346016587600922997],[-53606556032129645242906,0],[42058879715160625871901,18381167819974817985487],[-61845565382984613971120,-18381167819974817985487],[-41915174853898368999368,2914346016587600922997]] 3 [10,4,3,6,9,7,10,8,5,10,4,6,5,7,9,10,10,7,8,10,7,7,10,5,4,10,6,5,8,5,4,2,9,7,10,7,7,8,3,5,9,8,10,7,9,8,4,8,9,7,10,10,7,10,9,9,3,1,7,5,7,10,8,5,4,5,6,7,9,4,10,5,7,1,6,3,10,8,10,7,5,6,9,8,8,9,5,7,10,7,3,10,7,5,7,5,9,9,8,8,6,9,5,10,8,6,3,9,5,6,1,7,9,7,7,9,7,5,9,10,7,4,9,2,8,3,4,9,8,4,8,9,8,7,9,8,9,6,9,10,6,5,6,10,7,10,8,3,6,10,8,5,6,10,7,9,7,3,8,9,10,3,8,5,10,10,7,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-159*x^2-194490*x-7051077,4>,<x^6-1203*x^5+54063*x^4+316901727*x^3-46070774352*x^2-28896506761212*x+5838805228267800,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+348,2>,<x^6+1203*x^5+547875*x^4+110595915*x^3+8303611725*x^2-80320059675*x-18358055348625,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,8,4,[[2,3,4,1,6,5],[1,4,3,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,4,3,2,6,5],[2,1,4,3,5,6],[2,3,4,1,6,5]],[1,4,3,2,6,5],[1,4,4,5,9],[1],[[[2,3,4,1,6,5]]],20,<<[],[2,2,1]>,[[-750888168,0],[1433533386,0],[-1173446892,0],[-1369663770,0],[1,0]]>,[[[529242981,0],[-74668816,0],[208997693,0],[67027505,0]],[[-276724848,-115804509],[-502387390,41408936],[-371471871,314157709],[49233833,276457830]],[[0,0],[1,0],[0,0],[0,0]],[[-45115830,115804509],[577056205,-41408936],[162474178,-314157709],[271159151,110962659]],[[191334045,-286095537],[195263415,195263415],[72362630,72362630],[227803796,227803796]],[[-398736348,286095537],[-195263415,-195263415],[315057859,315057859],[159616693,159616693]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,3,4,6,5],[2,1,4,3,5,6]],[1,2,3,4,6,5],[1,6,3,5],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[31065281764215,0],[41734787583050,0],[1,0]]>,[[[-41734787583050,0],[-1,0]],[[0,0],[1,0]],[[-2869737913866,0],[6531482965223,0]],[[27610922972234,0],[-6531482965223,0]],[[14748167242016,-44558032830475],[-970999649158,-485499824579]],[[2245435282666,44558032830475],[970999649158,485499824579]]]>,<7,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,6],[1],[[]],20,<[],[3,6,1]>,[[-25647334926019112,-18916623597555680],[-29388069722431144,-7663506161251268],[8060140361702967,18916623597555680],[16592967245076464,7663506161251268],[-4011643753571927,3098148563008506],[197255239123323,-3098148563008506]]>,<271,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,6],[1],[[[2,1,4,3,6,5]]],20,<[],[1950000177886356365959973869872657839406845083816,-2029727994914565500250032560109362946825662033943,1]>,[[2029727994914565500250032560109362946825662034051,-1],[108,1],[-1442218353094424027714918754127463941414929050814,3765145019362606080838449267688784752568984156],[163599267397630610940573798541268850278327279433,-3765145019362606080838449267688784752568984156],[-2061198301971151951973344296609756854267726280342,144338782317973139218046672223317169318176548],[1310089392753379868497656692086588998578666017564,-144338782317973139218046672223317169318176548]]>,<25261,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,6],[1],[[]],20,<[],[7,25259,1]>,[[-4621390781374799665393261553154240531111559781134592881172951923499302746506024363023539,-3453721457033395862772660862809040241434654087283303810985075920598472909989302211118930],[-2458410549314478170839655441168070468499948100336039599783221556684463482688512807815485,2561965501404495708811084497004887129675376060544141577242738322101503360630789463823796],[1164949464922453663320211959430703943348474060971211147277268250112342183643629000092332,-2561965501404495708811084497004887129675376060544141577242738322101503360630789463823796],[4164455780101177873556408810699849207780079032120627966736999185059787650801190034975139,3453721457033395862772660862809040241434654087283303810985075920598472909989302211118930],[-208220082166045416013292641342812313166530360410209346457246088215721133383175907674,220926324396353649324186814152379203014123394719912185312758144651027193351603850818],[123577503719549454142780739883616724914695303127355888398041382930356235857624692277,-220926324396353649324186814152379203014123394719912185312758144651027193351603850818]]>*] [x,x^2-x+1,x^2-x-1016,x^2-x+339,x^6-x^5+11*x^4-4*x^3+107*x^2-70*x+49,x^3-x^2-10*x+7,x^4-x^3-3*x^2+2*x+7,0,0,x^4-x^3-3*x^2+2*x+7] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,271,25261],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,7,271,25261],[11,2,1,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,3*5*271,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,7,271,25261],[11,11,5,11,5],1,[1.000000000,1.837131473,1.305113763],<"notfaithful",0>,[6,11]>,<1,5*271,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,271,25261],[1,11,2,11,2],1,[1.000000000,1.024145052,0.8911678564],<"notfaithful",0>,[6,11]>,<2,3*5*271,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[3,5,7,271,25261],[11,12,5,11,5],1,[1.000000000,1.857593644,1.333108705],<"notfaithful",0>,[6,11]>,<2,3*5*271,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,5,7,271,25261],[11,11,5,11,5],1,[1.000000000,0.8856514569,0.8839872137],<"notfaithful",0>,[6,11]>,<3,3^3*5*271,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[3,5,7,271,25261],[11,12,5,13,5],1,[1.000000000,1.230298624,1.029260232],<"notfaithful",0>,[6,11]>,<3,3^3*5^2*271^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[3,5,7,271,25261],[11,12,4,12,4],1,[0,0,0],<"3.3e3_5e2_271e2.6t11.2",1>,[6,11]>,<3,3^2*5*271,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[3,5,7,271,25261],[11,12,3,13,3],1,[1.000000000,0.7600307057,0.9085548210],<"3.3e2_5_271.6t11.2",1>,[6,11]>,<3,3^2*5^2*271^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[3,5,7,271,25261],[11,11,3,12,3],1,[0,0,0],<"notfaithful",0>,[6,11]>]
