x^5-x^2-6*x-3 -3^2*10159 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 29 x^2+24*x+2 5 [[-9961959,-442487],[-1461157,-8727020],[657729,442487],[7889554,0],[2875833,8727020]] 2 [6,2,6,7,6,5,5,6,7,3,6,6,4,7,5,6,6,7,4,2,4,4,5,7,7,5,4,5,4,4,6,3,5,6,5,5,3,5,6,2,7,7,7,7,4,5,4,5,5,6,7,2,2,2,4,6,2,3,6,6,4,6,7,6,3,6,6,6,4,5,3,7,4,6,5,7,6,6,2,2,4,6,5,3,4,6,5,5,3,5,5,5,2,6,6,7,4,6,6,2,5,4,5,5,6,2,4,4,6,5,5,5,6,2,6,5,4,7,6,5,5,3,3,6,2,6,2,2,5,7,3,6,3,5,7,6,4,5,4,3,4,7,6,5,6,4,6,7,3,7,7,6,6,4,7,7,7,5,6,7,6,6,7,4,5,7,5,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<3,4,2,[[2,1,3,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[2,1,3,4,5]],[1,2,3,5,4],[1,3,2,2],[1],[[[2,1,3,5,4]]],20,<<[],[2,2,1]>,[[49274355,0],[-1583802237,0],[1,0]]>,[[[1583802237,0],[-1,0]],[[0,0],[1,0]],[[484016866,0],[0,0]],[[358011415,-351471234],[-278451916,-278451916]],[[-101307584,351471234],[278451916,278451916]]]>,<10159,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[10156,1,0,1]>,[[67689688853245012604396571200504136210854469538163712158680039947568381776265993,0,0],[51131169277213360128673462985140169140520177345364326514999745685459511817941313,0,0],[1,0,0]]>,[[[49099643397864912015185235545331935459238542590645478317430829027486934864869769,22473510021145280608244368399499781567663800744576058067315461058844878588518504,48083880458190687958441121825427818618597725213286054218646370698500646388341679],[0,0,0]],[[-47161784509566567194527577260052928951521441894056704773175784950349561283243886,36021961103077285966221787069663516644248187650035509775088342967196060325170006,-27761141695053220497710270094938685651150929821614872415063604117602553747818403],[0,0,0]],[[49193310388915015308015804699861162632803076648775552970744701608322138236300066,-58495471124222566574466155469163298211911988394611567842403804026040938913688510,-20322738763137467460730851730489132967446795391671181803582766580898092640523276],[0,0,0]],[[-51131169277213360128673462985140169140520177345364326514999745685459511817933631,0,0],[-1,0,0]],[[7682,0,0],[1,0,0]]]>*] [x,x^2-x+2540,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,10159],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,10159,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,10159],[2,8],1,[1.000000000,1.776639233,1.228462150],<"notfaithful",0>,[5,5]>,<4,3^2*10159^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[2],[1]],[[1],[-1]]],[3,10159],[8,9],1,[0,0,0],<"4.3e2_10159e3.10t12.1",1>,[5,5]>,<4,3^2*10159,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1],[0],[0],[-1]]],[3,10159],[8,9],1,[1.000000000,0.6363935606,0.8808369577],<"4.3e2_10159.5t5.1",1>,[5,5]>,<5,3^2*10159^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[3,10159],[8,9],1,[0,0,0],<"5.3e2_10159e2.10t13.2",1>,[5,5]>,<5,3^2*10159^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[1]]],[3,10159],[8,9],1,[0,0,0],<"5.3e2_10159e3.6t14.1",1>,[5,5]>,<6,3^4*10159^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[3,10159],[8,9],1,[0,0,0],<"6.3e4_10159e3.20t35.1",1>,[5,5]>]
x^2-x-46953 293*641 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-54],[55]] 1 [2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<293,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-25491,293,1]>,[[-146,-1],[147,1]]>,<641,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[55767,641,1]>,[[-320,-1],[321,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[293,641],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,293*641,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[293,641],[3,3],1,[1.000000000,0.6618709784,0.8377955114],<"1.293_641.2t1.1",1>,[2,1]>]
x^6-2*x^5+2*x^4-3*x^3+2*x^2-1 293*641 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 113 x-1 5 [[-3944304087],[-3467983819],[-8954413603],[-7203614762],[8137722099],[-2991757619]] 4 [10,9,11,10,11,10,11,9,7,9,8,5,7,10,7,8,9,10,8,7,5,10,10,2,11,9,8,10,11,1,4,8,9,9,5,3,8,10,11,11,9,7,9,9,2,10,10,6,9,6,9,7,8,7,10,9,5,9,5,10,10,3,11,7,9,9,10,9,11,9,7,11,11,4,11,5,9,11,9,7,8,8,5,7,4,9,10,9,11,5,10,5,11,8,9,9,8,8,11,8,10,6,4,9,4,9,10,9,7,5,11,10,10,7,10,4,9,8,10,6,10,4,9,8,10,10,10,10,11,6,9,11,8,7,4,11,7,8,10,5,8,7,9,10,7,5,10,8,9,11,2,4,5,10,4,7,10,10,9,9,8,9,6,7,6,11,11,11] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<293,4,2,[[1,2,3,4,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[1,4,3,2,5,6],[1,2,3,4,6,5],[1,4,3,2,6,5]],[1,4,3,2,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,292,1]>,[[8557166819330609086771702265759654362439336588994,0],[-9297187545057523346985571045653592588723137346380,0],[1,0]]>,[[[-6229343436388855674021730191581218225047659512046,0],[0,0]],[[-10377390371104471222517420346950423412766367291963,-1628287942880104888641783126623561637805244448135],[0,0]],[[-1135508048164652587599189780092591539082812372067,0],[0,0]],[[8445054310600456137152769272970640588173701829436,1628287942880104888641783126623561637805244448135],[0,0]],[[9297187545057523346985571045653592588723137346511,0],[-1,0]],[[131,0],[1,0]]]>,<641,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,635,1]>,[[-7509400982916152860420741133316206926595141716845440505,0],[39732859165755541336053723230907639390067724467006192976,0],[1,0]]>,[[[50332927782475305574151065095140157954009535494566834168,50463729221206556815334128613691236162962380033456498060],[0,0]],[[34841926246905726823236293808584784871228412625105559342,45199264011224860693305730328451065615047211763435443326],[0,0]],[[-4665323995140516466024203129067557154073076558900421259,-45199264011224860693305730328451065615047211763435443326],[0,0]],[[-40776670868484974595309432543749746281097147093765779299,-50463729221206556815334128613691236162962380033456498060],[0,0]],[[-39732859165755541336053723230907639390067724467006192963,0],[-1,0]],[[13,0],[1,0]]]>*] [x,x^2-x-46953,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[293,641],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,293*641,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[293,641],[12,12],1,[1.000000000,0.6618709784,0.8377955114],<"notfaithful",0>,[6,16]>,<5,293*641,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]]],[293,641],[12,13],1,[1.000000000,0.3830828076,0.7294802462],<"5.293_641.6t16.1",1>,[6,16]>,<5,293^2*641^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]]],[293,641],[12,13],1,[0,0,0],<"5.293e2_641e2.12t183.1",1>,[6,16]>,<5,293^4*641^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[293,641],[12,13],1,[0,0,0],<"5.293e4_641e4.12t183.1",1>,[6,16]>,<5,293^3*641^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[293,641],[12,13],1,[0,0,0],<"5.293e3_641e3.6t16.1",1>,[6,16]>,<9,293^3*641^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[293,641],[12,12],1,[0,0,0],<"9.293e3_641e3.10t32.1",1>,[6,16]>,<9,293^6*641^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[293,641],[12,12],1,[0,0,0],<"9.293e6_641e6.20t145.1",1>,[6,16]>,<10,293^6*641^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]]],[293,641],[12,13],1,[0,0,0],<"10.293e6_641e6.30t176.1",1>,[6,16]>,<10,293^4*641^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]]],[293,641],[12,13],1,[0,0,0],<"10.293e4_641e4.30t176.1",1>,[6,16]>,<16,293^8*641^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[293,641],[12,12],1,[0,0,0],<"16.293e8_641e8.36t1252.1",1>,[6,16]>]
