x^5-7*x^3-x^2+4*x+1 2^2*159169 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[-452752,-2954495],[-2497551,-3065451],[1772257,0],[-2771787,2954495],[-2486510,3065451]] 1 [3,6,6,7,7,4,6,4,3,5,5,2,5,7,3,3,6,3,5,4,5,5,5,7,6,7,6,7,6,5,6,6,3,5,6,7,5,6,6,3,5,6,7,3,3,5,5,2,7,6,4,5,7,3,7,6,4,7,4,4,5,7,2,5,2,5,4,2,6,6,4,4,6,5,6,3,4,2,3,3,3,6,2,2,4,7,5,6,5,5,3,5,4,4,6,5,3,5,4,6,4,4,5,4,4,2,7,5,6,6,4,7,7,6,6,4,7,6,4,4,3,6,5,4,7,6,7,6,4,4,5,7,5,4,5,7,6,5,6,6,6,7,5,3,4,5,5,5,2,2,6,5,3,6,6,7,5,5,6,5,3,3,5,7,2,3,6,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,3,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[2,1,3,5,4],[1,3,4],[1],[[[1,2,4,5,3]]],20,<<[],[1,1,1]>,[[269614,0],[-489664,0],[503414,0],[1,0]]>,[[[-99238,346689],[0,0],[0,0]],[[-445927,-346689],[0,0],[0,0]],[[1,0],[1,0],[0,0]],[[-139561,224290],[405192,286097],[282430,40572]],[[-363851,-224290],[119095,238191],[241858,483716]]]>,<159169,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[6295815580747219528834584879925319993874087279390479791095243982092625670475743426715738632580641442390,33890184502047592927335146062998572166433993951940492002556595363590761631621857856156749157318084876216,1]>,[[17849258466727831505761685680425264634532470809028984287945431269137843768036555613631076772089345997252,0],[-23201974748593747765174781464455924827145861565019032634762867417597044579453540716136524239274527006031,0],[39242900783913509186748241847029232359047384707930540349374031512049962443038842958662196624503265629155,0],[-33890184502047592927335146062998572166433993951940492002556595363590761631621857856156749157318084748296,-1],[127920,1]]>*] [x,x^2-x-39792,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,159169],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,159169,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,159169],[1,8],1,[1.000000000,3.471596799,1.535325206],<"notfaithful",0>,[5,5]>,<4,2^2*159169^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,159169],[8,9],1,[0,0,0],<"4.2e2_159169e3.10t12.1",1>,[5,5]>,<4,2^2*159169,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-3],[3],[-1]]],[2,159169],[8,9],1,[1.000000000,0.5834871012,0.8893529960],<"4.2e2_159169.5t5.1",1>,[5,5]>,<5,2^4*159169^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-3],[3],[-1]]],[2,159169],[8,9],1,[0,0,0],<"5.2e4_159169e2.10t13.1",1>,[5,5]>,<5,2^4*159169^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,159169],[8,9],1,[0,0,0],<"5.2e4_159169e3.6t14.1",1>,[5,5]>,<6,2^4*159169^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[2],[1]],[[1],[-3],[3],[-1]]],[2,159169],[8,9],1,[0,0,0],<"6.2e4_159169e3.20t35.1",1>,[5,5]>]
x^3+143*x-1144 -11^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[-8375656],[-9962203],[-10291292]] 2 [1,3,2,2,2,1,2,2,1,3,1,2,3,2,3,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,1,1,2,1,2,1,2,3,3,3,3,2,2,3,1,2,3,1,2,2,3,1,2,2,3,2,1,1,3,2,2,2,3,1,2,3,3,2,1,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,1,2,3,1,2,2,3,3,3,2,3,2,2,3,1,2,2,2,2,3,3,1,3,3,1,2,2,2,2,2,2,3,3,2,2,1,2,3,3,2,2,1,2,2,3,2,2,2,3,2,2,2,2,1,3,3,3,2,3,2,3,3,3,1,3,2,3,3,2,2,2,3,2,2,3,2,3,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[303624,200861,19803]>,<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[27735094802876,0],[3916735162892,8892141282165],[6495142690482,-8892141282165]]>,<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[-1144,0],[143,0],[0,0],[1,0]]>,[[[-109820730244506427553,64729790634792450585],[-6766770293722207568,-10670375862265565918],[-8208783830528668917,-11082379729924554875]],[[0,0],[1,0],[0,0]],[[109820730244506427553,-64729790634792450585],[6766770293722207567,10670375862265565918],[8208783830528668917,11082379729924554875]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-1144,143,0,1]>,[[-5907041890112814841754,-544190967550415860094,-593569356186660279845],[5907041890112814841754,544190967550415860093,593569356186660279845],[0,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[85281233383988768045309154,317442711826265054508417454,1]>,[[317442711826265054508417430,0],[-317442711826265054508417442,-1],[12,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,13,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,13,23],[1,2,2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,11^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,11,13,23],[1,2,4,4,5],1,[1.000000000,3.001225185,1.587737838],<"2.11e2_13e2_23.3t2.1",1>,[3,2]>]
x^3-x^2+48*x-1197 -11^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[4501152],[5464613],[-9965764]] 2 [3,1,2,2,2,1,2,2,1,1,3,2,3,2,3,2,3,2,2,3,1,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,1,3,3,3,2,2,1,3,2,3,1,2,2,3,3,2,2,1,2,3,1,3,2,2,2,3,3,2,3,1,2,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,3,3,1,2,3,1,2,2,1,1,1,2,1,2,2,1,3,2,2,2,2,3,3,1,3,1,1,2,2,2,2,2,2,1,3,2,2,3,2,3,3,2,2,1,2,2,3,2,2,2,3,2,2,2,2,1,1,3,3,2,3,2,3,1,3,3,3,2,3,1,2,2,2,3,2,2,1,2,1,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1640882927,18909132,72291840]>,<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[-957,0],[88,0],[11,0],[1,0]]>,[[[-215437693363702739266,226767799724324935582],[17604807432693489132,-3707067940432509718],[-3040290307603210710,25342384390005316779]],[[4,0],[1,0],[0,0]],[[215437693363702739263,-226767799724324935582],[-17604807432693489133,3707067940432509718],[3040290307603210710,-25342384390005316779]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-117,273,26,1]>,[[-3510081891894424923327,661595877071733863983,213321065227295040258],[3510081891894424923319,-661595877071733863984,-213321065227295040258],[9,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[553668599657980753302162073,449295086708298216836995880,1]>,[[449295086708298216836995875,0],[-449295086708298216836995877,-1],[3,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,11,13,23],[1,2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,11^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,11,13,23],[1,4,4,5],1,[1.000000000,1.401832959,0.9680440400],<"2.11e2_13e2_23.3t2.2",1>,[3,2]>]
x^3-x^2+48*x-53 -11^2*13^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 41 x-1 5 [[-54057060],[-32717336],[-29081804]] 2 [3,3,2,2,2,1,2,2,1,3,3,2,1,2,1,2,3,2,2,1,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,3,3,3,1,2,2,3,3,2,3,1,2,2,1,3,2,2,3,2,3,1,1,2,2,2,3,3,2,3,3,2,1,3,3,2,2,2,2,2,2,3,2,1,2,2,2,2,3,1,1,2,1,1,2,2,3,3,3,2,3,2,2,3,3,2,2,2,2,1,1,1,3,3,1,2,2,2,2,2,2,3,1,2,2,3,2,1,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,3,3,1,2,3,2,3,3,1,3,3,2,3,3,2,2,2,1,2,2,3,2,3,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[187,0],[88,0],[11,0],[1,0]]>,[[[-327425655294169651699,-189657329360128473228],[18525391962194707296,-12181056710348525427],[27362612768428896390,16554902283610334153]],[[4,0],[1,0],[0,0]],[[327425655294169651696,189657329360128473228],[-18525391962194707297,12181056710348525427],[-27362612768428896390,-16554902283610334153]]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[1027,273,26,1]>,[[3432483614227915873934,299089753853805508629,-457969296670209251645],[-3432483614227915873942,-299089753853805508630,457969296670209251645],[9,1,0]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-730617207482574947370303188,-23144122625156273228381812,1]>,[[-23144122625156273228381837,0],[23144122625156273228381825,-1],[13,1]]>*] [x,x^2-x+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,13,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[11,13,23],[2,1,4],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[3,2]>,<2,11^2*13^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[11,13,23],[4,4,5],1,[1.000000000,0.4409774552,0.6804688218],<"2.11e2_13e2_23.3t2.3",1>,[3,2]>]
