x^4-2*x^3-14*x^2+15*x+45 5^2*11*71 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[300719278],[11644015],[-11644014],[-300719277]] 1 [5,3,1,3,4,3,3,4,5,4,4,3,2,5,5,5,4,1,5,4,5,4,5,2,5,4,3,5,4,5,3,4,5,2,2,4,3,5,5,3,2,4,1,3,3,1,2,3,3,2,5,2,2,2,5,5,4,4,5,1,3,5,3,2,3,5,4,3,3,2,5,4,3,5,2,5,4,5,4,4,2,4,4,5,2,5,4,3,1,3,5,1,5,1,1,5,1,1,3,1,5,5,3,4,4,3,3,5,4,1,3,5,3,4,4,2,3,3,5,4,4,3,5,5,4,1,4,1,5,3,4,3,4,5,1,1,5,5,3,2,4,4,5,3,2,1,5,5,4,5,5,2,5,3,5,4,1,2,3,4,3,5,3,1,3,3,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+15,2>,<x^2-32*x-525,3>]*],[*[4],"CYC",0,5*]] [*<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-301213629,321794868],[217458102,-321794868],[301213630,-321794868],[-217458101,321794868]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-14633844649955,40521751310580,1]>,[[-40521751310580,-1],[0,1],[1,-1],[40521751310581,1]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[-149088889500734985791,0],[11,0],[1,0]]>,[[[-27680175519348632623,-296230047976625327550],[0,0]],[[27680175519348632624,296230047976625327550],[0,0]],[[-5,0],[-1,0]],[[6,0],[1,0]]]>,<71,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[7,69,1]>,[[-5202544916603491910230139143042957461,0],[71,0],[1,0]]>,[[[-3920886336500079408960530871407339685,4647147176741070915864171298569776740],[0,0]],[[3920886336500079408960530871407339686,-4647147176741070915864171298569776740],[0,0]],[[-35,0],[-1,0]],[[36,0],[1,0]]]>*] [x,x^2-x-1,x^2-x-195,x^2-x-976,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,71],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,71],[3,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,11*71,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,11,71],[1,1,6,6],1,[1.000000000,1.339877242,0.9586477461],<"notfaithful",0>,[4,3]>,<1,5*11*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,11,71],[3,6,6,6],1,[1.000000000,1.207658701,1.163530731],<"notfaithful",0>,[4,3]>,<2,5*11*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,5,11,71],[3,6,7,7],1,[1.000000000,0.9647099175,0.9835776167],<"2.5_11_71.4t3.1",1>,[4,3]>]
x^5-2*x^4+2*x^2-2 2^4*3*199 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 401 x-1 5 [[4338519190273],[-3977662036206],[-1558797011348],[3219203503553],[-2021263646270]] 3 [5,4,7,6,6,6,3,5,5,5,3,5,4,3,5,5,6,6,5,4,7,4,6,7,5,4,6,4,5,6,5,5,3,4,4,6,3,5,4,4,3,5,6,6,3,2,7,5,7,7,6,2,5,2,7,5,7,4,7,3,7,5,7,5,6,6,4,5,3,7,6,7,2,2,4,7,4,5,1,5,6,6,7,6,5,2,7,7,2,3,4,7,4,6,7,6,7,7,6,5,5,4,2,6,5,2,3,3,5,6,6,4,7,5,5,4,4,2,5,5,4,2,7,7,4,7,6,5,4,5,7,6,7,4,4,3,6,7,7,5,5,5,7,5,6,5,4,5,6,4,4,6,2,7,3,7,4,3,5,5,5,5,2,7,4,5,7,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[-2,0,0,0],[0,0,0,0],[2,0,0,0],[0,0,0,0],[-2,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[438902,158506,-279032,-463374],[436390,277858,59740,407091],[73908,221360,407378,98544],[415692,456021,347372,29968],[175210,208674,206894,408376]],[[59742,390900,109324,-269870],[309260,451752,513559,412347],[231082,55806,483088,482872],[127798,32250,344107,345160],[151296,126974,22902,201728]],[[395088,89926,-358454,177258],[241350,493,201372,496563],[126132,378878,44628,168176],[91531,65512,81219,296804],[56720,483106,504938,425152]],[[154846,409244,-520414,-492590],[61575,318473,273905,256863],[93166,392532,113482,298984],[413555,494793,275878,376644],[141062,229822,313842,13320]]]>,<3,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[-1082636832,0,0],[-229193364,0,0],[1,0,0]]>,[[[-741124230,-496480980,-498544831],[0,0,0]],[[1709564618,-1550545219,1339471805],[0,0,0]],[[-1197633754,-1439758202,-840926974],[0,0,0]],[[229193366,0,0],[-1,0,0]],[[2,0,0],[1,0,0]]]>,<199,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,193,1]>,[[-2956881689251206998025131587324438955325846071,0],[-737785842379997899488385824882596308423516766,0],[1,0]]>,[[[1706814463348173385004515981815544425096984095,0],[0,0]],[[-3810185581077093123548967708002964283151079861,-1058921590875429434680768815808918153126534584],[0,0]],[[1365585275348921839056065901304823549630578830,1058921590875429434680768815808918153126534584],[0,0]],[[737785842379997899488385824882596308423516852,0],[-1,0]],[[86,0],[1,0]]]>*] [x,x^2-x-149,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,199],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*199,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,199],[2,8,8],1,[1.000000000,0.7518275004,0.7956930604],<"notfaithful",0>,[5,5]>,<4,2^4*3^3*199^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,199],[8,9,10],1,[0,0,0],<"4.2e4_3e3_199e3.10t12.1",1>,[5,5]>,<4,2^4*3*199,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,3,199],[8,9,10],1,[1.000000000,0.6207652788,0.9299494278],<"4.2e4_3_199.5t5.1",1>,[5,5]>,<5,2^4*3^2*199^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,3,199],[8,9,10],1,[0,0,0],<"5.2e4_3e2_199e2.10t13.1",1>,[5,5]>,<5,2^4*3^3*199^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,3,199],[8,9,10],1,[0,0,0],<"5.2e4_3e3_199e3.6t14.1",1>,[5,5]>,<6,2^4*3^3*199^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,3,199],[8,9,10],1,[0,0,0],<"6.2e4_3e3_199e3.20t35.1",1>,[5,5]>]
x^5-4*x^3-4*x^2+5*x+8 -2^9*293 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 17 x^2+16*x+3 5 [[-182503,0],[-233662,-185067],[342951,631027],[185518,-631027],[-112304,185067]] 2 [1,5,6,6,7,6,3,5,6,6,5,5,5,6,3,2,6,2,4,7,6,6,4,2,6,3,6,4,5,5,6,5,6,2,5,4,6,5,5,6,5,6,7,3,2,5,4,6,7,5,6,7,7,7,4,4,7,7,7,5,3,4,3,4,2,5,3,5,6,5,6,3,6,3,2,5,7,5,5,2,6,3,6,4,4,3,4,5,3,5,7,2,4,3,3,5,5,6,2,6,4,6,5,6,6,6,6,7,3,3,2,4,6,6,3,3,3,5,5,4,6,6,5,6,2,5,2,5,2,4,3,4,4,6,5,7,6,7,5,5,6,5,2,5,6,7,2,6,7,2,6,5,4,6,5,6,5,5,6,6,6,5,5,5,7,5,6,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,5,4,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,3,2,3,5],[2,4,6],[[[1,2,3,5,4],[1,5,4,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-515650,336536,75788,334272,39830,285760,153316,-520396,1]>,[[272024,524288,524288,524288,0,0,524288,0],[127807,-122666,-25235,-64290,-45036,73309,83738,112900],[-105961,54754,73855,83626,26878,-114773,44214,106576],[106631,15166,-77551,61054,-57577,-129267,48308,69499],[123787,52746,28931,-80390,75735,-91413,85884,104241]]>,<293,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[291,2,0,1]>,[[-8881574594083328373051629379505625761446645766462,0,0],[1848596899534579542892902853178496309335380121593,0,0],[1,0,0]]>,[[[-7474909055832644592182883567443746902441420657117,-10637033285725542048527734477256039927091030777182,-6068331016758128329860388388877434254164910523115],[0,0,0]],[[4609102865664511751642883337693845076002491860362,-5364352435598159919047594630020089536877482055167,-2441484392769614644892616583288037106500920298506],[0,0,0]],[[4714403089702712383432903082928398135774308917864,-5743263547213712324030884385779057880707263821652,8509815409527742974753004972165471360665830821621],[0,0,0]],[[-1848596899534579542892902853178496309335380121351,0,0],[-1,0,0]],[[242,0,0],[1,0,0]]]>*] [x,x^2+586,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,293],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*293,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,293],[8,8],1,[1.000000000,1.168001967,0.9573664955],<"notfaithful",0>,[5,5]>,<4,2^13*293^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,293],[8,9],1,[0,0,0],<"4.2e13_293e3.10t12.1",1>,[5,5]>,<4,2^9*293,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]]],[2,293],[8,9],1,[1.000000000,1.100074500,1.232981703],<"4.2e9_293.5t5.1",1>,[5,5]>,<5,2^12*293^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]]],[2,293],[8,9],1,[0,0,0],<"5.2e12_293e2.10t13.1",1>,[5,5]>,<5,2^13*293^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]]],[2,293],[8,9],1,[0,0,0],<"5.2e13_293e3.6t14.1",1>,[5,5]>,<6,2^19*293^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]]],[2,293],[8,9],1,[0,0,0],<"6.2e19_293e3.20t35.1",1>,[5,5]>]
