x^2-x-342676 5*7*39163 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 19 x-1 5 [[-646146],[646147]] 1 [1,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-342670,5,1]>,[[-2,-1],[3,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-342664,7,1]>,[[-3,-1],[4,1]]>,<39163,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[383092466,39163,1]>,[[-19581,-1],[19582,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,7,39163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*7*39163,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,7,39163],[3,3,3],1,[1.000000000,1.266935160,1.182063242],<"1.5_7_39163.2t1.1",1>,[2,1]>]
x^5-x^4-8*x^3+5*x^2+15*x-1 5*7*39163 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 29 x^2+24*x+2 5 [[-1183592,0],[3221643,1000873],[2391724,-1437040],[-288160,-1000873],[-4141614,1437040]] 1 [6,7,2,4,5,7,7,6,7,3,3,3,7,2,5,5,6,5,4,3,3,4,7,3,4,7,5,4,5,6,4,6,5,7,4,4,5,6,7,5,5,5,5,7,5,5,6,2,3,7,5,3,7,4,6,5,6,4,5,7,4,7,6,6,6,7,7,4,7,5,5,5,6,6,7,6,5,4,5,5,3,5,6,5,5,7,6,6,7,6,2,5,5,6,3,5,7,7,5,6,6,5,3,6,4,5,2,3,7,5,3,6,4,6,2,7,4,5,3,5,7,6,6,7,6,5,5,5,4,5,3,5,3,4,6,4,4,5,3,7,5,4,3,7,4,5,4,3,4,4,5,5,3,6,5,6,5,5,7,3,5,4,2,3,5,7,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<5,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,4,1]>,[[-11852259333185,0],[-7489728552040,0],[1,0]]>,[[[35064601066068,0],[0,0]],[[-43830946079831,-35118748545543],[0,0]],[[1276616461716,35118748545543],[0,0]],[[7489728552044,0],[-1,0]],[[4,0],[1,0]]]>,<7,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[4,0,6,1]>,[[-3395572169642660,0,0],[37185484036382045,0,0],[1,0,0]]>,[[[-36721021393611736,-3988778874206935,-36467914399584455],[0,0,0]],[[18899231308298525,23504824910819936,-16572601586169498],[0,0,0]],[[-24784992175916750,-19516046036613001,-26751750311858048],[0,0,0]],[[-37185484036382042,0,0],[-1,0,0]],[[3,0,0],[1,0,0]]]>,<39163,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,39162,1]>,[[19629787609415807477110416044149620410964231559261724708812207219793519288459254086710778974,0],[6992937101754158106601702020662228438154409583420129647286220205206701708658971092715057165,0],[1,0]]>,[[[-10358475996569625818178520147312721067872225526865546486265991823103228969606111984559026241,0],[0,0]],[[5231358654872028680866899226801957017301523022807260583535747101433155966788096281876755812,20910903734829421500369276098448255441162881390957064540032424295380457212464819622985072770],[0,0]],[[12120054443451755243913322941172992488725112087478415550016464926876774711476986795397269641,-20910903734829421500369276098448255441162881390957064540032424295380457212464819622985072770],[0,0]],[[-6992937101754158106601702020662228438154409583420129647286220205206701708658971092715028188,0],[-1,0]],[[28977,0],[1,0]]]>*] [x,x^2-x-342676,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,39163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5*7*39163,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,39163],[8,8,8],1,[1.000000000,1.266935160,1.182063242],<"notfaithful",0>,[5,5]>,<4,5^3*7^3*39163^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]]],[5,7,39163],[8,9,8],1,[0,0,0],<"4.5e3_7e3_39163e3.10t12.1",1>,[5,5]>,<4,5*7*39163,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[5,7,39163],[8,9,8],1,[1.000000000,0.4073131486,0.6962749697],<"4.5_7_39163.5t5.1",1>,[5,5]>,<5,5^2*7^2*39163^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[5,7,39163],[8,9,8],1,[0,0,0],<"5.5e2_7e2_39163e2.10t13.1",1>,[5,5]>,<5,5^3*7^3*39163^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]]],[5,7,39163],[8,9,8],1,[0,0,0],<"5.5e3_7e3_39163e3.6t14.1",1>,[5,5]>,<6,5^3*7^3*39163^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]]],[5,7,39163],[8,9,8],1,[0,0,0],<"6.5e3_7e3_39163e3.20t35.1",1>,[5,5]>]
x^3-x^2-566*x+4216 1699^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 17 x-1 5 [[-142732],[-385365],[528098]] 1 [1,3,1,3,3,3,1,2,1,1,1,3,3,2,2,3,3,3,3,2,1,3,2,3,1,2,3,3,2,2,1,2,1,2,1,3,1,3,1,1,2,2,3,1,2,3,3,1,1,1,2,1,1,2,2,3,2,2,1,1,2,1,3,2,3,1,3,3,2,1,2,3,1,2,2,1,2,2,2,1,1,3,1,2,1,1,1,1,1,2,2,3,1,3,3,3,3,2,1,3,2,1,2,2,1,2,2,2,3,1,1,1,3,1,2,1,2,3,1,3,3,2,3,1,1,3,1,2,2,2,3,1,2,3,2,3,2,1,2,3,2,1,3,2,3,2,3,3,2,1,3,1,3,3,1,2,2,2,3,2,2,2,2,2,3,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-16990,2>,<x+16990,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[145643,201596,177050]>,<5,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[46170809827004,4176291768816,6873357388556]>,<1699,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[1452498886,3848235,3398,1]>,[[-8033366354828872716227898919455333428072789333336854208845943230,-2364145484057937821138286909786737324329837943889598060284458,-2364145484057937821138286909786737324329837943889598060284230],[8033366354828872716227898919455333428072789333336854208845942098,2364145484057937821138286909786737324329837943889598060284457,2364145484057937821138286909786737324329837943889598060284230],[1133,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,1699],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,1699,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,1699],[1,1,4],0,[-0.2919649571-0.9564290166*i,1.675442680-0.8731425355*i,1.284250882-0.1539163979*i],<"1.1699.3t1.1",1>,[3,1]>,<1,1699,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,1699],[1,1,4],0,[-0.2919649571+0.9564290166*i,1.675442680+0.8731425355*i,1.284250882+0.1539163979*i],<"1.1699.3t1.1",2>,[3,1]>]
x^4-x^3-7*x^2-13*x+64 2^3*7^2*113 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 5 [[21996432],[21844220],[-7395648],[32898954]] 3 [1,3,3,3,4,5,5,3,4,2,3,1,3,1,5,4,3,5,2,4,5,4,5,5,3,3,5,2,4,4,2,5,4,5,4,4,5,4,5,5,1,3,4,4,1,5,4,5,5,3,2,2,3,5,3,4,3,5,4,4,5,3,5,3,3,4,4,2,4,3,3,4,3,2,2,3,4,3,2,5,3,4,4,5,3,4,4,4,5,2,5,5,4,2,1,3,5,3,3,1,4,4,5,2,1,5,5,3,4,3,5,2,2,3,4,4,3,3,4,1,3,4,5,2,5,1,4,3,3,3,4,4,4,2,3,3,5,5,3,1,3,4,1,4,3,5,5,5,3,1,2,5,2,5,1,2,1,3,5,3,2,1,2,3,4,5,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+22,2>,<x^2+24*x-82,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[-98670,286812,1]>,[[328000,0],[-41189,0],[1,1],[-24667,-1]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-244100968,-1439121103],[-852643163,1439121103],[128214635,-32736942],[193688519,32736942]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-11431225576079351,-522125277975539],[-228622987817735,39819925486200097],[1,0]]>,[[[228622987817735,-39819925486200093],[-1,0]],[[0,4],[1,0]],[[17997290102951310,-38686370009838065],[-1123049508775723,-2950704659803060]],[[-18225913090769044,-1285970801573847],[1123049508775723,2950704659803060]]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-9431030695112887771148914128642314184469,0],[56696994035689067921527009114663681889886,0],[1,0]]>,[[[-24319890194831078633931448968153187470959,-39833530835953451285001962694390544328583],[0,0]],[[-34213993416713599167947669125491216532111,39833530835953451285001962694390544328583],[0,0]],[[-56696994035689067921527009114663681889808,0],[-1,0]],[[78,0],[1,0]]]>*] [x,x^2-x+2,x^2-226,x^2+1582,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,113],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,113],[1,3,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*113,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,113],[6,1,1,6],1,[1.000000000,1.810544572,1.179405423],<"notfaithful",0>,[4,3]>,<1,2^3*7*113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,113],[6,3,6,6],1,[1.000000000,0.6318829254,0.8633579375],<"notfaithful",0>,[4,3]>,<2,2^3*7*113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,7,113],[6,3,7,7],1,[1.000000000,1.956284987,1.324273062],<"2.2e3_7_113.4t3.1",1>,[4,3]>]
x^4-x^3-28*x^2+5*x+75 1699^2 4 0 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 23 x-1 5 [[2569679],[2945919],[-2598827],[-2916770]] 1 [2,3,2,3,3,3,2,4,1,2,2,3,3,4,4,3,3,3,3,4,1,3,4,3,2,4,3,3,4,4,2,4,1,4,2,3,2,3,2,2,4,4,3,2,4,3,3,2,2,2,4,2,2,4,4,3,4,4,2,1,4,2,3,4,3,2,3,3,4,2,4,3,2,4,4,2,4,4,4,2,2,3,1,4,2,2,2,2,2,4,4,3,2,3,3,3,3,4,2,3,4,2,4,4,2,4,4,4,3,2,2,2,3,1,4,2,4,3,2,3,3,4,3,2,1,3,1,4,4,4,3,2,4,3,4,3,4,2,4,3,4,1,3,4,3,4,3,3,4,2,3,2,3,3,2,4,4,4,3,4,4,4,4,4,3,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x-16990,4>,<x+16990,3>]*],[*[2,2],"CYC",0,2*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-521264,-433481],[-87783,433481],[101993,119226],[-17233,-119226]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-37129681862415,-3280974238749],[-24005784907419,3280974238749],[9174695169540,3608595638405],[-5259687384080,-3608595638405]]>,<1699,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[12040393780096780184717162622356722507772618270139660445622541572,2375307259006339390200298655504177844998740361838895692547436212,-17301505353046854996882345703244898081001463236243126080720424106,1]>,[[-17301505353046854996882345703244898081001463236243126080720424846,0,0],[-1029647456206879435562671557584423679090488040748547341403319423,3419302741127034175240090959185808231441289854324258662366567,919194803155193622995322094241577484802043670695476089551172],[18331152809253734432445017260829321760091951276991673422123744023,-3419302741127034175240090959185808231441289854324258662366568,-919194803155193622995322094241577484802043670695476089551172],[247,1,0]]>*] [x,x^3-x^2-566*x+4216,x^3-x^2-566*x+4216,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,1699],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,1699,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,1699],[1,1,5],0,[-0.2919649571+0.9564290166*i,1.675442680+0.8731425355*i,1.284250882+0.1539163979*i],<"notfaithful",0>,[4,4]>,<1,1699,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,1699],[1,1,5],0,[-0.2919649571-0.9564290166*i,1.675442680-0.8731425355*i,1.284250882-0.1539163979*i],<"notfaithful",0>,[4,4]>,<3,1699^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,5,1699],[2,2,5],1,[0,0,0],<"3.1699e2.4t4.1",1>,[4,4]>]
x^4-x^3+7*x^2+15*x+50 2^3*7^2*113 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-6111400],[9743293],[-5864709],[2232817]] 3 [1,3,3,2,4,5,5,3,4,1,3,2,3,2,5,4,3,5,1,4,5,4,5,5,3,3,5,1,4,4,2,5,4,5,4,4,5,4,5,5,2,3,4,4,2,5,4,5,5,3,2,2,3,5,3,4,3,5,4,4,5,3,5,3,3,4,4,2,4,3,3,4,3,1,1,3,4,3,2,5,3,4,4,5,3,4,4,4,5,2,5,5,4,1,2,3,5,3,3,2,4,4,5,2,2,5,5,3,4,3,5,1,2,3,4,4,3,3,4,2,3,4,5,1,5,2,4,3,3,3,4,4,4,1,3,3,5,5,3,1,3,4,1,4,3,5,5,5,3,1,1,5,1,5,2,2,1,3,5,3,1,1,2,3,4,5,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-20,2>,<x^2-32*x+30,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[-376286,-237476,1]>,[[-58,0],[-237419,0],[1,1],[-24667,-1]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[57711222,1091846456],[1360802711,-1091846456],[-535549283,173707683],[279296818,-173707683]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-9236466993025,39240719096451],[24535519902421,-39240719096451],[7030670632320,-6965016202585],[-3256237213590,6965016202585]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[11967634879747274,-26600073986139444],[-27420667814083943,30755910544111361],[1,0]]>,[[[27420667814083943,-30755910544111357],[-1,0]],[[0,4],[1,0]],[[-260374381129530,-34176002907690382],[-3748483676663972,-4389894129859147]],[[-27160293432954412,-14860352845810266],[3748483676663972,4389894129859147]]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[31473705605380206335374221876410979559010,0],[-56696994035689067921527009114663681889547,0],[1,0]]>,[[[-33977467902592327632112886673547088302284,5593034123432407339349820512961484502467],[0,0]],[[-22719526133096740289414122441116593587446,-5593034123432407339349820512961484502467],[0,0]],[[56696994035689067921527009114663681889639,0],[-1,0]],[[92,0],[1,0]]]>*] [x,x^2-x+2,x^2-226,x^2+1582,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,113],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,113],[1,3,3,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*113,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,113],[6,1,1,1,6],1,[1.000000000,1.810544572,1.179405423],<"notfaithful",0>,[4,3]>,<1,2^3*7*113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,113],[6,3,3,6,6],1,[1.000000000,0.6318829254,0.8633579375],<"notfaithful",0>,[4,3]>,<2,2^3*7*113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,7,113],[6,3,3,7,7],1,[1.000000000,1.966148616,1.325234165],<"2.2e3_7_113.4t3.6",1>,[4,3]>]
