x^6-9*x^4-5*x^3+18*x^2+15*x-1 3^8*17*37 6 0 24 "C2*A4" [[4,2,3,1,5,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,5,3,1,2,6]>,<3,4,[2,3,1,5,6,4]>,<3,4,[3,1,2,6,4,5]>,<6,4,[5,3,1,2,6,4]>,<6,4,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[2,2,2],[3,3],[6]] 53 x^2+49*x+2 7 [[-469317475269,-343222407670],[-575732533137,0],[-383938889197,100582541789],[-97375457157,343222407670],[-209419047404,0],[561072262327,-100582541789]] 1 [8,8,5,8,8,7,3,3,5,6,5,3,7,8,6,4,7,6,5,3,3,6,6,2,6,6,7,3,4,5,4,5,6,7,5,6,5,1,5,8,2,2,8,5,2,4,7,6,6,5,3,7,6,3,7,6,2,4,6,8,5,5,4,5,6,8,8,7,5,6,8,4,8,5,3,7,8,3,5,7,7,8,4,4,6,6,1,8,8,7,2,6,4,5,5,4,5,3,3,4,6,2,7,8,7,3,8,1,5,8,5,1,7,8,2,8,5,3,5,6,7,8,8,4,8,3,6,3,8,5,4,7,7,3,5,7,4,7,7,4,3,8,7,1,3,8,6,6,7,4,7,3,3,7,6,6,3,8,4,7,6,1,7,4,7,8,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x^4+18*x^3-33*x^2-397*x-525,5>,<x^4-303*x^2+629*x+780,6>]*],[*[6],"RES",<[1],x^2>,[<x^4+18*x^3-33*x^2-1655*x-6186,7>,<x^4-303*x^2-629*x+780,8>]*]] [*<3,6,3,[[4,5,6,3,1,2]],[[1,2,3,4,5,6],[6,4,5,2,3,1],[3,1,2,6,4,5],[2,3,1,5,6,4],[4,5,6,3,1,2],[5,6,4,1,2,3]],[4,5,6,3,1,2],[1,2,5,6,8,7],[2],[[[3,1,2,6,4,5]]],20,<<[],[2,2,1]>,[[1350535719,1165951302],[137470995,662350266],[-1304898165,-1304898159],[1,0]]>,[[[0,2],[1,0],[0,0]],[[-338889897,54244964],[-280012046,-108466380],[105222746,111912283]],[[481526595,88391732],[280012045,108466380],[282197743,275508206]],[[4713866,-241355270],[413089594,-300797693],[332292001,311643912]],[[-432193786,-142747739],[-360015407,-352841057],[262381105,256590766]],[[284843222,241466311],[-53074187,-508622717],[180167872,206606300]]]>,<17,4,2,[[1,2,3,4,6,5],[1,3,2,4,5,6]],[[1,2,3,4,5,6],[1,3,2,4,5,6],[1,2,3,4,6,5],[1,3,2,4,6,5]],[1,3,2,4,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,16,1]>,[[789440795722487369473095,0],[-564540155197896744256149,0],[1,0]]>,[[[654830345216820965532080,0],[0,0]],[[-1545220563416639141536156,1551087307319536367662568],[0,0]],[[-1977229040643785889727638,-1551087307319536367662568],[0,0]],[[-1761152303001865200926060,0],[0,0]],[[564540155197896744256161,0],[-1,0]],[[12,0],[1,0]]]>,<37,4,2,[[1,2,3,4,6,5],[4,2,3,1,5,6]],[[1,2,3,4,5,6],[4,2,3,1,5,6],[1,2,3,4,6,5],[4,2,3,1,6,5]],[4,2,3,1,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,33,1]>,[[6788761109736060621340147567638,0],[11407290842246885210375288850665,0],[1,0]]>,[[[6865185752533436730447449556309,-4479314204454324114986767826833],[0,0]],[[1103195342938138664234039600687,0],[0,0]],[[10613740913877288377486788359418,0],[0,0]],[[-7174831167101978561792988665809,4479314204454324114986767826833],[0,0]],[[-11407290842246885210375288850635,0],[-1,0]],[[30,0],[1,0]]]>*] [x,x^2-x-157,x^3-3*x-1,x^6-3*x^5-474*x^4+951*x^3+73479*x^2-74892*x-3722471,x^6-3*x^5-474*x^4+951*x^3+73479*x^2-74892*x-3722471,x^3-3*x-1,x^4-x^3-81*x^2-38*x+815,0] [1,2,3,4,6,2,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,37,97],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,6]>,<1,17*37,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,17,37,97],[2,2,1,9,9,1],1,[1.000000000,0.5136345107,0.7257411799],<"notfaithful",0>,[6,6]>,<1,3^2,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,17,37,97],[6,9,5,1,1,6],0,[0.7660444431+0.6427876097*i,0.5894898174+0.1730977885*i,0.8313555572+0.1465904153*i],<"notfaithful",0>,[6,6]>,<1,3^2*17*37,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,17,37,97],[8,9,5,9,9,6],0,[0.7660444431+0.6427876097*i,0.7011747484-0.7265344526*i,1.052110992-0.3217756244*i],<"notfaithful",0>,[6,6]>,<1,3^2*17*37,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,5,17,37,97],[8,9,5,9,9,6],0,[0.7660444431-0.6427876097*i,0.7011747484+0.7265344526*i,1.052110992+0.3217756244*i],<"notfaithful",0>,[6,6]>,<1,3^2,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,5,17,37,97],[6,9,5,1,1,6],0,[0.7660444431-0.6427876097*i,0.5894898174-0.1730977885*i,0.8313555572-0.1465904153*i],<"notfaithful",0>,[6,6]>,<3,3^4*17^2*37^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,3,5,17,37,97],[5,9,5,10,10,5],1,[0,0,0],<"notfaithful",0>,[6,6]>,<3,3^4*17*37,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,3,5,17,37,97],[7,9,5,10,10,5],1,[1.000000000,0.6655972029,0.8881448497],<"3.3e4_17_37.6t6.1",1>,[6,6]>]
x^5-30*x^3-20*x^2+160*x+128 2^4*5^6*23^2 5 0 10 "D10" [[4,5,3,1,2],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[2,3,5,1,4]>,<5,2,[3,5,4,2,1]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 9 [[-7438605,-6096817],[-18740787,-12243339],[-17328545,0],[-11211310,6096817],[14365640,12243339]] 1 [1,3,1,2,3,2,3,4,1,4,2,4,1,2,4,4,2,2,2,2,2,3,2,2,4,3,2,2,2,4,3,2,1,2,2,2,4,3,3,2,2,2,4,2,2,3,2,4,2,2,2,2,2,3,2,2,3,2,2,2,2,1,4,2,3,2,2,4,1,4,2,4,2,3,4,2,2,2,2,3,3,2,3,3,2,3,3,4,3,4,2,3,4,2,2,2,3,2,2,4,1,3,2,2,1,2,3,2,2,4,4,1,3,4,1,2,2,4,2,3,2,2,1,4,2,2,2,2,2,3,2,2,4,1,3,2,3,2,3,3,2,1,4,2,1,4,2,2,2,3,2,2,4,3,2,1,3,4,3,2,3,3,3,3,4,2,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-1472000,4>,<x+1472000,3>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[2],[[[1,3,2,5,4]]],20,<[],[32014,11778,1]>,[[-12394,0],[0,4],[-14344,-4],[26740,10043],[-32770,121029]]>,<5,10,10,[[3,4,5,1,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[3,4,5,1,2],[5,1,2,3,4]],[1,2,3,4,5],[1,2,4,3],[1,2],[[[3,4,5,1,2],[1,5,4,3,2]],[[3,4,5,1,2]]],20,<[],[-23841857910185,-23841857910300,-35762786865375,300,23841857910745,-47683715820200,-35762786865550,23841857909975,23841857910150,10,1]>,[[9282707003052,-7671250424685,74672508844,-3500640881695,-7651865597196,5169699506495,7201144132476,-5591080140939,1176745984213,1757616324489],[4732836265357,7440800752425,7931196962079,-9277850086546,-1941114534873,3821301590985,9056782336431,-6806729986743,846722384123,299519454265],[-961094170618,2777471166030,-2112723804871,4164942236658,-1594551620719,-3205522056513,-9411192079959,-5450877131187,-1226988064245,-1848952704262],[-819584257863,2924215906440,2951178335989,5518805425142,-8723295668304,-2740879684067,1109512901471,5766694902349,1631285608289,-397605911718],[6838621488197,-5471237400210,-8844324002041,3094743306441,837341092967,-3044599356900,-7956247290419,-6991493971605,1386931353245,189422837226]]>,<23,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[809746711743946118788792418,-682222690157378376230740818,1]>,[[-10766481087581859543810308,0],[682222690157378376230740840,-1],[22,1],[45083409156156312894339750,-4733978759046595828612601],[-716539618225952829581270304,4733978759046595828612601]]>*] [x,x^2-115,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*5*23,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,23],[5,5,5],1,[1.000000000,1.439707936,1.112417430],<"notfaithful",0>,[5,2]>,<2,2^2*5^3*23,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,5,23],[5,6,5],1,[1.000000000,1.107096743,1.104567411],<"2.2e2_5e3_23.5t2.1",1>,[5,2]>,<2,2^2*5^3*23,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,5,23],[5,6,5],1,[1.000000000,2.099766395,1.415417074],<"2.2e2_5e3_23.5t2.1",2>,[5,2]>]
x^6+5*x^4+x^2+4 -2^2*7^2*293^2 0 3 48 "C2*S4" [[1,5,3,4,2,6],[1,3,2,4,6,5],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[2,3,1,5,6,4]>,<4,6,[5,1,3,2,4,6]>,<4,6,[5,1,6,2,4,3]>,<6,8,[5,3,1,2,6,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 17 x^2+16*x+3 13 [[-1355043166547900,-2213893966673348],[4353526201507857,2213893966673348],[-1666411902340758,0],[1355043166547900,2213893966673348],[-4353526201507857,-2213893966673348],[1666411902340758,0]] 6 [8,10,7,6,8,7,5,3,8,5,8,4,7,10,3,7,6,9,10,3,5,6,8,4,5,4,10,10,7,9,8,10,4,10,7,8,7,6,6,7,8,7,10,7,7,8,3,10,10,5,7,10,7,10,9,6,9,6,7,9,8,5,8,10,4,7,10,5,2,5,9,6,10,9,8,6,7,9,5,7,8,9,6,9,10,10,7,9,7,10,3,8,6,10,2,8,5,5,10,5,10,9,10,4,2,9,6,4,6,5,8,9,7,8,8,7,8,8,4,2,4,7,5,10,10,4,7,6,8,4,10,8,8,5,4,7,7,10,9,5,8,7,10,6,7,8,5,9,10,3,9,7,3,3,8,6,10,7,9,7,10,5,10,10,5,8,8,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+30*x^2-756*x-29592,4>,<x^6-60*x^5+828*x^4-15984*x^3+1261008*x^2-35334144*x+319313664,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^6+60*x^5+828*x^4+15984*x^3+1261008*x^2+35334144*x+319313664,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,2,[[2,1,3,4,5,6],[1,2,5,6,4,3]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5],[1,2,5,6,4,3],[1,2,6,5,3,4],[2,1,5,6,4,3],[2,1,6,5,3,4]],[1,2,5,6,4,3],[1,3,4,2,8,8,9,9],[2],[[[2,1,3,4,5,6]]],20,<<[],[1,1,0,0,1]>,[[99622,0,0,0],[2,0,0,0],[1,0,0,0]]>,[[[-131070,0,0,0],[-131070,0,0,0]],[[131070,0,0,0],[131070,0,0,0]],[[71056,237141,-233007,-254784],[0,0,0,0]],[[-71056,-237141,233007,254784],[0,0,0,0]],[[-163895,-220211,-187821,-43764],[0,0,0,0]],[[163895,220211,187821,43764],[0,0,0,0]]]>,<7,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,6,5,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[4474123259422663,28490689018623125],[-35008085664441925,-38266783987351304],[1,0]]>,[[[37444203232510693,-14116021021700436],[0,0]],[[-37444203232510693,14116021021700436],[0,0]],[[35008085664441927,38266783987351307],[-1,0]],[[2,3],[1,0]],[[-2,-3],[-1,0]],[[-35008085664441927,-38266783987351307],[1,0]]]>,<293,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,292,1]>,[[-2927084308888885577695134178145655757535070296756,403381411327035361901637838746829932505071866567],[1329961998289568202539062317171599711254177409538,-4756841195855532117320957325072564351495689557804],[1,0]]>,[[[-2398837685455314318515474691641774767768634842893,0],[0,0]],[[2398837685455314318515474691641774767768634842893,0],[0,0]],[[-1329961998289568202539062317171599711254177409381,4756841195855532117320957325072564351495689558076],[-1,0]],[[157,272],[1,0]],[[-157,-272],[-1,0]],[[1329961998289568202539062317171599711254177409381,-4756841195855532117320957325072564351495689558076],[1,0]]]>*] [x,x^2-2051,x^2-x+513,x^2+1,x^6+44*x^4+484*x^2-2051,x^3-x^2-7*x+14,x^4-2*x^3+x^2-4*x-3,0,0,x^4-2*x^3+x^2-4*x-3] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,293],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*7*293,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,293],[11,11,11],1,[1.000000000,1.079222606,0.9472674238],<"notfaithful",0>,[6,11]>,<1,7*293,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,293],[5,11,11],1,[1.000000000,1.248646625,0.9332353716],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,293],[11,2,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<2,2^4*7*293,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,7,293],[11,12,13],1,[1.000000000,0.8054971541,1.032746133],<"notfaithful",0>,[6,11]>,<2,7*293,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,293],[5,11,11],1,[1.000000000,0.8998648315,0.9310899167],<"notfaithful",0>,[6,11]>,<3,2^4*7*293,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[2,7,293],[11,12,13],1,[1.000000000,0.7663789326,0.8258696810],<"notfaithful",0>,[6,11]>,<3,2^2*7*293,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[2],[1]],[[1],[0],[-1]]],[2,7,293],[11,12,13],1,[1.000000000,0.7725751408,0.9190383101],<"3.2e2_7_293.6t11.1",1>,[6,11]>,<3,2^2*7^2*293^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[1]]],[2,7,293],[11,12,12],1,[0,0,0],<"3.2e2_7e2_293e2.6t11.1",1>,[6,11]>,<3,2^4*7^2*293^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,7,293],[11,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
