x^2-x+5471 -79*277 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[-123953],[123954]] 2 [2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<79,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7031,79,1]>,[[-39,-1],[40,1]]>,<277,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[24653,277,1]>,[[-138,-1],[139,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[79,277],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,79*277,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[79,277],[3,3],1,[1.000000000,0.4247432034,0.6814496584],<"1.79_277.2t1.1",1>,[2,1]>]
x^6-2*x^5+7*x^4+23*x^3-20*x^2+87*x-176 3^3*5^3*103^3 2 2 12 "D12" [[1,2,5,6,3,4],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[5,4,1,6,3,2]>,<6,2,[4,5,2,3,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 8 [[1751593029,-432254476],[-2347174742,499856476],[1691907204,432254476],[-1259461781,0],[-3443500232,0],[-3369120917,-499856476]] 3 [3,6,3,4,3,4,3,5,3,6,4,1,6,5,6,6,6,5,5,3,5,5,3,3,4,3,1,3,4,6,1,2,3,5,2,4,5,4,3,6,6,4,3,5,6,4,4,4,6,5,2,2,4,3,6,2,6,4,5,3,1,2,1,2,4,3,4,4,3,4,6,6,4,4,4,2,3,5,2,5,6,5,6,5,4,2,3,1,6,5,3,3,5,6,4,3,2,3,4,5,4,6,6,3,5,1,3,2,3,4,4,4,6,5,5,6,4,3,6,2,4,4,3,2,4,6,5,3,5,5,5,6,5,4,3,4,3,4,3,3,4,6,1,6,4,2,4,3,4,6,5,3,4,3,4,3,4,6,1,2,2,3,5,3,3,3,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-32,2>,<x^3+10*x^2-1108*x+14008,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-494896,0],[-500834,-447989],[-52845,447989],[20485,0],[-46907,-73330],[26423,73330]]>,<3,6,2,[[5,6,1,2,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[5,6,1,2,4,3],[3,4,6,5,1,2]],[5,6,1,2,4,3],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[-107579085,-496235379,989749803],[-527459595,-1494693588,-1267290792],[1,0,0]]>,[[[527459595,1494693589,1267290794],[-1,0,0]],[[0,1,2],[1,0,0]],[[548440287,738503840,962739161],[-161621534,-310599266,125576906]],[[1018247577,1563533738,-1531115464],[161621534,310599266,-125576906]],[[-548440286,-738503841,-962739163],[161621533,310599266,-125576906]],[[-1545707171,428557074,263824670],[-161621533,-310599266,125576906]]]>,<5,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[10040375191545,0],[46566999197870,0],[1,0]]>,[[[27229026915827,-34069202362399],[-7256428456536,-8396585810299]],[[-27163005712103,-25223252655519],[7256428456536,8396585810299]],[[-46566999197869,0],[-1,0]],[[1,0],[1,0]],[[-27229026915827,34069202362399],[7256428456535,8396585810299]],[[-21637426730652,25223252655519],[-7256428456535,-8396585810299]]]>,<7,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,4],[1],[[]],20,<[],[3,6,1]>,[[10078842673603515,-29749839701273584],[28993348286021017,29749839701273584],[-2861636429440685,1731860492833021],[-3333921485834045,2714985362012824],[3173956712835297,-2714985362012824],[-1853904201065668,-1731860492833021]]>,<11,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,3],[1],[[]],20,<[],[2,7,1]>,[[-21993605364117088790,0],[184138311053618886347,0],[-265094796613631156501,-241650181719823349294],[80956485560012270155,241650181719823349294],[6257015261507727415,-1354224977300233423],[15736590102609361376,1354224977300233423]]>,<103,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[6779846403926095809117541835346325171203,4488801620015997824147327980055605450777,1]>,[[-4488801620015997824147327980055605450732,-1],[45,1],[-2213862736629445413683744979263967959761,-31404023751884127044954221858236415109],[-5792680713126792929857418717242826218896,31404023751884127044954221858236415109],[-7779630013551347363568386378518827148772,-31404023751884127044954221858236415108],[2213862736629445413683744979263967959717,31404023751884127044954221858236415108]]>*] [x,x^2-x+129,x^2-x+1,x^2-x-386,x^3-x^2-x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11,103],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*103,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11,103],[3,1,7,3,3,7],1,[1.000000000,0.8306106754,0.8703138695],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,103],[2,7,2,1,2,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*5*103,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,103],[1,7,7,2,1,7],1,[1.000000000,1.966571301,1.318362866],<"notfaithful",0>,[6,3]>,<2,5*103,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,7,11,103],[3,5,7,3,3,7],1,[1.000000000,1.009416880,0.9842519460],<"notfaithful",0>,[6,3]>,<2,3^2*5*103,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,7,11,103],[3,7,8,3,3,9],1,[1.000000000,1.157744345,1.026319730],<"2.3e2_5_103.6t3.4",1>,[6,3]>]
x^6-x^5+13*x^4+21*x^3+13*x^2-x+1 -11^2*43^2*47^3 0 3 12 "D12" [[2,1,3,4,6,5],[6,5,4,3,2,1],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[4,1,5,2,6,3]>,<6,2,[3,6,2,5,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 8 [[-2076457117,2682472118],[1149528041,0],[-2727407081,-850453360],[-3141466359,-2682472118],[2891713279,0],[-3071668203,850453360]] 4 [5,3,6,5,4,6,3,4,4,4,4,3,6,4,1,5,1,5,4,3,4,3,3,3,1,3,5,2,6,6,6,5,6,6,1,4,3,6,6,3,2,4,3,6,3,6,4,2,4,4,4,3,5,1,6,1,5,3,5,6,3,6,3,4,2,4,3,3,5,4,5,6,4,4,5,3,2,5,1,4,6,2,3,6,3,4,6,5,6,6,6,3,1,5,2,4,4,3,1,3,6,6,2,2,1,2,6,4,4,1,4,3,5,5,2,2,5,3,3,3,1,4,4,5,6,2,1,5,2,1,5,4,6,6,1,3,3,6,4,6,1,2,1,3,6,6,3,6,6,3,2,4,5,4,5,3,2,3,4,3,5,4,3,4,5,6,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-1,2>,<x^3-58*x^2+1224*x-16776,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,2,1,[[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6]],[2,1,4,3,5,6],[1,3],[1],[[]],20,<[],[2,2,1]>,[[999294768,87170804],[824953160,-87170804],[320027778,-455534699],[1231097176,455534699],[182586377,0],[-71174857,0]]>,<11,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,4,3,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[-163548480008938254384,-124722518725089889263],[20727817433120255799,182927720862351196710],[1,0]]>,[[[119395691983283115854,-269417168503716564132],[0,0]],[[-12934113288380962825,269417168503716564132],[0,0]],[[-20727817433120255795,-182927720862351196709],[-1,0]],[[4,1],[1,0]],[[-167912966033384926874,331363344729321842728],[12934113288380962825,-24780806710058378968]],[[82179204771603029637,-148435623866970646020],[-12934113288380962825,24780806710058378968]]]>,<43,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,4,3,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,42,1]>,[[72667272696819347953173583566373,-107908885541939873973661897482253],[-98818288453969605494569318039459,-152713559261139804273092819708678],[1,0]]>,[[[-81021237750095705737726109859026,-7301076344141692671963697190073],[0,0]],[[225623968703855386484749172124040,7301076344141692671963697190073],[0,0]],[[98818288453969605494569318039470,152713559261139804273092819708696],[-1,0]],[[11,18],[1,0]],[[4254286320502438917489732065013,-175811622877169463708793525819052],[2473229513013362428325016280007,3560694999518723942944597495834]],[[219380862049166189281974559124494,23098063616029659435700706110338],[-2473229513013362428325016280007,-3560694999518723942944597495834]]]>,<47,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[917748621626171668574197959768043,-992566770755496922267661585700807,1]>,[[992566770755496922267661585700849,-1],[42,1],[278698258653302410572173478224857,-8781427393556474471664678139918],[1021381249741825245130239412736160,8781427393556474471664678139918],[1204057319463065880994292341165801,-5043090029778978938232970758191],[-730034886651354649513618806485307,5043090029778978938232970758191]]>*] [x,x^2-x+5558,x^2-x-118,x^2-x+12,x^3-x^2+10*x+23,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,43,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11*43*47,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,11,43,47],[3,7,7,7],1,[1.000000000,2.022747190,1.270882732],<"notfaithful",0>,[6,3]>,<1,11*43,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,43,47],[2,7,7,1],1,[1.000000000,1.423272580,1.174328097],<"notfaithful",0>,[6,3]>,<1,47,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,43,47],[1,2,2,7],1,[1.000000000,2.291241928,1.447558489],<"notfaithful",0>,[6,3]>,<2,11*43*47,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,11,43,47],[3,7,7,7],1,[1.000000000,0.4730572152,0.7274977191],<"notfaithful",0>,[6,3]>,<2,11*43*47,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[3,11,43,47],[3,7,7,8],1,[1.000000000,0.6975650805,0.7846962184],<"2.11_43_47.6t3.3",1>,[6,3]>]
