x^4+15*x^2+45 2^4*3^2*5^3 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 11 x-1 6 [[-412971],[56919],[-56919],[412971]] 2 [4,4,1,4,1,4,4,1,4,1,2,3,2,3,3,3,2,1,4,1,4,1,4,1,3,2,3,3,2,3,4,1,4,1,1,2,3,3,3,3,2,1,1,4,4,1,2,3,3,2,3,2,1,1,4,4,1,2,3,2,3,3,4,1,4,4,2,3,3,2,3,2,4,4,1,4,1,3,2,2,2,1,1,4,1,4,1,3,2,3,3,2,4,1,1,4,1,2,3,1,4,4,4,1,2,3,3,3,2,1,4,4,4,1,2,2,3,3,3,2,1,4,4,4,2,2,2,2,4,4,1,4,2,3,2,2,3,4,4,1,2,2,3,3,2,2,4,4,1,4,3,2,3,3,4,1,1,1,3,2,3,3,4,1,4,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-90,3>,<x+90,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,4,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-467558,113446],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[136947,-193671],[193670,-136947]],[[-136947,193671],[-193670,136947]]]>,<3,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[-85769910,1657622283],[0,0],[1,0]]>,[[[0,0],[387420488,0]],[[0,0],[358830516,165120272]],[[0,0],[1,0]],[[0,0],[28589973,222300217]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[45,0,15,0,1]>,[[0,-1,0,0],[0,3,0,6357828776042],[0,-3,0,-6357828776042],[0,1,0,0]]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*3*5,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5],[5,5,5],0,[0.5257311121-0.8506508084*i,1.116460089-0.2635604751*i,1.010400193-0.03008787573*i],<"1.2e2_3_5.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5],[3,3,5],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,2^2*3*5,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5],[5,5,5],0,[0.5257311121+0.8506508084*i,1.116460089+0.2635604751*i,1.010400193+0.03008787573*i],<"1.2e2_3_5.4t1.1",2>,[4,1]>]
x^3-x^2-113*x-318 5^2*17^2*37 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 53 x-1 5 [[106569803],[-114711646],[8141844]] 1 [2,1,2,3,3,2,2,2,2,2,2,1,3,2,3,1,2,2,3,1,3,2,1,2,2,3,2,3,2,2,3,2,1,1,3,3,3,2,2,3,2,3,2,2,3,2,1,3,2,1,3,2,2,2,2,1,3,3,2,2,2,1,3,2,2,3,2,3,2,3,2,3,3,3,1,2,2,3,2,2,1,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,3,2,2,3,1,3,2,3,3,3,2,3,2,2,2,3,2,3,3,2,3,2,2,3,2,3,1,3,3,2,3,2,3,1,2,2,3,3,3,2,2,1,2,2,2,1,3,3,2,3,2,2,2,3,3,1,2,3,2,3,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[1712817867,551636858,60068210]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-540,0],[-105,0],[5,0],[1,0]]>,[[[-1102341492443,23290687163935],[3529755973578,-3003493595242],[900811351602,450405675801]],[[2,0],[1,0],[0,0]],[[1102341492442,-23290687163935],[-3529755973579,3003493595242],[-900811351602,-450405675801]]]>,<17,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[3,16,1]>,[[-816,0],[-17,0],[17,0],[1,0]]>,[[[-101328342521605539094865,-774709431561620540337158],[-26650186951145755864493,-107925463981146924103691],[-13044271075084315030382,-61398642805673370590586]],[[6,0],[1,0],[0,0]],[[101328342521605539094860,774709431561620540337158],[26650186951145755864492,107925463981146924103691],[13044271075084315030382,61398642805673370590586]]]>,<37,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[11283746053006607687141634948842,-10547667212634892664658054847106,1]>,[[-10547667212634892664658054847161,0],[10547667212634892664658054847134,-1],[28,1]]>*] [x,x^2-x-9,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,17,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,37,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,17,37],[1,2,2,4],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[3,2]>,<2,5^2*17^2*37,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,17,37],[1,4,4,5],1,[1.000000000,2.353936452,1.312135700],<"2.5e2_17e2_37.3t2.1",1>,[3,2]>]
x^6-x^5-17*x^4+11*x^3+57*x^2-25*x-13 7^4*17^3 6 0 6 "C6" [[4,5,6,1,2,3],[5,6,4,2,3,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<3,1,[3,1,2,6,4,5]>,<3,1,[2,3,1,5,6,4]>,<6,1,[5,6,4,2,3,1]>,<6,1,[6,4,5,3,1,2]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 5 [[-8460252,5160435],[-8779343,5160435],[8159340,5160435],[-9243798,-5160435],[-9562889,-5160435],[7375794,-5160435]] 1 [3,5,6,2,5,1,4,3,6,2,5,6,2,1,3,4,4,6,4,2,5,6,1,3,2,4,3,6,5,2,1,6,4,2,3,4,4,6,2,6,4,2,3,5,2,5,2,1,5,3,6,1,5,1,3,4,5,3,5,1,5,1,1,5,6,6,3,2,5,1,4,3,5,3,2,3,4,6,6,4,2,1,5,1,6,3,2,3,1,1,3,5,5,1,6,2,3,5,3,6,2,4,4,3,5,4,1,3,4,2,6,4,2,5,1,5,2,4,6,1,4,2,6,5,6,1,6,6,1,3,4,2,6,1,3,1,4,5,1,5,2,6,5,2,4,2,2,5,3,3,6,2,1,6,5,2,3,6,1,5,6,1,1,3,4,5,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x-19,3>,<x-5,4>]*],[*[6],"RES",<[1],x^2>,[<x+12,5>,<x-2,6>]*]] [*<7,6,3,[[2,3,1,5,6,4],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,5,6,4],[3,1,2,6,4,5],[5,6,4,2,3,1],[6,4,5,3,1,2]],[4,5,6,1,2,3],[1,2,4,3,5,6],[1],[[[2,3,1,5,6,4]]],20,<<[],[3,6,1]>,[[-15584029879754357,-21633150619642576],[-18432385792092797,-11928838216847356],[32307527445240089,24067886864682045],[1,0]]>,[[[-32958562322232313,-17347327663772471],[2540192987871487,4646362724414887],[1,0]],[[3,6],[1,0],[0,0]],[[651034876992230,-6720559200909562],[-2540192987871488,-4646362724414887],[-1,0]],[[15177211407131741,-1302069753984453],[2540192987871487,4646362724414887],[1,0]],[[-31656492568247944,16045257909788024],[1,0],[0,0]],[[-31005457691255717,9324698708878456],[-2540192987871488,-4646362724414887],[-1,0]]]>,<13,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-2051565300234684162890,-4241419941198826397526,1136527503257846261031,4698938839687245348456,-119911292814126268062,577430191302545218992]>,<17,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,4,3,5,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[14,1,0,1]>,[[656843305219974620948457,611866827316108272150711,-573882599342044702620643],[1582486992978583777723372,603883491043930970403565,341614786144089405384266],[1,0,0]]>,[[[-1582486992978583777723370,-603883491043930970403555,-341614786144089405384259],[-1,0,0]],[[2,10,7],[1,0,0]],[[-1171495071096326663595258,315422816426145994025142,274873096679296265807909],[-1,0,0]],[[410991921882257114128114,919306307470076964428707,616487882823385671192175],[1,0,0]],[[-1651864128716751486467230,1414751141375674781973866,-445680489751340968500049],[-1,0,0]],[[-69377135738167708743858,2018634632419605752377431,-104065703607251563115783],[1,0,0]]]>,<127,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[223314252223025989631001517792377057114798,-419884931119227941001353873634252124272253,490654818505385608689661652160022852731058,-364854026995341325007617074843918514032407,-583035706328940063498539882007181186982,-3698803043277087226310685540689036159517]>*] [x,x^2-x-4,x^3-x^2-2*x+1,0,x^3-x^2-2*x+1,0] [1,2,3,4,2,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,17,127],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,17,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,17,127],[1,2,1,7,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[6,1]>,<1,7,3,[[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,13,17,127],[3,7,1,4,1],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[6,1]>,<1,7*17,3,[[1,0],[-1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,13,17,127],[3,7,1,7,1],0,[0.06333278611+0.9979924640*i,0.8602188262+0.5207597102*i,0.9129283048+0.2467931706*i],<"1.7_17.6t1.1",1>,[6,1]>,<1,7,3,[[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,13,17,127],[3,7,1,4,1],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[6,1]>,<1,7*17,3,[[1,0],[-1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,7,13,17,127],[3,7,1,7,1],0,[0.06333278611-0.9979924640*i,0.8602188262-0.5207597102*i,0.9129283048-0.2467931706*i],<"1.7_17.6t1.1",2>,[6,1]>]
x^8-7*x^4+28 2^14*7^7 0 4 16 "D16" [[8,7,6,5,4,3,2,1],[7,1,5,3,6,4,8,2],[5,3,1,2,7,8,6,4],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,4,[1,7,5,6,3,4,2,8]>,<2,4,[5,6,7,8,1,2,3,4]>,<4,2,[7,1,5,3,6,4,8,2]>,<8,2,[5,3,1,2,7,8,6,4]>,<8,2,[6,5,7,1,8,2,4,3]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[2,2,2,2],[4,4],[8]] 53 x-1 6 [[10958150850],[9218171345],[-2826035830],[272022466],[-272022466],[2826035830],[-9218171345],[-10958150850]] 4 [3,4,7,3,3,6,7,4,3,5,4,5,6,3,4,1,4,6,3,3,6,3,4,7,6,6,4,3,5,2,3,4,5,4,1,3,7,3,4,7,3,7,3,2,2,4,3,4,4,7,5,3,7,4,6,3,6,4,2,5,4,6,4,4,6,2,3,5,3,7,6,3,4,1,3,4,5,6,5,6,4,2,3,7,4,3,2,2,7,3,4,4,3,3,3,4,6,6,4,1,3,2,4,5,3,7,4,7,3,6,4,5,5,4,3,5,4,4,5,3,7,5,7,3,4,5,5,4,4,7,3,3,3,5,7,7,7,4,6,1,4,2,3,3,6,4,7,7,4,3,5,7,3,4,3,3,3,7,6,6,3,1,3,4,5,4,3,7] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^4-9289728,4>]*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,7],x^3-7*x^2+11*x-5>,[<x+56,6>,<x-56,7>]*]] [*<2,8,4,[[2,1,3,4,7,8,5,6],[4,3,2,1,6,5,7,8]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[4,3,2,1,6,5,7,8],[1,2,4,3,8,7,6,5],[4,3,1,2,8,7,5,6]],[4,3,2,1,6,5,7,8],[1,2,3,3,5],[2,4],[[[2,1,4,3,6,5,8,7],[2,1,3,4,7,8,5,6]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[506774,-458752],[245764,409600],[475142,-155648],[311300,0],[1,0]]>,[[[63396,20162],[-30678,-12606],[2249,28672],[26691,53248]],[[-63396,-20162],[30678,12606],[63287,36864],[38845,12288]],[[-55522,28354],[-18792,-45374],[5943,16384],[14269,49152]],[[55522,-28354],[18792,45374],[59593,49152],[51267,16384]],[[10373,102666],[-1915,-32502],[86016,14336],[-28672,-104448]],[[-10373,-102666],[1915,32502],[-86016,-14336],[28672,104448]],[[110545,-110592],[73587,-81920],[118643,-63488],[114641,-108544]],[[-110545,110592],[-73587,81920],[-118643,63488],[-114641,108544]]]>,<3,2,1,[[4,3,2,1,8,7,6,5]],[[1,2,3,4,5,6,7,8],[4,3,2,1,8,7,6,5]],[4,3,2,1,8,7,6,5],[1,4],[1],[[]],20,<[],[2,2,1]>,[[166533630,312242855],[-166533630,145709225],[-457952080,-145709225],[-457952080,-312242855],[166533630,-145709225],[-166533630,-312242855],[457952080,312242855],[457952080,145709225]]>,<7,16,8,[[2,3,4,5,6,7,8,1],[1,8,7,6,5,4,3,2]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[1,8,7,6,5,4,3,2],[2,1,8,7,6,5,4,3],[3,4,5,6,7,8,1,2],[2,3,4,5,6,7,8,1],[4,5,6,7,8,1,2,3]],[1,8,7,6,5,4,3,2],[1,2,3,4,5,6,7],[1],[[[2,3,4,5,6,7,8,1]]],20,<<[],[3,6,1]>,[[28,0],[0,0],[0,0],[0,0],[-7,0],[0,0],[0,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[4313573825108740,4604217715417675],[0,0],[0,0],[0,0],[-862714765021748,-920843543083535],[0,0],[0,0]],[[0,0],[-5176288590130487,-5525061258501210],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[513942096651024,4604217715417675],[0,0],[0,0],[0,0],[-4662346493479462,-920843543083535],[0,0],[0,0]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-4313573825108740,-4604217715417675],[0,0],[0,0],[0,0],[862714765021748,920843543083535],[0,0],[0,0]],[[0,0],[5176288590130487,5525061258501210],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-513942096651024,-4604217715417675],[0,0],[0,0],[0,0],[4662346493479462,920843543083535],[0,0],[0,0]]]>*] [x,x^2-7,x^2-x+2,x^2+1,x^4-x^3+3*x^2-4*x+2,0,0] [1,2,2,2,5,6,7] <[1],[2],[3],[4],[5],[6,7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,6]>,<1,2^2*7,1,[[1],[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7],[8,1,8],1,[1.000000000,1.046454885,1.065817093],<"notfaithful",0>,[8,6]>,<1,7,1,[[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7],[1,4,8],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[8,6]>,<1,2^2,1,[[1],[1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7],[8,3,3],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[8,6]>,<2,2^2*7^2,1,[[2],[2],[0],[0],[-2],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,7],[8,3,9],1,[1.000000000,0.6669251701,0.8062375083],<"notfaithful",0>,[8,6]>,<2,2^6*7^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,1,0,-1],[0,-1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0]]],[2,3,7],[8,3,8],1,[1.000000000,0.9377788852,0.9621181929],<"2.2e6_7e2.8t6.1",1>,[8,6]>,<2,2^6*7^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,-1,0,1],[0,1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0]]],[2,3,7],[8,3,8],1,[1.000000000,1.374065294,1.066719941],<"2.2e6_7e2.8t6.1",2>,[8,6]>]
x^2-x+2980 -3*29*137 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1370],[1371]] 2 [1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2982,3,1]>,[[-1,-1],[2,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3190,29,1]>,[[-14,-1],[15,1]]>,<137,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7672,137,1]>,[[-68,-1],[69,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,29,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*29*137,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,29,137],[3,3,3],1,[1.000000000,3.107804694,1.424771008],<"1.3_29_137.2t1.1",1>,[2,1]>]
x^3+3*x-63 -3*29*137 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-3066],[-5437],[-8304]] 2 [3,1,3,1,1,2,3,2,3,1,3,2,2,1,2,1,2,2,2,3,2,3,3,2,3,3,3,2,3,2,3,2,1,1,1,3,3,3,2,2,3,3,2,2,2,2,2,2,1,3,3,1,2,2,2,3,2,3,2,2,3,3,3,3,3,2,3,2,2,2,3,2,2,1,2,2,1,1,3,2,2,3,1,2,3,3,3,2,3,2,1,1,3,2,3,2,2,3,3,2,1,2,3,2,2,1,2,3,2,1,2,3,3,3,2,1,2,2,3,2,2,2,3,2,2,2,2,2,1,1,1,2,3,2,2,1,3,2,3,2,3,2,2,2,2,3,1,3,2,1,2,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1554185328,1440141861,1]>,[[-496960584,387420489],[-277880394,-1],[0,1]]>,<29,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-58182698474394015626481920871,42627997768804131970836777085,1]>,[[42627997768804131970836777051,0],[-42627997768804131970836777068,-1],[17,1]]>,<137,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-2315538853180733625417883176533878152217730,1955541438120974010092131958211784568441385,1]>,[[1955541438120974010092131958211784568441185,0],[-1955541438120974010092131958211784568441285,-1],[100,1]]>*] [x,x^2-x+2980,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,29,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*29*137,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,29,137],[4,4,4],1,[1.000000000,3.107804694,1.424771008],<"notfaithful",0>,[3,2]>,<2,3*29*137,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,29,137],[4,4,4],1,[1.000000000,1.025146537,0.8681686147],<"2.3_29_137.3t2.1",1>,[3,2]>]
x^2-x+12953 -197*263 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-933],[934]] 2 [2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<197,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[22655,197,1]>,[[-98,-1],[99,1]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[30245,263,1]>,[[-131,-1],[132,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[197,263],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,197*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[197,263],[3,3],1,[1.000000000,0.4140570085,0.7202909194],<"1.197_263.2t1.1",1>,[2,1]>]
