x^2-x+492 -7*281 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-93],[94]] 2 [1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[504,7,1]>,[[-3,-1],[4,1]]>,<281,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[20232,281,1]>,[[-140,-1],[141,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,281],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*281,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,281],[3,3],1,[1.000000000,2.550058793,1.437621578],<"1.7_281.2t1.1",1>,[2,1]>]
x^3-x^2+2*x+25 -7*281 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 73 x-1 5 [[-401749348],[-443513992],[845263341]] 2 [3,1,2,1,2,3,2,3,2,3,2,2,3,3,3,3,2,3,2,2,1,3,3,3,3,2,1,2,1,2,2,1,3,3,3,2,2,1,2,1,2,2,3,2,2,3,3,2,3,3,2,2,2,3,3,1,3,2,3,1,2,3,3,1,2,3,3,3,1,2,2,3,2,2,1,3,2,2,2,2,2,3,2,1,2,3,2,2,2,2,3,3,2,2,3,2,2,1,2,2,2,1,2,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,1,3,1,2,2,2,2,3,2,3,2,3,3,1,2,2,3,3,2,2,3,1,2,2,2,2,2,3,1,1,3,3,3,1,2,2,3,2,2,2,3,2,2,2,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[824728910,427073005,-89540447]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[38555461575543430,32175734836148057,1]>,[[32175734836148046,0],[-32175734836148051,-1],[6,1]]>,<281,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1338797779668028917640596974987309184112591720871,-2003262321717050773094652284477479285233707216818,1]>,[[-2003262321717050773094652284477479285233707217165,0],[2003262321717050773094652284477479285233707216992,-1],[174,1]]>*] [x,x^2-x+492,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,281],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,7*281,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,281],[1,4,4],1,[1.000000000,2.550058793,1.437621578],<"notfaithful",0>,[3,2]>,<2,7*281,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,7,281],[1,4,4],1,[1.000000000,1.217900192,0.9743294947],<"2.7_281.3t2.1",1>,[3,2]>]
