x^2-902 2^3*11*41 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 17 x-1 5 [[-672774],[672774]] 1 [1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-902,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-902,0,1]>,[[0,-1],[0,1]]>,<41,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-902,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,41],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*41,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,41],[3,3,3],1,[1.000000000,0.4992224249,0.8441429017],<"1.2e3_11_41.2t1.1",1>,[2,1]>]
x^3-x^2-1442*x+9295 4327^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[-580915],[958187],[-377271]] 1 [2,2,1,3,1,1,2,1,1,2,3,3,2,2,3,2,2,2,2,2,2,1,2,2,3,1,3,3,2,1,1,2,3,2,2,2,1,1,1,2,2,1,3,1,2,2,1,1,1,2,3,1,1,3,1,3,3,2,3,3,2,3,2,1,1,1,2,2,1,2,3,1,3,2,2,3,3,1,3,1,2,2,1,1,1,2,3,2,1,1,3,3,1,1,2,2,3,3,1,1,2,3,3,3,1,3,1,3,1,3,1,3,2,1,2,1,2,3,2,3,2,1,3,3,2,2,3,2,1,3,1,3,3,3,2,2,2,2,1,2,3,2,1,2,1,1,1,2,3,1,3,3,1,3,2,1,1,1,3,1,3,1,3,3,3,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-99521,2>,<x+99521,3>]*]] [*<23,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-800860564895914433977225412,18140282108113738742897599,36565573511893589615242944]>,<4327,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[24000030025,24962463,8654,1]>,[[2531644687885247698200161353765556818927757550270297006786100566258255794,-53189165028998628026979880113569275772165421145666680815725792933811,212756660115994512107919520454277103088661684582666723262903171734237],[-2531644687885247698200161353765556818927757550270297006786100566258258678,53189165028998628026979880113569275772165421145666680815725792933810,-212756660115994512107919520454277103088661684582666723262903171734237],[2885,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,4327],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,4327,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,23,4327],[2,1,4],0,[-0.7854530365+0.6189212610*i,0.6870802426+0.4801845915*i,0.8304394815+0.2281834867*i],<"1.4327.3t1.1",1>,[3,1]>,<1,4327,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,23,4327],[2,1,4],0,[-0.7854530365-0.6189212610*i,0.6870802426-0.4801845915*i,0.8304394815-0.2281834867*i],<"1.4327.3t1.1",2>,[3,1]>]
x^5-2*x^4+12*x^3-39*x^2+62*x-28 15619^2 1 2 10 "D10" [[3,5,1,4,2],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[3,4,2,5,1]>,<5,2,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 8 [[-1930187,0],[1261403,221154],[-1509958,-1586504],[-65521,-221154],[2244265,1586504]] 2 [2,2,4,2,4,2,4,2,2,2,3,2,3,2,3,1,4,4,4,3,1,4,4,1,3,4,2,1,2,3,3,3,3,2,1,3,3,2,2,3,2,2,3,4,2,1,2,2,3,2,4,3,2,1,4,2,2,4,2,2,2,3,2,3,2,2,4,3,2,3,2,2,4,2,2,4,1,4,4,3,2,2,4,2,2,2,2,4,2,3,2,2,2,1,2,2,2,3,1,2,2,2,3,3,2,2,2,3,2,2,2,2,4,2,1,2,2,2,3,2,1,2,2,1,3,2,1,2,3,4,2,2,1,4,3,2,3,4,2,2,2,3,4,3,4,3,3,4,3,3,3,2,2,4,3,4,4,2,2,2,3,3,4,2,2,2,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+93714,4>,<x-93714,3>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-110385,0],[-194920,-170737],[-24183,170737],[230016,130542],[99474,-130542]]>,<3,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[1121029007,-1042746559],[-517152449,0],[-280262276,1042746559],[-456878743,-295071603],[133264463,295071603]]>,<15619,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-32006302640079661081491194877566892197574352526146537525320295350819111255121214856,-9907329036618857241078846474416003549830394178473297425906899508331977258696566161,1]>,[[-276154687508567814908237740269238453010120292690859548846622541847408790719309097132,0],[9907329036618857241078846474416003549830394178473297425906899508331977258696580209,-1],[14048,1],[202287987937373413601103601729551070234044215418564617651071314545274523102778329918,3998930727830272967174898005210286126527355280832387922245270681647434161041159],[63959370534575544066055292065271379226245683093821633769644327793802290357834172959,-3998930727830272967174898005210286126527355280832387922245270681647434161041159]]>*] [x,x^2-x+3905,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,15619],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,15619,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,15619],[2,2,5],1,[1.000000000,0.6284392026,0.7372941595],<"notfaithful",0>,[5,2]>,<2,15619,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,15619],[2,2,5],1,[1.000000000,1.687081300,1.111647045],<"2.15619.5t2.1",1>,[5,2]>,<2,15619,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,15619],[2,2,5],1,[1.000000000,0.9586884551,0.9956658925],<"2.15619.5t2.1",2>,[5,2]>]
x^6-34*x^4+289*x^2+16 -2^6*5021^2 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 10 [[-567858938,0],[568623810296,827111180139],[569191669234,827111180139],[567858938,0],[-568623810296,-827111180139],[-569191669234,-827111180139]] 3 [4,6,5,3,3,5,4,3,2,5,6,1,4,6,6,4,6,5,6,2,5,3,3,4,4,4,2,3,5,1,3,3,4,6,1,3,1,3,3,1,3,4,6,5,5,3,2,3,3,1,1,3,1,3,4,3,4,6,4,4,2,5,3,3,1,5,3,4,6,1,4,6,6,4,3,3,5,5,4,4,6,5,6,4,2,3,5,5,4,2,3,3,6,3,3,6,4,1,2,4,6,4,3,5,3,4,2,5,6,4,3,4,5,2,3,4,6,3,4,2,4,5,4,6,3,1,4,6,6,4,6,3,6,1,1,1,5,2,5,1,6,5,3,6,4,3,4,5,3,3,5,4,2,2,3,6,6,5,4,5,6,1,6,6,5,3,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-204,2>,<x^3-31212*x+2215728,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[37826,0],[2,0],[1,0]]>,[[[-4,0],[-4,0]],[[4,0],[4,0]],[[-20819,23902],[-2,0]],[[-20815,23902],[2,0]],[[20815,-23902],[-2,0]],[[20819,-23902],[2,0]]]>,<5021,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-27985441840609642626995411006990015925308818474755808127732458333133226727,36079561893488416328399493285864904977136085924729004773010072239991955398,1]>,[[-36079561893488416328399493285864904977136085924729004773010072239991946166,0],[36079561893488416328399493285864904977136085924729004773010072239991946166,0],[-36079561893488416328399493285864904977136085924729004773010072239991950782,-1],[4616,1],[-4616,-1],[36079561893488416328399493285864904977136085924729004773010072239991950782,1]]>*] [x,x^2+5021,x^2+1,x^2-x-1255,x^3+17*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5021],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*5021,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5021],[7,7],1,[1.000000000,1.729097047,1.144926280],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5021],[7,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,5021,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5021],[2,7],1,[1.000000000,0.8111068126,0.7739601794],<"notfaithful",0>,[6,3]>,<2,2^2*5021,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5021],[7,7],1,[1.000000000,1.135244320,1.135460742],<"notfaithful",0>,[6,3]>,<2,2^2*5021,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,5021],[7,8],1,[1.000000000,0.6820633977,0.8462480149],<"2.2e2_5021.6t3.1",1>,[6,3]>]
