x^2-x-13387 53549 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-128],[129]] 1 [2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<53549,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[716860463,53549,1]>,[[-26774,-1],[26775,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[53549],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,53549,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[53549],[3],1,[1.000000000,0.6156915189,0.7394706266],<"1.53549.2t1.1",1>,[2,1]>]
x^6-x^5+12*x^3-11*x^2+30*x-4 11^4*13^4 2 2 24 "S4" [[4,3,6,5,1,2],[5,3,2,4,1,6],[2,1,5,4,3,6],[4,1,6,2,3,5]] [<1,1,[1,2,3,4,5,6]>,<2,3,[3,2,1,6,5,4]>,<2,6,[5,3,2,4,1,6]>,<3,8,[4,3,6,5,1,2]>,<4,6,[4,5,6,3,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,4],[3,3]] 7 x^2+6*x+3 16 [[11251356638148,9192999124234],[1754291357576,0],[14929924526160,5938588603625],[12531323474011,-5938588603625],[3439742111362,0],[-10673707537655,-9192999124234]] 2 [5,4,3,3,3,1,4,5,4,4,3,5,3,4,5,4,3,4,3,5,5,4,5,3,3,4,4,4,3,2,4,4,5,4,5,3,4,5,3,4,4,4,2,5,3,4,2,5,3,5,1,5,3,4,2,4,2,3,2,3,2,5,5,4,4,5,3,2,2,3,5,5,2,2,5,5,4,3,5,3,1,3,5,4,4,4,5,3,3,3,4,3,5,4,3,4,5,4,4,3,4,3,4,2,4,5,5,3,2,4,4,5,5,5,3,4,3,4,4,4,5,2,1,5,3,2,3,4,2,5,5,3,2,4,3,5,3,3,2,4,5,3,4,5,4,3,3,4,4,5,3,2,2,2,4,4,4,3,4,5,3,4,3,4,5,3,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+x^2-238*x+196,2>,<x^6+51*x^5+396*x^4-5073*x^3-76648*x^2+395535*x+3701363,3>]*],[*[2,4],"CYC",0,5*],[*[3,3],"CYC",0,4*]] [*<2,4,1,[[4,1,2,3,6,5]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,6,5],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[-220529,75193,71894,511575],[-175492,375627,116065,222099],[-89377,130780,475613,336919],[165709,466976,385004,-22017],[-70556,62366,-209646,42324],[-134042,-62366,209646,-42324]]>,<3,3,1,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[3,1,2,6,4,5],[1,4,4],[1],[[]],20,<[],[1,2,0,1]>,[[749700636,1380025282,1384179113],[1241784753,-1134117430,-861846100],[1694468869,-245907852,-522333013],[-71866049,125504118,-100962195],[122814403,139780311,45048144],[137302279,122136060,55914051]]>,<11,6,3,[[2,3,1,5,6,4],[3,2,1,6,5,4]],[[1,2,3,4,5,6],[3,2,1,6,5,4],[2,3,1,5,6,4]],[3,2,1,6,5,4],[1,3,4],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,7,1]>,[[-301272288665504607264,0],[236489461576157274562,0],[-237684636204660029550,0],[1,0]]>,[[[-124120471339567814772,26689202292680621441],[-10974385285429387280,-3135538652979824937],[-5411518090804480544,-27757186789550371423]],[[10,0],[1,0],[0,0]],[[-310944887388332164859,-26689202292680621441],[10974385285429387279,3135538652979824937],[5411518090804480544,27757186789550371423]],[[112977569611650466475,-43385198061315537647],[-15405632696834634985,6314504255441865298],[14460066304972664506,-25671593208177713249]],[[-94586166924609716857,0],[13853704733347780765,0],[-25144013721945682882,0]],[[-256076038891700779197,43385198061315537647],[1551927963486854220,-6314504255441865298],[10683947416973018376,25671593208177713249]]]>,<13,4,4,[[2,1,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[2,1,4,6,3,5],[2,1,5,3,6,4]],[1,2,3,4,5,6],[1,2,5,5],[1],[[[2,1,4,6,3,5]]],20,<[],[-1271931910225712804549,-4176250401287388916024,-5525945836705050080415,-1734249863158102457882,1]>,[[-6894897080017078408071,-8649773657957266500276,-272082945033519266038,265212985048124293993],[5160647216858975950170,8649773657957266500276,272082945033519266038,-265212985048124293993],[-3061499636627990506086,-470351205309119917043,578083287719367485962,487306763458482036892],[2469796294491213036848,617607078112411449304,-675660985507831713643,-707885663638942345870],[2325953205294879927135,-147255872803291532262,97577697788464227681,220578900180460308978],[5,1,0,0]]>*] [x,x^2-x-3,x^3-x^2-7*x+2,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,13],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,7]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,13],[3,1,3,3,6],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,7]>,<2,11^2*13,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5,11,13],[3,4,3,6,7],1,[1.000000000,0.8517110177,0.9493142195],<"notfaithful",0>,[6,7]>,<3,11^2*13^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5,11,13],[5,4,2,6,7],1,[1.000000000,1.273689225,1.186094146],<"3.11e2_13e2.6t8.3",1>,[6,7]>,<3,11^2*13^3,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,13],[5,4,3,6,7],1,[1.000000000,0.8824405281,0.8082411558],<"3.11e2_13e3.4t5.3",1>,[6,7]>]
x^5-x^4-14*x^3+59*x^2+349*x-214 3^2*6481^2 1 2 10 "D10" [[2,1,4,3,5],[5,4,3,2,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<5,2,[4,5,2,3,1]>,<5,2,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 11 [[-522622902,0],[-242123975,741796574],[-738249933,-741796574],[-750000774,488163645],[275670842,-488163645]] 2 [2,1,2,2,4,2,2,2,2,3,4,2,1,3,2,2,3,4,3,2,3,2,2,2,4,2,2,2,2,3,3,2,1,2,4,3,4,2,4,3,3,2,1,4,4,2,4,4,3,2,1,3,2,4,3,2,2,4,2,2,2,2,2,4,2,2,2,3,2,2,2,3,3,2,2,2,3,3,4,2,2,4,2,2,2,4,2,2,4,2,2,1,2,4,2,2,3,4,2,2,4,2,4,2,2,2,1,2,4,3,2,2,4,3,2,2,3,4,2,4,3,4,2,4,3,2,3,2,4,2,4,3,2,3,2,2,3,2,4,2,2,3,2,2,3,2,2,2,3,2,4,4,2,1,4,2,2,2,4,3,2,2,2,2,2,4,3,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+37913850,4>,<x-37913850,3>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-403054,0],[515936,378113],[137823,-378113],[220961,168338],[52623,-168338]]>,<3,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[-402176454,-756654726,1]>,[[756654728,-1],[2,1],[-285072737,0],[-327498182,-281188657],[-144083810,281188657]]>,<5,2,1,[[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2]],[1,5,4,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-27023392601579,0],[4422253003672,7535800814231],[7242571156642,-8459236884469],[2932546038268,8459236884469],[-6647463925127,-7535800814231]]>,<13,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[2,12,1]>,[[2687461072287714640048,-6717013537174452856666],[-7964666237440309903725,0],[7271768418857951164836,6717013537174452856666],[674645134617176670685,-695959066671988303574],[254632192428359649511,695959066671988303574]]>,<6481,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-3387702091071788651797727681829148261483759705479774245922565531927888319006,-3990903090306372555353097813184024088968824711481391622121433275488074202233,1]>,[[7867216831781389047303854736929438755387751462600982385397472787606229146940,0],[3990903090306372555353097813184024088968824711481391622121433275488074207399,-1],[5166,1],[826615464753584774953868116185390443159317239324505192965326010202268699178,705222787976401957061131415848404551516285364355744511914004882604345595],[4409135883123678831068311673752835330236851963482697896807174951191631526919,-705222787976401957061131415848404551516285364355744511914004882604345595]]>*] [x,x^2-x+4861,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,6481],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*6481,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,13,6481],[2,5,2,2,5],1,[1.000000000,0.4506073074,0.7511753676],<"notfaithful",0>,[5,2]>,<2,3*6481,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,13,6481],[2,5,2,2,5],1,[1.000000000,2.024884649,1.206116475],<"2.3_6481.5t2.1",1>,[5,2]>,<2,3*6481,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,13,6481],[2,5,2,2,5],1,[1.000000000,1.829403973,1.186936938],<"2.3_6481.5t2.1",2>,[5,2]>]
x^5-x^4-68*x^3+225*x^2-13*x-108 7^2*17^2*331^2 5 0 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 19 x^2+18*x+2 8 [[1505525537,6258914473],[-3394672306,-1869464799],[7730006310,-6258914473],[-3711432006,1869464799],[-2129427534,0]] 1 [2,2,4,1,3,4,1,2,3,4,3,4,2,3,4,1,3,2,3,2,2,2,2,2,2,3,2,4,2,2,4,1,2,1,3,2,2,2,3,4,4,2,4,2,2,2,3,2,2,3,2,4,4,4,3,2,3,2,3,4,4,2,4,2,1,3,1,2,2,3,2,2,3,2,4,3,3,2,2,4,3,2,2,2,2,2,2,4,2,3,3,2,2,2,1,3,3,2,3,1,2,2,2,4,4,3,2,4,4,3,4,2,1,2,2,4,2,2,3,1,1,1,2,2,2,4,3,2,1,2,4,2,2,4,4,3,2,3,4,4,3,3,2,2,2,4,3,3,2,2,2,3,2,3,2,3,2,2,4,4,4,3,2,3,2,4,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+28123746,3>,<x-28123746,4>]*]] [*<2,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-393804,0],[-471508,-290717],[-180791,290717],[110137,222746],[-112609,-222746]]>,<3,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[1495349802,0],[169121880,587553107],[-1005984334,-587553107],[-352940789,557433618],[-305546558,-557433618]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-17620763958556255,21703035327842260,1]>,[[-870342745223120,0],[-3355482066367852,441812195453878],[3131069768686943,-441812195453878],[-21703035327842258,-1],[2,1]]>,<17,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1228999393343182789381,106399361821709851346943,1]>,[[-684346577698911639261862,0],[103790334512143125879445,-17],[252,17],[-91526587545074260614183,-37960531696747665803306],[-1479569090434519149628028,37960531696747665803306]]>,<331,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[87610276934144526406456845214795180702646395583507,96957973679585894479906052915266601564661649815329,1]>,[[-8291751263503950792224006204706173905079575174915,0],[-96957973679585894479906052915266601564661649815125,-1],[204,1],[-51686393835650187452309299117567541569048520610193,-263986632659228922897952890440788406930810797019],[-92270673736741813578784276843997974492668262927571,263986632659228922897952890440788406930810797019]]>*] [x,x^2-x-9847,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,17,331],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,7*17*331,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,17,331],[2,2,5,5,5],1,[1.000000000,0.8060469990,0.7624392032],<"notfaithful",0>,[5,2]>,<2,7*17*331,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,17,331],[2,2,5,5,5],1,[1.000000000,1.602983174,1.116749275],<"2.7_17_331.5t2.1",1>,[5,2]>,<2,7*17*331,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,17,331],[2,2,5,5,5],1,[1.000000000,1.210833363,1.032046889],<"2.7_17_331.5t2.1",2>,[5,2]>]
x^6-x^5-2*x^4-x^3+3*x^2+2*x+2 -2^3*5*83^2 0 3 48 "C2*S4" [[4,1,5,2,6,3],[4,2,5,1,3,6],[3,2,1,4,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[1,6,3,4,5,2]>,<2,3,[3,6,1,4,5,2]>,<2,6,[4,2,5,1,3,6]>,<2,6,[4,6,5,1,3,2]>,<3,8,[4,1,5,2,6,3]>,<4,6,[2,3,6,4,5,1]>,<4,6,[2,3,6,5,4,1]>,<6,8,[4,3,5,2,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 23 x^2+21*x+5 8 [[8397400291,-28252615285],[13485182191,6354364354],[-24785560972,28252615285],[24727313650,0],[19821148803,0],[36665501319,-6354364354]] 6 [5,10,5,7,7,9,10,9,4,10,10,7,4,8,5,9,7,10,6,8,6,6,3,5,8,8,9,8,10,10,7,4,6,9,6,10,5,8,7,7,9,8,10,3,7,3,9,5,3,2,6,8,7,5,8,5,8,8,4,9,8,1,8,8,10,7,9,6,8,10,10,10,5,7,9,7,8,4,4,7,7,6,10,6,8,10,5,6,6,7,8,10,5,5,7,9,10,4,10,6,10,4,10,5,5,6,6,10,8,9,4,5,10,7,6,9,6,5,9,4,6,10,9,6,7,3,8,6,7,7,4,5,2,7,9,5,4,2,9,9,4,8,9,6,8,10,7,10,7,7,9,7,8,5,10,10,6,7,6,10,6,10,9,5,10,4,10,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-2*x^2+17*x+4,4>,<x^6-19*x^5+136*x^4-518*x^3+432*x^2+2004*x-10552,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+4,2>,<x^6+9*x^5-10*x^4-320*x^3-1177*x^2-1677*x-842,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,5,6],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5],[1,2,4,3,5,6],[2,1,4,3,6,5]],[2,1,3,4,6,5],[1,5,3,6],[3],[[[1,2,4,3,5,6]]],20,<<[],[1,1,1]>,[[513550,0],[-38716,0],[1,0]]>,[[[160528,-25657],[0,0]],[[186185,25657],[0,0]],[[0,0],[1,0]],[[38716,0],[262143,0]],[[-249411,-113394],[0,0]],[[-136017,113394],[0,0]]]>,<5,4,2,[[1,2,3,4,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5]],[3,4,1,2,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,1]>,[[7729282154440,0],[-39678704182505,0],[1,0]]>,[[[1963559469869,19949642011717],[0,0]],[[-44480379937642,16395339620336],[0,0]],[[17532423063626,-19949642011717],[0,0]],[[-14694306778361,-16395339620336],[0,0]],[[39678704182507,0],[-1,0]],[[2,0],[1,0]]]>,<83,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,82,1]>,[[-79362596039787436580913691427528567249,0],[5492674424146567301681008025022075663,0],[1,0]]>,[[[-82910911388539966392387712639761157733,-47153861413843648687205411195061338095],[0,0]],[[-68254821422455656527662131740174563559,47153861413843648687205411195061338095],[0,0]],[[-5492674424146567301681008025022075627,0],[-1,0]],[[36,0],[1,0]],[[28834835871818267123563438687294095269,0],[140343943041075574611493666449570712,0]],[[-112923962759744507057214969850801493986,0],[-140343943041075574611493666449570712,0]]]>*] [x,x^2-830,x^2-x+21,x^2+10,x^6-40*x^4+400*x^2-83000,x^3-x^2+x-2,x^4-8*x^2-20*x+11,0,0,x^4-8*x^2-20*x+11] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,83],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*5*83,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,83],[11,11,11],1,[1.000000000,0.8738245245,0.9167083039],<"notfaithful",0>,[6,11]>,<1,83,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,83],[5,5,11],1,[1.000000000,1.034503778,0.8892453794],<"notfaithful",0>,[6,11]>,<1,2^3*5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,83],[11,11,2],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[6,11]>,<2,2^6*5^2*83,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,5,83],[11,11,12],1,[1.000000000,1.292320214,1.088717198],<"notfaithful",0>,[6,11]>,<2,83,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,83],[5,5,11],1,[1.000000000,0.7177336175,0.9220744778],<"notfaithful",0>,[6,11]>,<3,2^6*5^2*83,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,83],[11,11,12],1,[1.000000000,2.054085929,1.374719311],<"notfaithful",0>,[6,11]>,<3,2^3*5*83,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[2,5,83],[11,11,11],1,[1.000000000,1.123615863,1.055612734],<"3.2e3_5_83.6t11.4",1>,[6,11]>,<3,2^3*5*83^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,83],[11,11,12],1,[1.000000000,1.372503215,1.073008624],<"3.2e3_5_83e2.6t11.4",1>,[6,11]>,<3,2^6*5^2*83^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[2,5,83],[11,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
