x^2-x+1554 -5*11*113 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-57],[58]] 2 [1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1560,5,1]>,[[-2,-1],[3,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1584,11,1]>,[[-5,-1],[6,1]]>,<113,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4746,113,1]>,[[-56,-1],[57,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,11,113],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*11*113,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,11,113],[3,3,3],1,[1.000000000,3.825608637,1.543877309],<"1.5_11_113.2t1.1",1>,[2,1]>]
x^3-x^2-16*x+35 -5*11*113 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-6132],[8094],[-1961]] 2 [3,3,1,1,1,3,2,1,3,3,1,3,2,2,1,2,2,2,3,2,2,3,3,2,2,3,3,2,2,1,3,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,1,2,2,2,1,3,3,1,2,1,3,2,2,3,1,3,3,2,3,2,2,2,2,3,3,3,1,2,3,3,1,2,2,2,2,2,2,2,3,1,3,2,3,1,3,2,1,3,3,3,2,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,3,3,1,3,3,2,2,2,2,2,3,2,2,2,3,1,2,3,2,2,1,2,2,3,2,2,2,2,2,1,2,3,1,2,3,2,1,1,3,3,2,1,1,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-9171009275840,-1660934410710,1]>,[[-1660934410715,0],[1660934410713,-1],[3,1]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-169580741455187515321,-122948293595929462463,1]>,[[-122948293595929462480,0],[122948293595929462472,-1],[9,1]]>,<113,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[41588228485629103041085626390115171927308,24879799801288783531745352645020107272464,1]>,[[24879799801288783531745352645020107272309,0],[-24879799801288783531745352645020107272386,-1],[78,1]]>*] [x,x^2-x+1554,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,113],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*11*113,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,113],[4,4,4],1,[1.000000000,3.825608637,1.543877309],<"notfaithful",0>,[3,2]>,<2,5*11*113,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[5,11,113],[4,4,4],1,[1.000000000,0.7030816870,0.7407933055],<"2.5_11_113.3t2.1",1>,[3,2]>]
x^6-x^5+3*x^4+2*x^2+x+3 -31^2*131 0 3 48 "C2*S4" [[2,4,6,1,3,5],[1,3,2,4,5,6],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[5,2,3,4,1,6]>,<2,3,[5,3,2,4,1,6]>,<2,6,[1,4,6,2,5,3]>,<2,6,[5,4,6,2,1,3]>,<3,8,[2,4,6,1,3,5]>,<4,6,[3,1,5,4,2,6]>,<4,6,[6,3,2,1,4,5]>,<6,8,[3,4,6,1,2,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 61 x^2+60*x+2 6 [[20872813822,5369522220],[7823726788,-5369522220],[-3867719303,368787489],[6194683170,0],[25525405718,-368787489],[-5028535833,0]] 6 [10,5,7,7,9,9,8,10,8,6,3,6,7,9,2,9,7,5,3,10,6,8,6,5,10,7,10,7,7,7,8,4,8,8,3,9,10,10,5,3,9,6,7,7,8,8,7,6,3,8,7,5,6,8,10,9,5,9,5,10,4,3,7,7,6,7,6,9,8,3,5,10,5,10,4,9,6,7,8,9,10,7,1,6,7,10,8,9,6,8,7,10,5,8,8,10,6,2,6,10,10,9,7,9,6,4,5,10,7,5,3,5,3,6,9,5,6,5,4,7,10,8,6,7,7,7,8,5,10,10,5,6,10,9,8,7,8,9,9,6,4,5,6,9,9,4,2,3,8,9,7,8,8,7,7,9,3,9,4,8,6,9,8,2,7,8,9,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+7*x+39,4>,<x^6+17*x^5+120*x^4+489*x^3+1948*x^2+4916*x+3384,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-4,2>,<x^6-7*x^5-23*x^4+229*x^3-77*x^2-1911*x+3087,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,5],[1],[[]],20,<[],[2,2,1]>,[[310230978,0],[490091867,0],[-394815439,979945688],[1132077586,-979945688],[-208459505,-20797743],[-166864019,20797743]]>,<31,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[-246623067860046125886159524033,0],[-269427329053203777359562207906,0],[1,0]]>,[[[-250998528302572671024308721539,-325215158843017184178548466444],[0,0]],[[-224826325322226278352399617077,325215158843017184178548466444],[0,0]],[[55182045852260082010054526865,0],[-6717992094274248571926314422,0]],[[151215478719335090007091603828,0],[6717992094274248571926314422,0]],[[269427329053203777359562207915,0],[-1,0]],[[9,0],[1,0]]]>,<131,4,2,[[1,2,3,4,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5]],[3,4,1,2,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,127,1]>,[[15826555645333616402459140076607732727347,0],[-591026545626468525083192583429610662936949,0],[1,0]]>,[[[-1049323809117265027608250906292863363265767,-788539340019366670821656661766317927189877],[0,0]],[[644388360431008927236749338427779910104424,-591184052881589379784563229625519558506422],[0,0]],[[-591804773498101172623110614512590405113433,788539340019366670821656661766317927189877],[0,0]],[[405713676557888747911419598948063195337584,591184052881589379784563229625519558506422],[0,0]],[[591026545626468525083192583429610662937071,0],[-1,0]],[[122,0],[1,0]]]>*] [x,x^2-x-1015,x^2-x+8,x^2-x+33,x^6-2*x^5+67*x^4+229*x^3+794*x^2+9735*x-1083851,x^3+x-1,x^4-x^3-7*x^2+20*x+7,0,0,x^4-x^3-7*x^2+20*x+7] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,31,131],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,31*131,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,31,131],[2,11,11],1,[1.000000000,0.6882058877,0.7578649806],<"notfaithful",0>,[6,11]>,<1,31,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,31,131],[5,11,1],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,11]>,<1,131,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,31,131],[1,2,11],1,[1.000000000,1.372411123,0.9607539228],<"notfaithful",0>,[6,11]>,<2,31*131^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[3,31,131],[5,11,12],1,[1.000000000,0.9303136523,1.171344071],<"notfaithful",0>,[6,11]>,<2,31,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,31,131],[5,11,1],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,11]>,<3,31*131^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[3,31,131],[5,11,12],1,[1.000000000,1.562358862,1.137563389],<"notfaithful",0>,[6,11]>,<3,31*131,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[2],[1]]],[3,31,131],[3,11,12],1,[1.000000000,1.242436606,1.107686286],<"3.31_131.6t11.1",1>,[6,11]>,<3,31^2*131,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[3,31,131],[4,11,12],1,[1.000000000,0.8378971645,0.9073120301],<"3.31e2_131.6t11.1",1>,[6,11]>,<3,31^2*131^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[3,31,131],[3,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-x^5-12*x^4+3*x^3+40*x^2+6*x-29 7^4*2689 6 0 24 "C2*A4" [[3,1,2,5,6,4],[1,2,4,3,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,5,3,4,2,1]>,<3,4,[3,1,2,5,6,4]>,<3,4,[2,3,1,6,4,5]>,<6,4,[4,1,2,5,6,3]>,<6,4,[2,3,6,1,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[2,2,2],[3,3],[6]] 43 x^2+42*x+3 7 [[75256103185,45108696805],[52634077563,0],[37281175235,94373078383],[-120927561353,-94373078383],[-127664909753,0],[83421115124,-45108696805]] 1 [6,5,6,1,5,2,7,8,8,3,7,6,2,4,8,7,7,6,5,3,5,8,4,8,4,7,8,6,5,3,4,8,7,2,6,7,7,6,3,8,5,3,6,7,2,5,3,2,5,8,6,4,7,4,8,7,5,6,5,4,7,3,4,5,6,8,8,4,7,3,5,6,5,8,4,6,7,6,8,7,4,4,7,3,6,8,4,8,1,3,8,5,5,3,6,3,6,5,6,6,3,5,5,8,5,5,3,8,7,3,8,7,1,7,4,5,3,7,6,3,5,4,8,5,6,2,6,8,4,6,7,3,6,3,8,4,5,7,4,7,4,8,5,3,7,1,2,7,6,6,8,3,4,6,5,1,8,6,4,5,8,3,3,6,5,7,7,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x^4-12*x^3-617*x^2+6607*x+14504,5>,<x^4+2*x^3-435*x^2+2253*x+7189,6>]*],[*[6],"RES",<[1],x^2>,[<x^4-12*x^3-617*x^2+1229*x+30638,7>,<x^4+2*x^3-435*x^2-3125*x+4500,8>]*]] [*<2,3,1,[[2,3,1,6,4,5]],[[1,2,3,4,5,6],[2,3,1,6,4,5],[3,1,2,5,6,4]],[2,3,1,6,4,5],[1,6,5],[1],[[]],20,<[],[1,1,0,1]>,[[234548,-90941,516552],[-481106,192476,-32641],[-82902,-101535,-483911],[95911,11302,110208],[96947,-117102,-19310],[-125541,105800,-90898]]>,<7,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,5,6],[1],[[[3,1,2,6,4,5]]],20,<[],[4158062685682115,29306438388421761,-29283537000385234,1]>,[[12224294605625679,-843507154889143,-496673536086662],[17059242394759561,843507154889142,496673536086662],[3,1,0],[-35664610909141527,1813865962328858,4045282378564370],[13827213031349909,2290532062013358,-1654345505116840],[-7446139122593624,-4104398024342216,-2390936873447530]]>,<2689,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[19,2684,1]>,[[-51282761747058983904677500076692727265538047629877296459008950999909,0],[83229364316319694452480666283140948421460496397209181507289841357377,0],[1,0]]>,[[[-50642304859093805607907246649854058128224051646863530527175603325359,535903598550074320915406991429902209761457863865043718258896041288],[0,0]],[[46642591725747181677918706100543677154027748398968146462148702970095,194476682792313858161049291269706041671988488436396009076642030451820],[0,0]],[[13535116448019876778356556150996843631136119180988225007409826273751,-194476682792313858161049291269706041671988488436396009076642030451820],[0,0]],[[73693961001646441604112650681454485764520680464116340564906915438453,-535903598550074320915406991429902209761457863865043718258896041288],[0,0]],[[-83229364316319694452480666283140948421460496397209181507289841357158,0],[-1,0]],[[219,0],[1,0]]]>*] [x,x^2-x-672,x^3-x^2-2*x+1,x^6-x^5-2021*x^4+1347*x^3+1355429*x^2-452929*x-301660129,x^6-x^5-2021*x^4+1347*x^3+1355429*x^2-452929*x-301660129,x^3-x^2-2*x+1,x^4-x^3-114*x^2-279*x-140,0] [1,2,2,6,4,3,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,577,2689],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,6]>,<1,2689,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,577,2689],[1,1,1,1,9],1,[1.000000000,3.484512530,1.582085429],<"notfaithful",0>,[6,6]>,<1,7,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,577,2689],[6,5,9,5,1],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[6,6]>,<1,7*2689,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,7,577,2689],[6,5,9,5,9],0,[0.8959532197+0.4441484303*i,0.5268840853+0.09877765148*i,0.7950582249+0.1010548006*i],<"notfaithful",0>,[6,6]>,<1,7*2689,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,7,577,2689],[6,5,9,5,9],0,[0.8959532197-0.4441484303*i,0.5268840853-0.09877765148*i,0.7950582249-0.1010548006*i],<"notfaithful",0>,[6,6]>,<1,7,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,577,2689],[6,5,9,5,1],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[6,6]>,<3,7^2*2689^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,7,577,2689],[5,5,9,5,9],1,[0,0,0],<"notfaithful",0>,[6,6]>,<3,7^2*2689,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[2,3,7,577,2689],[5,5,9,5,10],1,[1.000000000,1.009992077,1.018882419],<"3.7e2_2689.6t6.1",1>,[6,6]>]
x^4-2*x^3-15*x^2+2*x+113 2^6*3*7^2*11 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[-28149980],[-36225666],[2784323],[-54264876]] 3 [3,1,5,5,1,5,2,4,5,3,3,3,1,4,5,5,4,5,1,5,4,5,1,4,1,3,3,1,5,4,5,1,4,4,3,5,3,2,3,3,4,3,5,4,3,3,4,3,2,3,2,3,4,4,4,3,5,5,5,1,4,3,4,5,2,5,2,4,2,5,4,3,3,5,2,5,5,3,4,4,4,3,3,2,5,4,4,4,3,3,4,3,3,1,2,3,5,4,4,5,4,3,2,1,4,1,4,2,5,4,5,5,4,2,3,4,2,5,5,1,3,4,3,4,2,3,3,5,3,5,4,3,3,3,2,4,5,4,5,2,4,3,3,2,3,5,5,1,1,5,5,4,1,3,1,5,5,4,4,3,4,2,5,4,4,5,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+34,2>,<x^2-10*x-1592,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-171134,101602],[-50488,-100972],[1,0]]>,[[[0,1],[1,0]],[[50488,100973],[262143,0]],[[218859,245427],[46960,117593]],[[254943,177887],[215184,144551]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1604959896,-534986634,1]>,[[-1329879835,0],[-367368266,0],[534986635,-1],[1,1]]>,<7,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-26723068941505454,-29650416543127800],[35505111746372485,38432459347994831],[1,0]]>,[[[-35505111746372482,-38432459347994829],[-1,0]],[[3,2],[1,0]],[[-16563458816856107,-24827696980625170],[4869027263466863,-603546569492751]],[[-27723695734383413,-16532109968992004],[-4869027263466863,603546569492751]]]>,<11,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-270492897995716471889,179167848644900591091,1]>,[[-81154594721195759145,0],[260322443366096350218,0],[-179167848644900591081,-1],[10,1]]>*] [x,x^2+2,x^2-x-8,x^2+66,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,11],[6,1,3,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,3*11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,11],[1,6,4,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[4,3]>,<1,2^3*3*11,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,11],[6,6,1,6],1,[1.000000000,1.546813295,1.070381945],<"notfaithful",0>,[4,3]>,<2,2^3*3*7^2*11,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,11],[6,7,8,7],1,[1.000000000,1.037219064,0.9017797501],<"2.2e3_3_7e2_11.4t3.1",1>,[4,3]>]
