x^2-x+1563 -7*19*47 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[60],[-59]] 2 [2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1575,7,1]>,[[-3,-1],[4,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1653,19,1]>,[[-9,-1],[10,1]]>,<47,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2115,47,1]>,[[-23,-1],[24,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,19,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*19*47,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,19,47],[3,3,3],1,[1.000000000,0.9536441850,0.9180317718],<"1.7_19_47.2t1.1",1>,[2,1]>]
x^3-x^2+14*x-28 -7*19*47 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 59 x-1 5 [[-204959504],[146561272],[58398233]] 2 [2,3,3,1,2,2,2,1,2,3,2,2,2,2,1,2,1,2,3,2,3,2,2,3,1,2,3,3,3,1,1,2,2,1,3,1,2,2,2,3,1,2,3,3,3,3,3,2,2,3,2,1,1,2,2,3,1,2,3,3,2,2,3,1,3,1,2,2,3,3,2,2,3,1,2,3,2,2,2,2,3,1,2,2,3,2,1,3,3,2,1,2,2,3,2,3,2,3,3,3,3,2,2,3,3,3,3,1,3,3,2,3,1,2,2,3,2,2,3,2,3,3,2,2,3,2,3,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,1,2,3,3,3,2,2,2,2,2,1,3,3,3,3,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-250205,0],[90152,-69902],[160054,69902]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-2163003437147938,18398667642984972,1]>,[[18398667642984973,0],[-18398667642984972,-1],[0,1]]>,<19,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[7935716609091646857173273,-1081248567316820349488778,1]>,[[-1081248567316820349488793,0],[1081248567316820349488786,-1],[8,1]]>,<47,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1266400018703100959188050968181022,-972147105030924314025646756925665,1]>,[[-972147105030924314025646756925734,0],[972147105030924314025646756925700,-1],[35,1]]>*] [x,x^2-x+1563,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,19,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,7*19*47,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,19,47],[2,4,4,4],1,[1.000000000,0.9536441850,0.9180317718],<"notfaithful",0>,[3,2]>,<2,7*19*47,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,19,47],[2,4,4,4],1,[1.000000000,0.9221731505,0.9328152835],<"2.7_19_47.3t2.1",1>,[3,2]>]
