x^6-x^5-8*x^4+8*x^3+10*x^2-7*x+1 5^3*41389 6 0 72 "S3wrC2" [[4,2,3,6,5,1],[2,1,4,3,6,5],[4,2,3,1,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,4,3,6,5]>,<2,6,[1,2,5,4,3,6]>,<2,9,[1,2,5,6,3,4]>,<3,4,[4,2,3,6,5,1]>,<3,4,[4,3,5,6,2,1]>,<4,18,[2,1,6,3,4,5]>,<6,12,[3,1,4,5,6,2]>,<6,12,[4,2,5,6,3,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 29 x^2+24*x+2 5 [[4851766,0],[7811540,9654450],[1727379,-9654450],[-8264593,-3491653],[383426,0],[-6509517,3491653]] 1 [7,8,4,7,9,8,7,6,8,4,4,7,4,8,7,8,9,9,7,9,2,4,7,6,7,4,7,2,5,8,7,9,8,6,6,9,7,8,7,7,3,5,4,7,8,1,9,7,2,1,8,9,3,4,7,8,4,9,2,9,2,7,8,5,7,2,5,7,7,4,2,9,7,7,9,8,9,7,6,6,9,4,9,8,6,7,5,7,9,8,7,3,8,3,6,2,9,9,7,3,7,8,7,9,9,7,8,8,3,5,7,2,2,4,3,4,2,8,8,5,9,8,7,8,3,4,9,4,7,7,5,8,4,8,5,3,7,2,7,6,4,9,8,7,6,9,2,7,3,7,7,4,8,7,8,9,5,3,8,3,7,7,8,3,7,7,5,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,5*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,6*],[*[6],"CYC",0,8*]] [*<2,4,1,[[2,4,1,3,6,5]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[2,4,1,3,6,5],[3,1,4,2,6,5]],[2,4,1,3,6,5],[1,4,7,7],[1],[[]],20,<[],[1,1,0,0,1]>,[[-132766,258038,-143366,152869],[440190,23202,166633,-481291],[190218,-67419,-148248,233989],[-438737,-213821,124981,94433],[179069,-232334,36190,-246260],[-237973,232334,-36190,246260]]>,<5,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-7478384272680,0],[43864472616530,0],[1,0]]>,[[[-10016483081855,-32539609071924],[1669195414330,3245258384229]],[[-3867936441130,38473139066456],[-1669195414330,-3245258384229]],[[24774521565216,32539609071924],[7761648205539,-3245258384229]],[[32974370574296,-38473139066456],[-7761648205539,3245258384229]],[[-43864472616528,0],[-1,0]],[[2,0],[1,0]]]>,<41389,4,2,[[1,2,3,4,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6],[1,2,3,4,6,5],[1,2,4,3,6,5]],[1,2,4,3,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[6,41385,1]>,[[27688668238557566437870965133993459301947596454170850237120964411316915661515116807257291196,0],[-76397927150522227415631684306109148086882913147505554124013326493796527417466645922430447860,0],[1,0]]>,[[[18190308006075161148036358956785224900713602321404911100810722620664397903295380971914455320,0],[0,0]],[[-65872815614841921433772966731228577952955182637765911356040548605944319365391486257232971894,0],[0,0]],[[57215421657001425184226777291598994531639248354325014066358290500863569995854995748012710392,-18548265666290671818068113942118394936527472949288804571716293087693636389753970754435788081],[0,0]],[[-85930841198756892314121853823264789566280581185469567935141791009380175951225536385124674551,18548265666290671818068113942118394936527472949288804571716293087693636389753970754435788081],[0,0]],[[76397927150522227415631684306109148086882913147505554124013326493796527417466645922430464297,0],[-1,0]],[[16437,0],[1,0]]]>*] [x,x^2-x-51736,x^2-x-1,x^2-x-10347,x^4-2*x^3-224*x^2+225*x+2309,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,41389],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,5*41389,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,41389],[1,10,10],1,[1.000000000,1.793515693,1.216861678],<"notfaithful",0>,[6,13]>,<1,5,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,41389],[2,10,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,13]>,<1,41389,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,41389],[3,1,10],1,[1.000000000,1.196781290,0.9195849706],<"notfaithful",0>,[6,13]>,<2,5*41389,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,5,41389],[7,10,10],1,[1.000000000,0.7304319852,0.9160875499],<"notfaithful",0>,[6,13]>,<4,5^2*41389,1,[[4],[0],[2],[0],[1],[-2],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]]],[2,5,41389],[7,10,11],1,[1.000000000,0.7604312727,0.9785147806],<"4.5e2_41389.6t13.1",1>,[6,13]>,<4,5^2*41389^3,1,[[4],[0],[-2],[0],[1],[-2],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,5,41389],[7,10,11],1,[0,0,0],<"4.5e2_41389e3.12t36.1",1>,[6,13]>,<4,5*41389^2,1,[[4],[2],[0],[0],[-2],[1],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[-1],[1]],[[1],[0],[-1]]],[2,5,41389],[7,10,11],1,[0,0,0],<"4.5_41389e2.6t13.1",1>,[6,13]>,<4,5^3*41389^2,1,[[4],[-2],[0],[0],[-2],[1],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,5,41389],[7,10,11],1,[0,0,0],<"4.5e3_41389e2.12t34.1",1>,[6,13]>]
x^4-x^3-429*x^2+1789*x+2536 5^3*229^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 61 x-1 5 [[416830087],[9603440],[369901662],[48261113]] 1 [1,4,1,2,2,2,3,2,2,3,4,3,3,4,2,4,3,1,2,2,2,4,4,3,4,4,3,2,4,2,2,4,1,3,2,1,1,2,3,4,4,2,3,4,2,3,3,1,2,1,3,4,2,3,1,2,3,1,3,3,2,3,4,1,2,1,4,4,4,3,1,2,4,4,3,3,4,4,2,2,4,2,2,3,1,4,1,4,1,3,3,4,1,2,4,3,2,3,1,1,1,4,2,2,4,2,3,3,4,3,3,1,3,2,1,1,3,2,1,4,1,3,1,4,2,1,4,3,1,3,4,3,2,4,4,2,2,4,1,3,3,1,1,2,4,4,2,2,1,3,2,3,4,2,4,1,2,3,2,1,1,4,3,1,3,1,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+7514,3>,<x-10806,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[189496,-1853,-2677,3451]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[3020,-1435,-345,15,1]>,[[-17881393432631,-3874301910406,7748603820801,-6258487701416],[32782554626459,-8791685104367,-298023223877,3129243850708],[-14901161193831,-6407499313353,-7450580596924,3129243850708],[4,1,0,0]]>,<229,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[857743316,20119253,176559,687,1]>,[[29492454553484713527082962574890319293466751131,-139520345413137291066986358614837755027315470,21464668525098044779536362863821193081125679,118055676888039246287449995751016561946191190],[-54069500014721974799652098053965585371355602862,-316603860745196160498161352241362597946604320,118055676888039246287449995751016561946191186,-59027838444019623143724997875508280973095595],[24577045461237261272569135479075266077888851560,-230745186644803981380015900786077825622101680,-139520345413137291066986358614837755027316865,-59027838444019623143724997875508280973095595],[172,1,0,0]]>*] [x,0,x^2-x-286,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,229],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*229,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,229],[1,5,5],0,[-0.5809131740+0.8139655301*i,1.135603374-0.2922449600*i,1.265941268-0.1355387592*i],<"1.5_229.4t1.1",1>,[4,1]>,<1,5*229,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,229],[1,5,5],1,[1.000000000,1.850151876,1.239039300],<"notfaithful",0>,[4,1]>,<1,5*229,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,229],[1,5,5],0,[-0.5809131740-0.8139655301*i,1.135603374+0.2922449600*i,1.265941268+0.1355387592*i],<"1.5_229.4t1.1",2>,[4,1]>]
x^4-x^3-429*x^2+2934*x-2044 5^3*229^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 13 x-1 6 [[957128],[387276],[849415],[-2193818]] 1 [2,4,1,1,2,1,3,2,1,4,3,3,4,4,1,4,4,1,1,2,1,3,4,4,4,3,3,1,3,1,1,3,2,4,2,1,2,1,3,4,3,2,4,4,1,4,4,2,1,1,3,3,2,4,2,1,4,1,3,4,1,3,4,1,1,2,3,4,4,4,2,2,4,4,4,3,3,4,2,2,3,2,2,3,1,4,1,4,1,3,3,3,2,2,3,3,2,4,2,1,2,4,1,2,3,1,3,3,3,4,3,2,3,2,1,1,3,1,2,3,1,3,2,4,2,1,3,4,2,3,3,3,2,4,3,2,1,4,2,4,4,1,2,1,3,3,1,1,1,3,1,4,4,1,4,1,2,4,1,1,2,4,3,1,3,2,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+5224,3>,<x-10806,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[382188,-242467],[-423921,242467],[-17720,-77174],[59454,77174]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[3020,-290,-345,15,1]>,[[-15570192920926,2724783761154,3114038584184,-9342115752551],[-33086659956961,-4087175641737,-5644194933833,-4865685287787],[-46710578762741,1362391880582,2530156349649,-4865685287787],[4,1,0,0]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-36380560565995961,187095659912530,705132016886533,-336766264832979]>,<229,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[857935676,20120398,176559,687,1]>,[[19260378483908384344217444946867147293692625224,1831,-182230655233485441393614835741828904525475073,154195169812949219640751014858470611521555840],[57781135451725153032652334840601441881077506409,-245310497429691940337558432729385063784294323,-105133070327010831573239328312593598764697169,-77097584906474609820375507429235305760777920],[-77041513935633537376869779787468589174770131804,245310497429691940337558432729385063784292491,287363725560496272966854164054422503290172242,-77097584906474609820375507429235305760777920],[172,1,0,0]]>*] [x,0,x^2-x-286,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,229],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*229,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,7,229],[2,5,1,5],0,[0.4682406335-0.8836009898*i,0.7288389852-0.2378869566*i,0.8052173778-0.08761282007*i],<"1.5_229.4t1.2",1>,[4,1]>,<1,5*229,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,229],[1,5,1,5],1,[1.000000000,1.850151876,1.239039300],<"notfaithful",0>,[4,1]>,<1,5*229,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,7,229],[2,5,1,5],0,[0.4682406335+0.8836009898*i,0.7288389852+0.2378869566*i,0.8052173778+0.08761282007*i],<"1.5_229.4t1.2",2>,[4,1]>]
