x^6-2*x^5+95*x^4-515*x^3+2630*x^2-19787*x-2330917 11^3*17^3*23^3 2 2 12 "D12" [[3,4,1,2,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,6,5,4,3]>,<2,3,[1,2,5,6,3,4]>,<3,2,[4,3,5,6,2,1]>,<6,2,[5,6,1,2,4,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 12 [[-933730113664966,0],[-683227405995106,0],[-91397584780196,-416998185152999],[268786981334130,-882742254692213],[774624990775303,416998185152999],[664943132330837,882742254692213]] 4 [6,6,4,3,4,6,4,4,4,5,6,4,5,4,5,3,1,3,3,6,5,3,4,3,4,2,3,3,3,4,6,5,3,5,4,6,3,6,1,1,5,4,3,5,5,4,1,1,3,3,5,6,3,3,5,4,6,2,5,4,3,4,2,6,4,2,5,3,1,6,5,4,4,4,4,3,3,6,4,6,4,3,3,3,5,5,2,4,6,1,3,3,6,6,6,3,5,4,4,5,5,4,4,4,3,5,5,2,1,5,1,4,4,4,3,4,4,5,6,4,3,5,3,6,2,4,4,2,3,4,6,3,4,3,6,4,3,3,3,1,5,1,6,3,1,4,1,5,5,5,1,4,1,5,4,4,4,6,4,3,6,4,6,3,3,4,2,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+326,2>,<x^3+186*x^2+211649*x+147401297,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<11,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[-59881673241083513105,0],[31080867338855266218,0],[1,0]]>,[[[-71794238322394085164,-116619781653906882789],[-27702676106956001589,-7915050316273143311]],[[113398788441210639195,-260361896464873430775],[27702676106956001589,7915050316273143311]],[[-31080867338855266211,0],[-1,0]],[[7,0],[1,0]],[[71794238322394085158,116619781653906882789],[27702676106956001588,7915050316273143311]],[[-82317921102355372983,260361896464873430775],[-27702676106956001588,-7915050316273143311]]]>,<17,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,16,1]>,[[-1854863052026252381420786,0],[-827011119411711940646131,0],[1,0]]>,[[[827011119411711940646135,0],[-1,0]],[[4,0],[1,0]],[[226626795896824862016000,-733715039259316740198300],[-40307727083995978222127,-49864547576465370686607]],[[-1968528746069606590331551,1837737805028317433699740],[40307727083995978222127,49864547576465370686607]],[[1141517626657894649685417,-1837737805028317433699740],[-40307727083995978222126,-49864547576465370686607]],[[-226626795896824862016003,733715039259316740198300],[40307727083995978222126,49864547576465370686607]]]>,<23,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,21,1]>,[[339819005525310913903087148,0],[-48968273713574190773520204,0],[1,0]]>,[[[480862387300933423015062352,-605645409636249986027976985],[23302119202165054606671835,-36865044847579414617507128]],[[-359646715989422844590228330,782964994350810368574214065],[-23302119202165054606671835,36865044847579414617507128]],[[-529830661014507613788582571,605645409636249986027976985],[-23302119202165054606671834,36865044847579414617507128]],[[359646715989422844590228315,-782964994350810368574214065],[23302119202165054606671834,-36865044847579414617507128]],[[48968273713574190773520220,0],[-1,0]],[[16,0],[1,0]]]>,<47,3,1,[[4,3,6,5,1,2]],[[1,2,3,4,5,6],[4,3,6,5,1,2],[5,6,2,1,4,3]],[4,3,6,5,1,2],[1,5,5],[1],[[]],20,<[],[42,3,0,1]>,[[28096784439136184777287973082956,-16421315015205619620406178979079,4237510262254844837400199267214],[25944654279509588497104844104994,-12265219625008153286512084058336,3161445182441546697308634778233],[-7344388095732409518026880338148,19300360773525445965670507088065,-13483076005179452310257227443338],[-3441185591455141483333632943528,-22908188324517993395749226794415,-11531474753040818292910603746028],[-24655598847681043293954340139427,-19535788404155872291307317872089,7293964490785973455510404478814],[-18600266183777178979077963766845,-7035141148517292679158423029729,10321630822737905612948592665105]]>,<63525083,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[77700687972477177435383175376301963092955467088157515695548316832351285817038954764365326737719989876576806490848542409533262697843226664593033838817056043,-195436813426919092010676124761986085135842769924810023811639535992003147664430845210944637469816587439898374952501619285496090676979816402511211667607662954,117736125454441914575292949385684122042887302836652508116091219159651861847391890446579310732096597563321568461653076875962827979136589737918177828790606912,-487607836651033797546182476740976215367211225583191447459138630956454295805801049565925146969838874833527088280383723529133127170852650291948966115285008564,197263305024283738032657448434853508594766065008310106217854097939827902897709400117291013437006663270898462269278357176793563885717146506160943698,6881008128919279178202497858815831569495741893529072083112026780469476217769949423196160080354232689709985313138833488233794829407253259875487854420]>*] [x,x^2-x+6,x^2-x-1075,x^2-x+47,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,17,23,47,63525083],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[11,17,23,47,63525083],[3,3,7,1,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,11*17*23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[11,17,23,47,63525083],[7,7,7,1,1],1,[1.000000000,0.5748557250,0.7339530100],<"notfaithful",0>,[6,3]>,<1,11*17,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[11,17,23,47,63525083],[7,7,2,1,1],1,[1.000000000,0.4594720151,0.7002711307],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[11,17,23,47,63525083],[3,3,7,5,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,11^2*17^2*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[11,17,23,47,63525083],[7,7,8,5,1],1,[1.000000000,1.894176385,1.372989155],<"2.11e2_17e2_23.6t3.1",1>,[6,3]>]
x^5-30*x^3-40*x^2+240*x+384 -2^5*3^6*5^6 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 19 x^2+18*x+2 5 [[1080369,-775736],[903924,0],[-713270,-1059112],[187023,775736],[1018053,1059112]] 2 [1,1,5,5,6,7,6,3,7,2,5,5,4,4,7,7,4,5,4,7,6,2,6,3,4,2,7,4,7,6,7,6,3,4,7,7,7,6,7,5,4,5,7,4,2,7,6,5,4,5,4,7,3,6,6,5,7,5,5,6,3,7,4,7,3,2,4,4,6,5,3,2,5,7,6,5,5,5,6,6,6,2,5,3,5,6,6,3,5,2,6,5,7,3,4,7,7,3,3,2,4,7,6,6,3,6,6,6,7,4,5,7,4,6,5,3,6,7,2,4,7,4,5,3,4,7,5,7,5,5,6,7,5,2,6,3,5,6,5,4,6,5,5,4,5,5,5,3,3,5,5,3,6,5,3,2,7,4,3,5,4,6,7,3,6,7,2,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,2,3,5,4],[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,3,2,4,5]],[1,2,3,4,5],[1,3,2,2],[2,4],[[[1,2,3,5,4],[1,3,2,5,4]],[[1,2,3,5,4]]],20,<[],[296838,-284332,45118,477976,1]>,[[-24904,0,32768,32768],[2564,9892,742,3356],[25016,22876,32026,29412],[46172,15838,65121,37041],[16688,-15838,-65121,-37041]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,3,4],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<[],[-768415281,1174835016,-688014036,1043276166,1352123874,-1161329841,1]>,[[-372873147,1360522278,-581563026,-576478015,-8648181,391557342],[-782568744,-1360522278,581563026,576478015,8648181,-391557342],[-333869849,494516325,197093342,18428694,109380855,308082531],[432842941,12544992,40420520,237835305,312628209,326806541],[-105792668,-507061317,149906627,131156490,352831914,139951906]]>,<5,20,10,[[2,3,5,1,4],[1,3,4,5,2]],[[1,2,3,4,5],[1,4,5,2,3],[1,3,4,5,2],[1,5,2,3,4],[2,3,5,1,4]],[1,3,4,5,2],[1,3,5,5,6],[1,2],[[[2,3,5,1,4],[1,4,5,2,3]],[[2,3,5,1,4]]],20,<<[],[2,4,1]>,[[46211283355565,44955948976220],[40321553496575,34044881599850],[19078820778500,28448277921800],[25120825415800,4891253728725],[3945539916995,-14408201297440],[36043796496925,-22259664028175],[24976430677275,25811821631715],[33911821492250,42234354734305],[-39610954270080,-41809226970975],[14570555197330,-15912205773385],[1,0]]>,[[[-4390398705209,-7029132088570],[-1563496003425,7508835185790],[1423257098041,8943462721728],[-1100949813985,538351977485],[-3605542721064,-9497973225714],[-3978818180995,7962100327207],[-2681383339162,-2923144372054],[-8114522742009,506346047591],[-413566994502,1199013460203],[-1287709929573,-1452493184885]],[[4682706451131,2663103378695],[7160176616970,-7219278746145],[7985868291521,8608012065243],[-1743286654163,-1928308557529],[-3718007561736,-7401843614055],[-7795490218327,2983960059417],[-3188331773402,-8611712539517],[-8086237081663,-3309940759479],[1418823128608,1691713833287],[-1675836171576,-1332057039005]],[[-8137947414379,2269905974445],[-6189019597560,-668051712920],[6461825280786,-7136458338307],[7284989279324,7649338369257],[9142788704853,-4280925431633],[4401063039170,2675308822354],[-3244053766507,-1195299755763],[-3380410070062,8642326425560],[-1894675158850,-945998132491],[1110145651840,1785034391682]],[[-8296942873709,8145640687100],[9495823438410,6964390063325],[-5597321111539,-6906190694632],[786930687253,-3672745178116],[5246823386449,321542308630],[2511462112752,243227767627],[-5601883997672,-2461246309544],[-6231145594575,6215048824155],[-1392695633905,-704129487533],[-1713051099561,1125019467352]],[[-2930903785959,-6049517951670],[-8903484454395,-6585894790050],[8799856769316,-3508825754032],[-5227683498429,-2586636611097],[-7066061808502,1785713634647],[4861783247400,5208889351520],[-4357833451382,-3882083351247],[6738829160184,7019705790298],[-1532582606976,-1240599673466],[-248245716755,-125503635144]]]>*] [x,x^2+2,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,1,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[5,5]>,<4,2^11*3^6*5^6,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e11_3e6_5e6.10t12.1",1>,[5,5]>,<4,2^5*3^6*5^6,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e5_3e6_5e6.5t5.1",1>,[5,5]>,<5,2^8*3^10*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e8_3e10_5e6.10t13.19",1>,[5,5]>,<5,2^11*3^10*5^6,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e11_3e10_5e6.6t14.1",1>,[5,5]>,<6,2^13*3^12*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e13_3e12_5e8.20t35.1",1>,[5,5]>]
x^5-30*x^3-10*x^2+240*x-228 -2^5*3^6*5^6 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 449 x-1 5 [[-2465952373453],[-1478743610811],[-7310704981291],[-7805978510423],[812688998729]] 2 [2,1,5,7,3,5,3,3,7,7,7,5,6,4,7,5,6,2,6,5,3,5,3,3,4,7,5,4,5,4,5,6,4,6,5,5,5,4,7,2,3,5,5,4,5,2,4,7,6,5,4,7,3,3,6,5,2,5,2,3,6,7,6,7,3,5,6,3,4,7,6,7,5,7,4,5,5,5,3,6,3,5,7,6,5,4,1,3,5,7,6,5,7,6,6,2,2,3,4,5,3,5,4,6,3,6,3,6,5,3,7,5,6,6,7,6,4,5,2,4,2,4,5,6,4,7,7,5,7,5,4,5,2,5,6,4,7,6,7,4,4,5,5,6,5,2,2,4,3,7,5,4,4,7,4,7,5,3,3,5,6,6,7,1,4,5,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[1,2,3,5,4],[3,1,2,4,5],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,1,3,4,5],[2,1,3,5,4],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,2,3,4,7],[1,7],[[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[-206134,0],[147456,0],[-342832,0],[-498560,0],[217504,0],[341504,0],[1,0]]>,[[[-145120,0],[25088,0],[-194913,0],[157696,0],[81572,0],[231872,0]],[[-251648,134304],[-107520,-189952],[247040,-225121],[61440,-243712],[215668,250764],[16384,2496]],[[138336,-134304],[82432,189952],[-52127,225121],[-219136,243712],[227048,11380],[13888,259648]],[[8960,0],[-117024,0],[-95744,0],[55649,0],[94208,0],[82268,0]],[[-12672,0],[117024,0],[95744,0],[75423,0],[36864,0],[48804,0]]]>,<3,6,6,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,3,4],[1,4],[[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,4,5,3]]],20,<[],[-1531316256,-1248268752,-567357489,1094520627,-491515893,835968834,1]>,[[375559572,-784564038,386780310,65257973,161834121,227228781],[-82742208,784564038,-386780310,-65257973,-161834121,-227228781],[64170607,9156870,1702824,11783781,17977986,40637988],[4544968,62985753,33097227,42071121,6315273,1326369],[25887550,56997540,8246670,32238540,18753462,1082364]]>,<5,20,10,[[3,5,4,2,1],[1,3,4,5,2]],[[1,2,3,4,5],[1,4,5,2,3],[1,5,2,3,4],[1,3,4,5,2],[3,5,4,2,1]],[1,3,4,5,2],[1,3,5,5,6],[1,2],[[[3,5,4,2,1],[1,4,5,2,3]],[[3,5,4,2,1]]],20,<<[],[2,4,1]>,[[-13618877713360,-35789415962630],[27273043073825,11787783468100],[-46031538937575,26906307303950],[33705312369250,36898528407200],[41047018559545,35615866165560],[5278325327575,-10935533018750],[11561845025465,36057084205615],[-896740545220,46234485220930],[-21928574178230,34718754219680],[1037364171040,13523331854695],[1,0]]>,[[[-6856770347027,-497187142560],[9166060481665,9171222257955],[-1406160765078,212671833771],[-9190365699035,-6115149465030],[9207238175463,4310876737112],[-4838899027981,-156667323706],[4796599210272,1015896591233],[6344088976814,7911975519645],[1779265001365,-1865637707706],[843674429229,696671610661]],[[6932248270073,-8155789248980],[-6168243959225,-2476098181670],[8768005077967,3210415584261],[-7921143135303,9391913915386],[-4141846372393,8182458635019],[-1401171767930,-8483026007885],[5293559142021,-34312257718],[345712454928,-5275600564205],[-163877353581,1472075957189],[-1051327590630,-1044559070919]],[[2395230451588,-5351181155840],[-2847598453455,3391153035050],[917513614517,1550404017591],[-3285997816561,8022378477947],[6124950731374,-8391824304750],[-3181332961823,-3272559406441],[3787421590421,-5127362122808],[-5642009289116,-7892511275633],[-1172414246018,-88804251916],[-744567787171,371698608560]],[[6816376773733,5123445540370],[382394756385,2685019775430],[-3607259130163,8721164474701],[6557493735778,-4217679014176],[-1053845579268,7699115573264],[-621657072747,-7198274228082],[-6933342966956,-3905699815475],[9126494783617,-2622725193908],[-1341199944465,958450532074],[-420950634226,-1842085881286]],[[-9287085148367,8880712007010],[-532612825370,6302189441360],[-4672098797243,5378830417801],[-5233473413004,-7081463914127],[8936989372949,7272859687480],[-9030425497644,37040637989],[-6944236975758,8051477604768],[8899199401882,7878861514101],[898226542699,-476084529641],[1373171582798,1818274732984]]]>*] [x,x^2+2,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,1,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[5,5]>,<4,2^9*3^6*5^6,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e9_3e6_5e6.10t12.2",1>,[5,5]>,<4,2^5*3^6*5^6,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e5_3e6_5e6.5t5.2",1>,[5,5]>,<5,2^8*3^10*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"5.2e8_3e10_5e6.10t13.20",1>,[5,5]>,<5,2^11*3^10*5^6,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,9],1,[0,0,0],<"5.2e11_3e10_5e6.6t14.2",1>,[5,5]>,<6,2^11*3^12*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e11_3e12_5e8.20t35.1",1>,[5,5]>]
