x^2-x-262 1049 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1378],[1379]] 1 [1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1049,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[274838,1049,1]>,[[-524,-1],[525,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1049],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1049,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1049],[3],1,[1.000000000,1.775555086,1.238664552],<"1.1049.2t1.1",1>,[2,1]>]
x^4-2*x^3+3*x^2+10*x-11 -2^4*3^3*113 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 29 x-1 5 [[1896],[5758893],[7690816],[7059546]] 3 [5,3,4,4,3,4,4,5,4,1,4,5,3,5,2,5,4,4,3,4,3,5,5,2,2,4,3,4,4,3,1,5,4,4,3,5,2,4,4,5,4,5,4,3,2,5,4,5,3,5,3,3,2,3,5,4,4,5,4,4,4,4,4,5,4,5,4,4,3,5,3,2,4,3,3,3,5,3,5,5,4,4,4,5,2,5,4,3,5,4,5,2,3,4,5,3,5,3,5,5,2,5,3,5,3,5,5,3,1,4,3,3,3,5,5,4,3,3,5,2,5,3,5,4,4,2,4,5,4,3,2,2,3,3,3,2,5,2,2,3,5,3,2,5,5,4,2,4,5,5,3,2,3,4,5,5,2,3,3,4,1,3,4,4,2,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[143444,176466],[128682,257366],[1,0]]>,[[[4780,9557],[-2,0]],[[0,1],[2,0]],[[-70061,-127421],[130462,-127126]],[[65283,117863],[-130462,127126]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,3,2,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[21,0],[30,0],[15,0],[6,0],[1,0]]>,[[[1409385938,0],[452414426,0],[306240944,0],[-448894543,0]],[[1287955214,-1494136218],[441252170,86328650],[194812272,347932744],[-91677426,265006036]],[[2,0],[1,0],[0,0],[0,0]],[[789443249,1494136218],[268594870,-86328650],[-501053216,-347932744],[540571969,-265006036]]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-54111764790000056779493028545177686646476,0],[-41600311841386632223256780556561530927973,0],[1,0]]>,[[[41421807802935268562360519982537751452235,-32994875267027279231229762333936688544075],[0,0]],[[32208758002911844937788826669208803512581,32994875267027279231229762333936688544075],[0,0]],[[41600311841386632223256780556561530927980,0],[-1,0]],[[7,0],[1,0]]]>*] [x,x^2-x+85,x^3-x^2-x+4,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,113],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3*113,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,113],[3,6,6],1,[1.000000000,1.023767348,0.8517221134],<"notfaithful",0>,[4,5]>,<2,3*113,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,113],[3,6,6],1,[1.000000000,1.210184884,1.117879363],<"notfaithful",0>,[4,5]>,<3,2^4*3^2*113^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,113],[6,7,7],1,[0,0,0],<"3.2e4_3e2_113e2.6t8.2",1>,[4,5]>,<3,2^4*3^3*113,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1]],[[1],[0],[-1]]],[2,3,113],[6,7,8],1,[1.000000000,0.7115437703,0.8061487963],<"3.2e4_3e3_113.4t5.1",1>,[4,5]>]
x^3-35*x-42 2^3*7^2*79 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 19 x-1 5 [[-1108858],[-492795],[-874446]] 1 [1,2,2,1,3,2,2,1,2,3,2,3,2,2,3,3,2,3,3,3,3,1,3,3,3,2,3,2,1,2,1,3,2,2,3,2,3,3,2,1,1,2,1,2,1,3,2,2,2,3,2,2,1,2,3,2,2,3,2,3,1,3,2,3,1,2,2,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,3,3,1,2,3,2,1,2,3,3,3,2,2,1,2,2,3,1,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2,3,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,1,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[119986,135256,1]>,[[-253782,524288],[-8365,131070],[3,2]]>,<7,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-42,-35,0,1]>,[[20233797678475297,2928760386012871,272726760888373],[-20233797678475297,-2928760386012872,-272726760888373],[0,1,0]]>,<79,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-24726811735795986880877459693024558552,-24454883613443853155504770259127550304,1]>,[[-24454883613443853155504770259127550332,0],[24454883613443853155504770259127550318,-1],[14,1]]>*] [x,x^2-158,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,79],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*79,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,79],[4,1,4],1,[1.000000000,0.7675291380,0.8845738923],<"notfaithful",0>,[3,2]>,<2,2^3*7^2*79,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,7,79],[4,5,4],1,[1.000000000,2.025598204,1.343577581],<"2.2e3_7e2_79.3t2.1",1>,[3,2]>]
x^4-x^3-9*x^2-5*x+46 2^3*7^2*79 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 6 [[-814092],[329073],[-230606],[715626]] 3 [1,5,5,3,1,5,5,3,4,1,5,1,5,4,3,2,5,3,2,1,3,4,3,3,3,5,3,4,2,4,2,3,4,5,1,4,3,2,5,3,2,5,2,4,1,3,4,5,5,3,4,4,3,5,3,4,5,3,4,2,3,3,5,3,3,4,4,1,2,3,5,2,5,2,4,5,4,5,4,5,5,4,4,3,5,4,4,1,3,1,3,5,4,4,1,3,3,5,3,4,2,4,3,2,1,5,5,3,4,5,3,1,2,5,1,1,3,3,4,4,3,4,5,2,5,2,2,5,5,5,4,4,4,4,3,5,5,3,3,2,3,4,2,4,3,5,3,3,5,4,4,5,4,5,1,4,4,5,5,5,4,1,4,3,4,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2+8*x-142,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[474950,286812,1]>,[[-90326,524288],[-147151,0],[1,1],[-24667,-1]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[19753359751005188,15411378435724656],[4383130047148328,14759754398651451],[1,0]]>,[[[-4383130047148322,-14759754398651445],[-1,0]],[[6,6],[1,0]],[[34821271506084985,31886247451709358],[-1360898007497669,4414895354016764]],[[-30438141458936668,-17126493053057919],[1360898007497669,-4414895354016764]]]>,<79,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,78,1]>,[[-5245855045305743903704092102223181295,0],[-3917008728226236146266636903348968280,0],[1,0]]>,[[[10854735981907386336488239686373720194,22165939336564991311205037095470840544],[0,0]],[[-14771744710133622482754876589722688619,-22165939336564991311205037095470840544],[0,0]],[[3917008728226236146266636903348968353,0],[-1,0]],[[73,0],[1,0]]]>*] [x,x^2-x+2,x^2-158,x^2+1106,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,79],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,79],[1,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*79,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,79],[6,1,6],1,[1.000000000,0.7675291380,0.8845738923],<"notfaithful",0>,[4,3]>,<1,2^3*7*79,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,79],[6,6,6],1,[1.000000000,2.267167206,1.190445642],<"notfaithful",0>,[4,3]>,<2,2^3*7*79,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,7,79],[6,7,7],1,[1.000000000,1.865782277,1.313528274],<"2.2e3_7_79.4t3.2",1>,[4,3]>]
x^4-x^3+x^2-17*x+44 2^3*7^2*79 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[-50486140],[-157899784],[127357036],[81028889]] 3 [1,5,5,1,1,5,5,3,4,2,5,2,5,4,3,1,5,3,2,2,3,1,3,3,3,5,3,4,1,4,1,3,4,5,2,4,3,2,5,3,2,5,1,4,2,3,4,5,5,3,4,4,3,5,3,4,5,3,4,2,3,3,5,3,3,4,4,1,2,3,5,1,5,1,4,5,4,5,4,5,5,4,4,3,5,4,4,1,3,2,3,5,4,4,1,3,3,5,3,4,2,4,3,2,1,5,5,3,4,5,3,2,2,5,2,1,3,3,4,4,3,4,5,2,5,1,1,5,5,5,4,4,4,4,3,5,5,3,3,2,3,4,1,4,3,5,3,3,5,4,4,5,4,5,1,4,4,5,5,5,4,1,4,3,4,3,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+18,2>,<x^2+32*x+98,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[-98666,-237476,1]>,[[-261188,0],[23711,0],[1,1],[-24667,-1]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[24885261603950979,32023737451168827,1]>,[[-32023737451168824,-1],[3,1],[-19713916607311793,3071036658494019],[-28054612239131386,-3071036658494019]]>,<11,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-142811974053431310892,-54482215534757525623,-29069785479382242051,-18272386726087106597]>,<79,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-18699146096411508893041547717495361264,3917008728226236146266636903348968517,1]>,[[30809232076340389749819756352704898530,0],[-26892223348114153603553119449355930104,0],[-3917008728226236146266636903348968471,-1],[46,1]]>*] [x,x^2-x+2,x^2-158,x^2+1106,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,79],[1,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*79,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11,79],[6,1,1,6],1,[1.000000000,0.7675291380,0.8845738923],<"notfaithful",0>,[4,3]>,<1,2^3*7*79,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11,79],[6,6,1,6],1,[1.000000000,2.267167206,1.190445642],<"notfaithful",0>,[4,3]>,<2,2^3*7*79,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,7,11,79],[6,6,1,6],1,[1.000000000,2.139810118,1.359695230],<"2.2e3_7_79.4t3.3",1>,[4,3]>]
x^4-x^3+34*x^2-12*x+279 3^2*4549 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 67 x-1 5 [[617319980],[-113340649],[-172011400],[-331967930]] 3 [5,1,3,4,5,2,5,4,3,3,4,4,3,4,3,3,5,4,1,3,2,1,5,3,4,3,1,5,1,5,1,5,3,4,5,2,2,4,5,3,3,4,3,1,5,4,4,1,3,4,5,3,1,3,5,3,3,2,1,3,4,5,2,3,4,5,4,1,3,1,5,3,2,2,1,3,3,4,3,2,5,2,5,4,4,5,3,2,3,4,5,5,2,5,4,3,5,5,4,2,4,3,5,5,1,4,5,5,5,4,4,4,3,1,2,5,4,5,5,5,1,1,5,3,1,3,1,5,4,4,4,3,1,2,3,4,5,4,3,3,2,5,4,5,2,3,2,3,4,5,2,3,4,3,2,5,4,5,2,3,3,5,1,3,5,3,2,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-21,2>,<x^2+23*x-1005,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1334631,70191591,1]>,[[43046772,27],[-44163903,43046694],[-1547541202,141609395],[-44070343,-141609395]]>,<4549,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[6472826982421592122213820256100482538795261392209858448721819249112833273,134788995081109961272842289797533535266177649056886511377215496164654601,1]>,[[-4779269734616962027337347706575629027477964925750924029738828261031270454,0],[4914058729698071988610189996373162562744142574807810541116043757195917702,0],[-134788995081109961272842289797533535266177649056886511377215496164650924,-1],[3677,1]]>*] [x,x^2-x+1,x^2-x-1137,x^2-x+3412,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,4549],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,4549],[6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,4549,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,4549],[1,6],1,[1.000000000,1.062388355,0.9131889269],<"notfaithful",0>,[4,3]>,<1,3*4549,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,4549],[6,6],1,[1.000000000,1.505980345,1.267439711],<"notfaithful",0>,[4,3]>,<2,3*4549,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[3,4549],[6,6],1,[1.000000000,1.154308874,1.049265497],<"2.3_4549.4t3.1",1>,[4,3]>]
x^4-2*x^3-29*x^2+30*x-796 -3*5*1021^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 7 [[235388329],[1059005249],[-1059005248],[-235388328]] 4 [3,4,4,5,4,5,2,3,1,4,3,5,4,5,1,3,5,2,4,4,4,2,1,4,5,5,5,3,3,1,5,5,3,3,4,3,5,4,1,3,4,1,5,4,1,1,3,5,2,3,2,5,3,4,3,3,4,3,4,5,5,3,4,5,5,2,3,5,2,1,1,4,4,5,1,3,5,5,5,1,5,3,4,4,1,3,5,4,5,4,3,4,5,4,3,3,5,4,5,3,5,1,1,4,3,5,3,3,4,3,5,5,3,3,2,5,4,3,1,5,3,4,1,3,3,4,1,4,5,5,3,1,3,5,5,3,2,4,2,5,2,5,5,2,2,5,4,1,3,3,4,5,5,3,4,5,3,4,5,4,2,1,5,5,2,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+30,2>,<x^2-62*x+13576,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[218524,220874],[-2350,-220874],[-218523,-220874],[2351,220874]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[-192727437,0],[3,0],[1,0]]>,[[[1368986652,-374405549],[0,0]],[[-1368986651,374405549],[0,0]],[[-1,0],[-1,0]],[[2,0],[1,0]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[8973243785280,0],[5,0],[1,0]]>,[[[20697781943599,-13492966938357],[0,0]],[[-20697781943598,13492966938357],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<29,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,24,1]>,[[52587991253637300233072304363,0],[-52587991253637300233072304362,0],[-270295880840692855341841075,740382999087024531585536119],[270295880840692855341841076,-740382999087024531585536119]]>,<1021,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-60574891214920101244580936639036871965821572938992445154315,37890873591805918212307441723363960827540769964775454468945,1]>,[[-37890873591805918212307441723363960827540769964775454468372,-1],[573,1],[-572,-1],[37890873591805918212307441723363960827540769964775454468373,1]]>*] [x,x^2-x-255,x^2-x+4,x^2-x+3829,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,1021],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1021,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,29,1021],[3,1,1,1,6],1,[1.000000000,1.143357241,0.9233060080],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,29,1021],[1,6,6,4,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,3*5*1021,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,29,1021],[3,6,6,3,6],1,[1.000000000,0.8123465688,0.8159704041],<"notfaithful",0>,[4,3]>,<2,3*5*1021,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,29,1021],[3,6,6,3,7],1,[1.000000000,0.8444150193,0.9204831126],<"2.3_5_1021.4t3.3",1>,[4,3]>]
