x^2-x+7227 -137*211 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[18],[-17]] 2 [2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<137,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[11919,137,1]>,[[-68,-1],[69,1]]>,<211,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[18357,211,1]>,[[-105,-1],[106,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[137,211],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,137*211,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[137,211],[3,3],1,[1.000000000,0.8869305185,0.8536451359],<"1.137_211.2t1.1",1>,[2,1]>]
x^3-x^2+13*x-32 -137*211 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 19 x-1 5 [[446482],[168706],[-615187]] 2 [2,3,2,2,3,2,2,1,3,3,3,3,1,2,2,2,3,2,3,2,3,2,2,1,1,3,1,1,3,2,3,3,1,3,3,1,3,2,2,3,2,2,3,3,2,2,1,3,2,1,3,3,2,1,3,3,2,1,2,1,2,1,2,1,2,1,2,3,3,1,1,2,2,2,2,3,3,2,3,2,3,3,2,1,2,1,2,1,2,3,3,2,3,2,2,2,1,2,3,3,1,2,2,3,1,3,2,2,3,2,3,2,2,3,2,2,3,3,1,3,3,1,3,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,1,3,2,3,1,1,3,2,3,2,2,2,3,3,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<137,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1032904027189436082847181877560040379840540,442150682978758411620191339419992105068938,1]>,[[442150682978758411620191339419992105068683,0],[-442150682978758411620191339419992105068810,-1],[128,1]]>,<211,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[5157380432524767242518381043520434930452481639,12938880132240766077076780502778733553173208585,1]>,[[12938880132240766077076780502778733553173208340,0],[-12938880132240766077076780502778733553173208462,-1],[123,1]]>*] [x,x^2-x+7227,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[137,211],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,137*211,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[137,211],[4,4],1,[1.000000000,0.8869305185,0.8536451359],<"notfaithful",0>,[3,2]>,<2,137*211,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[137,211],[4,4],1,[1.000000000,0.9318108138,0.9452126643],<"2.137_211.3t2.1",1>,[3,2]>]
x^4-2*x^3-10*x^2+11*x-10 -5*7^2*23^3 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[-3859233],[-11962332],[11962333],[3859234]] 4 [4,5,1,1,5,5,1,4,4,2,3,3,3,3,5,3,3,4,3,1,5,5,2,4,2,3,2,3,5,3,4,3,3,3,5,1,1,4,5,5,2,4,5,4,4,4,1,5,2,4,4,2,4,4,5,3,3,3,4,5,1,2,5,3,1,4,2,3,4,3,5,5,2,3,5,1,5,5,5,3,4,5,5,2,3,4,1,3,3,4,2,4,4,1,1,2,3,4,2,2,4,3,2,5,5,5,5,5,1,3,5,3,3,4,5,5,1,5,4,5,4,4,1,4,3,5,5,3,2,1,2,3,5,3,3,4,2,2,2,2,3,2,4,3,3,4,5,5,3,4,4,4,4,5,3,5,5,3,1,4,4,3,4,4,3,1,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+11,2>,<x^2-24*x+259,3>]*],[*[4],"CYC",0,5*]] [*<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-2926273223315,5,1]>,[[-44461933744840,0],[44461933744841,0],[-2,-1],[3,1]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-28908573363310592,34345619668780231,1]>,[[-34345619668780225,-1],[6,1],[-5,-1],[34345619668780226,1]]>,<23,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[5,21,1]>,[[15962,0],[5819,0],[782,0],[46,0],[1,0]]>,[[[-11,0],[-1,0],[0,0],[0,0]],[[-323360874083977320117038353,214368845039800208977981376],[18602161641401031468195109,-33759542190147859175366412],[-23103380121456979195288023,19118384062982395475279756],[2574487717968959033263035,-21073516672838397395472612]],[[12,0],[1,0],[0,0],[0,0]],[[323360874083977320117038354,-214368845039800208977981376],[-18602161641401031468195109,33759542190147859175366412],[23103380121456979195288023,-19118384062982395475279756],[-2574487717968959033263035,21073516672838397395472612]]]>*] [x,x^2-x-40,x^2-x+29,x^2-x+9,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,23],[1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,5*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,23],[6,1,6],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[4,3]>,<1,5*7,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,23],[6,6,3],1,[1.000000000,1.062052159,0.9100948684],<"notfaithful",0>,[4,3]>,<2,5*7*23^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[5,7,23],[6,6,7],1,[1.000000000,1.758957907,1.125171736],<"2.5_7_23e2.4t3.2",1>,[4,3]>]
x^4-x^3-14*x^2+148*x+8 -5*7^2*23^3 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 71 x-1 5 [[7119100],[329997993],[-228892701],[-108224391]] 4 [4,5,4,2,5,5,2,4,4,2,3,3,3,3,5,3,3,4,3,1,5,5,1,4,1,3,1,3,5,3,4,3,3,3,5,1,2,4,5,5,2,4,5,4,4,4,1,5,1,4,4,2,4,4,5,3,3,3,4,5,2,1,5,3,2,4,2,3,4,3,5,5,1,3,5,2,5,5,5,3,4,5,5,1,3,4,1,3,3,4,1,4,4,1,1,1,3,4,1,2,4,3,1,5,5,5,5,5,1,3,5,3,3,4,5,5,2,5,4,5,4,4,2,4,3,5,5,3,1,2,2,3,5,3,3,4,1,1,1,2,3,2,4,3,3,4,5,5,3,4,4,4,4,5,3,5,5,3,2,4,4,3,4,4,3,2,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-174,2>,<x^2-256*x+16844,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[412183,0],[21458,0],[6818,-11476],[18294,11476]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-2926273223295,0],[-2926273223310,0],[1,0]]>,[[[29094619912399,-8562979648128],[0,0]],[[-32020893135714,8562979648128],[0,0]],[[2926273223313,0],[-1,0]],[[3,0],[1,0]]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-22593904617519368,-39687053699182218],[12868032448418966,17588055199074997],[1,0]]>,[[[-12868032448418966,-17588055199074993],[-1,0]],[[0,4],[1,0]],[[3770793756632277,19523720829829086],[4326152871052116,-85350359446947]],[[9097238691786690,-1935665630754097],[-4326152871052116,85350359446947]]]>,<23,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[5,21,1]>,[[1472,0],[736,0],[184,0],[23,0],[1,0]]>,[[[-17,0],[18653867731897677640477115,0],[23317334664872097050596401,0],[32644268530820935870834963,0]],[[-769258089397364084814372887,-727036325212924710143805114],[25425858270787789291142444,-3796445599128960233383570],[-35777039339368046726701838,-27168811452714236682674604],[27096519458755766502449007,-34949184416912635585964780]],[[6,0],[1,0],[0,0],[0,0]],[[769258089397364084814372899,727036325212924710143805114],[30535744924905243630288927,3796445599128960233383570],[12459704674495949676105437,27168811452714236682674604],[14874682938014008188624517,34949184416912635585964780]]]>*] [x,x^2-x-40,x^2-x+29,x^2-x+9,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,23],[1,1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,5*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,23],[4,6,1,6],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[4,3]>,<1,5*7,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[3,6,6,3],1,[1.000000000,1.062052159,0.9100948684],<"notfaithful",0>,[4,3]>,<2,5*7*23^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,5,7,23],[3,6,6,7],1,[1.000000000,0.8026784965,0.9846808169],<"2.5_7_23e2.4t3.4",1>,[4,3]>]
x^4-x^3+37*x^2-27*x+351 3^2*5653 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[-112991076],[128738519],[-787832369],[772084927]] 3 [5,1,5,2,5,4,3,4,3,5,4,4,3,4,5,5,3,2,2,5,1,1,3,5,1,5,2,3,1,5,4,3,3,4,3,4,1,1,5,3,5,1,5,1,3,1,4,2,3,4,5,5,4,3,3,5,3,1,2,3,4,5,2,5,1,3,1,4,5,2,5,5,1,4,2,5,5,4,3,4,3,2,3,2,1,5,3,1,3,1,3,3,4,5,4,5,3,5,4,2,1,3,3,5,4,4,5,3,5,2,4,4,3,4,1,5,4,3,5,3,2,4,5,5,1,3,2,3,4,2,2,5,4,4,5,1,5,2,3,3,4,3,2,5,4,3,1,5,1,3,4,5,4,5,2,3,2,5,1,5,3,5,4,5,5,3,1,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-9,2>,<x^2+53*x-711,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[80243877,-414469035,1]>,[[0,258280329],[81145638,129140160],[1193476019,-15607273],[1049901278,15607273]]>,<17,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,16,1]>,[[1957738058181922683947530,364698927342955031821974],[186786627342214697197547,-364698927342955031821974],[47877680195634659951216,80249393948425087603681],[-40750444553410117471915,-80249393948425087603681]]>,<5653,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[231392335733776832127981395913472187802121027455994026187278240143632508331,-503192717941849173360685828893594573254448932028156097631960218066589161566,1]>,[[383564650286798626027460495469257394035831770900592205104254378336015869731,0],[223898995182005427151572245468771635909856953006021969631013069418195738539,0],[503192717941849173360685828893594573254448932028156097631960218066589166849,-1],[5283,1]]>*] [x,x^2-x+1,x^2-x-1413,x^2-x+4240,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,17,5653],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,17,5653],[6,3,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,5653,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,17,5653],[1,1,6],1,[1.000000000,0.8527415348,0.8711597355],<"notfaithful",0>,[4,3]>,<1,3*5653,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,17,5653],[6,3,6],1,[1.000000000,2.701890693,1.409882858],<"notfaithful",0>,[4,3]>,<2,3*5653,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[3,17,5653],[6,3,6],1,[1.000000000,0.9348094326,1.015446603],<"2.3_5653.4t3.1",1>,[4,3]>]
x^6-x^5-2*x^4+10*x^3-10*x^2+22*x+101 -5*7^2*23^3 0 3 48 "C2*S4" [[2,1,3,5,4,6],[1,4,3,2,5,6],[3,1,2,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,4,6,2,5,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,5,6,4]>,<4,6,[1,3,4,6,5,2]>,<4,6,[5,3,4,6,1,2]>,<6,8,[3,1,4,5,6,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 17 x^2+16*x+3 12 [[256933811665977,44716671031566],[-1409821511319,0],[124089312390682,-44716671031566],[54313247375145,0],[251665000661836,204234093760200],[-102969313352559,-204234093760200]] 6 [10,10,8,9,8,10,5,6,3,7,7,5,7,9,10,9,4,8,5,7,10,6,5,8,5,1,9,5,8,9,10,7,9,7,8,7,9,10,3,3,7,8,8,10,10,8,4,3,9,6,10,7,6,8,10,9,7,4,10,6,5,9,3,7,9,3,7,5,3,7,10,6,5,5,8,5,6,10,6,7,8,8,6,5,7,10,4,5,7,3,5,8,10,7,7,9,7,6,5,7,10,5,9,8,8,10,10,3,4,7,2,9,5,8,8,8,9,10,10,8,8,10,9,10,4,6,8,4,9,5,7,5,8,9,7,8,5,5,5,4,7,4,10,5,1,6,3,10,7,10,3,8,3,10,5,8,6,7,5,8,10,5,10,8,5,9,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+9*x^2+504*x+1323,4>,<x^6+25*x^5+666*x^4+12079*x^3+334806*x^2-1148680*x-5227624,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-7,2>,<x^6-35*x^5+145*x^4+5241*x^3-19459*x^2-593969*x+3448229,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<5,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,4,4,0,1]>,[[-1933801338370,0,0,0],[27221188574840,0,0,0],[1,0,0,0]]>,[[[5992393113517,-24567613063267,-22059752526578,-9406324235835],[0,0,0,0]],[[2176056213445,-14729907218408,-3307231364153,-23180117310809],[0,0,0,0]],[[36193847772564,-210130059039,16762461465672,38357639082764],[0,0,0,0]],[[-17141108524689,39507650340714,8604522425059,-5771197536120],[0,0,0,0]],[[-27221188574838,0,0,0],[-1,0,0,0]],[[2,0,0,0],[1,0,0,0]]]>,<7,4,2,[[2,1,5,6,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,4,3],[2,1,6,5,3,4]],[2,1,5,6,4,3],[1,4,9,9],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[23795435080661258,11421795283084074],[16395733772104260,23085716917481316],[1,0]]>,[[[-17436112402937565,25107145908736035],[0,0]],[[-8494455260129773,-25107145908736035],[0,0]],[[-16395733772104254,-23085716917481311],[-1,0]],[[6,5],[1,0]],[[-37036636103208584,-2362498698047626],[2464750122404269,4611777932508219]],[[-429328759231830,25448215615528932],[-2464750122404269,-4611777932508219]]]>,<23,4,2,[[2,1,5,6,3,4],[1,2,5,4,3,6]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,5,4,3,6],[2,1,3,6,5,4]],[1,2,5,4,3,6],[1,6,3,5],[1],[[[2,1,5,6,3,4]]],20,<<[],[5,21,1]>,[[709205166760306481650048853,0],[-320614587721722270653826509,0],[1,0]]>,[[[320614587721722270653826526,0],[-1,0]],[[17,0],[1,0]],[[-25924046434428353412299391,25146083135165563891640936],[-53991307495853221148853,-468592159270354823723753]],[[-2907406735251214885791623,0],[1311249423558874844970516,0]],[[-31683495779770221203399638,-25146083135165563891640936],[53991307495853221148853,468592159270354823723753]],[[-36253225989500349466610429,0],[-1311249423558874844970516,0]]]>*] [x,x^2-x-1,x^2-x+6,x^2-x+29,x^6-x^5-x^4+4*x^3+3*x^2-1,x^3-x^2+1,x^4-x^3-3*x^2+6*x+1,0,0,x^4-x^3-3*x^2+6*x+1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,23],[11,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,23],[5,5,11],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<1,5*23,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,23],[11,1,11],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[6,11]>,<2,5^2*23,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[5,7,23],[11,5,12],1,[1.000000000,1.738353299,1.369346714],<"notfaithful",0>,[6,11]>,<2,23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[5,7,23],[5,5,11],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,11]>,<3,5^2*7^2*23,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[0],[-1]]],[5,7,23],[11,11,12],1,[1.000000000,0.8350685354,0.9561987126],<"notfaithful",0>,[6,11]>,<3,5*7^2*23^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[5,7,23],[11,12,13],1,[1.000000000,0.8903947912,0.9731611303],<"3.5_7e2_23e2.6t11.2",1>,[6,11]>,<3,5*7^2*23,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[-1]],[[1],[0],[-1]]],[5,7,23],[11,12,13],1,[1.000000000,0.8550241654,0.9927378399],<"3.5_7e2_23.6t11.2",1>,[6,11]>,<3,5^2*7^2*23^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[5,7,23],[11,11,12],1,[1.000000000,1.640114737,1.082024398],<"notfaithful",0>,[6,11]>]
