x^4+14*x^2+61 2^4*3^2*61 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[-2631195],[-15563772],[15563772],[2631195]] 3 [5,3,3,4,5,2,5,1,5,5,4,4,3,4,3,5,5,1,4,5,1,4,3,5,2,5,1,3,1,3,1,3,3,4,3,4,4,1,3,5,3,4,5,4,3,2,4,4,5,2,5,3,2,5,3,3,3,2,4,5,2,3,4,5,4,3,4,4,3,4,3,5,1,4,2,5,5,4,5,4,5,4,3,4,2,3,3,4,3,1,5,3,2,3,4,3,5,5,4,4,4,5,3,3,1,4,5,5,5,2,2,2,5,1,4,5,4,5,5,3,4,4,5,3,1,5,4,3,1,1,4,5,2,1,5,4,3,4,3,3,4,5,4,3,1,3,1,3,2,3,4,3,4,5,4,3,2,3,2,5,5,5,2,3,3,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+84,2>,<x^2-8784,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[10,4],[2,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[11953,2790],[11953,2790]],[[-11953,-2790],[-11953,-2790]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[1415834547,0],[-1633871991,-1633871991],[1,0]]>,[[[1633871993,1633871993],[-1,0]],[[2,2],[1,0]],[[-2,-2],[-1,0]],[[-1633871993,-1633871993],[1,0]]]>,<61,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-173222859571652472628372652039401204,0,1]>,[[181876575350170911475959421623907671,0],[-181876575350170911475959421623907671,0],[0,-1],[0,1]]>*] [x,x^2-x+1,x^2-x-15,x^2-x+46,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,61],[3,6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,61,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,61],[4,1,6],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[4,3]>,<1,3*61,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,61],[1,6,6],1,[1.000000000,1.857865691,1.282723118],<"notfaithful",0>,[4,3]>,<2,2^4*3*61,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,61],[6,7,8],1,[1.000000000,0.7866493510,0.8968441241],<"2.2e4_3_61.4t3.2",1>,[4,3]>]
x^6-x^5-20*x^4-160*x^3-128*x+6528 2^4*5^9*11^4 2 2 120 "S5" [[5,4,2,1,6,3],[2,1,4,3,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,10,[2,1,4,3,6,5]>,<2,15,[1,3,2,4,6,5]>,<3,20,[6,1,4,5,3,2]>,<4,30,[1,6,5,4,2,3]>,<5,24,[3,4,2,6,5,1]>,<6,20,[5,4,2,1,6,3]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 79 x^2+78*x+3 5 [[926251121,0],[1227239847,-531530049],[789810656,0],[-1438362163,-319770254],[-1112733543,319770254],[-392205917,531530049]] 3 [5,5,1,2,1,7,5,4,5,4,6,5,4,7,7,7,6,4,5,6,7,3,5,6,7,4,5,2,6,7,7,6,5,6,3,6,5,2,7,7,4,6,6,7,2,6,3,5,5,6,7,6,6,3,7,5,4,3,7,3,7,5,2,3,5,7,6,2,2,3,5,4,7,7,6,7,4,5,6,6,6,6,4,7,1,7,3,5,6,7,7,6,5,6,6,2,4,6,5,4,5,7,5,6,3,5,5,5,6,6,7,7,5,3,3,6,2,7,2,6,4,5,5,5,3,4,6,6,2,5,6,7,3,7,3,3,5,5,2,3,6,3,5,5,4,4,5,5,6,5,5,6,5,2,5,3,6,3,7,3,5,7,5,4,5,5,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,20,5,[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,4,5,6,2,3]],[1,2,4,6,3,5],[1,3,5,5,6],[1],[[[1,4,5,6,2,3]]],20,<<[],[1,1,0,0,1]>,[[16562,0,0,0],[3288,0,0,0],[66408,0,0,0],[221418,0,0,0],[377660,0,0,0],[1,0,0,0]]>,[[[-503771,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[4260,0,0,0],[8680,0,0,0],[15054,0,0,0],[356,0,0,0],[784,0,0,0]],[[1852,12496,5312,-5656],[9264,-7392,-5376,9784],[13220,6692,13424,11722],[12248,15000,1472,10988],[480,1264,4032,11824]],[[7212,96,8936,-9432],[-4640,4608,136,2168],[13664,12152,11706,12314],[14720,4528,7724,14284],[10656,480,5792,9008]],[[-3108,6392,-1664,9576],[6432,10600,-13232,6008],[1020,4910,10640,6378],[10184,6148,7232,8236],[14928,13840,12016,14704]],[[-14348,13784,-12584,5512],[-3352,-7816,-14296,14808],[6194,9014,13382,2354],[11644,7092,16340,15644],[5920,800,10928,13616]]]>,<5,20,20,[[1,6,2,3,4,5],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,6,2,3,4,5]],[1,2,3,4,5,6],[1,3,5,5,6],[1,6],[[[1,6,2,3,4,5],[1,2,4,6,3,5]],[[1,6,2,3,4,5]]],20,<[],[-13673453273320,41153751541000,-2898693482750,-26653478534875,-16308161363750,-1938565825625,-25498430175250,-40074051603000,-29256645169600,-30357494024750,26723725587275,46389338086875,1170842030475,-13587482515100,26814930249000,13823018026875,4663612933325,26755494224175,-25704973362775,27886552364250,1]>,[[2081487317186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[-3595935533597,-9369150728385,1101554735800,148376699700,678875719099,-1512065461515,868802081475,-440038461090,708069376635,577665059700,1310987659390,-1837198342660,-1582123709993,30709861450,1215521281386,1816187108910,1087385806836,333354045096,-1423262125515,1380223755290],[-885111562747,947974791205,2261129713145,-5988353618125,-1392379266946,575472516555,-535401632750,955777026210,1616465088810,-1389117834976,1640309645060,-973369418130,1014942631632,100436409625,-1460694608932,-385330882250,1042711423421,-1097156969060,126671507075,443973837415],[9052505659853,7803387773120,-4861324915985,687999888625,-1279793143241,1718974636750,715429314120,-452166154085,1655640023810,-1858234333112,1338884642740,-1881123298770,-1653965097763,-311556258675,-1050734849196,-372237304350,1101267784991,-1309063557251,716240723925,-26803493891],[-7626684650722,4643819769460,-3073061474515,-7855192724075,-1495830233016,-243468216405,-152607334440,-1858413722140,349199427560,659822629762,1482519271530,-465638412240,1905669154702,1896578935900,1044302998859,68346396540,951443622816,1502830403918,-1828639725840,622323472156],[973738770028,-4026031605400,4571701941555,-6066316574250,-325570341521,-538913475385,-896222428405,1794841311105,-514676651190,-1804832786999,1856693312530,1342632206175,315477021422,-1716168948300,251605177883,-1126965318850,-368111372439,570036077297,-1405707645270,1394979694655]]>,<7,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,2],[1],[[]],20,<[],[3,6,1]>,[[2936583311418502,4077878600334434],[1267102080158184,-4077878600334434],[1044865457438717,-381665563942915],[3334858841096207,381665563942915],[1243602402103392,-54713448509125],[1571883093158142,54713448509125]]>,<11,5,5,[[1,3,4,6,2,5]],[[1,2,3,4,5,6],[1,3,4,6,2,5],[1,4,6,5,3,2],[1,6,5,2,4,3],[1,5,2,3,6,4]],[1,2,3,4,5,6],[1,6,6,6,6],[1],[[[1,3,4,6,2,5]]],20,<[],[-325990631373849551989,196828746920322419793,-204164919507556783633,224939462159717987022,90138046041711727400,1]>,[[90138046041711727351,0,0,0,0],[297674406067466671880,2222649007891987420,-22747547243031366140,-23479054342973484771,-26077764351154506879],[273065177972383292660,2027718541665303393,-21217079988757139366,-9094442159785477196,-28702954383219700993],[246912942627093388887,1037112940840220743,-22577138288835547164,3890370097340333883,10787876787608549030],[-235040577776095071586,-5287480490397511557,5382675072209506379,28683126405418628084,-17166248501648887449],[10,1,0,0,0]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,11],[2,8,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,2^4*5^9*11^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,5,7,11],[8,8,2,8],1,[0,0,0],<"4.2e4_5e9_11e4.10t12.1",1>,[6,14]>,<4,2^4*5^9*11^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]]],[2,5,7,11],[8,8,2,8],1,[0,0,0],<"4.2e4_5e9_11e4.5t5.1",1>,[6,14]>,<5,2^4*5^10*11^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,5,7,11],[8,9,2,10],1,[0,0,0],<"5.2e4_5e10_11e4.10t13.1",1>,[6,14]>,<5,2^4*5^9*11^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,5,7,11],[8,8,2,8],1,[0,0,0],<"5.2e4_5e9_11e4.6t14.1",1>,[6,14]>,<6,2^4*5^11*11^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-2],[1]]],[2,5,7,11],[8,9,2,10],1,[0,0,0],<"6.2e4_5e11_11e4.20t35.1",1>,[6,14]>]
x^6-x^5-20*x^3+10*x^2-2*x+102 2^4*5^9*11^4 2 2 120 "S5" [[6,3,2,5,4,1],[2,5,1,6,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,10,[6,3,2,5,4,1]>,<2,15,[1,2,6,5,4,3]>,<3,20,[5,4,2,3,6,1]>,<4,30,[1,2,4,6,3,5]>,<5,24,[4,6,1,2,5,3]>,<6,20,[2,5,1,6,4,3]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 5 [[-1466250,-4553042],[10483131,-14100180],[2955612,0],[10650209,0],[-12573787,4553042],[-10048914,14100180]] 3 [5,5,1,7,1,7,5,6,5,6,3,2,4,7,7,5,6,3,5,4,2,6,5,3,5,6,5,5,4,7,7,6,5,6,6,6,2,2,7,5,6,4,6,7,5,3,6,2,5,4,7,6,4,6,5,5,4,3,5,6,7,2,5,6,5,7,6,5,5,4,2,6,7,5,3,2,6,5,6,4,4,6,3,5,4,7,6,7,3,5,2,3,5,4,4,5,6,3,7,6,7,2,5,4,4,7,5,7,4,3,2,5,7,6,4,4,2,7,5,4,4,5,2,5,3,6,6,3,7,5,6,5,6,5,3,1,2,7,2,4,6,6,2,5,6,6,7,5,6,5,7,1,2,5,5,6,4,6,5,6,5,5,5,4,5,7,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,20,5,[[1,3,4,5,6,2],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,5,3,6,4],[1,2,4,6,3,5],[1,3,4,5,6,2]],[1,2,4,6,3,5],[1,3,5,5,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[1,1,0,0,1]>,[[148054,0,0,0],[-501784,0,0,0],[-175246,0,0,0],[134538,0,0,0],[-248090,0,0,0],[1,0,0,0]]>,[[[-248089,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[113742,-77126,-46560,-280566],[193878,316784,170296,433267],[126764,365432,99012,518544],[7608,491321,132332,10144],[80753,449173,129781,457196]],[[-265202,-60100,-43772,-86774],[40916,399600,226313,54555],[293416,363436,46744,41696],[437562,228978,455095,59128],[353070,316585,188663,470760]],[[498536,162806,-91750,-466558],[297344,150377,146822,396459],[473876,50508,24368,457072],[432131,161512,294655,401412],[154656,171827,9613,206208]],[[-98986,-25580,182082,-214678],[516437,181815,505145,164295],[154520,269200,354164,31264],[171275,166765,166494,53604],[460097,110991,196231,438700]]]>,<5,20,20,[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,4,5,6,2,3]],[1,2,3,4,5,6],[1,3,5,5,6],[1,6],[[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,4,5,6,2,3]]],20,<[],[-47287832688745,11003511195625,-27366897716625,-19858099692875,-39677595340625,-30999933895625,36570871515000,13575096939000,-28762343340225,625689307125,-19980746648400,-2252612006250,-43449806911025,-22378692559800,-31149319033875,39538630488125,46000361252975,44593146983025,2641254921150,31993978915500,1]>,[[-37430294118384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[-1835154321693,7151505762060,-8723523548400,4500056854600,-209605776463,-1286039553495,1818497923175,650685123685,912002794415,1872835011675,584052737835,455265235315,-910407001709,1819839888725,779809343992,-601654320600,811979062188,52190677679,295476674225,1632693317590],[4345624932,4585403640150,-2698086581540,-7619755905375,-854449806898,-743714859830,-781591649235,-1718893407295,-168615097260,686061167169,374673143065,1747852704050,-1877280552139,-1255222339425,-1063816370274,-156200389915,800856344288,178388456578,-129933500075,828426191780],[-8817892372193,3598826144490,7609252976770,3890202060775,-3834038708,-369978124990,-893163284130,-423530954065,279798388315,-49673170972,728079668980,1290696494535,62626554301,-785525848025,-805557917452,-1790569225965,69524180228,661244401357,-1640440382025,1682375122566],[-439068606643,-6070248825220,-3972107502495,247963945250,364923854492,764365142950,809741954240,1283039530240,-845718839860,-604074932803,-1674855577695,-1294245542270,-957555768244,553598441950,-1736169697512,-507636044850,-1388749022797,82510103976,1522799199500,-1451132567001],[-8702395190393,-9265486721480,7784464655665,-1018466955250,702965767577,1635367395365,-953484944050,208699707435,-177467245610,-1905148075069,-11949972185,1615128373995,-132080497834,-332690143225,-988962624379,-758637284295,-293610563907,-974333639590,-47901991625,1122335200690]]>,<11,5,5,[[1,3,4,6,2,5]],[[1,2,3,4,5,6],[1,3,4,6,2,5],[1,4,6,5,3,2],[1,6,5,2,4,3],[1,5,2,3,6,4]],[1,2,3,4,5,6],[1,6,6,6,6],[1],[[[1,3,4,6,2,5]]],20,<[],[-94081485419101815338,-78159064133683737369,-109126248397296110849,15088412817844584845,-28733118735374696258,1]>,[[-28733118735374696277,0,0,0,0],[-168741476395918355431,16002840169523505780,26355543907034766501,-13865166962918987722,11377241966915367187],[321154249359665380916,-30409394750421427219,-27194352717966768862,-19642884632540841178,26141713920418906187],[-331064791820026473513,7691557593008866306,-11772415518734090462,29485859414948066872,26207663948935255170],[207385137591654144302,6714996987889055132,12611224329666092823,4022192180511762028,-2567529387854982253],[4,1,0,0,0]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11],[2,8,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,2^4*5^9*11^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,5,11],[8,8,8],1,[0,0,0],<"4.2e4_5e9_11e4.10t12.2",1>,[6,14]>,<4,2^4*5^9*11^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]]],[2,5,11],[8,8,8],1,[0,0,0],<"4.2e4_5e9_11e4.5t5.2",1>,[6,14]>,<5,2^4*5^10*11^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1]],[[1],[-1]]],[2,5,11],[8,9,10],1,[0,0,0],<"5.2e4_5e10_11e4.10t13.2",1>,[6,14]>,<5,2^4*5^9*11^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,5,11],[8,8,8],1,[0,0,0],<"5.2e4_5e9_11e4.6t14.2",1>,[6,14]>,<6,2^4*5^11*11^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-2],[1]]],[2,5,11],[8,9,10],1,[0,0,0],<"6.2e4_5e11_11e4.20t35.2",1>,[6,14]>]
