x^2-x+92555 -47*7877 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[205],[-204]] 2 [2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<47,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[93107,47,1]>,[[-23,-1],[24,1]]>,<7877,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[15604337,7877,1]>,[[-3938,-1],[3939,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[47,7877],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,47*7877,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[47,7877],[3,3],1,[1.000000000,0.6195862440,0.7533685397],<"1.47_7877.2t1.1",1>,[2,1]>]
x^6-x^5+2*x^3-3*x^2-x+1 -47*7877 4 1 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 7 x^2+6*x+3 5 [[-2877,-3317],[7998,-7034],[218,3317],[3034,0],[-219,7034],[-8153,0]] 3 [10,10,9,4,10,10,10,10,7,9,7,7,10,9,3,10,11,8,4,8,6,10,9,9,8,9,7,9,10,7,7,11,11,9,9,11,9,8,10,9,11,8,7,10,11,11,8,10,3,10,5,11,11,10,4,10,10,4,4,8,5,9,10,9,11,9,11,7,4,6,7,10,8,7,9,9,10,10,11,10,9,3,7,9,10,11,2,9,5,7,9,9,7,10,9,11,4,9,8,9,7,8,8,9,10,9,11,8,11,9,9,10,7,11,9,8,4,9,10,7,4,9,4,9,11,9,9,2,6,11,5,7,8,9,8,11,8,3,8,2,11,8,5,7,4,5,2,11,10,7,10,8,5,8,10,9,8,9,4,9,9,8,6,9,7,9,8,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<47,4,2,[[1,2,3,4,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[1,4,3,2,5,6],[1,2,3,4,6,5],[1,4,3,2,6,5]],[1,4,3,2,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[5,45,1]>,[[-866933704964152747175776590659255,0],[232886823612565856507089220460738,0],[1,0]]>,[[[500451286787316532161373192563200,0],[0,0]],[[-49143513371606967563454814862346,-492392826547099928268228710963432],[0,0]],[[-193604935352347036991682244993009,0],[0,0]],[[-24816014450796671099146912247114,492392826547099928268228710963432],[0,0]],[[-232886823612565856507089220460734,0],[-1,0]],[[4,0],[1,0]]]>,<7877,4,2,[[1,2,3,4,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6],[1,2,3,4,6,5],[1,2,4,3,6,5]],[1,2,4,3,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,7873,1]>,[[-128155242013261602720351024677682015310957328677918940639681225876624002164647,0],[209773689132818623782910092857013949794806414203907201718221190057427650098230,0],[1,0]]>,[[[-193761228779343975229874311653130312039410167509945354830906221023138092424011,0],[0,0]],[[-325864361327747785401964925944553730307513702380545747833334736116957905608653,0],[0,0]],[[94080305964186850942733425232888817195863053432206441027961224521286010135605,419075899812394591085634416736821992232498234275440995737924368866786360713849],[0,0]],[[-210382153810461538875428750198228873543166240026628471055290234624214430064471,-419075899812394591085634416736821992232498234275440995737924368866786360713849],[0,0]],[[-209773689132818623782910092857013949794806414203907201718221190057427650092950,0],[-1,0]],[[5280,0],[1,0]]]>*] [x,x^2-x+92555,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[47,7877],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,47*7877,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[47,7877],[12,12],1,[1.000000000,0.6195862440,0.7533685397],<"notfaithful",0>,[6,16]>,<5,47*7877,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[-2],[0],[2],[-1]]],[47,7877],[12,12],1,[1.000000000,0.2859865630,0.6654566893],<"5.47_7877.6t16.1",1>,[6,16]>,<5,47^2*7877^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[47,7877],[12,12],1,[0,0,0],<"5.47e2_7877e2.12t183.1",1>,[6,16]>,<5,47^4*7877^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]]],[47,7877],[12,12],1,[0,0,0],<"5.47e4_7877e4.12t183.1",1>,[6,16]>,<5,47^3*7877^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[47,7877],[12,12],1,[0,0,0],<"5.47e3_7877e3.6t16.1",1>,[6,16]>,<9,47^3*7877^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[47,7877],[12,12],1,[0,0,0],<"9.47e3_7877e3.10t32.1",1>,[6,16]>,<9,47^6*7877^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[47,7877],[12,12],1,[0,0,0],<"9.47e6_7877e6.20t145.1",1>,[6,16]>,<10,47^6*7877^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[2],[0],[-2],[-1]]],[47,7877],[12,12],1,[0,0,0],<"10.47e6_7877e6.30t176.1",1>,[6,16]>,<10,47^4*7877^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[-3],[0],[3],[0],[-1]]],[47,7877],[12,12],1,[0,0,0],<"10.47e4_7877e4.30t176.1",1>,[6,16]>,<16,47^8*7877^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[47,7877],[12,12],1,[0,0,0],<"16.47e8_7877e8.36t1252.1",1>,[6,16]>]
x^4-x^3-88484*x^2-176716*x+1888133920 19^2*23^2*809^3 4 0 4 "C4" [[4,1,2,3],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[4,1,2,3]>,<4,1,[2,3,4,1]>] [[1,1,1,1],[2,2],[4]] 5 x-1 13 [[-216263855],[344800766],[-116297743],[-12239167]] 1 [1,3,1,2,4,1,4,1,1,3,3,4,3,1,4,3,3,1,4,3,1,1,3,1,2,2,4,3,1,1,1,3,4,4,1,4,3,4,1,2,1,4,2,3,4,1,1,3,4,4,2,4,3,3,3,3,3,3,1,1,4,3,4,1,3,1,4,3,2,1,3,2,4,1,2,1,4,4,2,2,4,2,4,3,3,4,1,3,2,2,2,2,2,2,4,4,3,1,3,4,3,1,1,3,3,3,1,4,3,1,2,2,3,2,1,3,4,2,3,3,4,3,1,2,3,4,2,2,4,2,1,2,3,1,4,2,2,4,4,1,1,4,2,1,1,4,3,3,2,3,4,2,3,3,2,2,4,4,1,1,4,2,2,2,3,1,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+2651548,3>,<x-2297914,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-360687,-23080,-3326,-6122]>,<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[3,6,1]>,[[-14669641224109978,7744792405180521],[18653870642418897,-7744792405180521],[2872757616773148,5421255837100250],[4541908150291077,-5421255837100250]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[2314791879344842839750341,8214262780220949069017745,1]>,[[-8214262780220949069017737,-1],[8,1],[14757725099901935820785357,304101676350022992197841],[-6543462319680986751767627,-304101676350022992197841]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-614258078683201578216156017,172352170757780531858946692,1]>,[[-172352170757780531858946674,-1],[18,1],[565247721597961893870028830,-35656219113609704514159266],[-392895550840181362011082173,35656219113609704514159266]]>,<61,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-96675922459202603903896975825328632,-24661343293580185039368574958232665,1258556007649685933014036927083236,3291602619305105975622839988947688]>,<521,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[482768240303657673855907025834688096806663077314038353,-904685939596401683989034306629168809190214481739309284,-848253127289128350462072108926522028287505002079835,1808583341545746552584417825378075589977676082162386]>,<809,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[104710043050,785892533,2120389,2427,1]>,[[-5064029815496514570801371092034627160418559868195714332712,2201024378037375248808921127726289595595192358789210656,7912190133987644396562421424842605229485020520090228906,3867759640450516168228678760806869587494542673739192955],[3965130759563045101616461674579501667605852707764368615174,3613379651927451558556994062501315793949063226507435719,-7673484175231050754808221137452764325694991103761959860,7921945089254444858384549102946058491224195171911313661],[1098899055933469469184909417455125492812707160431345716932,-5814404029964826807365915190227605389544255585296646376,-238705958756593641754200287389840903790029416328269046,6034982197106524313701171845823554708377502537768484673],[607,1,0,0]]>*] [x,0,x^2-x-202,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,19,23,61,521,809],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,19*23*809,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,19,23,61,521,809],[1,2,5,5,1,1,5],0,[0.6419537995+0.7667433203*i,2.357981988+0.6164940162*i,1.355692772+0.1377543037*i],<"1.19_23_809.4t1.1",1>,[4,1]>,<1,809,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,19,23,61,521,809],[1,1,1,1,1,1,5],1,[1.000000000,1.932931739,1.269605146],<"notfaithful",0>,[4,1]>,<1,19*23*809,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,19,23,61,521,809],[1,2,5,5,1,1,5],0,[0.6419537995-0.7667433203*i,2.357981988-0.6164940162*i,1.355692772-0.1377543037*i],<"1.19_23_809.4t1.1",2>,[4,1]>]
x^4-2*x^3-24*x^2+25*x+193 3^3*1063 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 5 [[-14717523],[23214224],[-23214223],[14717524]] 3 [5,4,3,1,5,2,5,2,5,3,4,1,3,4,5,3,3,4,1,5,1,4,5,5,1,3,4,3,2,3,4,3,3,1,5,1,2,4,3,5,3,4,3,1,3,2,2,4,3,1,5,5,4,5,5,3,5,4,4,3,4,5,1,3,4,5,4,2,5,1,5,3,4,4,4,5,3,4,5,2,3,4,5,2,2,3,3,4,5,1,3,3,4,3,1,5,5,5,4,1,4,3,5,3,4,1,3,5,5,2,1,4,5,2,2,3,4,3,3,5,1,4,3,5,4,5,4,5,2,4,4,5,2,4,3,2,3,2,3,5,4,3,4,5,4,3,4,5,2,3,4,3,1,3,1,3,4,3,4,5,5,5,2,3,5,5,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+25,2>,<x^2-52*x-2513,3>]*],[*[4],"CYC",0,5*]] [*<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[147,0],[-63,0],[-12,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[737252171,-1006140030],[447967313,447967313],[-43534134,-43534134],[119465911,119465911]],[[2,0],[1,0],[0,0],[0,0]],[[-737252170,1006140030],[-447967313,-447967313],[43534134,43534134],[-119465911,-119465911]]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2508388637838754,2705753617983828,-2508388637838753,-2705753617983827]>,<1063,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,1062,1]>,[[-539498353820529256270752199195244786209499514454587355647605,0],[1063,0],[1,0]]>,[[[-1666262483552916716819154012059360871336168089363588583300599,-600699156373060569818496654104547166063921951807179384596903],[0,0]],[[1666262483552916716819154012059360871336168089363588583300600,600699156373060569818496654104547166063921951807179384596903],[0,0]],[[-531,0],[-1,0]],[[532,0],[1,0]]]>*] [x,x^2-x+1,x^2-x-797,x^2-x+266,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,1063],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,7,1063],[6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*1063,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,7,1063],[6,1,6],1,[1.000000000,0.9608084841,0.8475001964],<"notfaithful",0>,[4,3]>,<1,1063,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,1063],[3,1,6],1,[1.000000000,1.830782875,1.201350720],<"notfaithful",0>,[4,3]>,<2,3^2*1063,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[3,7,1063],[6,1,7],1,[1.000000000,0.9757436834,0.9677550859],<"2.3e2_1063.4t3.2",1>,[4,3]>]
