x^2-x+306 -1223 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-99],[100]] 2 [1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1223,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[374238,1223,1]>,[[-611,-1],[612,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1223],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1223,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1223],[3],1,[1.000000000,3.144160364,1.490282776],<"1.1223.2t1.1",1>,[2,1]>]
x^8-18*x^6+138*x^4-540*x^2+900 2^18*3^6*5^2 0 4 16 "D8:C2" [[8,7,6,5,4,3,2,1],[2,1,5,6,3,4,8,7],[3,4,1,2,7,8,5,6],[3,5,8,2,7,1,4,6]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[2,1,5,6,3,4,8,7]>,<2,2,[1,7,6,4,5,3,2,8]>,<2,2,[3,4,1,2,7,8,5,6]>,<4,1,[5,3,7,1,8,2,6,4]>,<4,1,[4,6,2,8,1,7,3,5]>,<4,2,[3,5,8,2,7,1,4,6]>,<4,2,[4,3,7,8,1,2,6,5]>,<4,2,[2,8,4,6,3,5,1,7]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[2,2,2,2],[4,4]] 13 x-1 8 [[309904674],[-22398647],[57391923],[199950809],[-199950809],[-57391923],[22398647],[-309904674]] 3 [3,3,6,8,10,1,7,8,10,7,5,1,9,5,10,9,10,4,5,3,4,5,3,9,4,6,8,3,4,6,8,10,7,8,6,5,1,5,10,9,10,4,3,4,9,5,8,8,3,4,6,3,2,10,7,10,6,5,2,9,5,9,5,3,4,9,8,4,3,4,7,3,8,1,8,10,6,2,9,1,10,4,3,4,5,3,9,4,6,8,3,3,8,10,8,10,7,9,5,4,5,9,3,9,8,4,3,6,3,1,8,2,7,8,5,9,5,10,9,10,4,4,9,3,8,6,4,3,8,2,8,10,5,2,9,2,9,5,9,9,8,7,8,3,4,3,2,6,8,10,1,9,5,10,5,3,5,9,4,6,3,6,8,10,7,10,5,2] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,4*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x-108,2>,<x^2-17280,3>,<x^2+4320,5>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-72,6>,<x+72,7>,<x^2-4320,8>,<x^2+9216,9>,<x^2+4320,10>]*]] [*<2,16,8,[[1,2,4,3,6,5,7,8],[4,3,1,2,8,7,5,6],[5,6,7,8,1,2,3,4]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[5,6,7,8,1,2,3,4],[1,2,4,3,6,5,7,8],[4,3,2,1,7,8,5,6],[8,7,5,6,4,3,1,2],[7,8,6,5,3,4,2,1],[4,3,1,2,8,7,5,6],[6,5,7,8,1,2,4,3],[8,7,6,5,3,4,1,2]],[5,6,7,8,1,2,3,4],[1,2,3,4,5,6,7,8,10,9],[2,4,6],[[[1,2,4,3,6,5,7,8],[4,3,1,2,8,7,5,6]],[[2,1,4,3,6,5,8,7],[1,2,4,3,6,5,7,8]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[-80454,252314],[-330408,25392],[-80292,250152],[-75296,-450856],[486260,77686],[-117160,282976],[-278920,-226492],[-104856,209716],[1,0]]>,[[[-64610,11550],[13606,-60750],[24943,36846],[-50562,11614],[54279,-46508],[-13817,33458],[32082,57234],[35416,9034]],[[64610,-11550],[-13606,60750],[-24943,-36846],[50562,-11614],[-54279,46508],[13817,-33458],[33454,8302],[30120,56502]],[[3716,18982],[-50732,58212],[-46989,30798],[-44086,-7100],[-10383,351],[6057,25798],[62798,50334],[32158,55675]],[[-3716,-18982],[50732,-58212],[46989,-30798],[44086,7100],[10383,-351],[-6057,-25798],[2738,15202],[33378,9861]],[[22420,6214],[51366,-34024],[-52307,52121],[20318,63028],[-20548,52257],[-8911,64597],[27272,56367],[53093,16542]],[[-22420,-6214],[-51366,34024],[52307,-52121],[-20318,-63028],[20548,-52257],[8911,-64597],[38264,9169],[12443,48994]],[[17770,27218],[23318,5810],[-7659,59033],[-38652,3806],[-55919,4707],[58001,-62481],[60484,59953],[43430,15076]],[[-17770,-27218],[-23318,-5810],[7659,-59033],[38652,-3806],[55919,-4707],[-58001,62481],[5052,5583],[22106,50460]]]>,<3,8,4,[[4,3,6,5,8,7,2,1],[2,1,8,7,6,5,4,3]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[2,1,8,7,6,5,4,3],[7,8,5,6,3,4,1,2],[4,3,6,5,8,7,2,1]],[2,1,8,7,6,5,4,3],[1,2,3,5,9],[1],[[[4,3,6,5,8,7,2,1]]],20,<<[],[2,2,1]>,[[1054879404,-799406559],[756972378,-1381851657],[-550085268,-107473071],[-1142093520,-1138904874],[1,0]]>,[[[-187471827,163876608],[40091813,-73892574],[169161966,4431132],[93213018,101952486]],[[29081997,-14999094],[13061885,6628686],[-29685987,-139818042],[51695645,40538024]],[[50460732,62032230],[-150047269,88018262],[-73979838,-102713103],[122534100,12809610]],[[-192292866,-182630376],[87784532,-85039660],[-183371796,193398516],[12961156,37082532]],[[187471827,-163876608],[-40091813,73892574],[-169161966,-4431132],[35927145,27187677]],[[-29081997,14999094],[-13061885,-6628686],[29685987,139818042],[77444518,88602139]],[[-50460732,-62032230],[150047269,-88018262],[73979838,102713103],[6606063,116330553]],[[192292866,182630376],[-87784532,85039660],[183371796,-193398516],[116179007,92057631]]]>,<5,8,2,[[1,2,3,4,7,8,5,6],[4,1,2,3,6,7,8,5]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6],[1,2,3,4,7,8,5,6],[3,4,1,2,5,6,7,8],[4,1,2,3,6,7,8,5],[2,3,4,1,8,5,6,7],[4,1,2,3,8,5,6,7],[2,3,4,1,6,7,8,5]],[4,1,2,3,6,7,8,5],[1,2,4,4,6,7,9,9],[1],[[[1,2,3,4,7,8,5,6]]],20,<<[],[2,4,4,0,1]>,[[30785357624910,-43693635432080,22400064091795,3416036581470],[0,0,0,0],[1,0,0,0]]>,[[[9879749395481,12267939506972,42199517555747,38738525855079],[0,0,0,0]],[[-33872377320573,-25894882748592,-2465072347435,22141733004974],[0,0,0,0]],[[-9879749395481,-12267939506972,-42199517555747,-38738525855079],[0,0,0,0]],[[33872377320573,25894882748592,2465072347435,-22141733004974],[0,0,0,0]],[[0,0,0,0],[-1,0,0,0]],[[0,0,0,0],[213396599634,-1313049339151,308184374624,1078058158284]],[[0,0,0,0],[1,0,0,0]],[[0,0,0,0],[-213396599634,1313049339151,-308184374624,-1078058158284]]]>*] [x,x^2+30,x^2+10,x^2-3,x^2-30,x^2+1,x^2-x+1,x^2-10,0,0] [1,2,2,2,2,2,2,2,9,10] <[1],[2],[3],[4],[5],[6],[7],[8],[9,10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,11]>,<1,2^3*3*5,1,[[1],[1],[-1],[-1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11],[11,11,11,1],1,[1.000000000,1.147147442,0.9992128871],<"notfaithful",0>,[8,11]>,<1,2^3*5,1,[[1],[1],[-1],[-1],[-1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11],[11,3,11,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[8,11]>,<1,2^2*3,1,[[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11],[11,11,5,1],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[8,11]>,<1,2^3*3*5,1,[[1],[1],[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11],[11,11,11,4],1,[1.000000000,1.127932331,1.021096493],<"notfaithful",0>,[8,11]>,<1,2^2,1,[[1],[1],[-1],[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[11,3,1,3],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[8,11]>,<1,3,1,[[1],[1],[-1],[1],[1],[-1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11],[3,11,3,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,11]>,<1,2^3*5,1,[[1],[1],[1],[-1],[1],[-1],[-1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11],[11,1,11,4],1,[1.000000000,1.150086523,1.092365033],<"notfaithful",0>,[8,11]>,<2,2^7*3^2*5,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,-2],[0,2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0]],[[1,0],[0,1]]],[2,3,5,11],[11,11,12,8],0,[1.000000000+4.321721762E-14*i,1.165380840-0.06465144060*i,1.011633186-0.03142406123*i],<"2.2e7_3e2_5.8t11.2",1>,[8,11]>,<2,2^7*3^2*5,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,2],[0,-2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0]],[[1,0],[0,-1]]],[2,3,5,11],[11,11,12,8],0,[1.000000000-4.321721762E-14*i,1.165380840+0.06465144060*i,1.011633186+0.03142406123*i],<"2.2e7_3e2_5.8t11.2",2>,[8,11]>]
x^3-x^2-230*x-128 691^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 19 x-1 5 [[112352],[-96741],[-15610]] 1 [1,2,1,3,3,3,3,1,3,3,1,2,3,2,2,2,2,2,1,1,1,2,1,1,3,2,3,1,1,2,3,3,2,1,1,1,2,1,3,1,1,1,1,2,3,1,2,2,3,3,3,2,3,3,3,1,2,1,2,3,1,1,2,1,3,2,3,3,2,3,2,1,2,3,1,2,1,3,3,3,3,1,3,3,2,1,2,2,3,2,3,2,1,1,2,2,2,3,1,2,3,1,1,2,2,2,3,2,3,3,1,1,2,3,2,1,2,3,1,1,2,3,3,1,1,1,3,3,3,1,2,3,2,1,3,1,3,2,2,2,2,3,1,3,1,2,2,1,1,2,2,1,2,2,1,3,2,2,1,1,1,3,1,3,2,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+6910,2>,<x-6910,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-522525,47424,-49186]>,<5,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[33804286263178,3681191466104,661494926969]>,<691,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[97653502,636411,1382,1]>,[[246388786626005191839668107647188440452454569555781134035,-445710540206232257307648530476100652048579177922903514,-89142108041246451461529706095220130409715835584580721],[-246388786626005191839668107647188440452454569555781134495,445710540206232257307648530476100652048579177922903513,89142108041246451461529706095220130409715835584580721],[461,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,691],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,691,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,691],[1,1,4],0,[0.8394538012-0.5434310588*i,1.768084600-0.07341432825*i,1.285339083+0.07377273500*i],<"1.691.3t1.1",1>,[3,1]>,<1,691,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,691],[1,1,4],0,[0.8394538012+0.5434310588*i,1.768084600+0.07341432825*i,1.285339083-0.07377273500*i],<"1.691.3t1.1",2>,[3,1]>]
x^4-x^3+46*x^2+844*x+2411 5^3*73^3 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 17 x-1 5 [[358806],[-19492],[306450],[-645763]] 2 [3,3,1,1,3,1,1,1,3,4,3,3,1,1,2,2,3,2,4,1,1,1,2,2,4,4,1,1,2,2,4,3,3,3,1,4,2,2,2,3,3,2,4,1,2,3,1,4,3,3,2,3,3,1,4,1,1,3,2,3,4,4,2,2,1,4,4,1,3,2,3,1,3,4,3,4,1,3,1,4,1,4,4,2,2,2,4,4,2,3,2,2,4,4,1,4,2,4,3,3,3,4,1,4,3,1,4,4,4,4,4,1,1,1,3,1,2,1,4,2,1,4,1,1,4,3,4,4,4,3,2,1,3,4,3,3,1,3,4,1,1,1,2,4,4,2,3,4,3,1,3,4,2,2,2,2,4,3,4,1,3,4,3,3,1,2,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-981,3>,<x-616,4>]*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[6715,1420,130,15,1]>,[[47159718943154,-5030370020606,8593548785199,6497561276614],[42967743925919,-7126357529197,1047993754292,1257592505151],[5239968771549,-6916758778323,9431943788634,-7755153781765],[4,1,0,0]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-37021792797476603,25035261248284338,-1112934074322611,1700570438141734]>,<13,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-3453851757007270694963,-6142794443255491679611,-306722129795191684998,-330073702570168715166]>,<73,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[9172231,662329,18031,219,1]>,[[-1623700023923972948620731903953092752,108432022145607782527754356599606982,72288014763738521685169571066404723,-122333563446326729005671581804684919],[-2232587532895462804353506367935482726,-72288014763738521685169571066403782,36144007381869260842584785533202380,-41704623902156839433751675615233495],[3856287556819435752974238271888575424,-36144007381869260842584785533203201,-108432022145607782527754356599607103,-88969864324601257458670241312498123],[55,1,0,0]]>*] [x,0,x^2-x-91,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,13,73],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*73,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,7,13,73],[5,1,1,5],0,[-0.9986254185+0.05241444018*i,0.7085634673+0.9507988430*i,0.9303069809+0.3569266724*i],<"1.5_73.4t1.3",1>,[4,1]>,<1,5*73,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,13,73],[5,1,1,5],1,[1.000000000,0.6170534961,0.7359762373],<"notfaithful",0>,[4,1]>,<1,5*73,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,7,13,73],[5,1,1,5],0,[-0.9986254185-0.05241444018*i,0.7085634673-0.9507988430*i,0.9303069809-0.3569266724*i],<"1.5_73.4t1.3",2>,[4,1]>]
x^4-x^3+46*x^2-616*x+3871 5^3*73^3 0 2 4 "C4" [[2,1,4,3],[3,4,2,1]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[3,4,2,1]>,<4,1,[4,3,1,2]>] [[1,1,1,1],[2,2],[4]] 19 x-1 5 [[-1100497],[-544759],[740367],[904890]] 2 [4,4,1,2,3,2,2,1,4,4,3,4,1,2,1,1,3,2,3,1,1,1,1,2,3,4,2,2,2,1,3,3,4,3,1,4,1,1,1,4,3,2,4,2,1,3,1,3,4,3,1,3,3,1,3,2,1,3,1,3,3,3,1,2,2,3,4,2,4,2,4,1,4,3,3,3,1,4,1,4,1,4,4,1,2,1,4,3,2,4,1,2,3,4,1,3,2,4,4,3,4,3,2,4,3,2,3,3,4,4,3,2,2,1,3,1,1,2,3,2,1,3,2,2,4,3,4,4,3,4,2,2,3,3,3,3,2,4,3,1,1,1,1,3,4,2,4,3,3,2,4,4,1,1,1,2,4,3,3,1,4,3,4,3,2,1,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-616,3>,<x+1939,4>]*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[2335,-40,130,15,1]>,[[-24143653579901,-5070167251781,482873071598,4828730715981],[-37595117717286,3276638700128,2931729363274,-655327740026],[-33628660343441,1793528551652,-3414602434872,-4173402975955],[4,1,0,0]]>,<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[3,6,1]>,[[-21279166276884892,34890316387942467],[8755734288296309,-34890316387942467],[-1542333529522436,4997913615643186],[2666870332737877,-4997913615643186]]>,<73,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[9093391,660869,18031,219,1]>,[[1168961251400961537377267430852302267,-16013167827410432018866677134963182,-16013167827410432018866677134963074,-89673739833498419305653391955793203],[5778008471210467027607636158212816856,-79150800975485849693255289838531819,65425228551991193677083852294277693,106144426741692006525059117008898077],[-6946969722611428564984903589065119177,95163968802896281712121966973495000,-49412060724580761658217175159314619,-16470686908193587219405725053104874],[55,1,0,0]]>,<79,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-9678013808051370646362290622152893257,16539581797741334181677518420150488611,42385176553744880961341670828342227,-95225168002422686277569693327086866]>*] [x,0,x^2-x-91,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,73,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*73,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,7,73,79],[5,2,5,1],0,[0.3997179635-0.9166381782*i,0.5643772176-0.4714643119*i,0.8828239173-0.3217009370*i],<"1.5_73.4t1.4",1>,[4,1]>,<1,5*73,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,73,79],[5,1,5,1],1,[1.000000000,0.6170534961,0.7359762373],<"notfaithful",0>,[4,1]>,<1,5*73,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,7,73,79],[5,2,5,1],0,[0.3997179635+0.9166381782*i,0.5643772176+0.4714643119*i,0.8828239173+0.3217009370*i],<"1.5_73.4t1.4",2>,[4,1]>]
x^4-19*x^2-12 -2^4*3*409^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 103 x-1 5 [[5026531956],[4260490707],[-4260490707],[-5026531956]] 4 [4,1,4,3,5,3,4,3,4,5,3,3,4,3,5,4,5,3,3,4,3,3,4,4,3,4,1,5,2,5,3,4,4,1,5,3,3,1,4,5,4,3,4,2,4,3,3,3,4,2,5,4,3,5,5,5,5,1,3,4,3,5,2,4,1,4,3,1,5,1,5,4,3,2,2,5,4,1,4,3,4,2,5,2,2,4,4,2,5,2,5,5,3,4,1,5,4,5,3,3,2,5,4,4,1,3,4,4,5,2,3,1,5,3,3,5,3,5,5,4,3,3,5,4,3,5,2,5,2,2,3,4,3,3,5,1,4,3,5,4,3,4,1,4,3,5,3,5,2,4,3,5,3,4,2,5,1,5,3,4,5,4,3,4,4,5,3,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-114,2>,<x^2+1728,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,4,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[35270,0],[2,0],[1,0]]>,[[[-131070,0],[-131070,0]],[[131070,0],[131070,0]],[[-258803,6682],[-258803,6682]],[[258803,-6682],[258803,-6682]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1583458743,0,1]>,[[-966712327,0],[966712327,0],[0,-1],[0,1]]>,<409,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[21,404,1]>,[[6632506179471518765597626434231096103962306392752612,7524891075908965916958257569305940004923689587127382],[6887825816813504449994686688365292396834309298851888,7338980770418276368685503488127595919840972105616024],[1,0]]>,[[[-6887825816813504449994686688365292396834309298851747,-7338980770418276368685503488127595919840972105615835],[-1,0]],[[141,189],[1,0]],[[-141,-189],[-1,0]],[[6887825816813504449994686688365292396834309298851747,7338980770418276368685503488127595919840972105615835],[1,0]]]>*] [x,x^2-x-102,x^2-x+1,x^2-x+307,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,409],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,409,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,409],[1,1,6],1,[1.000000000,2.584507369,1.508210144],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,409],[4,6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*409,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,409],[3,6,6],1,[1.000000000,0.3587464256,0.7475109010],<"notfaithful",0>,[4,3]>,<2,2^4*3*409,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,409],[6,7,8],1,[1.000000000,1.582794448,1.127355451],<"2.2e4_3_409.4t3.1",1>,[4,3]>]
