x^2+521 -2^2*521 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[64],[-64]] 2 [1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[522,2,1]>,[[1,1],[-1,-1]]>,<521,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[521,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,521],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*521,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,521],[3,3],1,[1.000000000,2.202170769,1.195155247],<"1.2e2_521.2t1.1",1>,[2,1]>]
x^4-2*x^3+5*x^2-4*x+11 7^3*23 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-4526229],[-1157876],[1157877],[4526230]] 3 [2,5,3,4,4,5,3,3,1,1,5,4,5,4,5,4,5,3,4,1,5,4,3,3,3,5,3,4,4,4,2,5,4,5,4,2,3,1,5,5,2,3,4,1,1,3,2,5,3,3,1,2,3,3,5,4,5,5,2,4,3,3,5,5,3,2,2,4,2,5,5,4,3,4,4,3,4,5,4,5,3,4,4,3,5,1,2,4,5,2,3,3,1,1,2,3,5,3,3,2,2,4,3,4,4,5,5,5,2,5,5,4,4,3,4,4,3,5,2,4,3,1,3,1,5,4,4,5,3,3,1,4,4,4,5,3,3,3,3,1,5,2,1,4,5,3,5,5,5,1,1,3,2,5,4,4,4,5,3,3,2,4,1,3,4,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-4,2>,<x^2+6*x-152,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-159028,206231],[-261070,2147],[159029,-206231],[261071,-2147]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[203,0],[196,0],[77,0],[14,0],[1,0]]>,[[[-3,0],[-1,0],[0,0],[0,0]],[[33321672059486815,-2191487029773062],[-1920982142465369,-4439959109279504],[4866998784428130,1622332928142710],[2091937291665509,4496944159012884]],[[4,0],[1,0],[0,0],[0,0]],[[-33321672059486814,2191487029773062],[1920982142465369,4439959109279504],[-4866998784428130,-1622332928142710],[-2091937291665509,-4496944159012884]]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[525673649009390854180969005,23,1]>,[[-640159246147696709068048902,0],[640159246147696709068048903,0],[-11,-1],[12,1]]>*] [x,x^2-x+2,x^2-x-40,x^2-x+6,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,23],[1,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,23],[1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,23],[1,3,6],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,3]>,<2,7^2*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,7,23],[2,6,7],1,[1.000000000,0.4612872193,0.6360582716],<"2.7e2_23.4t3.1",1>,[4,3]>]
x^6-x^4-3*x^2+4 -2^6*83^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 6 [[577230,0],[1768957,-1501616],[481113,1501616],[-577230,0],[-1768957,1501616],[-481113,-1501616]] 3 [4,6,4,6,6,4,5,3,2,5,6,5,1,3,3,4,6,5,3,3,4,3,3,4,4,4,3,3,5,5,6,2,4,3,4,6,4,3,6,5,3,4,6,1,5,2,3,3,2,1,4,3,5,3,4,3,4,3,1,4,3,1,3,3,5,5,3,4,3,5,5,6,3,5,3,6,4,1,1,5,6,4,6,4,3,6,4,4,4,6,3,6,3,3,6,3,5,1,6,4,6,1,6,4,3,4,3,5,3,4,2,4,5,6,3,4,3,3,4,2,4,5,4,3,6,1,4,3,6,5,2,3,2,5,4,4,1,2,4,4,2,4,3,3,4,6,5,5,6,6,4,5,3,3,6,6,3,5,4,5,3,5,3,3,5,2,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-6,2>,<x^3+6*x^2-36*x+17712,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[252466,0],[2,0],[1,0]]>,[[[-2,0],[131070,0]],[[2,0],[-131070,0]],[[-212002,-58767],[-212002,-58767]],[[212002,58767],[212002,58767]],[[153235,-58767],[153235,-58767]],[[-153235,58767],[-153235,58767]]]>,<83,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,82,1]>,[[-56077900843200360961528167719763350650,-49124414580494118561644998459727991862],[7774182588878464252999516950125216484,-76144969780756368969926133400973715167],[1,0]]>,[[[-54933952880312259416718575093066412818,-95290109728034320534215529565573403474],[0,0]],[[54933952880312259416718575093066412818,95290109728034320534215529565573403474],[0,0]],[[-7774182588878464252999516950125216470,76144969780756368969926133400973715222],[-1,0]],[[14,55],[1,0]],[[-14,-55],[-1,0]],[[7774182588878464252999516950125216470,-76144969780756368969926133400973715222],[1,0]]]>*] [x,x^2-x+21,x^2+1,x^2-83,x^3-x^2+x-2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,83],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,83,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,83],[3,7],1,[1.000000000,1.034503778,0.8892453794],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,83],[7,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,2^2*83,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,83],[7,7],1,[1.000000000,0.5597789832,0.8418647423],<"notfaithful",0>,[6,3]>,<2,83,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,83],[3,7],1,[1.000000000,0.7177336175,0.9220744778],<"notfaithful",0>,[6,3]>,<2,2^4*83,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,83],[7,8],1,[1.000000000,1.452602461,1.135277338],<"2.2e4_83.6t3.2",1>,[6,3]>]
x^2-x+8001 -32003 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[63],[-62]] 2 [2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<32003,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[256056003,32003,1]>,[[-16001,-1],[16002,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[32003],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,32003,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[32003],[3],1,[1.000000000,1.106356461,0.8856709087],<"1.32003.2t1.1",1>,[2,1]>]
x^3-25*x-84 -32003 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[3948],[7821],[5038]] 2 [2,1,2,1,2,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3,2,2,2,2,2,3,1,2,3,2,1,2,2,1,2,3,3,2,1,2,2,3,1,2,2,3,3,3,3,3,2,2,3,3,1,3,2,2,2,1,2,2,3,3,2,2,3,3,3,2,1,3,2,1,2,1,2,3,1,3,1,3,2,3,3,2,2,2,2,1,1,3,3,1,2,3,1,2,2,1,2,2,2,1,3,2,2,1,2,3,2,2,3,3,3,2,2,2,3,2,3,2,3,2,1,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,1,1,3,2,3,1,3,1,2,3,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-265396,0],[-104703,49486],[-154189,-49486]]>,<32003,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-563534020068724869259136686045001633212503066251331249312456762185148505096736321166663184,-58619198591877475308283005910437729188517321714896774328764577859738694938140657291263306,1]>,[[-58619198591877475308283005910437729188517321714896774328764577859738694938140657291306820,0],[58619198591877475308283005910437729188517321714896774328764577859738694938140657291285063,-1],[21757,1]]>*] [x,x^2-x+8001,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,32003],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,32003,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,32003],[2,4],1,[1.000000000,1.106356461,0.8856709087],<"notfaithful",0>,[3,2]>,<2,32003,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,32003],[2,4],1,[1.000000000,3.040891191,1.387565762],<"2.32003.3t2.1",1>,[3,2]>]
x^5-x^4+8*x^3-23*x^2+39*x-17 7079^2 1 2 10 "D10" [[3,5,1,4,2],[4,2,5,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[5,3,4,1,2]>,<5,2,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 6 [[912740,-2020235],[1380290,17616],[343367,0],[1168898,-17616],[1021515,2020235]] 2 [3,4,3,2,4,2,2,2,2,2,3,4,2,4,3,2,3,1,4,2,1,4,3,2,3,4,3,1,2,2,2,2,2,2,1,3,4,1,2,3,1,3,2,1,2,2,4,2,4,1,3,4,1,2,4,1,2,1,3,2,2,2,3,2,2,4,3,4,3,2,4,4,2,2,2,2,1,4,2,2,2,3,2,2,2,4,2,3,4,2,2,2,2,2,4,1,2,2,2,2,2,2,2,4,2,2,3,1,2,4,2,4,2,2,4,4,2,2,2,2,3,4,2,2,2,1,3,4,2,2,2,2,2,2,1,2,2,3,3,4,3,4,2,3,2,1,4,4,4,3,3,2,2,2,1,2,3,4,2,2,3,2,3,1,3,4,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-49553,4>,<x+49553,3>]*]] [*<7,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,6,1]>,[[38007980387682754,0],[11906124869494681,30192386613125411],[-9663662214033783,-30192386613125411],[-2920048461158687,35610094117808],[-3133709025865535,-35610094117808]]>,<7079,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-9631307389710729232984483699166224777124542007194162743893085539638890347397,-21152663530962073165866296492069822361884124341477883777193674684712042528983,1]>,[[1392022240177090732124565945262430587603972464602177289795910518962589804855,0],[21152663530962073165866296492069822361884124341477883777193674684712042535906,-1],[6923,1],[45312191635983808087049684650330501123202694998456441016218372545950927121431,-114556585856084845151006751921810734510282466867602733843164101504315222],[32013857706226234574049251275470538283907017282890046020666884673673268725287,114556585856084845151006751921810734510282466867602733843164101504315222]]>*] [x,x^2-x+1770,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,7079],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,7079,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,7079],[1,2,5],1,[1.000000000,3.173824017,1.525252148],<"notfaithful",0>,[5,2]>,<2,7079,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,7079],[3,2,5],1,[1.000000000,0.4341450948,0.6804767468],<"2.7079.5t2.1",1>,[5,2]>,<2,7079,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,7079],[3,2,5],1,[1.000000000,0.6568794718,0.9334453118],<"2.7079.5t2.1",2>,[5,2]>]
x^6-3*x^5+4*x^4-3*x^3+2*x^2-x+4 -3*379^2 0 3 48 "C2*S4" [[5,6,1,2,3,4],[1,2,5,6,3,4],[1,2,3,4,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,3,4,5,6]>,<2,3,[2,1,3,4,6,5]>,<2,6,[1,2,5,6,3,4]>,<2,6,[2,1,5,6,3,4]>,<3,8,[5,6,1,2,3,4]>,<4,6,[6,5,3,4,1,2]>,<4,6,[6,5,4,3,1,2]>,<6,8,[6,5,1,2,3,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 13 x^2+12*x+2 10 [[56594093745,25068680536],[-56594093744,-25068680536],[31486911011,-25068680536],[-31486911010,25068680536],[-58812125246,0],[58812125247,0]] 6 [8,8,10,9,6,5,6,7,10,8,9,7,10,5,8,6,8,7,7,6,9,7,10,6,4,3,7,3,9,8,7,8,3,7,10,4,9,9,2,10,10,9,10,7,10,9,7,5,3,9,6,10,9,3,10,10,8,7,4,10,5,6,7,10,7,8,7,7,10,9,6,8,1,9,5,3,8,5,3,7,8,5,8,7,9,2,10,9,8,7,10,3,5,6,7,8,10,10,4,9,5,3,6,6,5,7,8,6,8,1,9,7,8,5,9,10,9,2,6,10,5,7,6,10,5,10,5,8,7,9,5,10,7,9,6,5,6,5,3,10,9,6,5,6,9,10,4,6,4,3,7,8,4,10,4,6,5,10,7,8,10,10,5,10,10,10,9,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-2*x^2+12*x+232,4>,<x^6-2*x^5-4*x^4+792*x^3-416*x^2-4352*x-24256,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-1,2>,<x^6-4*x^5+x^4-776*x^3+1931*x^2+2828*x-28237,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,0,0,2,1]>,[[5716986,0,0,0],[3,0,0,0],[1,0,0,0]]>,[[[-211114191,-585383685,503806034,-1450700358],[0,0,0,0]],[[489912674,-1709024446,-1378792651,854512223],[0,0,0,0]],[[211114192,585383685,-503806034,1450700358],[0,0,0,0]],[[-489912673,1709024446,1378792651,-854512223],[0,0,0,0]],[[-13,0,0,0],[129140154,0,0,0]],[[14,0,0,0],[9,0,0,0]]]>,<379,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,374,1]>,[[-899809703909350845367177255618530727926556953006707,-1859381688368992751966203034711817226796284213199020],[-374293243608598276835236140878918547297412807979089,-1181764114122938692765141975785249640969719650499669],[1,0]]>,[[[1269958139801254028066407275358626606217132693272761,0],[0,0]],[[-1269958139801254028066407275358626606217132693272760,0],[0,0]],[[374293243608598276835236140878918547297412807979200,1181764114122938692765141975785249640969719650499928],[-1,0]],[[111,259],[1,0]],[[-110,-259],[-1,0]],[[-374293243608598276835236140878918547297412807979199,-1181764114122938692765141975785249640969719650499928],[1,0]]]>*] [x,x^2-x-284,x^2-x+95,x^2-x+1,x^6-2*x^5-x^4+29*x^3-26*x^2-27*x-102,x^3-x^2+x-4,x^4-x^3-4*x^2-2*x+1,0,0,x^4-x^3-4*x^2-2*x+1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,379],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*379,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,379],[11,11],1,[1.000000000,1.654482657,1.266555284],<"notfaithful",0>,[6,11]>,<1,379,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,379],[5,11],1,[1.000000000,0.4841183255,0.7243031270],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,379],[11,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<2,3^2*379,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[3,379],[11,12],1,[1.000000000,1.515809376,1.107750578],<"notfaithful",0>,[6,11]>,<2,379,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,379],[5,11],1,[1.000000000,1.056225247,1.030840318],<"notfaithful",0>,[6,11]>,<3,3^2*379,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[0],[-1]]],[3,379],[11,12],1,[1.000000000,0.3917307237,0.6740323011],<"notfaithful",0>,[6,11]>,<3,3*379,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[0],[-1]]],[3,379],[11,12],1,[1.000000000,1.159305109,1.208001918],<"3.3_379.6t11.2",1>,[6,11]>,<3,3*379^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[1]]],[3,379],[11,12],1,[1.000000000,0.6032025674,0.7630922822],<"3.3_379e2.6t11.2",1>,[6,11]>,<3,3^2*379^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[3,379],[11,12],1,[1.000000000,2.397547308,1.418527301],<"notfaithful",0>,[6,11]>]
