x^2-x-14423 3*19231 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[44376],[-44375]] 1 [2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-14421,3,1]>,[[-1,-1],[2,1]]>,<19231,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[92443417,19231,1]>,[[-9615,-1],[9616,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,19231],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*19231,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,19231],[3,3],1,[1.000000000,0.6597541617,0.7663446041],<"1.3_19231.2t1.1",1>,[2,1]>]
x^3-60*x-113 3*19231 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 19 x-1 5 [[-940421],[368835],[571586]] 1 [2,1,2,2,3,3,2,1,3,2,1,3,2,2,3,3,2,3,3,2,3,3,2,3,1,3,3,2,2,1,1,3,3,2,3,1,2,2,2,3,2,3,2,1,3,1,2,2,2,3,3,2,3,1,2,3,1,3,2,2,3,2,3,3,2,3,2,2,2,3,2,1,3,3,2,1,3,2,3,3,2,3,2,1,2,1,3,2,1,2,1,3,2,2,3,3,3,3,2,3,2,3,2,1,2,2,3,2,2,3,3,3,1,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,1,3,2,3,3,3,2,2,3,1,3,3,2,1,1,2,2,3,2,3,3,3,3,3,3,3,3,2,1,2,3,2,2,3,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1576282170,-1728538962,1]>,[[-566277499,0],[566277497,-1],[2,1]]>,<19231,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-18704119282170437313043492036711402993555721146300415245051837616904926874674466596633,-18388272526662354124687887264831991643252630394561454527552074686892847452591035367862,1]>,[[-18388272526662354124687887264831991643252630394561454527552074686892847452591035389972,0],[18388272526662354124687887264831991643252630394561454527552074686892847452591035378917,-1],[11055,1]]>*] [x,x^2-x-14423,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,19231],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*19231,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,19231],[4,4],1,[1.000000000,0.6597541617,0.7663446041],<"notfaithful",0>,[3,2]>,<2,3*19231,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,19231],[4,4],1,[1.000000000,1.785874082,1.189477501],<"2.3_19231.3t2.1",1>,[3,2]>]
x^4-x^3+641*x^2-4651*x+29311 5^3*13^2*41^3 0 2 4 "C4" [[4,3,1,2],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[4,3,1,2]>,<4,1,[3,4,2,1]>] [[1,1,1,1],[2,2],[4]] 47 x-1 5 [[15599213],[21536071],[-113530110],[76394827]] 2 [3,2,1,2,3,1,2,3,4,3,2,4,1,3,1,2,1,2,1,3,4,3,3,4,1,3,3,3,3,4,3,2,1,2,3,3,1,3,2,3,4,3,3,1,3,4,3,3,1,3,2,4,1,2,1,1,2,2,3,4,4,2,3,3,1,2,3,4,2,2,3,1,4,4,1,2,1,2,1,1,1,3,1,4,3,3,2,1,2,1,3,4,3,1,4,2,3,4,4,1,2,1,2,1,4,2,2,2,2,3,4,4,3,1,2,3,1,4,2,3,1,1,4,2,4,1,4,4,1,4,1,4,4,2,2,1,2,3,3,3,1,2,2,2,1,3,4,3,1,4,4,2,1,2,4,2,4,3,2,1,4,4,1,4,2,3,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+679,3>,<x+8674,4>]*]] [*<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-1259908855,1133592863],[-40310180,-1133592863],[417962657,-232146861],[-280005088,232146861]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[21155,685,725,15,1]>,[[-16871666695686,-3839758627296,-2631442975349,-1145662247771],[-21779516689396,2935759509918,-3278861485157,5233050996329],[38651183385079,903999117377,5910304460506,-4087388748558],[4,1,0,0]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-2594120682640765929469,-1672637782599233269885,1]>,[[1672637782599233269890,-1],[5,1],[-1672637782599233269896,417067599383886317151],[2,-417067599383886317151]]>,<41,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[1394861,151372,6314,123,1]>,[[60196837853107321354367550632610,-1880635657784114725787311803816,1785779034694126483039267568096,1266129708201147414071720885463],[-17951959603197267651091821045766,-1216639296154197026551002153810,-174591175832297200420313303425,992557708274949438609970118680],[-42244878249910053703275729586874,-1297061215730491406272170092736,-1611187858861829282618954264671,2135648753192706305928793046218],[31,1,0,0]]>,<2131,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-1582845034973746184192746772840524710762585649115851527245963942505,-1363950072683159404375954636550178103392640390003706914801021925749,768992781515588383205134576227633043861780517998589130667002635,453994962796007343741857684415850715339348468462876413794892227]>*] [x,0,x^2-x-51,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,41,2131],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*13*41,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,5,13,41,2131],[2,5,5,5,1],0,[0.2145234434-0.9767188399*i,0.4232913760+0.3421954322*i,0.8244033501+0.2156826066*i],<"1.5_13_41.4t1.3",1>,[4,1]>,<1,5*41,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,13,41,2131],[1,5,1,5,1],1,[1.000000000,1.050623227,0.9146140274],<"notfaithful",0>,[4,1]>,<1,5*13*41,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,5,13,41,2131],[2,5,5,5,1],0,[0.2145234434+0.9767188399*i,0.4232913760-0.3421954322*i,0.8244033501-0.2156826066*i],<"1.5_13_41.4t1.3",2>,[4,1]>]
x^5-x^4+20*x^3-40*x^2+325*x+100 5^3*13^2*41^3 1 2 20 "F5" [[2,4,1,5,3],[1,5,4,2,3],[1,3,2,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[1,3,2,5,4]>,<4,5,[1,5,4,2,3]>,<4,5,[1,4,5,3,2]>,<5,4,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 7 x^2+6*x+3 18 [[420462745267114,177507694877679],[-108652662059619,-353406202248000],[-644583423998960,-177507694877679],[-50597612726466,0],[383370953517932,353406202248000]] 2 [3,2,1,2,3,1,2,3,4,3,2,4,1,3,5,2,5,2,5,3,4,3,3,4,5,3,3,3,3,4,3,2,5,2,3,3,5,3,2,3,4,3,3,1,3,4,3,3,5,3,2,4,5,2,5,1,2,2,3,4,4,2,3,3,5,2,3,4,2,2,3,5,4,4,5,2,5,2,5,1,5,3,5,4,3,3,2,5,2,1,3,4,3,5,4,2,3,4,4,5,2,5,2,5,4,2,2,2,2,3,4,4,3,5,2,3,5,4,2,3,5,5,4,2,4,5,4,4,5,4,5,4,4,2,2,1,2,3,3,3,1,2,2,2,5,3,4,3,5,4,4,2,5,2,4,2,4,3,2,5,4,4,5,4,2,3,4,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+39*x^4-37610*x^3-1982140*x^2-538493400*x+714764379600,3>,<x^5+39*x^4-37610*x^3-1022740*x^2+291187725*x-8042783400,4>]*],[*[5],"CYC",0,5*]] [*<3,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-1058655807,1261317487],[-94506380,-1261317487],[99787231,0],[6478102,60921357],[-115364612,-60921357]]>,<5,4,4,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,4,5,3,2]]],20,<[],[-42867953895,-136917786525,-680757752130,6314669343680,1]>,[[-8196406392854,0,0,0],[203023384125,-431570781165,-1384689251492,-72949947287],[-8244686307075,1395381458155,-1418588782302,1754879904657],[-1282628112760,1655967858280,-1542554407938,1409973681489],[-1552788899560,1194918730355,531135176107,722793626766]]>,<13,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[2364228311878553110094,5698809840149321155026,1]>,[[3190934273851493991188,0],[-5698809840149321155018,-1],[8,1],[-7768059323228923646391,-206315529895906052597],[-8729028885354048628587,206315529895906052597]]>,<41,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,3,5,2,4]]],20,<[],[-54733117580635955907329502819352,-63532852871357189177237119861494,53052266322671119722905825380875,27005083699170189449119529907874,1]>,[[27005083699170189449119529907791,0,0,0],[54513001818764387411756059096715,-1168026903201232638173484965885,837706682218640500604104668592,-1498877645981882374428984270064],[67126776837171032682919026099815,2150278204784397478139305871575,2111529143768389388735128517774,-1714346440777509137516180032270],[31522920601315319959235230960460,-982251301583164839965820905691,1445100343681773269271250863995,-1181112082909411646665319748027],[21,1,0,0]]>*] [x,x^2-x-51,x^4-x^3+641*x^2-4651*x+29311,x^4-x^3+641*x^2-4651*x+29311,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,41,2389],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5*41,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,13,41,2389],[1,6,1,6,3],1,[1.000000000,1.050623227,0.9146140274],<"notfaithful",0>,[5,3]>,<1,5*13*41,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,5,13,41,2389],[2,6,6,6,3],0,[0.2145234434+0.9767188399*i,0.4232913760-0.3421954322*i,0.8244033501-0.2156826066*i],<"notfaithful",0>,[5,3]>,<1,5*13*41,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,5,13,41,2389],[2,6,6,6,3],0,[0.2145234434-0.9767188399*i,0.4232913760+0.3421954322*i,0.8244033501+0.2156826066*i],<"notfaithful",0>,[5,3]>,<4,5^3*13^2*41^3,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[3,5,13,41,2389],[2,6,7,6,3],1,[0,0,0],<"4.5e3_13e2_41e3.5t3.1",1>,[5,3]>]
x^6-x^5-295*x^4+199*x^3+28909*x^2-9015*x-941289 3^3*31^2*131^3 2 2 12 "D12" [[3,4,1,2,5,6],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,6,5,4,3]>,<2,3,[3,4,1,2,5,6]>,<3,2,[5,6,1,2,3,4]>,<6,2,[4,3,6,5,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 12 [[-8594072570499,10878877972406],[-11566269735297,10878877972406],[647902495515,-10878877972406],[-2324294669283,-10878877972406],[755423260941,0],[-2216773903857,0]] 4 [5,4,6,5,3,4,4,6,4,4,2,3,6,4,1,3,6,4,2,5,3,3,4,3,6,6,6,6,5,6,3,1,4,3,1,4,6,6,3,1,3,3,6,5,4,3,5,3,1,3,6,3,3,4,5,3,3,4,4,5,1,1,5,6,3,6,3,4,4,2,3,5,4,6,1,3,4,5,4,4,5,5,2,3,5,5,4,4,4,3,6,5,4,4,3,5,4,1,3,6,6,3,6,3,3,1,3,5,6,4,2,4,1,3,4,3,3,3,2,6,6,3,4,6,5,6,3,3,6,6,4,4,6,4,4,5,4,4,3,4,1,3,3,3,4,2,2,1,3,3,5,4,3,6,5,3,2,3,1,4,4,3,3,1,6,4,4,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+104,2>,<x^3+294*x^2+28816*x+941576,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[-904752501,0],[1600645689,0],[1,0]]>,[[[-1600645689,0],[-1,0]],[[0,0],[1,0]],[[-561679458,-161518036],[-1,0]],[[1038966231,-161518036],[1,0]],[[-238643386,161518036],[-1,0]],[[1362002303,161518036],[1,0]]]>,<31,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[106701794651582840579792536337,475459003054028194148047443],[-251263514300008662052445281544,42516737221610824320215971250],[1,0]]>,[[[-168316755641420667962928753703,-21258368610805412160107985622],[0,0]],[[-223614594747145997355939772266,21258368610805412160107985622],[0,0]],[[251263514300008662052445281546,-42516737221610824320215971247],[-1,0]],[[2,3],[1,0]],[[195965675194283332659434262983,-3],[-1,0]],[[-55297839105725329393011018561,42516737221610824320215971247],[1,0]]]>,<131,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[838030558283182398725537380313877935348029,-1033213067565738579597287183197269869569048,1]>,[[1033213067565738579597287183197269869569132,-1],[84,1],[574137576203309429532310829251037427064317,-1],[-459075491362429150064976353946232442504731,1],[1050102036988897675148168937375843105441924,-1],[16888969423159095550881754178573235872876,1]]>,<60389983,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[1,0,1]>,[[179996560665789968861185750688862222104673649992288712405212508365727119379774966056063664447179955450607930194363486858009934023743305802804224991784489093,196622332215764261870105805628376848550307793584176793773445813015819372903341899862838773802158969509654508103436247804902222351507641108476352049592001366],[14050778389401142859308626854965245436021493992783142762563269608893586432538968318808720303925856537040932093731869885153715854486879022183356072140005854,-169861725703199891918967040572505984418890991700439526592724142904191318531228164124705615830118602195893680525567461441432376291001007298810208273064851121],[14050778389401142859308626854965245436021493992783142762563269608893586432538968318808720303925856537040932093731869885153715854486879022183356072140005854,169861725703199891918967040572505984418890991700439526592724142904191318531228164124705615830118602195893680525567461441432376291001007298810208273064851121],[179996560665789968861185750688862222104673649992288712405212508365727119379774966056063664447179955450607930194363486858009934023743305802804224991784489093,-196622332215764261870105805628376848550307793584176793773445813015819372903341899862838773802158969509654508103436247804902222351507641108476352049592001366],[-807272057989527249527483963912885780792405041339275198812155762630155006215354760356352575390311628632866313979110046370717354092913810146641958101,3330230273828577980135861509655330821014262883465815230452690466407979514609713935235255959044466097146343555858103627064639598487756300400691479052],[-807272057989527249527483963912885780792405041339275198812155762630155006215354760356352575390311628632866313979110046370717354092913810146641958101,-3330230273828577980135861509655330821014262883465815230452690466407979514609713935235255959044466097146343555858103627064639598487756300400691479052]]>*] [x,x^2-x+8,x^2-x-98,x^2-x+3046,x^3+x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,31,131,60389983],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,31,131,60389983],[3,7,1,3],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,3]>,<1,3*131,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,31,131,60389983],[7,2,7,2],1,[1.000000000,1.850942972,1.307346225],<"notfaithful",0>,[6,3]>,<1,3*31*131,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,31,131,60389983],[7,7,7,1],1,[1.000000000,1.707748848,1.299797471],<"notfaithful",0>,[6,3]>,<2,31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,31,131,60389983],[3,7,1,3],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,3]>,<2,3^2*31*131^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[3,31,131,60389983],[7,8,7,3],1,[0,0,0],<"2.3e2_31_131e2.6t3.2",1>,[6,3]>]
x^6-x^5-36*x^4+13*x^3+211*x^2-232*x+64 29^3*733^2 6 0 12 "D12" [[1,5,4,3,2,6],[6,4,5,2,3,1],[2,1,3,6,5,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[2,1,3,6,5,4]>,<2,3,[4,6,5,1,3,2]>,<3,2,[5,1,4,6,2,3]>,<6,2,[3,6,2,1,4,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 13 [[-3530268573,-42940265843],[-9826345561,0],[-3280825489,42940265843],[23448533686,0],[-36555704736,42940265843],[29744610674,-42940265843]] 1 [4,6,3,3,4,3,6,6,3,3,6,6,6,4,6,5,5,6,3,3,2,6,5,2,6,4,3,3,3,4,2,4,4,5,3,3,2,2,1,5,5,1,6,4,1,3,6,5,3,6,3,5,5,4,3,6,4,4,3,3,3,4,6,4,5,2,2,4,5,3,3,6,4,5,4,5,2,3,5,2,3,2,5,6,3,4,4,3,6,5,2,4,3,4,5,4,5,5,3,6,3,3,2,6,3,4,3,1,6,4,2,5,4,4,3,4,5,5,4,4,3,3,6,3,5,3,3,1,4,2,4,6,4,4,3,6,6,3,6,2,5,1,6,4,4,4,6,5,6,3,5,6,3,4,2,4,3,5,5,3,2,5,6,6,5,6,5,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-41,2>,<x^3+7*x^2-2125*x-40475,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[1,1,1]>,[[429472,-327889],[-291215,327889],[-368,-62680],[62312,62680],[128057,-199046],[-197185,199046]]>,<29,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,24,1]>,[[76057472937299358199833979876,0],[9807811367870397308807616192,0],[1,0]]>,[[[-69251276935724888926278826622,5495550668297918774938588144],[-1,0]],[[-59443465567854491617471210430,5495550668297918774938588144],[1,0]],[[-9807811367870397308807616189,0],[-1,0]],[[3,0],[1,0]],[[-24149916823765186327018301677,-5495550668297918774938588144],[-1,0]],[[-14342105455894789018210685485,-5495550668297918774938588144],[1,0]]]>,<43,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[3,42,1]>,[[-78291574843700886994615361187551,30976888895284671387627027159746],[21847594886536658048219512585120,-30976888895284671387627027159746],[-72106551020809051140454921292104,49480470879310547905513852801927],[184994510935137509033246618496967,-49480470879310547905513852801927],[-3457398092687613765694609459391,403425470019232180244803467284],[1322274853825467893840234286495,-403425470019232180244803467284]]>,<733,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[6,732,1]>,[[854147029862509259847863867129717331953148349532834839855,-886471108988249690162267021202656773230764983220614391346],[-367101772385152787621479706474342473409520910223054451393,831722562633416462184049000413161540158933418544853964500],[1,0]]>,[[[797849512705991074893215344133951151677439026813968534506,415861281316708231092024500206580770079466709272426982190],[0,0]],[[-881925832066135747585777878210686577865550263314476956823,-415861281316708231092024500206580770079466709272426982190],[0,0]],[[367101772385152787621479706474342473409520910223054451412,-831722562633416462184049000413161540158933418544853964440],[-1,0]],[[19,60],[1,0]],[[42038159680072336346281267038367713094055618250254211140,-60],[-1,0]],[[-325063612705080451275198439435974760315465291972800240253,831722562633416462184049000413161540158933418544853964440],[1,0]]]>*] [x,x^2-x-183,x^2-x-5314,x^2-x-7,x^3-x^2-7*x+8,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,29,43,733],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,733,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,29,43,733],[3,3,3,7],1,[1.000000000,0.7307104485,0.8414806662],<"notfaithful",0>,[6,3]>,<1,29*733,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,29,43,733],[1,7,1,7],1,[1.000000000,0.8493131784,1.121162093],<"notfaithful",0>,[6,3]>,<1,29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,29,43,733],[2,7,2,2],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[6,3]>,<2,733,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,29,43,733],[3,3,3,7],1,[1.000000000,0.7843819835,0.9424205716],<"notfaithful",0>,[6,3]>,<2,29^2*733,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,29,43,733],[3,7,3,8],1,[1.000000000,2.042838124,1.195443242],<"2.29e2_733.6t3.2",1>,[6,3]>]
