x^6-124*x^4+3844*x^2-15432 2^9*3^3*643^3 6 0 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 13 [[56352785587588,-96796997922966],[62769119881756,0],[-6416334294168,-96796997922966],[-56352785587588,96796997922966],[-62769119881756,0],[6416334294168,96796997922966]] 1 [6,4,6,1,6,4,5,4,3,4,5,4,5,4,1,4,6,4,4,5,3,3,4,3,5,4,3,6,4,5,3,4,5,6,4,3,4,6,3,4,2,6,3,5,6,3,2,3,6,6,3,1,5,4,3,5,4,1,6,3,4,4,6,1,3,4,6,3,2,4,1,3,1,6,6,5,6,6,3,3,4,6,5,5,3,4,3,3,2,5,4,3,3,2,4,3,6,5,2,2,4,2,4,5,2,5,4,3,3,3,3,6,5,4,1,3,4,3,4,4,4,3,4,4,4,2,4,5,3,6,6,3,3,4,3,3,2,2,4,1,6,6,3,2,6,3,4,3,6,3,6,3,2,5,4,5,3,1,5,2,6,3,5,4,1,3,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-744,2>,<x^3-415152*x+12958272,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,2,[[3,4,6,5,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[3,4,6,5,1,2],[5,6,1,2,4,3]],[3,4,6,5,1,2],[1,2,5,5,6,6],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[151004,-331570,292104],[393216,-32768,-458752],[1,0,0]]>,[[[65536,-16384,32768],[16385,53248,57344]],[[65536,16384,-32768],[49151,12288,8192]],[[49152,16384,49152],[6876,27671,29945]],[[-49152,-16384,-49152],[58660,37865,35591]],[[16384,-32768,-16384],[9509,25577,27399]],[[-16384,32768,16384],[56027,39959,38137]]]>,<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[1318384677,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-474973894,-474973894],[-581130733,0]],[[-474973894,-474973894],[581130733,0]],[[474973894,474973894],[-581130733,0]],[[474973894,474973894],[581130733,0]]]>,<7,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[25911675426859774,-25911675426859774,-2547738104274583,-566146951838905,566146951838905,2547738104274583]>,<37,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[2,33,1]>,[[-6489154908837389974875841339787,0],[6489154908837389974875841339787,0],[57905038393086026701415921984,-197533540157094625891974137366],[-297740037322054724094485968041,197533540157094625891974137366],[-57905038393086026701415921984,197533540157094625891974137366],[297740037322054724094485968041,-197533540157094625891974137366]]>,<643,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[11,641,1]>,[[-49499419730741723886109143952643173319886230288448263345,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-52166183035634866673735144126124996592457675518710153399,14409981254898797421519891053469507675187500535618524626],[113495460129050822323844776116910531845112062528782253,0]],[[-52166183035634866673735144126124996592457675518710153399,14409981254898797421519891053469507675187500535618524626],[-113495460129050822323844776116910531845112062528782253,0]],[[52166183035634866673735144126124996592457675518710153399,-14409981254898797421519891053469507675187500535618524626],[113495460129050822323844776116910531845112062528782253,0]],[[52166183035634866673735144126124996592457675518710153399,-14409981254898797421519891053469507675187500535618524626],[-113495460129050822323844776116910531845112062528782253,0]]]>*] [x,x^2-x-482,x^2-3858,x^2-2,x^3-x^2-10*x+13,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,37,643],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*643,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,37,643],[1,7,1,3,7],1,[1.000000000,2.643586956,1.417491962],<"notfaithful",0>,[6,3]>,<1,2^3*3*643,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,37,643],[7,7,1,1,7],1,[1.000000000,1.202187113,0.9884794663],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,37,643],[7,2,1,2,2],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,3]>,<2,3*643,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,7,37,643],[5,7,1,3,7],1,[1.000000000,0.7484088226,0.8462115790],<"notfaithful",0>,[6,3]>,<2,2^6*3*643,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,7,37,643],[7,8,1,3,8],1,[1.000000000,1.228361999,0.9793663052],<"2.2e6_3_643.6t3.2",1>,[6,3]>]
x^4-x^3+15*x^2+17*x+16 2^2*3^3*13^3 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[-36364285],[-5418416],[-47755628],[-26317871]] 3 [1,4,2,3,4,1,5,3,3,5,3,5,1,4,4,5,4,1,3,4,5,4,4,2,5,5,4,3,5,5,4,3,1,4,1,3,2,3,4,5,3,2,3,5,2,4,4,3,4,5,5,4,5,3,5,3,5,3,1,1,4,1,3,3,2,2,3,2,3,5,1,4,4,2,3,4,5,5,2,5,3,5,4,2,4,3,2,5,2,3,3,4,3,3,3,3,2,5,4,5,4,1,3,5,4,5,4,2,3,2,4,5,1,3,3,5,3,3,5,3,5,1,5,4,3,5,5,3,4,5,3,4,4,2,1,5,1,3,5,5,3,1,4,4,1,4,5,5,4,4,5,5,4,3,4,3,4,1,1,1,4,5,3,3,2,4,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-22,2>,<x^2-44*x+328,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[57114,57114,1]>,[[295408,0],[80963,0],[16845,-2],[1,2]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[48,0],[48,0],[18,0],[3,0],[1,0]]>,[[[-5,0],[-4,0],[-290565367,0],[-290565367,0]],[[4,-1743392199],[290565368,-290565367],[-145282683,290565367],[-435848050,0]],[[1,0],[1,0],[0,0],[0,0]],[[1,1743392199],[-290565365,290565367],[435848050,-290565367],[-435848050,0]]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[10686,4017,585,39,1]>,[[9502481887440399719157,365480072593861527600,-7,365480072593861527669],[-5253236524561303417480,195157433901310754063,-493742604238496185067,548220108890792291504],[-4249245362879096301686,-560637506495172281664,493742604238496185074,548220108890792291504],[10,1,0,0]]>*] [x,x^2-x+10,x^2-39,x^2+1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13],[1,6,6],1,[1.000000000,2.012229726,1.359658038],<"notfaithful",0>,[4,3]>,<1,2^2*3*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13],[6,6,6],1,[1.000000000,1.252721864,1.053601021],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13],[6,3,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<2,2^2*3^2*13^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,13],[6,7,7],1,[1.000000000,1.483691997,1.235133567],<"2.2e2_3e2_13e2.4t3.3",1>,[4,3]>]
x^4+39 2^2*3^3*13^3 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 5 x-1 9 [[-362409],[537187],[-537187],[362409]] 3 [4,4,1,3,4,1,5,3,3,5,3,5,2,4,4,5,4,1,3,4,5,4,4,1,5,5,4,3,5,5,4,3,2,4,2,3,2,3,4,5,3,2,3,5,1,4,4,3,4,5,5,4,5,3,5,3,5,3,1,2,4,2,3,3,2,1,3,2,3,5,2,4,4,2,3,4,5,5,1,5,3,5,4,2,4,3,1,5,1,3,3,4,3,3,3,3,1,5,4,5,4,2,3,5,4,5,4,1,3,2,4,5,2,3,3,5,3,3,5,3,5,1,5,4,3,5,5,3,4,5,3,4,4,2,2,5,2,3,5,5,3,2,4,4,1,4,5,5,4,4,5,5,4,3,4,3,4,2,1,2,4,5,3,3,1,4,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^2-5616,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[-295834,0],[2,0],[1,0]]>,[[[-52163,-104326],[0,0]],[[52163,104326],[0,0]],[[1,0],[1,0]],[[-1,0],[-1,0]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[39,0],[0,0],[0,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-1,-1],[0,0],[0,0]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[1,1],[0,0],[0,0]]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[39,0,0,0,1]>,[[0,-1,0,0],[0,-513050126578538629605,0,0],[0,513050126578538629605,0,0],[0,1,0,0]]>*] [x,x^2-x+10,x^2-39,x^2+1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13],[1,6,6],1,[1.000000000,2.012229726,1.359658038],<"notfaithful",0>,[4,3]>,<1,2^2*3*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13],[6,6,6],1,[1.000000000,1.252721864,1.053601021],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13],[6,3,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<2,2^2*3^2*13^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,13],[6,7,7],1,[1.000000000,1.016508981,0.8678261506],<"2.2e2_3e2_13e2.4t3.4",1>,[4,3]>]
