x^5-x^4+3*x-1 2^4*3*5*227 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 19 x^2+18*x+2 5 [[491990,0],[-961246,1159577],[451259,-1159577],[-263853,-305439],[281851,305439]] 3 [5,4,4,5,5,6,5,3,6,7,5,4,4,7,6,6,7,7,6,7,2,6,2,5,5,5,7,5,4,6,4,7,5,6,6,2,6,4,4,6,6,3,6,4,2,5,5,3,2,2,5,2,7,6,4,3,4,3,6,6,3,7,6,5,6,6,4,5,3,6,5,5,3,3,5,2,4,3,6,6,5,5,4,6,4,2,5,5,5,5,5,7,2,4,7,3,6,6,7,3,3,4,6,3,7,3,6,6,1,3,6,7,2,5,6,4,2,5,7,5,4,5,2,5,4,4,6,3,4,4,5,3,4,7,4,7,3,4,3,4,5,6,4,5,7,4,7,6,2,4,5,6,6,5,6,5,6,5,5,7,7,7,7,5,6,3,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[2,0,0,0],[4,0,0,0],[4,0,0,0],[6,0,0,0],[4,0,0,0],[1,0,0,0]]>,[[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[410813,138808,-402952,-151300],[439126,134330,100400,410739],[328168,410600,382280,88032],[17288,427466,163920,372576],[61563,404373,462495,82084]],[[315117,478456,456956,420156],[480904,58500,197215,466443],[34608,397352,166136,46144],[153092,315516,464182,29360],[28326,310703,37967,37768]],[[-63443,422652,-432848,-434116],[371230,144697,389484,320211],[415008,231032,289128,29056],[396454,302232,370902,179080],[308298,418353,280273,411064]],[[386089,8660,378844,165260],[281603,186761,361477,375471],[270792,9592,211032,361056],[481742,3362,49572,467560],[126101,439435,267841,517660]]]>,<3,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[-1609547727,0,0],[-1020650682,0,0],[1,0,0]]>,[[[-977436435,69958361,-477914655],[0,0,0]],[[6761353,-1312578715,260233686],[0,0,0]],[[-49975603,1242620354,217680969],[0,0,0]],[[1020650684,0,0],[-1,0,0]],[[2,0,0],[1,0,0]]]>,<5,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[3,3,0,1]>,[[6822936284370,0,0],[-10974317759810,0,0],[1,0,0]]>,[[[-26495108127962,23289105904202,-27313073044116],[0,0,0]],[[31953907041089,44236519705427,-45772281279903],[0,0,0]],[[-16433116672942,27841806030996,-22282077316606],[0,0,0]],[[10974317759813,0,0],[-1,0,0]],[[3,0,0],[1,0,0]]]>,<227,4,2,[[1,2,3,5,4],[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5],[1,2,3,5,4],[3,2,1,5,4]],[3,2,1,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,220,1]>,[[-40161560007024521556893962536922770071384057727,0],[11486271755709465454797549994894365741486283193,0],[1,0]]>,[[[-35877232103987935757564583007479764844706911890,58278859817170294888991931477848515563124940849],[0,0]],[[-29718733358469025838866893474075280184607256248,0],[0,0]],[[-54900503895094993748638509591005717795556634173,-58278859817170294888991931477848515563124940849],[0,0]],[[-11486271755709465454797549994894365741486283041,0],[-1,0]],[[152,0],[1,0]]]>*] [x,x^2-x-851,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,227],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*5*227,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,227],[2,8,8,8],1,[1.000000000,0.5977792719,0.7820583406],<"notfaithful",0>,[5,5]>,<4,2^4*3^3*5^3*227^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5,227],[8,9,9,10],1,[0,0,0],<"4.2e4_3e3_5e3_227e3.10t12.1",1>,[5,5]>,<4,2^4*3*5*227,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,3,5,227],[8,9,9,10],1,[1.000000000,0.8653449642,0.9919382867],<"4.2e4_3_5_227.5t5.1",1>,[5,5]>,<5,2^4*3^2*5^2*227^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,3,5,227],[8,9,9,10],1,[0,0,0],<"5.2e4_3e2_5e2_227e2.10t13.1",1>,[5,5]>,<5,2^4*3^3*5^3*227^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,3,5,227],[8,9,9,10],1,[0,0,0],<"5.2e4_3e3_5e3_227e3.6t14.1",1>,[5,5]>,<6,2^4*3^3*5^3*227^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,3,5,227],[8,9,9,10],1,[0,0,0],<"6.2e4_3e3_5e3_227e3.20t35.1",1>,[5,5]>]
x^4-3706*x^2-14756*x+1769870 2^8*7^2*17^3*31^2 4 0 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 10 [[-7199216943968522],[32140805698115],[23250169075562591],[-16083092937292184]] 1 [1,4,4,5,4,3,1,3,5,4,5,4,5,3,1,3,3,4,3,5,5,5,3,1,5,3,2,4,4,5,1,4,1,4,3,1,3,4,5,4,3,4,2,5,4,5,4,1,4,3,5,1,5,3,2,1,4,2,4,1,4,3,3,5,5,4,3,5,4,3,2,1,5,3,4,2,3,4,5,2,4,3,5,2,5,3,5,1,3,2,3,5,5,3,4,5,3,5,3,4,4,3,3,1,4,1,3,1,1,5,5,3,5,4,2,5,4,2,4,3,3,5,4,4,4,3,4,5,1,3,3,5,5,3,2,1,3,4,3,5,4,4,5,4,3,5,4,5,3,2,4,5,3,5,4,5,2,5,2,4,4,2,2,3,2,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-7276,2>,<x^2+29308*x-44626496,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[1,2,3,4],[1,3,3,2],[2,4],[[[2,1,4,3],[3,4,1,2]],[[2,1,4,3]]],20,<[],[-327282,-14756,-3706,0,1]>,[[0,1,0,0],[59334,56379,116430,-103636],[120172,-65329,69677,58081],[82638,8949,76037,45555]]>,<3,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,2,1]>,[[440169474,-551569490],[1543308454,551569490],[486179083,0],[-145134077,0]]>,<7,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[35860791042926976,-6848879360535142],[22699949237024360,-19030772353529209],[1,0]]>,[[[-22699949237024358,19030772353529212],[-1,0]],[[2,3],[1,0]],[[15993493276828898,21305890230414150],[3679355408046066,2250844153652756]],[[6706455960195458,39455603713668636],[-3679355408046066,-2250844153652756]]]>,<13,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,12,1]>,[[2735520254169633887894,8730163997324652681969],[-7001628839322201101729,-8730163997324652681969],[188320326581258333466,41357744928023982094],[-307972612555029451662,-41357744928023982094]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1769870,-14756,-3706,0,1]>,[[1951959105298617576776700,118027916063950804331430,-55212826229101197621762,108222633748266963284068],[-835120139359561864466503,80072395701851665505506,75566152465084224876714,2479852470778798824106],[-1116838965939055712310197,40972123919348855010216,-20353326235983027254952,-110702486219045762108174],[0,1,0,0]]>,<31,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,29,1]>,[[86675036565885650064046167275,-312011138711689097957910928769],[32602072207460787687041500324,210735134613333176334460910879],[1,0]]>,[[[-32602072207460787687041500302,-210735134613333176334460910870],[-1,0]],[[22,9],[1,0]],[[-257477504126256813400149491632,-149844911942526845252285209533],[-9291288002834533121561342080,-5813761440945994483529988409]],[[290079576333717601087190991912,-311210482263222260449396481207],[9291288002834533121561342080,5813761440945994483529988409]]]>,<59,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,58,1]>,[[55857727673187612068603555751478596,-5478648746053825751901308641905511],[112379019439720783195512298986755433,5478648746053825751901308641905511],[-10588578362446562289333788155612,-9762927479941683015006537066478],[30328739595940355257411318044065,9762927479941683015006537066478]]>*] [x,x^2-34,x^2-x-4,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,17,31,59],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13,17,31,59],[6,1,3,3,6,3,3],1,[1.000000000,1.457151825,1.145009805],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,13,17,31,59],[1,4,4,1,6,4,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13,17,31,59],[6,3,1,3,1,1,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^5*7^2*17^2*31^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]]],[2,3,7,13,17,31,59],[6,3,6,3,6,6,3],1,[0,0,0],<"2.2e5_7e2_17e2_31e2.4t3.2",1>,[4,3]>]
x^2-x+3833 -15331 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1493],[1494]] 2 [2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<15331,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[58763723,15331,1]>,[[-7665,-1],[7666,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[15331],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,15331,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[15331],[3],1,[1.000000000,0.4820790204,0.7374208968],<"1.15331.2t1.1",1>,[2,1]>]
x^5-20*x^3+80*x-1 5^7*7^2*13^2 5 0 20 "F5" [[5,1,2,3,4],[3,1,4,2,5],[4,3,2,1,5]] [<1,1,[1,2,3,4,5]>,<2,5,[4,3,2,1,5]>,<4,5,[3,1,4,2,5]>,<4,5,[2,4,1,3,5]>,<5,4,[5,1,2,3,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 14 [[-23466860773268,132547644801046],[187949126369133,-132547644801046],[30217040579838,-78042607332456],[-11714930916251,0],[-182984375259452,78042607332456]] 1 [4,3,1,4,2,3,4,2,4,2,1,4,5,4,3,4,2,2,4,2,4,2,4,2,3,2,3,3,5,4,3,2,4,5,5,2,4,3,3,3,2,2,5,3,4,5,5,4,3,2,4,5,5,2,4,4,5,5,3,2,3,4,3,2,3,4,2,3,3,2,4,5,4,4,5,4,2,3,2,2,5,2,2,3,5,4,5,4,5,3,4,2,4,5,5,3,2,2,3,2,3,4,3,2,5,3,3,4,2,2,4,3,4,2,2,5,4,4,4,2,5,4,4,3,5,5,1,5,4,4,5,3,5,3,5,2,4,3,4,2,5,2,4,4,1,2,4,4,5,3,4,2,4,4,3,5,2,2,4,5,4,4,4,2,4,4,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-8000*x^3+12800000*x+9596875,3>,<x^5-8000*x^3+12800000*x-3200000,4>]*],[*[5],"CYC",0,5*]] [*<3,4,1,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[]],20,<[],[2,0,0,2,1]>,[[785914375,0,0,0],[242151568,-86215584,-196531306,578451374],[-145552325,86215584,104957003,492235790],[32237562,-516761034,411804031,-276963065],[247510287,516761034,-320229728,368537368]]>,<5,20,20,[[3,4,5,1,2],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[3,4,5,1,2]],[1,2,3,4,5],[1,2,3,4,5],[1,4],[[[3,4,5,1,2],[1,4,2,5,3]],[[3,4,5,1,2]]],20,<[],[-12343167737970,-17142584765750,-218361394050,24551730794750,45345724634500,849146111250,-1226837856025,-42285776545800,34659517266200,37297875777250,-41339726903175,-11729984619400,-29931147064390,-8701192840000,-39444108121050,-9715882258000,28259627845410,-40279378736925,-22940605144625,28970264235725,1]>,[[-299875678834,-101495587975,2123339363180,1779166232065,-2777650517273,-2747308188050,-3185712845185,5097997013275,9239414219573,1181596676010,-788804270260,-6872895395625,567170455394,768705085825,-1330651813476,17638429390,-590543633198,901500108950,-1003548411518,-498306786636],[-7030766899754,120758393675,630295491680,-721749061410,-5332020365503,-5901993752225,-4483360647800,-7735831238276,-4188634432432,-4607703302630,2953148611277,4946152145160,-121042840791,-749361315910,-1611577144632,1260149715675,1075527460242,-1005029691470,-1832073209022,1300717170629],[-6860954893754,-4686310312675,-2371515648355,-8371465486860,-1800647461673,7827108463600,5646758762630,4122138339713,-9336079351642,-9402386260120,2769165339688,-3350660096705,1590515050414,939840441695,1641677357910,-1265223895390,1833698484327,-1865405399219,347756346201,1064386486444],[-6974366486004,-4490713372675,2053795610225,-6046918219860,-2872126391448,-2222313979700,4092981869430,2438600115062,7019620710133,3796442449470,6331675860908,-5681851423245,1171576590599,-1692834874705,331949161890,1150719080120,45192819642,-746899464051,-941204441484,-257883657341],[2092477630221,9157760879650,-2435914816730,-5712519792060,-6291041592228,3044507456375,-2070667139075,-3922904229774,-2734321145632,9032050437270,7808300786512,-8114231557710,606478010009,733650663095,968602438308,-1163283329795,1450822134612,-1098862819835,-385627549802,-1608913213096]]>,<7,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[3,6,1]>,[[-38048571079799980,13424966107127386],[21021954289258321,23659381234473047],[1,0]]>,[[[-20120112530709607,0],[0,0]],[[-21021954289258317,-23659381234473043],[-1,0]],[[4,4],[1,0]],[[21021954289258315,16532496931483095],[5522305409964516,3740584334217029]],[[20120112530709605,7126884302989944],[-5522305409964516,-3740584334217029]]]>,<13,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,12,1]>,[[4631353961244151593608,-7010187289461198887369],[-1546910166953550168354,-8095720511781871978724],[1,0]]>,[[[-969993066928633785873,0],[0,0]],[[1546910166953550168364,8095720511781871978732],[-1,0]],[[10,8],[1,0]],[[-1479947247579476909033,2979719534115222847356],[-201180925580610902880,-155356845128055659703]],[[903030147554560526532,7929523728983704612705],[201180925580610902880,155356845128055659703]]]>*] [x,x^2-x-1,x^4-x^3-114*x^2+114*x+2531,x^4-x^3-114*x^2+114*x+2531,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,7,13],[3,6,3,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*7*13,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7,13],[3,6,6,6],0,[-0.8506508084+0.5257311121*i,0.6697389571+0.2243466514*i,0.9435984484+0.1340939468*i],<"notfaithful",0>,[5,3]>,<1,5*7*13,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7,13],[3,6,6,6],0,[-0.8506508084-0.5257311121*i,0.6697389571-0.2243466514*i,0.9435984484-0.1340939468*i],<"notfaithful",0>,[5,3]>,<4,5^7*7^2*13^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[3,5,7,13],[3,6,7,7],1,[0,0,0],<"4.5e7_7e2_13e2.5t3.1",1>,[5,3]>]
