x^2-x+1322 -17*311 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-79305],[79306]] 2 [1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1394,17,1]>,[[-8,-1],[9,1]]>,<311,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[25502,311,1]>,[[-155,-1],[156,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[17,311],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,17*311,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[17,311],[3,3],1,[1.000000000,1.469007911,1.150419971],<"1.17_311.2t1.1",1>,[2,1]>]
x^4-5*x^2-18*x-26 -2^4*3^2*383 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 193 x-1 5 [[45312291281],[103132437555],[121455479097],[-2115023740]] 4 [1,1,5,3,4,4,3,3,2,3,3,4,5,3,4,5,4,4,3,2,2,5,4,5,4,3,3,4,4,3,5,4,3,3,3,5,4,5,4,3,4,4,4,1,5,5,5,3,2,1,5,4,4,2,5,2,5,5,2,5,5,3,5,4,1,3,3,4,4,4,3,4,5,1,5,1,3,2,3,4,2,2,1,2,3,4,5,4,5,5,2,2,5,1,3,4,3,3,5,4,5,3,4,3,5,4,1,5,1,4,3,4,5,5,3,3,3,4,5,1,2,4,3,1,5,5,4,1,3,1,5,4,3,4,3,2,3,3,3,3,5,3,3,4,2,1,1,5,3,4,4,5,5,1,5,4,3,5,2,3,4,5,3,1,5,2,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+6,2>,<x^2+18*x+3528,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[366966,-455846,1]>,[[0,1],[-68442,-1],[9669,-19592],[-6763,19592]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-717467169,-1027671174,1]>,[[1027671176,-1],[2,1],[-1692174215,-105982549],[664503037,105982549]]>,<383,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-887735303411950494117581723640536944349526823862759,-2242355725435984125238468860899662536387147836354776,1]>,[[296784678919678939501595945098478368501862531796635,0],[2073774884862740693314242608760257576507448130625648,0],[2242355725435984125238468860899662536387147836355047,-1],[271,1]]>*] [x,x^2-3,x^2-x+96,x^2+1149,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,383],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,383],[6,6,1],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[4,3]>,<1,383,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,383],[1,1,6],1,[1.000000000,2.728974057,1.463576511],<"notfaithful",0>,[4,3]>,<1,2^2*3*383,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,383],[6,6,6],1,[1.000000000,0.7414465442,0.9982738040],<"notfaithful",0>,[4,3]>,<2,2^2*3*383,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,383],[6,6,6],1,[1.000000000,2.592263522,1.491588065],<"2.2e2_3_383.4t3.3",1>,[4,3]>]
x^4-2*x^3+5*x^2-4*x-23 -2^4*3^2*383 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[2314237],[-2314236],[-307641],[307642]] 4 [3,3,5,3,4,4,3,3,1,3,3,4,5,3,4,5,4,4,3,1,2,5,4,5,4,3,3,4,4,3,5,4,3,3,3,5,4,5,4,3,4,4,4,1,5,5,5,3,1,1,5,4,4,1,5,1,5,5,2,5,5,3,5,4,1,3,3,4,4,4,3,4,5,1,5,4,3,2,3,4,1,2,2,2,3,4,5,4,5,5,1,1,5,2,3,4,3,3,5,4,5,3,4,3,5,4,2,5,2,4,3,4,5,5,3,3,3,4,5,2,2,4,3,2,5,5,4,2,3,1,5,4,3,4,3,2,3,3,3,3,5,3,3,4,2,2,1,5,3,4,4,5,5,2,5,4,3,5,2,3,4,5,3,2,5,1,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-4,2>,<x^2+6*x+392,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[3,4,1,2]],[4,3,2,1],[1,3,3,2],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[511930,72480],[488046,-72480],[1,0]]>,[[[0,1],[1,0]],[[36242,72481],[-1,0]],[[1,-1],[-1,0]],[[-36241,-72481],[1,0]]]>,<3,4,2,[[2,1,4,3],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[3,4,1,2]],[4,3,2,1],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[102615060,261005382],[342557061,342557064],[1,0]]>,[[[134590287,134590282],[387420486,0]],[[3,7],[3,0]],[[-134590286,-134590282],[3,0]],[[-2,-7],[387420486,0]]]>,<383,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,382,1]>,[[2114151887089548617661099167940589127764985010325027,0],[383,0],[1,0]]>,[[[1811934942425182695006465385245129308042966141971554,1398191434934468056456173516931167759101253035715621],[0,0]],[[-1811934942425182695006465385245129308042966141971553,-1398191434934468056456173516931167759101253035715621],[0,0]],[[-191,0],[-1,0]],[[192,0],[1,0]]]>*] [x,x^2-3,x^2-x+96,x^2+1149,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,383],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,383],[6,6,1],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[4,3]>,<1,383,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,383],[1,1,6],1,[1.000000000,2.728974057,1.463576511],<"notfaithful",0>,[4,3]>,<1,2^2*3*383,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,383],[6,6,6],1,[1.000000000,0.7414465442,0.9982738040],<"notfaithful",0>,[4,3]>,<2,2^2*3*383,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,383],[6,6,6],1,[1.000000000,0.5519887820,0.7220764506],<"2.2e2_3_383.4t3.4",1>,[4,3]>]
x^4-x^3+385*x^2+x+35582 7^2*13^2*17^3 0 2 4 "C4" [[4,3,1,2],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[4,3,1,2]>,<4,1,[3,4,2,1]>] [[1,1,1,1],[2,2],[4]] 47 x-1 5 [[91236873],[77864220],[10988814],[49255101]] 2 [1,4,3,4,3,1,1,2,4,3,3,4,4,2,1,2,2,3,2,4,3,4,2,1,3,2,2,3,3,4,2,4,2,4,2,1,2,3,3,4,2,3,1,3,3,4,4,2,4,2,3,2,3,2,1,2,4,1,3,1,3,1,1,4,3,3,1,3,4,2,1,1,3,1,4,2,2,4,3,1,3,2,3,1,4,1,3,1,2,2,1,3,3,2,3,3,1,3,2,4,3,2,1,2,4,1,2,2,1,3,4,2,4,4,1,3,3,2,4,1,2,4,4,4,4,1,4,4,2,2,1,4,3,2,1,1,2,3,1,4,3,4,4,3,2,4,3,3,1,2,3,4,1,4,4,4,1,4,1,4,4,1,1,1,1,3,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x-1546,3>,<x+1548,4>]*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[24230,20705,7083,-52017]>,<7,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,4,3],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-28401318183287133,-38377051769157787],[15828246284123973,-8022628954894001],[1,0]]>,[[[-15828246284123973,8022628954894005],[-1,0]],[[0,4],[1,0]],[[-23742369426185959,4228326103111050],[-3484772043311156,1688133115239567]],[[39570615710309933,-12250955058005059],[3484772043311156,-1688133115239567]]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-7723045916582559850144,-1594046401746265211953,1]>,[[1594046401746265211957,-1],[4,1],[2391069602619397817939,-664897089502313504697],[-3985116004365663029899,664897089502313504697]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[127024,18292,1360,51,1]>,[[365324171384051462687754,-12759483927016503292407,79578886597445033692100,83608197311239718942333],[-319658649961045029851771,33577589281622377085283,-118193114271310767340165,-47008624994271327919384],[-45665521423006432835995,-20818105354605873792877,38614227673865733648065,-36599572316968391022949],[13,1,0,0]]>,<89,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-25607086319148419195920884906756617472,324361345545833102116892084305631534503,4758472773023347771650175095041199186,2379295170447119219413688690887896836]>*] [x,0,x^2-x-4,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,17,89],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,7*13*17,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,13,17,89],[1,5,5,5,1],0,[-0.7882054380+0.6154122094*i,1.597176515-0.03100145189*i,1.316031946-0.08313040034*i],<"1.7_13_17.4t1.1",1>,[4,1]>,<1,17,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,17,89],[1,3,1,5,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,1]>,<1,7*13*17,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,13,17,89],[1,5,5,5,1],0,[-0.7882054380-0.6154122094*i,1.597176515+0.03100145189*i,1.316031946+0.08313040034*i],<"1.7_13_17.4t1.1",2>,[4,1]>]
x^5-x^4+9*x^3-14*x^2+13*x-65 7^2*13^2*17^3 1 2 20 "F5" [[2,5,4,1,3],[4,5,3,2,1],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,3,5,4]>,<4,5,[4,5,3,2,1]>,<4,5,[5,4,3,1,2]>,<5,4,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 19 x^2+18*x+2 10 [[2208867432883,0],[2899666435487,1780136351621],[-1282105177981,-2158922049827],[1512543395314,-1780136351621],[792094172099,2158922049827]] 2 [5,3,4,4,4,1,1,2,3,4,4,3,3,2,5,2,2,4,2,3,4,3,2,1,4,2,2,4,4,3,2,3,2,3,2,5,2,4,4,3,2,4,5,4,4,3,3,2,3,2,4,2,4,2,1,2,3,1,4,5,4,5,5,3,4,4,5,4,3,2,5,5,4,1,3,2,2,3,4,5,4,2,4,5,3,5,4,5,2,2,5,4,4,2,4,4,5,4,2,3,4,2,5,2,3,5,2,2,5,4,3,2,3,3,5,4,4,2,3,5,2,3,3,3,3,5,3,3,2,2,5,3,4,2,5,5,2,4,1,3,4,3,3,4,2,3,4,4,5,2,4,3,1,3,3,3,5,3,5,3,3,5,5,5,5,4,4,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+17*x^4+1540*x^3+1933*x^2-89197*x-172209625,3>,<x^5+17*x^4+1540*x^3+11215*x^2+477005*x+299439,4>]*],[*[5],"CYC",0,5*]] [*<7,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[3,6,1]>,[[28799637165390483,-26055322554260867],[25525859104912334,-20515834451285572],[1,0]]>,[[[14562192322314135,0],[0,0]],[[-25525859104912328,20515834451285577],[-1,0]],[[6,5],[1,0]],[[1954139763091954,-18931696586024542],[-3163902305561757,4941702861001853]],[[9009527019506234,-1584137865261040],[3163902305561757,-4941702861001853]]]>,<13,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[6479285609041153608622,-2412223387988600886375,1]>,[[2412223387988600886375,-1],[0,1],[284551240153961762666,0],[-413845222692506477448,419323532184803263001],[640911175300836049762,-419323532184803263001]]>,<17,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-1453552992273451046090560,-741996400058992385751326,1160009535284939440418323,-1590896744890703632040433,1]>,[[-1590896744890703632040472,0,0,0],[-1862433604272615733282600,-119394073045200692902424,110821704614312763036454,-104838750283510232729810],[624088621514466216308823,-14201191225631483278248,39921312409540110237417,-61689898176051248177073],[-1234989678998719373387361,-105477171414319148666482,88329418661298451573282,-72543787225589843940270],[10,1,0,0]]>*] [x,x^2-x-4,x^4-x^3+385*x^2+x+35582,x^4-x^3+385*x^2+x+35582,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,13,17,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,17,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[7,13,17,31],[3,1,6,3],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[5,3]>,<1,7*13*17,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[7,13,17,31],[6,6,6,4],0,[-0.7882054380+0.6154122094*i,1.597176515-0.03100145189*i,1.316031946-0.08313040034*i],<"notfaithful",0>,[5,3]>,<1,7*13*17,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[7,13,17,31],[6,6,6,4],0,[-0.7882054380-0.6154122094*i,1.597176515+0.03100145189*i,1.316031946+0.08313040034*i],<"notfaithful",0>,[5,3]>,<4,7^2*13^2*17^3,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-1]]],[7,13,17,31],[6,7,8,3],1,[0,0,0],<"4.7e2_13e2_17e3.5t3.1",1>,[5,3]>]
x^6-2*x^5+6*x^4-15*x^3+12*x^2-8*x+8 7^2*13^2*17^3 2 2 12 "D12" [[1,3,2,5,4,6],[2,1,3,4,6,5],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[3,1,2,5,6,4]>,<6,2,[4,6,5,2,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 67 x^2+63*x+2 5 [[-597650504,-345166649],[-454153329,345166649],[-298321273,0],[346011887,0],[-275620055,575367455],[-70391831,-575367455]] 3 [3,6,4,2,6,1,3,5,4,4,4,6,4,5,5,5,1,2,3,2,4,4,5,5,4,3,3,4,6,4,5,6,3,6,3,3,3,6,4,6,5,6,5,6,2,6,4,5,4,5,4,3,4,3,3,5,6,1,4,3,6,1,5,2,6,6,3,4,4,1,5,3,2,5,6,5,1,4,6,5,6,3,6,3,6,1,2,3,5,3,3,4,6,5,2,6,5,6,3,2,4,3,3,1,4,5,1,1,5,6,2,3,6,4,3,4,4,3,4,1,1,4,6,6,4,5,2,2,3,5,3,6,4,5,1,5,1,4,3,4,4,6,4,2,3,4,4,6,3,3,6,6,5,2,4,4,5,4,3,4,2,5,3,3,3,4,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-4,2>,<x^3+8*x^2-103*x-1054,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-256733,0],[-438364,-252835],[-185529,252835],[99606,0],[-38232,-71054],[32822,71054]]>,<7,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,3,4],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,2,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[-1459334835627508,-16982331191172991],[-22357675229683304,-17007763510518690],[1,0]]>,[[[-22357675229683307,-17007763510518696],[0,0]],[[-103360464183132,17007763510518696],[0,0]],[[22357675229683306,17007763510518693],[-1,0]],[[2,3],[1,0]],[[23755760790674106,17416604565222461],[1352744608338766,2727256574166222]],[[-23652400326490973,-34424368075741157],[-1352744608338766,-2727256574166222]]]>,<13,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[4902783202493456180095,-6917288614317976080875,1]>,[[8004120072096262423249,0],[-6917288614317976080898,0],[6917288614317976080887,-1],[12,1],[8279756036646551422210,138722767082362728224],[2721087666137985593343,-138722767082362728224]]>,<17,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,16,1]>,[[-1549353522853796579325971,0],[-1988228232371969017393987,0],[1,0]]>,[[[1766938355690441605885149,-795190557200587929864756],[104972104863498763134369,-31704568583028528017045]],[[107693672508436384011063,1407798288164169024839008],[-104972104863498763134369,31704568583028528017045]],[[-1766938355690441605885159,795190557200587929864756],[-104972104863498763134370,31704568583028528017045]],[[1968309501767167120996541,-1407798288164169024839008],[104972104863498763134370,-31704568583028528017045]],[[1988228232371969017393998,0],[-1,0]],[[11,0],[1,0]]]>*] [x,x^2-x+387,x^2-x+23,x^2-x-4,x^3-x^2-x+8,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,17],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7*13*17,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,13,17],[3,7,7,7],1,[1.000000000,0.9584864152,0.8729826939],<"notfaithful",0>,[6,3]>,<1,7*13,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,17],[2,7,7,2],1,[1.000000000,0.6586567884,0.7472827706],<"notfaithful",0>,[6,3]>,<1,17,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,17],[1,2,1,7],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[6,3]>,<2,7*13*17,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,7,13,17],[3,7,7,7],1,[1.000000000,1.032222849,0.9679253752],<"notfaithful",0>,[6,3]>,<2,7*13*17,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,7,13,17],[3,7,8,7],1,[1.000000000,1.559964579,1.169779188],<"2.7_13_17.6t3.4",1>,[6,3]>]
