x^4+17*x^2-7 -7*317^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 8 [[90898006],[-102447024],[102447024],[-90898006]] 4 [3,5,5,1,1,5,5,5,2,3,4,2,5,1,5,2,4,4,1,3,4,2,4,4,5,4,4,3,3,2,3,4,3,5,1,3,4,3,4,4,2,4,3,1,3,5,3,4,4,5,3,3,5,4,4,2,5,5,2,2,4,4,4,4,4,1,3,3,3,5,4,1,5,3,3,4,3,5,3,4,5,1,3,5,5,3,3,3,4,3,4,5,3,3,2,4,5,4,5,3,2,1,5,1,2,4,5,5,3,5,5,3,3,4,3,1,4,5,3,1,5,1,4,1,4,2,3,4,5,4,2,3,3,1,5,4,5,5,5,1,5,3,3,1,5,4,5,4,4,3,3,4,3,4,2,1,3,5,5,4,2,3,2,5,2,5,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+102,2>,<x^2+1008,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[206356,-85427],[-206356,85427],[232505,-85427],[-232505,85427]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-33746171489494219,0,1]>,[[341230121865001,0],[-341230121865001,0],[0,-1],[0,1]]>,<317,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-46157306606349227631446844251630274858321405618869,49753349291107267644788424852302334810712200932663,1]>,[[-49753349291107267644788424852302334810712200932374,-1],[289,1],[-289,-1],[49753349291107267644788424852302334810712200932374,1]]>*] [x,x^2-x-79,x^2-x+2,x^2-x+555,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,317],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,317,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,317],[3,1,6],1,[1.000000000,0.5042280493,0.7064675482],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,317],[1,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*317,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,317],[3,6,6],1,[1.000000000,1.600598713,0.9578002607],<"notfaithful",0>,[4,3]>,<2,7*317,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,7,317],[3,6,6],1,[1.000000000,1.408413829,1.086521215],<"2.7_317.4t3.2",1>,[4,3]>]
x^6-42*x^4-84*x^3+252*x^2+756*x+420 2^4*3^9*7^5 6 0 18 "C3*S3" [[3,6,4,1,2,5],[4,2,1,3,5,6],[5,1,2,6,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,3,[6,4,5,2,3,1]>,<3,1,[3,6,4,1,2,5]>,<3,1,[4,5,1,3,6,2]>,<3,2,[4,2,1,3,5,6]>,<3,2,[3,2,4,1,5,6]>,<3,2,[3,5,4,1,6,2]>,<6,3,[5,1,2,6,4,3]>,<6,3,[2,3,6,5,1,4]>] [[1,1,1,1,1,1],[1,1,1,3],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 9 [[7553392488169,-5702784155701],[-12143222121199,5702784155701],[204696730689,-8354336308242],[-7758089218858,-12382501696728],[7619371897531,12382501696728],[4523850223668,8354336308242]] 1 [2,1,6,1,8,8,6,8,9,9,2,5,5,6,7,9,7,2,1,2,9,7,6,3,9,3,9,8,6,8,7,4,8,8,9,5,2,5,5,1,9,2,2,7,2,9,3,9,3,9,8,8,8,7,4,8,6,8,5,9,2,5,2,7,2,2,7,5,2,9,5,8,8,6,7,6,8,8,9,2,5,4,9,2,2,2,2,1,6,5,3,5,4,8,6,7,6,6,8,5,6,9,1,2,7,9,4,5,2,9,9,4,8,8,7,8,8,4,9,9,2,4,1,9,2,2,7,5,9,9,4,8,4,7,6,8,6,2,3,9,2,2,7,2,9,6,9,5,9,8,6,1,7,6,5,9,5,7,2,7,2,2,3,5,2,5,6,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"RES",<[1],x^2>,[<x^2-126*x-18900,5>,<x^2-126*x-27972,6>]*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^4-7*x^3-2*x^2+5*x+2>,[<x-1554,3>,<x-2310,4>,<x^2-3864*x+3459708,7>]*],[*[6],"RES",<[1],x^2>,[<x^3-3024*x-63504,8>,<x^3-12096*x+127008,9>]*]] [*<2,6,3,[[4,3,5,6,2,1],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3],[4,3,5,6,2,1]],[2,1,6,5,4,3],[1,2,7],[1],[[[4,3,5,6,2,1]]],20,<<[],[1,1,1]>,[[291118,148656],[196812,-188990],[-177152,-354304],[1,0]]>,[[[20480,-25088],[74881,-122368],[53888,-117248]],[[6672,-74676],[-36077,115642],[-98197,79062]],[[-7984,-86308],[-2330,100015],[-71761,-124706]],[[-95548,-30244],[10218,83553],[-1188,57909]],[[1312,-101160],[38407,46487],[-92186,45644]],[[75068,55332],[-85099,38815],[-52700,59339]]]>,<3,18,18,[[1,2,3,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[3,1,2,5,6,4],[2,3,1,6,4,5],[3,1,2,4,5,6],[2,3,1,4,5,6],[2,3,1,5,6,4],[5,4,6,1,3,2],[4,6,5,2,1,3]],[1,2,3,4,5,6],[1,2,3,4,6,5,7,9,8],[1,2,5],[[[1,2,3,5,6,4],[4,6,5,1,3,2]],[[3,1,2,5,6,4],[1,2,3,5,6,4]],[[3,1,2,5,6,4]]],20,<[],[-336250623,338185872,-164414709,-660571038,-1546033923,1432711521,-1286164227,-887101182,944420121,108642834,1357100271,-1615935141,1219533666,1572029163,1445701836,-1076861097,797221644,1730561040,1]>,[[-339978753,-563855649,-60364314,-562616650,70146261,-392530321,-336108310,69930136,-4204359,176101785,190731220,79394658,90716667,12396906,253024051,331949081,260572525,286408490],[256165863,407634639,-450488229,-293968234,-357528543,131367839,287238605,250379845,-54089442,96512039,4503577,134860275,330101517,325630542,31584574,38345037,78548524,134330619],[83812890,156221010,510852543,-305676583,287382282,261162482,48869705,-320309981,58293801,114806665,192185692,173165556,354022794,49393041,102811864,17126371,48299440,354101869],[-278043525,478732785,233708439,172747045,-518650326,471624841,99253820,-427787983,86035035,323490786,109769747,357884241,113333713,78370623,61186220,47465842,343531215,100564939],[-438335385,-538968618,414559395,531014146,428263011,125991166,-359202097,-317597431,2908959,123980510,329101328,372505398,303980893,128908695,261843593,303922160,112511706,351472082],[-445882557,60235833,513993633,458500276,90387315,564645460,259948277,-416876053,-88943994,327369682,335969903,44451339,357526372,180141171,64390676,36032487,318798057,322803957]]>,<7,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,3,4,9,8],[1],[[[3,6,2,5,1,4]]],20,<[],[420,756,252,-84,-42,0,1]>,[[30293352457521244,-698488831079642,-263586314659351,359941857235572,4965960691688765,-437373361211644],[-37419094631351881,-383633531572993,240668012669734,-3866315826090821,3085758322658376,2045563615306904],[34536951084041000,5614381210706146,4083186335059032,-5018916536843394,-4848783772882605,-4593584626941416],[7125742173830637,1082122362652635,22918301989617,3506373968855249,3347176171026002,-1608190254095260],[-34536951084041000,-5614381210706147,-4083186335059032,5018916536843394,4848783772882605,4593584626941416],[0,1,0,0,0,0]]>,<67,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-281959028284741233788804430446479400,-1022173581640603821554918504322454779,936528405435983400456049950437778501,-720526781225637515628232964624328802,-17629226496728829761639273061056887,14712024786834197413567801878380901]>*] [x,x^2-x-5,x^3-21*x-28,x^3-21*x-28,x^6-21*x^4-14*x^3+63*x^2+84*x+28,x^6-21*x^4-14*x^3+63*x^2+84*x+28,x^3-6*x-2,0,0] [1,2,3,2,6,4,3,8,9] <[1],[2],[3,4],[5,6],[7],[8,9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,67],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,5]>,<1,3*7,1,[[1],[-1],[1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,67],[2,10,10,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[6,5]>,<1,3^2*7,3,[[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7,67],[1,10,10,1],0,[0.9718330931-0.2356701915*i,1.544080466-0.1212792211*i,1.292063612-0.03191091716*i],<"notfaithful",0>,[6,5]>,<1,3^2*7,3,[[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7,67],[1,10,10,1],0,[0.9718330931+0.2356701915*i,1.544080466+0.1212792211*i,1.292063612+0.03191091716*i],<"notfaithful",0>,[6,5]>,<1,3^2*7,3,[[1,0],[-1,0],[-1,-1],[0,1],[-1,-1],[0,1],[1,0],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,7,67],[2,10,10,1],0,[0.4580641823+0.8889191217*i,0.6264705228+0.1775076720*i,0.7885930401+0.03770966861*i],<"notfaithful",0>,[6,5]>,<1,3^2*7,3,[[1,0],[-1,0],[0,1],[-1,-1],[0,1],[-1,-1],[1,0],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,7,67],[2,10,10,1],0,[0.4580641823-0.8889191217*i,0.6264705228-0.1775076720*i,0.7885930401-0.03770966861*i],<"notfaithful",0>,[6,5]>,<2,2^2*3^3*7,1,[[2],[0],[2],[2],[-1],[-1],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,7,67],[10,10,11,1],1,[1.000000000,0.8280231880,0.9747205727],<"notfaithful",0>,[6,5]>,<2,2^2*3^4*7^2,3,[[2,0],[0,0],[0,2],[-2,-2],[0,-1],[1,1],[-1,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,-1]],[[1,0],[2,2],[0,1]],[[1,0],[0,1],[-1,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[1,0],[1,0]],[[1,0],[0,0],[1,1]],[[1,0],[0,0],[0,-1]],[[1,0]]],[2,3,7,67],[10,10,10,1],0,[0.7237970511+0.6900129193*i,1.113935820+0.2157970230*i,1.021969904+0.03738008301*i],<"2.2e2_3e4_7e2.6t5.1",1>,[6,5]>,<2,2^2*3^4*7^2,3,[[2,0],[0,0],[-2,-2],[0,2],[1,1],[0,-1],[-1,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[2,2],[0,1]],[[1,0],[0,-2],[-1,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,1],[-1,-1]],[[1,0],[1,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[1,1]],[[1,0]]],[2,3,7,67],[10,10,10,1],0,[0.7237970511-0.6900129193*i,1.113935820-0.2157970230*i,1.021969904-0.03738008301*i],<"2.2e2_3e4_7e2.6t5.1",2>,[6,5]>]
x^5+50*x^3-100*x^2+275*x-12020 2^11*5^9*7 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 311 x-1 5 [[1271000926446],[-804947326633],[314616594972],[298261164375],[-1078931359160]] 3 [2,6,1,2,6,5,4,2,6,5,3,4,5,5,5,6,5,4,5,7,6,5,3,5,6,4,5,5,5,7,4,2,5,7,7,7,5,7,7,7,4,4,2,5,4,6,4,7,6,6,5,7,7,5,3,4,3,3,6,6,6,5,4,1,3,6,6,5,5,3,6,5,7,3,4,7,2,2,4,2,7,5,5,4,4,5,3,5,6,6,3,6,6,6,4,5,3,7,4,5,2,3,6,6,6,3,6,4,5,5,2,6,7,5,7,6,6,5,3,4,3,5,5,7,5,5,5,6,7,7,3,3,2,4,5,5,5,4,5,6,5,2,6,5,4,4,2,3,5,6,3,7,2,7,5,5,5,2,6,4,5,2,4,5,5,5,7,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,4,5,3,2],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,4,5,2,3],[1,4,5,3,2]],[1,2,3,5,4],[1,3,2,3,5],[3,5],[[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[-333930,0],[-105200,0],[-132548,0],[-340480,0],[1,0]]>,[[[-340484,0],[0,0],[0,0],[0,0]],[[1,0],[1,0],[0,0],[0,0]],[[9337,0],[108319,0],[65060,0],[31984,0]],[[-10603,-90208],[84717,15610],[106000,14916],[29791,91566]],[[79605,90208],[69107,115462],[91084,116156],[69297,39506]]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,6],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[45758479543255,0,-26138747983750,-7090191110375,-14852151797625,24163300631875,-23995840599500,-41687549393125,-19437968167350,-32310816080025,-39304217835975,-15357708581875,6590779083475,8980406845450,-28583870345525,-24555962390625,-30860087598225,119061515950,33633314099025,-47247342381025,1]>,[[1476046017805,-5360396438975,-7038280381675,6148008753500,340162742286,1658875424040,1321460875745,82512571980,-775115334474,1349332421025,1656450852235,-482866904000,1386308992774,-1759345818359,1587997101969,-1371223169070,1217047163906,-781136721261,1256674684989,286804968335],[-6569028954345,-6377551035625,1491859656770,5166140165435,-1049829847844,575330387520,348603246665,-213916627715,-754922271234,273653548514,-905234720035,1714554749140,1258644194429,-35725952511,1184660887372,580890741075,865043168031,-1309117992170,-308595370935,-386988654160],[-1588369288220,-6897101068525,-2402636462630,-2578117411520,1047419839651,-886596773275,-1190756233640,1325332509510,1216025918291,1418079235443,135356796645,141234334010,901578472099,-684911637178,1485082900216,-1293047869600,1212041679401,162184081386,-241733693200,966730922279],[-3436642996070,3782945989075,3444592478825,4754050730850,-1602673020949,-1502417038445,1174226459305,249285178675,-220645592414,-464175183143,697585929250,1622669735175,240364988919,1636010413020,-1233670039064,1769040813145,-464170457214,-774759741053,1754060211799,-1002276919169],[-8955491107295,-4221383774075,4504464708710,5583404089860,1264920286856,154808000160,-1653534348075,-1443213632450,534657279831,1237807243786,-1584158858095,819105351300,27800617404,843972995028,790626415132,314339484450,984735711501,-1111866892527,1354291432972,135729682715]]>,<7,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,6,1]>,[[16312452063565,0],[-765680269705575,0],[1,0]]>,[[[-27037825247157899,1947798648026222],[0,0]],[[-38724617135315231,-1947798648026222],[0,0]],[[28244109166899425,0],[0,0]],[[265,0],[49,0]],[[64820463633113,0],[-49,0]]]>,<751,2,1,[[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5]],[1,3,2,4,5],[1,2],[1],[[]],20,<[],[3,749,1]>,[[1519487402366449831861226154593831164293020160917408763424,0],[931488203703643090779283220206479784722898083534995791942,208719558867624107075116825916577165099201680012051851341],[929692546919937477010732339758850923734701111035789857581,-208719558867624107075116825916577165099201680012051851341],[532895948554095209972032964822365435811851077350089589,0],[1420457645749322734361106843347122296392025183555363244,0]]>*] [x,x^2-70,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,751],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5*7,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,751],[8,8,8,2],1,[1.000000000,1.486528806,1.129087211],<"notfaithful",0>,[5,5]>,<4,2^11*5^9*7^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1]]],[2,5,7,751],[8,9,8,2],1,[0,0,0],<"4.2e11_5e9_7e3.10t12.5",1>,[5,5]>,<4,2^11*5^9*7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]],[[1],[-1],[-1],[1]]],[2,5,7,751],[8,9,10,2],1,[0,0,0],<"4.2e11_5e9_7.5t5.2",1>,[5,5]>,<5,2^14*5^10*7^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]],[[1],[-1],[-1],[1]]],[2,5,7,751],[8,9,10,2],1,[0,0,0],<"5.2e14_5e10_7e2.10t13.2",1>,[5,5]>,<5,2^11*5^9*7^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,7,751],[8,9,8,2],1,[0,0,0],<"5.2e11_5e9_7e3.6t14.4",1>,[5,5]>,<6,2^19*5^11*7^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]],[[1],[1],[-1],[-1]]],[2,5,7,751],[8,9,10,2],1,[0,0,0],<"6.2e19_5e11_7e3.20t35.5",1>,[5,5]>]
