x^2-x-5551 5*4441 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-4669],[4670]] 1 [2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-5545,5,1]>,[[-2,-1],[3,1]]>,<4441,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4925069,4441,1]>,[[-2220,-1],[2221,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,4441],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*4441,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,4441],[3,3],1,[1.000000000,0.5372929522,0.7287567642],<"1.5_4441.2t1.1",1>,[2,1]>]
x^3-x^2-25*x+67 -2^2*3*5*461 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[4278],[-1314],[-2963]] 2 [2,1,1,1,3,3,3,3,3,1,2,1,2,2,2,1,2,3,2,3,2,2,2,2,2,3,2,3,1,1,3,3,3,3,3,1,2,2,1,2,3,3,2,2,2,3,2,2,3,3,2,1,2,3,2,3,1,2,3,2,3,2,3,2,3,1,1,3,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,1,2,3,2,1,1,3,3,2,2,2,2,3,1,2,3,3,3,3,3,1,3,1,3,2,2,3,3,1,1,2,2,3,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,1,2,1,3,2,3,2,2,2,2,3,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[42,0],[-24,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-394445,259686],[431832,339377],[140190,280380]],[[394445,-259686],[92455,184911],[384098,243908]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[368741208,1145328219,1]>,[[1145328218,0],[-1145328218,-1],[1,1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-28946223378885,-23474307635100,1]>,[[-23474307635107,0],[23474307635104,-1],[4,1]]>,<461,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-61595099658357664159522541136474590234563637364169247,-86016156142611883870070957026305312602915002565569847,1]>,[[-86016156142611883870070957026305312602915002565569890,0],[86016156142611883870070957026305312602915002565569869,-1],[22,1]]>*] [x,x^2-x+1729,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,461],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*461,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,461],[2,4,4,4],1,[1.000000000,1.057820092,0.8346210610],<"notfaithful",0>,[3,2]>,<2,2^2*3*5*461,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,461],[4,5,5,5],1,[1.000000000,2.022695481,1.198950330],<"2.2e2_3_5_461.3t2.1",1>,[3,2]>]
x^4-2*x^3+9*x^2-8*x-366 -2^6*7*191^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[19540410],[53853347],[-53853346],[-19540409]] 4 [1,4,5,4,3,5,4,5,3,1,4,2,5,1,4,1,4,4,2,1,5,3,5,5,4,4,5,2,3,3,2,5,3,5,3,1,4,2,4,4,3,4,3,1,3,5,2,5,4,4,3,3,4,4,5,3,5,5,3,1,4,5,5,5,5,2,3,3,1,5,4,2,4,1,3,5,2,5,3,4,5,3,3,4,4,3,2,2,5,3,4,5,1,2,2,5,4,5,5,2,3,2,5,3,3,4,5,4,3,5,5,3,3,4,1,2,5,4,3,2,4,2,5,3,4,3,3,4,5,5,3,3,2,3,5,4,5,4,4,2,5,1,3,3,5,5,4,5,5,1,2,4,3,4,3,3,2,5,5,5,3,3,3,4,3,4,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-8,2>,<x^2+14*x+5936,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[20342,412500,1]>,[[0,1],[111788,262143],[-111787,1],[1,262143]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[-25193084905788996,0],[7,0],[1,0]]>,[[[-32508615527156654,-24134916225320885],[0,0]],[[32508615527156655,24134916225320885],[0,0]],[[-3,0],[-1,0]],[[4,0],[1,0]]]>,<29,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-48326633219431704097378883752,48326633219431704097378883753,-1450025512334947783624941936,1450025512334947783624941937]>,<191,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[19,190,1]>,[[1688864943230987025532446605185099807068128695,373807097193797709454812298182352774819918756],[-1214286732280508388580178176393286589783734559,-1331236002770182234311046977566796773511883054],[1,0]]>,[[[1214286732280508388580178176393286589783734580,1331236002770182234311046977566796773511883204],[-1,0]],[[21,150],[1,0]],[[-20,-150],[-1,0]],[[-1214286732280508388580178176393286589783734579,-1331236002770182234311046977566796773511883204],[1,0]]]>*] [x,x^2-382,x^2-x+2,x^2+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,29,191],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*191,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,29,191],[6,1,1,6],1,[1.000000000,1.357001428,1.091904733],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,29,191],[1,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*7*191,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,29,191],[6,6,1,6],1,[1.000000000,0.9720512294,0.9347389001],<"notfaithful",0>,[4,3]>,<2,2^3*7*191,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,7,29,191],[6,7,1,7],1,[1.000000000,1.984068578,1.324005335],<"2.2e3_7_191.4t3.6",1>,[4,3]>]
x^4-2*x^3+29*x^2-28*x-186 -2^6*7*191^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 37 x-1 6 [[895301105],[-280003003],[280003004],[-895301104]] 4 [1,4,5,1,3,5,4,5,3,2,4,1,5,1,4,2,4,4,2,2,5,3,5,5,4,4,5,2,3,3,1,5,3,5,3,2,4,2,4,4,3,4,1,1,3,5,2,5,4,4,3,3,4,4,5,3,5,5,3,1,4,5,5,5,5,1,3,3,1,5,4,1,4,2,3,5,1,5,3,4,5,3,3,4,4,3,2,2,5,3,4,5,2,2,2,5,4,5,5,1,3,1,5,3,3,4,5,4,3,5,5,3,3,4,2,2,5,4,3,2,4,2,5,3,4,3,3,4,5,5,3,3,1,3,5,4,5,4,4,2,5,2,3,3,5,5,4,5,5,2,1,4,3,4,3,3,1,5,5,5,3,3,3,4,3,4,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-28,2>,<x^2+54*x+3816,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-38926,333704,1]>,[[0,1],[190584,262143],[-190583,1],[1,262143]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[173418969,0],[-173418968,0],[536573657,-44557077],[-536573656,44557077]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[514144589914074,7,1]>,[[-21535638808751376,0],[21535638808751377,0],[-24,-7],[25,7]]>,<191,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-376998369345028843851201212542058803313843956,1722227031899359989025790056567023545554249626,1]>,[[-1722227031899359989025790056567023545554249515,-1],[111,1],[-110,-1],[1722227031899359989025790056567023545554249516,1]]>*] [x,x^2-382,x^2-x+2,x^2+2674,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,191],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*191,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,191],[6,1,1,6],1,[1.000000000,1.357001428,1.091904733],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,191],[1,4,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*7*191,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,191],[6,3,6,6],1,[1.000000000,0.9720512294,0.9347389001],<"notfaithful",0>,[4,3]>,<2,2^3*7*191,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,7,191],[6,3,6,6],1,[1.000000000,2.342351639,1.373869664],<"2.2e3_7_191.4t3.7",1>,[4,3]>]
x^5-x^4+x^3-5*x^2-x-5 2^4*3^4*71 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 59 x^2+58*x+2 5 [[78280677,0],[-205047013,-11295101],[348123657,-130336927],[-264855454,11295101],[43498134,130336927]] 3 [3,5,4,6,6,7,5,5,6,6,6,6,7,7,4,5,3,5,6,1,6,2,5,4,2,6,5,5,6,2,4,2,7,6,5,5,4,3,7,7,5,7,5,5,5,5,3,7,4,3,3,4,5,5,7,7,7,5,3,7,4,6,6,5,6,5,6,5,3,5,7,7,7,6,2,6,5,2,5,4,5,7,7,5,3,4,5,2,5,7,4,6,6,3,2,5,3,6,4,7,5,6,4,4,5,4,7,3,6,7,6,4,6,6,6,4,2,5,7,5,5,5,4,3,6,5,5,7,4,5,5,4,4,5,2,5,5,7,4,5,7,4,6,6,4,7,6,4,3,3,6,3,4,6,3,3,6,6,5,4,7,4,4,7,6,7,4,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,3,2,4,5],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,4,5,2,3],[1,5,4,2,3]],[1,4,5,2,3],[1,3,2,3,5],[2],[[[1,2,3,5,4],[1,3,2,4,5]]],20,<<[],[1,1,1]>,[[-402632,-22406],[106876,-482820],[-447292,-502424],[68112,-76862],[1,0]]>,[[[85787,0],[0,0],[0,0],[0,0]],[[45080,9303],[-245902,234002],[-238073,-151977],[156029,-38411]],[[-233930,223071],[245902,-234002],[238073,151977],[-156029,38411]],[[37945,-196031],[-232536,152458],[76305,176402],[248596,211073]],[[65119,-36343],[232536,-152458],[-76305,-176402],[-248596,-211073]]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-3,0,0,0],[39,0,0,0],[57,0,0,0],[33,0,0,0],[9,0,0,0],[1,0,0,0]]>,[[[-797732653,-537370842,-540609117,772715976],[-456361238,-74846008,-433601482,300143559],[406743385,409919138,-512866779,425589252],[487933582,-342472450,-248771271,205199268],[-518468828,4284740,292386209,467018239]],[[1445244911,1293362250,1258493355,-1150711680],[124297326,381616316,31149506,-453528713],[75314023,283351413,265304829,-191093794],[151855966,-321500082,-59032011,126786998],[-569896020,56183641,184613715,83878304]],[[2,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-709913821,-1293362250,1220229936,142650570],[-68607703,-381616316,-556590616,-71912397],[-174150198,-283351413,-364141004,92257619],[-219782052,321500082,-8894075,-194713084],[-368425198,-56183641,39326534,140061945]],[[62401562,537370842,1548670227,235345134],[400671614,74846008,-203218875,225297551],[-307907210,-409919138,-550558513,-326753077],[-420007496,342472450,316697357,-137273182],[294528579,-4284740,-516326458,471302979]]]>,<71,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[-1909883817361853673914411258514081552,4462906410389252741272727616505640106,1]>,[[1168691466177338179150045946410618411,0],[179749976258178045063459658266231781,0],[3114464967953736517059222011828789883,0],[-4462906410389252741272727616505640090,-1],[16,1]]>*] [x,x^2-71,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*71,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,71],[8,2,8],1,[1.000000000,1.050056665,0.9568419685],<"notfaithful",0>,[5,5]>,<4,2^8*3^4*71^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[-1]]],[2,3,71],[8,8,9],1,[0,0,0],<"4.2e8_3e4_71e3.10t12.1",1>,[5,5]>,<4,2^4*3^4*71,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1]],[[1],[-3],[3],[-1]]],[2,3,71],[8,9,10],1,[1.000000000,1.081567736,1.068045149],<"4.2e4_3e4_71.5t5.1",1>,[5,5]>,<5,2^6*3^4*71^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[-3],[3],[-1]]],[2,3,71],[8,9,10],1,[0,0,0],<"5.2e6_3e4_71e2.10t13.1",1>,[5,5]>,<5,2^8*3^4*71^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,71],[8,8,9],1,[0,0,0],<"5.2e8_3e4_71e3.6t14.1",1>,[5,5]>,<6,2^10*3^4*71^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[0],[1]],[[1],[-3],[3],[-1]]],[2,3,71],[8,9,10],1,[0,0,0],<"6.2e10_3e4_71e3.20t35.1",1>,[5,5]>]
