x^2-562 2^3*281 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[61],[-61]] 1 [1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-562,0,1]>,[[0,1],[0,262143]]>,<281,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-562,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,281],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*281,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,281],[3,3],1,[1.000000000,1.679413596,1.123038056],<"1.2e3_281.2t1.2",1>,[2,1]>]
x^6-2*x^5-2*x^3+3*x^2+2*x+1 2^6*5^2*151 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 137 x^2+131*x+3 5 [[-9659703971,0],[-17327930517,-22556914616],[-6337307698,22556914616],[9931510972,6451123124],[-10151990738,0],[-14716302503,-6451123124]] 4 [5,9,7,9,10,11,9,10,9,7,10,5,10,8,10,11,8,8,7,9,10,7,6,10,7,10,10,9,8,11,11,5,4,8,8,3,8,9,2,9,5,8,11,7,10,7,7,8,11,7,11,8,9,11,8,9,7,9,8,8,4,8,11,11,7,11,3,8,10,9,8,9,4,8,9,10,11,9,6,10,9,10,9,11,11,9,10,7,7,10,9,9,8,11,4,8,8,7,4,9,8,10,10,4,11,9,7,2,7,7,9,7,2,9,7,6,10,3,6,8,10,7,8,9,7,9,7,9,10,11,9,10,5,7,10,11,4,10,7,10,9,8,8,10,5,11,7,10,9,4,11,11,10,9,8,11,9,11,5,11,6,4,7,7,10,9,11,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<2,24,8,[[2,1,4,3,6,5],[2,1,3,4,6,5],[3,4,6,5,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,5,6],[2,1,3,4,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3],[4,3,5,6,1,2],[5,6,2,1,3,4]],[3,4,6,5,2,1],[1,2,3,4,5,5,10,10],[2],[[[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,0,1]>,[[-158694,227512,-496088],[21004,-487948,-411320],[-473980,-231412,-359312],[-463756,-143200,-260808],[240660,-483588,393204],[330676,520452,-13972],[-409112,324704,332416],[426602,-156560,201252],[1,0,0]]>,[[[-193624,84417,-118168],[63954,12166,-17742],[110064,-45250,3564],[16982,-126530,210324],[181994,-184573,153713],[39584,29738,45122],[225553,-99637,-44607],[-131166,-18468,230135]],[[-132606,-255931,-109034],[-63954,-12166,17742],[-110064,45250,-3564],[-16982,126530,-210324],[-181994,184573,-153713],[-39584,-29738,-45122],[-225553,99637,44607],[131166,18468,-230135]],[[-149542,256304,-252095],[71726,254788,-249516],[-106768,25036,-92604],[102898,-212760,-175398],[111020,251079,-94462],[-248372,96926,-191234],[238935,-244545,-182374],[-33620,-192213,-226395]],[[202348,-101446,69159],[-71726,-254788,249516],[106768,-25036,92604],[-102898,212760,175398],[-111020,-251079,94462],[248372,-96926,191234],[-238935,244545,182374],[33620,192213,226395]],[[187468,-25223,170195],[-41472,143206,135706],[-220724,-99466,-155122],[195550,-164886,247658],[194510,94486,38237],[242228,-153042,-97508],[8315,33844,-258315],[-44380,-77487,-6604]],[[85958,41879,239943],[41472,-143206,-135706],[220724,99466,155122],[-195550,164886,-247658],[-194510,-94486,-38237],[-242228,153042,97508],[-8315,-33844,258315],[44380,77487,6604]]]>,<5,4,2,[[2,1,5,6,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,4,3],[2,1,6,5,3,4]],[2,1,5,6,4,3],[1,4,7,7],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[7155976594110,37487718083680],[-4505310330190,-35818095646615],[1,0]]>,[[[-35650431433767,43976775442221],[0,0]],[[-20822669921401,-43976775442221],[0,0]],[[4505310330192,35818095646616],[-1,0]],[[2,1],[1,0]],[[12874766904403,-20261928793331],[-559726072437,-8754279683290]],[[39093024120573,-15556166853286],[559726072437,8754279683290]]]>,<151,4,2,[[1,2,3,4,6,5],[3,2,1,4,5,6]],[[1,2,3,4,5,6],[3,2,1,4,5,6],[1,2,3,4,6,5],[3,2,1,4,6,5]],[3,2,1,4,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[6,149,1]>,[[11451101088080101826635574899871521579149608,0],[-10537918932400824890389394464654133582177801,0],[1,0]]>,[[[-3567865976214619037235502113053611425873942,-12026177450176487288918835845345019115578656],[0,0]],[[-18702165100920541072040444273779288241884741,0],[0,0]],[[3338396680462219916813685105515280043029755,12026177450176487288918835845345019115578656],[0,0]],[[8393715464272115302072866816663486042551119,0],[0,0]],[[10537918932400824890389394464654133582177806,0],[-1,0]],[[5,0],[1,0]]]>*] [x,x^2-151,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,151],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,2^2*151,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,151],[12,1,12],1,[1.000000000,1.787361299,1.180829784],<"notfaithful",0>,[6,16]>,<5,2^6*5^2*151,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1]],[[1],[1],[-1],[-1]],[[1],[-2],[0],[2],[-1]]],[2,5,151],[12,13,14],1,[1.000000000,0.3858943792,0.7232890144],<"5.2e6_5e2_151.6t16.1",1>,[6,16]>,<5,2^8*5^2*151^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]]],[2,5,151],[12,13,14],1,[0,0,0],<"5.2e8_5e2_151e2.12t183.1",1>,[6,16]>,<5,2^10*5^2*151^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1]],[[1],[1],[-1],[-1]],[[1],[1]]],[2,5,151],[12,13,14],1,[0,0,0],<"5.2e10_5e2_151e4.12t183.1",1>,[6,16]>,<5,2^8*5^2*151^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[-1]]],[2,5,151],[12,13,14],1,[0,0,0],<"5.2e8_5e2_151e3.6t16.1",1>,[6,16]>,<9,2^12*5^4*151^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[2,5,151],[12,13,14],1,[0,0,0],<"9.2e12_5e4_151e3.10t32.1",1>,[6,16]>,<9,2^18*5^4*151^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[-1],[-1]]],[2,5,151],[12,13,14],1,[0,0,0],<"9.2e18_5e4_151e6.20t145.1",1>,[6,16]>,<10,2^20*5^6*151^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]]],[2,5,151],[12,13,14],1,[0,0,0],<"10.2e20_5e6_151e6.30t176.1",1>,[6,16]>,<10,2^18*5^6*151^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-3],[0],[3],[0],[-1]]],[2,5,151],[12,13,14],1,[0,0,0],<"10.2e18_5e6_151e4.30t176.1",1>,[6,16]>,<16,2^28*5^8*151^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[1],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[2,5,151],[12,13,13],1,[0,0,0],<"16.2e28_5e8_151e8.36t1252.1",1>,[6,16]>]
x^5+10*x^3+20*x-21 5^5*569^2 1 2 20 "F5" [[2,3,4,5,1],[3,2,1,5,4],[4,2,5,3,1]] [<1,1,[1,2,3,4,5]>,<2,5,[3,2,1,5,4]>,<4,5,[4,2,5,3,1]>,<4,5,[5,2,4,1,3]>,<5,4,[2,3,4,5,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 12 [[-1435163562687,-539136407096],[-74873977511,0],[-799637089736,539136407096],[-1034010507750,-1073732003165],[205256760963,1073732003165]] 2 [4,4,1,4,2,3,4,5,4,5,2,3,5,3,3,4,5,5,4,5,4,2,4,5,3,1,4,4,5,3,4,1,3,2,5,5,3,4,3,4,1,2,2,4,4,5,2,4,3,2,4,2,5,5,3,3,5,2,3,1,4,3,4,2,3,4,5,3,4,5,4,5,4,3,5,3,2,4,2,2,1,2,5,3,2,3,5,4,2,4,3,2,4,2,2,3,5,2,4,5,3,3,4,1,5,4,4,4,5,5,3,4,3,2,2,1,4,3,4,2,2,3,3,3,1,5,2,5,4,3,2,3,5,3,2,2,4,3,4,5,5,5,3,3,2,5,3,4,5,4,3,2,4,4,4,2,2,2,3,1,3,4,3,2,3,4,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+1000*x^3+200000*x-35240625,3>,<x^5+1000*x^3+200000*x+2100000,4>]*],[*[5],"CYC",0,5*]] [*<5,20,20,[[3,4,5,1,2],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[3,4,5,1,2]],[1,2,3,4,5],[1,2,3,4,5],[1,2],[[[3,4,5,1,2],[1,3,5,2,4]],[[3,4,5,1,2]]],20,<[],[-29802322286520,-11920927943325,11920934173875,17881411566825,-29802275130745,-47683618088250,41723415483300,41723475070000,35763031487475,41723462895370,-41723108788450,-11920855486700,-41723223169975,-29802314705175,-47683714446145,-47683715681875,5960464484695,1140,185,47683715820310,1]>,[[7969612132396,9218296186635,6376624160055,-5018348063775,8008967871197,9162495436430,7084094244530,9388708976180,-9472133413197,-9009106394417,7735513467040,-694219792510,-7844552615223,-5939491347021,-7292348968208,-2019353317625,-9413854026633,-6414897258265,-6117820042672,-8347514942506],[7333005876426,-6867220501475,-2339735244025,-316278384360,-5110381204613,1261321675759,4855588235155,-330707379260,-2810398180797,-7652627730171,-5138613363603,2355135715795,-3144899823398,-8009171079857,-7100492859276,8120170670181,3627449624297,711570200704,-8951045976979,8786445266643],[-2218866378449,-7620750563085,7404035681270,-6006752915425,-2909488095108,5960795792758,1597975924215,-5496385241405,8026349127798,282375535775,-6388769210137,-9069278945540,-4439737057543,-7735681453073,-1494158594853,-5133634203322,6529185279872,2729873330163,-2186304499409,-5499714177133],[3580466594526,-7630060731545,-9175556406935,-637798112145,-2253055327048,-4557670846873,-7700679825490,5132089578210,3436545222208,5465156523981,-36931267452,-2504010245670,5841548853667,2625556775456,-463763888974,-5528011220833,6160493976412,1742091765692,5878640812673,2812850314807],[2409268103226,-6173750718655,-2265368190365,-7094308852420,2263956755572,7246544270051,-5836978578410,-8693705933725,819637243988,-8159284263293,3828800374152,-9161113060200,-9485845685628,-14699223630,-2722722016814,4560828071599,-6903274853948,1231361961706,-7696956621738,2247933538189]]>,<569,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1376352909000792515629198179923416017288958824730695269,3287821498680666782544887212975811942734875330847117461,1]>,[[3167138167696769026462700172775844331909057971735242533,0],[-3287821498680666782544887212975811942734875330847117148,-1],[313,1],[-1003160334614871594333939331077092602998156745710046818,1371452744218869906983230621157093206059766674054381],[1123843665598769350416126371277060213823974104821921120,-1371452744218869906983230621157093206059766674054381]]>*] [x,x^2-x-1,x^4-x^3+711*x^2-711*x+101531,x^4-x^3+711*x^2-711*x+101531,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,569],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,7,569],[3,6,3,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*569,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7,569],[4,6,4,6],0,[-0.8506508084-0.5257311121*i,0.5156454957+0.7341267860*i,0.8937549464+0.3515105295*i],<"notfaithful",0>,[5,3]>,<1,5*569,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7,569],[4,6,4,6],0,[-0.8506508084+0.5257311121*i,0.5156454957-0.7341267860*i,0.8937549464-0.3515105295*i],<"notfaithful",0>,[5,3]>,<4,5^5*569^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[-2],[1]]],[3,5,7,569],[3,6,3,7],1,[0,0,0],<"4.5e5_569e2.5t3.1",1>,[5,3]>]
