x^4-x^3+5*x^2-3*x-1 -5^2*7*101 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 197 x-1 5 [[113990421290],[-75355649396],[-20239566598],[-18395205295]] 3 [5,4,5,1,5,5,3,5,4,3,3,4,2,4,5,3,4,4,5,4,4,4,4,4,3,1,4,4,3,5,3,5,4,4,5,5,5,3,2,4,2,5,5,4,1,4,4,5,3,2,2,4,4,3,4,3,4,2,5,4,5,4,5,4,2,4,3,5,5,4,2,2,5,4,4,5,5,4,5,5,2,4,3,4,2,3,2,5,4,3,2,4,5,4,4,4,5,5,2,4,3,1,5,4,3,4,5,3,3,3,3,5,5,5,4,5,5,2,4,5,4,3,3,1,3,4,3,4,5,2,3,2,3,3,3,4,2,3,1,4,4,4,5,2,5,3,3,5,1,5,5,4,3,3,5,3,5,3,2,4,3,5,4,2,4,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<5,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[8678341843050,-47233652767690],[6342089250315,27012902535320],[1,0]]>,[[[-6342089250315,-27012902535317],[-1,0]],[[0,3],[1,0]],[[-20011034025357,10764051032247],[-5261250510223,-8131070520531]],[[26353123275673,16248851503067],[5261250510223,8131070520531]]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[10155482920345602,-15238161479475935,1]>,[[-23201704912093934,0],[7963543432617992,0],[15238161479475939,-1],[4,1]]>,<101,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-4789030562109339763727359601613008182027,1384321007610108340964655122278032993560,1]>,[[2354736482600649109172072632834521949026,0],[-970415474990540768207417510556488955619,0],[-1384321007610108340964655122278032993483,-1],[77,1]]>*] [x,x^2-x+177,x^3+2*x-5,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,101],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,7*101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,101],[3,6,6],1,[1.000000000,0.7089105118,0.8494848073],<"notfaithful",0>,[4,5]>,<2,7*101,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[5,7,101],[3,6,6],1,[1.000000000,0.9893772465,0.9675851942],<"notfaithful",0>,[4,5]>,<3,5^2*7^2*101^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[5,7,101],[6,6,6],1,[0,0,0],<"3.5e2_7e2_101e2.6t8.1",1>,[4,5]>,<3,5^2*7*101,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-2],[1]]],[5,7,101],[6,7,7],1,[1.000000000,0.5342762087,0.7463642135],<"3.5e2_7_101.4t5.1",1>,[4,5]>]
x^4-x^3-7*x^2+7*x+1 3^2*67*103 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 167 x-1 5 [[-54501369809],[23416470856],[28557598973],[2527299981]] 1 [5,2,4,5,4,3,4,4,4,4,4,5,3,4,5,4,2,3,1,5,3,5,4,3,3,4,1,4,4,4,3,2,5,3,4,5,5,2,1,5,3,3,2,3,4,3,5,2,3,5,4,5,5,4,3,5,4,4,3,2,5,3,5,3,5,4,4,5,5,5,4,4,5,5,2,4,5,5,3,5,4,2,4,4,5,4,5,3,1,4,4,5,4,4,4,5,4,2,1,3,5,3,4,3,2,4,5,4,4,3,4,4,5,4,5,3,4,3,2,2,4,5,3,4,5,5,4,5,1,2,5,3,4,5,3,2,4,3,4,4,4,4,3,5,5,4,4,5,3,3,5,3,5,2,4,3,4,5,4,5,5,2,5,3,1,3,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-248722161,-573708123],[1003440744,-739951452],[1,0]]>,[[[-1003440744,739951454],[-1,0]],[[0,2],[1,0]],[[-656358268,-1564433435],[354002309,495777825]],[[1659799013,824481979],[-354002309,-495777825]]]>,<67,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[398128328499468808115700015911477725,-1640485638896484122219711005458330662,1]>,[[-1638660918389976746106247650792658521,0],[-1824720506507376113463354665672250,0],[1640485638896484122219711005458330717,-1],[55,1]]>,<103,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[8785402347849511675348355873627195142901,633028010800291306305014303611922493757,1]>,[[-5922831308748526972539491314661788895993,0],[6555859319548818278844505618273711389735,0],[-633028010800291306305014303611922493749,-1],[8,1]]>*] [x,x^2-x-1725,x^3-x^2-25*x-2,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,67,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,67*103,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,67,103],[1,6,6],1,[1.000000000,1.279409132,0.9292496398],<"notfaithful",0>,[4,5]>,<2,67*103,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[3,67,103],[1,6,6],1,[1.000000000,1.782731675,1.272322729],<"notfaithful",0>,[4,5]>,<3,3^2*67^2*103^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,67,103],[6,7,7],1,[0,0,0],<"3.3e2_67e2_103e2.6t8.1",1>,[4,5]>,<3,3^2*67*103,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-2],[1]]],[3,67,103],[6,7,7],1,[1.000000000,0.3737776976,0.6678157949],<"3.3e2_67_103.4t5.1",1>,[4,5]>]
x^4-2*x^3-40*x^2+41*x+421 3^2*67*103 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[-25233978],[-43560961],[43560962],[25233979]] 3 [5,3,3,4,3,4,3,2,3,3,2,4,5,1,5,3,3,4,4,5,4,4,3,5,4,3,1,3,2,3,4,3,5,4,3,4,4,2,3,5,5,4,3,4,3,4,4,1,5,4,3,5,4,3,5,5,3,2,4,3,4,5,4,5,4,3,2,4,5,4,3,3,4,4,1,3,5,4,5,4,3,1,3,1,4,3,5,4,3,1,3,5,1,3,1,5,3,3,1,4,4,5,3,5,1,2,5,3,3,4,2,1,5,1,4,5,1,5,3,3,1,4,5,3,4,5,2,5,1,1,4,5,2,4,5,2,3,4,3,3,1,3,4,5,4,3,2,5,4,5,4,5,4,3,1,5,1,5,2,5,5,3,4,5,3,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+41,2>,<x^2-84*x-5137,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[1600234881,-1535619672],[1023746445,1023746448],[1,0]]>,[[[-1023746445,-1023746447],[-1,0]],[[0,1],[1,0]],[[1,-1],[-1,0]],[[1023746446,1023746447],[1,0]]]>,<67,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,63,1]>,[[785966283553884743814921950456326499,0],[67,0],[1,0]]>,[[[221143195287191301643935475595209872,-256688919332397551722293849076547274],[0,0]],[[-221143195287191301643935475595209871,256688919332397551722293849076547274],[0,0]],[[-33,0],[-1,0]],[[34,0],[1,0]]]>,<103,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[4415169156444636097329695259677959431914,103,1]>,[[6863689991348083322837632198593538824161,0],[-6863689991348083322837632198593538824160,0],[-51,-1],[52,1]]>*] [x,x^2-x+1,x^2-x-1725,x^2-x+5176,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,67,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,67,103],[6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,67*103,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,67,103],[1,6,6],1,[1.000000000,1.279409132,0.9292496398],<"notfaithful",0>,[4,3]>,<1,3*67*103,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,67,103],[6,6,6],1,[1.000000000,1.048031821,1.234306631],<"notfaithful",0>,[4,3]>,<2,3*67*103,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[3,67,103],[6,6,7],1,[1.000000000,0.5773359863,0.8430987266],<"2.3_67_103.4t3.2",1>,[4,3]>]
