x^2-x-570 2281 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[33],[-32]] 1 [1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2281,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1300170,2281,1]>,[[-1140,-1],[1141,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2281],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2281,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2281],[3],1,[1.000000000,3.074728881,1.532894183],<"1.2281.2t1.1",1>,[2,1]>]
x^3-x^2+15*x+21 -2^2*3*641 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-4774],[-1110],[5885]] 2 [2,1,2,1,2,3,1,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,2,2,3,3,1,2,3,2,2,2,2,2,1,1,3,3,2,3,2,2,3,3,2,2,2,1,3,2,2,3,3,3,1,2,3,1,2,2,2,2,1,2,2,2,2,3,1,2,2,1,2,3,2,2,2,1,2,3,1,3,3,2,2,3,2,2,3,2,2,3,3,3,2,1,1,3,3,2,3,3,2,3,1,1,1,3,3,2,3,3,3,3,1,1,1,1,2,1,1,2,3,3,1,2,3,2,2,3,2,3,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,3,3,3,3,2,2,3,2,2,3,1,3,1,3,3,3,3,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[130910,0],[28,0],[14,0],[1,0]]>,[[[-262125,0],[131066,0],[131071,0]],[[67007,-128112],[151570,-90082],[107344,83615]],[[195119,128112],[241652,90082],[23729,178529]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[439781028,147464082,1]>,[[147464083,0],[-147464082,-1],[0,1]]>,<641,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[52747572709944242944214950144057284361347869241477574298,-63860464505409036722237849383254620670958011685635141298,1]>,[[-63860464505409036722237849383254620670958011685635142283,0],[63860464505409036722237849383254620670958011685635141791,-1],[493,1]]>*] [x,x^2-x+481,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,641],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*641,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,641],[2,4,4],1,[1.000000000,0.7164076762,0.7864091701],<"notfaithful",0>,[3,2]>,<2,2^2*3*641,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,641],[4,5,5],1,[1.000000000,1.814841557,1.168760807],<"2.2e2_3_641.3t2.1",1>,[3,2]>]
x^4+2*x^2-2*x-4 -2^2*3*641 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 227 x-1 5 [[-53122068035],[-298549816526],[-122300095264],[-128767010082]] 3 [3,3,5,2,5,4,2,5,4,4,5,4,4,3,4,4,5,5,5,3,4,4,4,3,5,4,4,2,3,4,5,3,3,3,5,2,2,4,4,3,4,3,5,4,4,3,3,3,1,4,3,3,4,4,4,2,3,4,2,3,5,5,3,2,5,5,5,5,4,2,3,3,2,3,4,5,5,5,2,5,4,2,4,4,5,5,4,3,5,4,3,5,4,4,4,5,2,1,4,4,5,4,4,5,4,2,2,2,4,4,5,4,4,4,4,3,2,2,1,5,1,2,5,4,4,2,5,4,3,3,4,3,4,5,4,4,4,4,4,4,5,5,4,3,5,3,5,4,3,4,4,4,4,5,5,4,3,3,4,1,4,2,4,4,4,4,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,4,3],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[1,1,1]>,[[-9414,0],[-393242,0],[-392854,0],[1,0]]>,[[[131434,0],[262144,0],[0,0]],[[0,0],[1,0],[0,0]],[[-200170,255382],[145090,-234107],[-211385,101518]],[[68736,-255382],[-145091,234107],[211385,-101518]]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[1305224067,0],[-1345942533,0],[1,0]]>,[[[311965386,-758455547],[0,0]],[[-1657907921,758455547],[0,0]],[[1345942534,0],[-1,0]],[[1,0],[1,0]]]>,<641,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,635,1]>,[[-18400057405653036026106030942731725156484124493425693640,0],[-60199899754156064510392942652362517902360441234959080929,0],[1,0]]>,[[[61173459234763337013865952013388603340017374033575194404,-30379801238360587950222918435710701514549927880651804213],[0,0]],[[15765518508141556834400809935343492745802462150592520718,30379801238360587950222918435710701514549927880651804213],[0,0]],[[60199899754156064510392942652362517902360441234959081304,0],[-1,0]],[[375,0],[1,0]]]>*] [x,x^2-x+481,x^3-x^2+15*x+21,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,641],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3*641,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,641],[3,6,6],1,[1.000000000,0.7164076762,0.7864091701],<"notfaithful",0>,[4,5]>,<2,2^2*3*641,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,641],[6,7,7],1,[1.000000000,1.814841557,1.168760807],<"notfaithful",0>,[4,5]>,<3,2^2*3^2*641^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,641],[6,6,6],1,[0,0,0],<"3.2e2_3e2_641e2.6t8.1",1>,[4,5]>,<3,2^2*3*641,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,641],[6,7,7],1,[1.000000000,1.261662221,1.251049878],<"3.2e2_3_641.4t5.1",1>,[4,5]>]
x^6+24*x^4+144*x^2+24 -2^9*3^9*29^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[-2489453378,5430854897],[-8879958167,0],[11369411545,-5430854897],[2489453378,-5430854897],[8879958167,0],[-11369411545,5430854897]] 2 [4,4,5,5,4,2,3,3,6,1,4,3,3,3,3,5,5,3,6,6,4,4,5,3,4,4,5,5,6,3,4,4,3,6,5,1,3,3,2,1,5,6,3,4,5,5,3,5,5,3,2,6,5,4,6,3,4,4,6,2,2,4,3,3,5,4,3,4,1,6,6,3,4,6,3,2,4,6,2,4,5,3,2,4,5,4,3,5,4,5,4,3,5,4,2,3,5,6,6,3,6,1,4,3,2,4,1,2,3,4,4,2,3,3,5,3,6,6,4,4,6,1,4,5,6,5,6,2,4,3,3,3,4,3,6,4,4,2,4,3,2,5,4,4,3,3,3,2,3,2,2,3,6,3,3,3,5,6,5,5,4,6,4,4,2,3,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+144,2>,<x^3-15552*x-606528,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-245008,-54530],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[65535,0]],[[0,0],[298,30403]],[[0,0],[65238,35133]],[[0,0],[65237,35133]],[[0,0],[299,30403]]]>,<3,12,6,[[2,3,1,6,4,5],[4,6,5,1,3,2],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[2,3,1,6,4,5],[6,5,4,2,1,3]],[1,3,2,4,6,5],[1,2,4,3,5,6],[1,3],[[[2,3,1,6,4,5],[4,6,5,1,3,2]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[24,0],[0,0],[144,0],[0,0],[24,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[527461091,-53669643],[0,0],[250904279,250904279],[0,0],[186884434,186884434]],[[0,0],[-527461090,53669643],[0,0],[136516210,136516210],[0,0],[200536055,200536055]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[527461090,-53669643],[0,0],[250904279,250904279],[0,0],[186884434,186884434]],[[0,0],[-527461091,53669643],[0,0],[136516210,136516210],[0,0],[200536055,200536055]]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[7652347429905838506390377778,144624275880075865828393845,1]>,[[-144624275880075865828393797,0],[144624275880075865828393797,0],[-144624275880075865828393821,-1],[24,1],[-24,-1],[144624275880075865828393821,1]]>*] [x,x^2-x-7,x^2+6,x^2+174,x^3-12*x-13,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,29],[3,3,7],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[7,7,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,3]>,<1,2^3*3*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[7,7,7],1,[1.000000000,1.428981147,1.054810403],<"notfaithful",0>,[6,3]>,<2,3^4*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,29],[3,7,8],1,[1.000000000,0.9837591128,1.013040173],<"notfaithful",0>,[6,3]>,<2,2^6*3^4*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,29],[7,7,8],1,[1.000000000,0.6109131756,0.9318618773],<"2.2e6_3e4_29.6t3.1",1>,[6,3]>]
x^3+18*x-23 -3^3*7*199 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 43 x-1 5 [[33828794],[-29149945],[-4678849]] 2 [2,1,3,1,3,2,2,3,2,2,2,2,2,1,3,2,2,2,2,3,3,3,2,1,1,2,2,1,2,1,2,1,1,2,3,3,2,2,2,2,3,3,3,3,3,1,2,1,3,1,3,2,3,1,1,2,3,2,2,1,3,3,3,3,2,3,1,2,1,3,2,2,3,2,3,1,1,1,1,1,2,3,2,2,3,2,2,2,3,1,2,3,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,2,2,2,2,3,2,3,2,1,2,1,2,2,2,2,1,2,2,2,3,3,2,1,2,3,2,3,2,2,2,3,3,2,3,2,2,2,2,3,2,3,2,3,1,2,2,1,3,2,3,2,3,1,2,2,2,3,3,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[-498111972,-1494335916,-1138541568,213476724,1352018463,996224115,1]>,[[-568373626,-538062411,443680075,-273191976,-566054229,384345445],[-287771539,-304534989,-39513776,-290964511,176015559,-203954537],[-306116302,-319664067,-404166299,564156487,390038670,-180390908]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-25486282374997591,1790540496351740,1]>,[[1790540496351728,0],[-1790540496351734,-1],[6,1]]>,<199,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[2551783659349881114398396413917916526816808933,-4640225284722853886379569651587695743388304022,1]>,[[-4640225284722853886379569651587695743388304258,0],[4640225284722853886379569651587695743388304140,-1],[118,1]]>*] [x,x^2-x+1045,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,199],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*7*199,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,199],[4,4,4],1,[1.000000000,0.7775595679,0.8307306737],<"notfaithful",0>,[3,2]>,<2,3^3*7*199,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,7,199],[4,5,5],1,[1.000000000,1.172266719,1.034951132],<"2.3e3_7_199.3t2.1",1>,[3,2]>]
x^4+45*x^2+1058 2^3*2207^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 6 [[638820300],[584075408],[-584075408],[-638820300]] 3 [1,4,5,3,4,4,3,4,1,5,2,5,3,5,1,5,4,5,4,3,3,2,5,2,2,5,1,4,4,1,2,4,1,5,4,2,4,5,3,5,5,5,2,1,4,3,4,3,4,4,2,2,3,4,3,3,4,3,4,3,4,4,5,3,2,5,4,3,4,5,3,1,2,4,4,3,4,5,3,1,5,5,1,3,2,5,3,3,5,3,5,3,3,5,5,2,5,1,4,4,5,5,5,2,5,3,4,3,3,1,3,5,3,4,3,2,4,2,5,4,4,3,5,5,5,5,4,3,3,5,5,2,2,4,2,2,5,5,4,3,4,4,1,4,4,3,4,3,4,2,5,1,5,2,5,3,1,2,2,5,5,3,2,5,3,1,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+270,2>,<x^2-152352,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[3],[[[2,1,3,4]]],20,<[],[-4994,0,1]>,[[0,1],[0,262143],[-14839,0],[14839,0]]>,<23,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[631359543129834993222393597,-631359543129834993222393597,19736850773190765153079746,-19736850773190765153079746]>,<2207,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[892926930966870941887959595024442296460977853326925218621857272488,1838290834053111706253559462043355054152192364148108690646627503502,1]>,[[-1838290834053111706253559462043355054152192364148108690646627502241,-1],[1261,1],[-1261,-1],[1838290834053111706253559462043355054152192364148108690646627502241,1]]>*] [x,x^2-x+552,x^2-2,x^2+4414,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,2207],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2207,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,23,2207],[1,1,6],1,[1.000000000,2.608034386,1.433410989],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,23,2207],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*2207,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,23,2207],[6,1,6],1,[1.000000000,0.7565779692,0.9053143346],<"notfaithful",0>,[4,3]>,<2,2^3*2207,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,23,2207],[6,1,6],1,[1.000000000,2.228514590,1.351209920],<"2.2e3_2207.4t3.2",1>,[4,3]>]
x^6+30*x^4+225*x^2+384 -2^9*3^9*29^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 8 [[-284007399374,311353373271],[215461211756,0],[68546187618,-311353373271],[284007399374,-311353373271],[-215461211756,0],[-68546187618,311353373271]] 2 [1,1,4,5,5,3,3,6,2,1,4,2,3,6,3,4,4,6,3,6,4,4,4,3,4,1,5,4,3,3,4,5,3,3,4,1,6,6,6,4,4,3,3,4,4,1,6,5,4,6,6,6,5,5,2,3,5,4,3,6,3,5,6,3,5,5,6,4,4,3,6,3,4,3,6,6,1,3,6,4,4,6,6,4,5,1,3,1,5,5,5,3,5,1,3,3,4,6,3,2,3,4,1,3,3,4,4,6,3,4,4,3,3,2,1,3,3,6,5,5,3,5,5,4,3,4,3,6,4,2,2,3,4,6,2,4,1,3,5,3,3,4,4,5,6,3,6,6,2,6,3,3,3,3,6,3,5,6,5,4,5,6,4,5,2,3,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+180,2>,<x^3-24300*x+781488,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[3],[[[2,1,4,3,6,5]]],20,<[],[8390,0,1]>,[[0,16392],[0,16376],[-2711,4],[-2711,16380],[2711,4],[2711,16380]]>,<3,6,6,[[2,3,1,6,4,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,6,4,5],[3,1,2,5,6,4],[6,5,4,2,1,3],[5,4,6,3,2,1]],[1,2,3,4,5,6],[1,2,5,5,6,6],[1,3],[[[2,3,1,6,4,5],[4,6,5,1,3,2]],[[2,3,1,6,4,5]]],20,<[],[384,0,225,0,30,0,1]>,[[0,-1,0,0,0,0],[0,-562016902,0,293805686,0,27249047],[0,562016903,0,93614803,0,360171442],[0,1,0,0,0,0],[0,-562016903,0,293805686,0,27249047],[0,562016902,0,93614803,0,360171442]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[79870141196001859374236824657,84784206691470566017361773153,1]>,[[84784206691470566017361773121,0],[-84784206691470566017361773121,0],[-84784206691470566017361773137,-1],[16,1],[-16,-1],[84784206691470566017361773137,1]]>*] [x,x^2-58,x^2+6,x^2-x+22,x^3-21*x-26,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,29],[7,1,7],1,[1.000000000,1.388773658,1.106019933],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[7,7,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[1,7,7],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<2,2^3*3^4*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,29],[7,8,7],1,[1.000000000,1.697330881,1.300763757],<"notfaithful",0>,[6,3]>,<2,2^3*3^4*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,29],[7,8,7],1,[1.000000000,1.727923397,1.297539947],<"2.2e3_3e4_29.6t3.8",1>,[6,3]>]
