x^6-x^5-3*x^4+4*x^3+x^2-5*x+2 3*7^2*37*47 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 23 x^2+21*x+5 5 [[50063,-162229],[-1788108,-549952],[-2979471,162229],[3117805,-1301861],[-1724829,1301861],[-3111802,549952]] 4 [9,8,10,7,5,9,5,7,2,10,4,8,9,9,6,8,5,8,10,11,11,10,8,4,10,10,11,7,9,8,10,9,7,10,11,10,9,6,10,8,10,11,7,9,10,9,8,11,11,10,9,6,11,9,11,11,8,7,10,11,8,7,9,8,4,7,10,7,6,8,9,6,11,10,4,7,11,9,6,9,9,9,9,11,8,9,8,10,10,5,10,9,10,10,7,10,6,11,8,11,9,8,10,11,9,9,10,5,7,9,5,9,11,9,9,9,10,6,9,10,11,10,4,9,11,8,11,11,5,9,6,9,8,7,10,8,11,8,11,10,9,7,4,9,7,9,10,11,6,11,11,7,8,6,11,9,7,11,8,8,7,4,8,9,5,7,11,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<3,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,7,7],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,0,0,2,1]>,[[-357868884,0,0,0],[-246376740,0,0,0],[1,0,0,0]]>,[[[1042503401,-1010266267,930684306,834109463],[0,0,0,0]],[[-707367445,1479381028,-1623566014,674725357],[0,0,0,0]],[[1235653087,1010266267,-272731647,-176156804],[0,0,0,0]],[[1669618615,-1479381028,965613355,-1332678016],[0,0,0,0]],[[246376742,0,0,0],[-1,0,0,0]],[[2,0,0,0],[1,0,0,0]]]>,<7,4,2,[[2,1,5,6,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,4,3],[2,1,6,5,3,4]],[2,1,5,6,4,3],[1,4,7,7],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[-6140922155513355,36730642112686018],[-37080662376997876,30318734130834310],[1,0]]>,[[[39442713019707850,-10667029318273785],[0,0]],[[23652622631738559,10667029318273785],[0,0]],[[37080662376997881,-30318734130834307],[-1,0]],[[5,3],[1,0]],[[10817365690703202,-23786771534155101],[-4990757209395443,1527996958517095]],[[-31201097421535495,-25686760632622596],[4990757209395443,-1527996958517095]]]>,<37,8,2,[[1,2,3,4,6,5],[4,1,2,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[4,1,2,3,5,6],[2,3,4,1,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,5,6],[1,4,3,2,8,8,7,7],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,24,6,0,1]>,[[-10781131828634475416121855135535,0,0,0],[8482474991037481598738026558898,0,0,0],[1,0,0,0]]>,[[[-7209437404510534534350522812761,-7945151145086530212794715837495,-10387458591552025012326374563674,7956964381797625189891495923292],[0,0,0,0]],[[-6024504385078299798285475613674,11525133528671671919671707551856,-5063185929377603525494580741543,7135415216959234649645366241775],[0,0,0,0]],[[-5088636176882136563731027123480,-5474963231959501696999107479201,4839541074996598788108474246450,-6024288438867258252934133789058],[0,0,0,0]],[[3682569290847293768418798321955,1894980848374359990122115764840,10611103445933029749712481058767,-9068091159889601586602728376009],[0,0,0,0]],[[-8482474991037481598738026558869,0,0,0],[-1,0,0,0]],[[29,0,0,0],[1,0,0,0]]]>,<47,6,2,[[1,2,3,4,6,5],[4,2,1,3,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[4,2,1,3,5,6],[3,2,4,1,5,6],[4,2,1,3,6,5],[3,2,4,1,6,5]],[4,2,1,3,5,6],[1,3,6,6,11,11],[1],[[[1,2,3,4,6,5]]],20,<<[],[42,3,0,1]>,[[173209862669107932317806445258163,0,0],[-1319796454588944761591494109974834,0,0],[1,0,0]]>,[[[1336404177225465976990546982323861,218030834977700142742789542221318,-251511814750383772825449950902667],[0,0,0]],[[-1304742450842973710614338739677658,0,0],[0,0,0]],[[-699230025572961950438678564396363,1286135717959637203042811624912679,-1269328916149597736540062724262779],[0,0,0]],[[-652228155398475077529023788224715,1262502159024998463665146844208404,-1245827981062354300085235336176955],[0,0,0]],[[1319796454588944761591494109974855,0,0],[-1,0,0]],[[21,0,0],[1,0,0]]]>*] [x,x^2-x-1304,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,37,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,3*37*47,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,7,37,47],[12,1,12,12],1,[1.000000000,2.310029821,1.332648433],<"notfaithful",0>,[6,16]>,<5,3*7^2*37*47,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[0],[-1],[1]]],[3,7,37,47],[12,13,12,14],1,[1.000000000,0.5767264954,0.9270445122],<"5.3_7e2_37_47.6t16.1",1>,[6,16]>,<5,3^2*7^2*37^2*47^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"5.3e2_7e2_37e2_47e2.12t183.1",1>,[6,16]>,<5,3^4*7^2*37^4*47^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]],[[1],[1],[-1],[-1]],[[1],[-1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"5.3e4_7e2_37e4_47e4.12t183.1",1>,[6,16]>,<5,3^3*7^2*37^3*47^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"5.3e3_7e2_37e3_47e3.6t16.1",1>,[6,16]>,<9,3^3*7^4*37^3*47^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"9.3e3_7e4_37e3_47e3.10t32.1",1>,[6,16]>,<9,3^6*7^4*37^6*47^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[0],[0],[-1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"9.3e6_7e4_37e6_47e6.20t145.1",1>,[6,16]>,<10,3^6*7^6*37^6*47^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"10.3e6_7e6_37e6_47e6.30t176.1",1>,[6,16]>,<10,3^4*7^6*37^4*47^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[-2],[0],[0],[1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"10.3e4_7e6_37e4_47e4.30t176.1",1>,[6,16]>,<16,3^8*7^8*37^8*47^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[0],[0],[-2],[0],[0],[0],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]]],[3,7,37,47],[12,13,12,14],1,[0,0,0],<"16.3e8_7e8_37e8_47e8.36t1252.1",1>,[6,16]>]
x^2-x+1212636 -4850543 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[21],[-20]] 2 [1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<4850543,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5881943061348,4850543,1]>,[[-2425271,-1],[2425272,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[4850543],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,4850543,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[4850543],[3],1,[1.000000000,2.529085018,1.469308202],<"1.4850543.2t1.1",1>,[2,1]>]
