x^3-30*x-55 3^4*5^2*13 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 43 x-1 5 [[-72509041],[-27130280],[-47369122]] 1 [2,1,2,2,2,1,3,2,3,3,2,2,2,1,2,3,2,1,2,2,2,3,2,2,2,1,3,1,2,1,3,3,2,3,2,2,3,2,2,3,3,3,3,2,2,3,3,2,2,2,3,2,2,3,1,3,3,2,3,2,3,2,2,3,3,2,2,3,1,2,2,2,3,3,2,2,3,2,2,2,1,2,2,1,3,3,2,2,2,2,3,2,2,3,2,1,2,3,1,2,1,2,1,3,1,2,2,2,3,3,3,2,2,2,2,3,2,3,1,3,2,3,3,2,2,3,2,3,3,2,2,2,3,3,2,2,2,2,3,3,2,2,3,2,3,2,2,3,3,2,2,1,3,3,1,1,3,2,1,2,2,1,2,1,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[2],[[[3,1,2]]],20,<[],[-84,-27,3,1]>,[[1,1,0],[-107858492,437138539,191989592],[107858491,-437138540,195430897]]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-55,0],[-30,0],[0,0],[1,0]]>,[[[-26711533575920,-13355766787960],[5863907297373,7700325230718],[1335576678796,667788339398]],[[0,0],[1,0],[0,0]],[[26711533575920,13355766787960],[-5863907297374,-7700325230718],[-1335576678796,-667788339398]]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[4492561541305091907965,-8209778903850305826382,1]>,[[-8209778903850305826396,0],[8209778903850305826389,-1],[7,1]]>*] [x,x^2-x-3,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,13,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,13],[1,2,4],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[3,2]>,<2,3^4*5^2*13,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,13],[4,4,5],1,[1.000000000,1.312970779,1.067680290],<"2.3e4_5e2_13.3t2.1",1>,[3,2]>]
x^6+10*x^4-5*x^3-20*x^2+2*x-355 5^3*7^4*11^4 2 2 120 "S5" [[3,1,6,5,2,4],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,10,[5,3,2,6,1,4]>,<2,15,[3,2,1,6,5,4]>,<3,20,[6,3,4,2,1,5]>,<4,30,[4,2,6,3,5,1]>,<5,24,[4,1,5,3,2,6]>,<6,20,[3,1,6,5,2,4]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 61 x^2+60*x+2 5 [[-60684225,-129550387],[-105674779,-177566437],[-374074609,0],[16305498,0],[110972286,129550387],[413155829,177566437]] 3 [7,7,1,5,1,5,7,3,5,6,3,7,4,7,2,5,4,3,5,6,7,4,2,6,2,4,5,5,6,7,5,6,2,4,3,4,7,7,2,7,4,3,6,5,5,4,6,7,5,4,7,3,3,6,7,7,3,4,5,4,5,5,2,6,7,5,3,7,7,3,2,6,5,5,4,7,6,5,6,6,4,4,3,5,3,5,3,5,3,5,2,1,5,6,6,5,4,4,2,4,5,5,7,3,3,5,5,7,3,6,2,5,7,6,6,6,5,5,5,6,6,5,5,5,4,6,6,6,5,2,6,7,3,2,6,4,2,7,7,3,6,4,5,5,4,1,5,7,6,5,5,4,7,5,2,4,3,6,7,4,7,5,2,4,5,5,6,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<5,4,4,[[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4]],[1,2,3,4,5,6],[1,3,5,5],[1],[[[1,2,4,6,3,5]]],20,<[],[-29744547481055,-23572289012635,7523367086080,40758733337730,1]>,[[-8026977406010,-19073486328125,19073486328125,38146972656250],[-8434748240647,0,0,0],[-5276444358977,216388614714,-4170163661094,-5783498725561],[-7414865044747,772006649543,4027874903393,-1249773993442],[-8993937605872,-988395264258,142288757701,7033272719003],[3,1,0,0]]>,<7,20,5,[[1,3,4,5,6,2],[1,5,2,4,6,3]],[[1,2,3,4,5,6],[1,6,5,4,3,2],[1,5,2,4,6,3],[1,3,6,4,2,5],[1,3,4,5,6,2]],[1,5,2,4,6,3],[1,3,5,5,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[3,4,5,0,1]>,[[36029652863161335,0,0,0],[-16407256791904503,0,0,0],[-22021742797424755,0,0,0],[-29611407671974492,0,0,0],[-32959912586091414,0,0,0],[1,0,0,0]]>,[[[-32959912586091439,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-3579681106370203,-13362176232728246,25365272479576379,28117230714463331],[-2823369876389299,-4785581678370131,-5653062524763170,4719670077287304],[-4480115923487582,3140709904475340,-5601692292220109,-2524742656999008],[-2623294785049454,-5435567504119521,-1303209149278188,-3588055699075709],[-4001025949945960,-4002180560462581,3499562237316694,3349286275836197]],[[-28916016967122378,-14696143702089619,37580055473131899,9492799599583006],[3361873889473521,-2889492544479327,1986050501911882,-3384141251445347],[-4559723010843107,5512454573293117,2934937316185233,-2065872902873206],[-4360253855467803,-5452402011894162,-3338499926895914,5128297049048375],[-2127115644580098,3166255632185151,-3215739731401819,3870560425537007]],[[5,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-15485892975416467,-14635324338343695,-8972360049844800,39464476149696892],[3834506057553648,2224488827249824,-2185610872651153,-1650028580844966],[2157386427716865,-5543123114480817,-596840371460575,3116311649684958],[2239118473126884,5596731764230206,-4960398756824305,-4619040866081737],[1233309606240107,1850844674514083,-1108815728960289,-564699554681914]],[[1149237337388481,-37098622024450441,25819298394748523,2717759833868772],[-4373010070637871,5450585395599634,-5546272289870702,314499755003009],[-4516442678759319,-3110041363287640,3263595347495451,1474303910187256],[4744430167390373,5291237751783477,-1796787352374736,3078799516109071],[4894831988285951,-1014919746236653,824993223045414,4743748038681853]]]>,<11,5,5,[[1,3,4,6,2,5]],[[1,2,3,4,5,6],[1,3,4,6,2,5],[1,4,6,5,3,2],[1,6,5,2,4,3],[1,5,2,3,6,4]],[1,2,3,4,5,6],[1,6,6,6,6],[1],[[[1,3,4,6,2,5]]],20,<[],[288447445171693447948,139283625634742011390,48128289219521580828,161757279969429701128,200554853978190531435,1]>,[[200554853978190531410,0,0,0,0],[100492536086249096498,15395463091657102694,-16848180908268112389,8022791291147402781,5848440329066317776],[70918072319751388187,-26053115929712326714,-26479783783071634434,15548057107008000758,7817688646406703207],[172611476064706129808,-10023490001658170165,9243393438432325332,-10095439466902603498,19877772576513940924],[128173056483662863293,20681142839713394184,-27074519195507124800,-13475408931252800041,27615188896427584384],[5,1,0,0,0]]>,<19,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,3],[1],[[]],20,<[],[2,18,1]>,[[5856104778402552144361639,759060260192074576163719],[15827045571543605067965406,0],[-12826443326516494293105639,0],[-7806979905054790226585303,-759060260192074576163719],[928609786427926146106642,711058053862905162803849],[82750857514750381234,-711058053862905162803849]]>,<31,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,3],[1],[[]],20,<[],[3,29,1]>,[[-116934127168954362128188756830,-167468814140311643768927622084],[318434581599165203407336804603,0],[329710479238269312213277675332,0],[37127781166507332917714072399,167468814140311643768927622084],[5898078915525165446584795966,-9138653583200263251398187377],[-10799576031282350794153377224,9138653583200263251398187377]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,11,19,31],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,11,19,31],[8,2,1,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,5^3*7^4*11^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1]]],[5,7,11,19,31],[8,9,9,3,3],1,[0,0,0],<"4.5e3_7e4_11e4.10t12.1",1>,[6,14]>,<4,5^3*7^4*11^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[5,7,11,19,31],[8,9,9,3,3],1,[0,0,0],<"4.5e3_7e4_11e4.5t5.1",1>,[6,14]>,<5,5^4*7^4*11^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[5,7,11,19,31],[8,9,8,2,2],1,[0,0,0],<"5.5e4_7e4_11e4.10t13.1",1>,[6,14]>,<5,5^3*7^4*11^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]]],[5,7,11,19,31],[8,9,9,3,3],1,[0,0,0],<"5.5e3_7e4_11e4.6t14.1",1>,[6,14]>,<6,5^5*7^4*11^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[0],[1]],[[1],[-2],[1]]],[5,7,11,19,31],[8,9,10,3,3],1,[0,0,0],<"6.5e5_7e4_11e4.20t35.1",1>,[6,14]>]
x^5-2*x^4+17*x^3-207*x^2-128*x-76 5^3*7^4*11^4 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 479 x-1 5 [[3790326092875],[-3115924759606],[2246564137352],[-6479535351826],[3558569881207]] 3 [7,7,1,5,1,5,7,3,5,6,3,7,4,7,2,5,4,3,5,6,7,4,2,6,2,4,5,5,6,7,5,6,2,4,3,4,7,7,2,7,4,3,6,5,5,4,6,7,5,4,7,3,3,6,7,7,3,4,5,4,5,5,2,6,7,5,3,7,7,3,2,6,5,5,4,7,6,5,6,6,4,4,3,5,3,5,3,5,3,5,2,1,5,6,6,5,4,4,2,4,5,5,7,3,3,5,5,7,3,6,2,5,7,6,6,6,5,5,5,6,6,5,5,5,4,6,6,6,5,2,6,7,3,2,6,4,2,7,7,3,6,4,5,5,4,1,5,7,6,5,5,4,7,5,2,4,3,6,7,4,7,5,2,4,5,5,6,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,1,[[2,3,1,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[1,1,0,1,1,0,1]>,[[-346265,-331526,-314691,-182682,-136705,453595],[-129533,109679,-104435,-367082,-328957,-463534],[-110988,221847,419126,-498812,465662,9939],[10114,-15904,-224,5024,5184,2624],[-13150,15904,224,-5024,-5184,-2624]]>,<5,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,3,5,5],[1],[[[1,5,4,2,3]]],20,<[],[38925750820,-361865153510,-1295300953720,1744514935890,1]>,[[-4099376233879,0,0,0],[6733436277774,-422047703040,548824959514,-589884675650],[1908098260534,-1406986598675,-1702256718286,-788576945638],[5152376120164,-1463087736085,-1282277925769,-174074031758],[9378951903534,-522575227825,-1378987581084,1552535653046]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[5,4,3,2,1],[4,1,3,5,2],[2,5,3,1,4],[2,3,4,5,1]],[4,1,3,5,2],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[560,0,0,0],[3976,0,0,0],[1827,0,0,0],[329,0,0,0],[28,0,0,0],[1,0,0,0]]>,[[[11638103236486467,25861976452852120,22057816171308036,38692698467813460],[1987519195259809,-2072860591155426,1427007193744364,-3376390059376986],[-2578004155999713,2402575811901794,-4781884083214326,3125568684012034],[-3838456483790340,3538705795617431,4229375876053846,-1004333662850604],[-5510167769924544,-1771294841780849,-3919861500522483,-4269618932226017]],[[-13732985933752296,-31283093234388506,-14243029927393484,7291529628243805],[1292887077897858,-4162342349047977,-916595359902719,4044515622228171],[-1086573895193354,2583844854535071,-484034606605878,-3758460854683934],[-27994542683903,-2944526326525164,388999459582083,1566318133682487],[-4431345778928166,2095096069075686,-2949383884767671,-919111219898520]],[[6,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[8871291983476572,-3117066029525469,18224394239161761,1068813178126057],[5076707233525866,1489867416011221,-5140298464011861,5025909865737411],[1374550861532654,-3882738146385531,-2916597834418312,2888681815859478],[2904412399690030,-2341325037460996,-2371882099412727,4844521746969473],[4003268582034722,3398146609592422,4781802008173590,1149219582324630]],[[-6776409286210747,8538182811061855,-26039180483076313,32739225023428679],[3041781678689609,4745335524192182,4629886630170216,-5694035428588596],[2290027189660413,-1103682520051334,-3216378661134627,-2255789645187578],[962038626784213,1747145568368729,-2246493236223202,-5406506217801356],[-5460650218555155,-3721947836887259,2087443377116564,4039510569799907]]]>,<11,5,5,[[2,3,5,1,4]],[[1,2,3,4,5],[2,3,5,1,4],[3,5,4,2,1],[5,4,1,3,2],[4,1,2,5,3]],[1,2,3,4,5],[1,6,6,6,6],[1],[[[2,3,5,1,4]]],20,<[],[6721,8734,2992,451,33,1]>,[[119817259126853007243,-3338380475764655191,-9311237825097438080,-13788281565722452596,-19691698986469682706],[300989687628363609850,-21244549330382444479,12126969557251848425,2939019008897837811,-23923351965020639216],[-271723979990771841944,-10494045332482829839,16743271822742736109,1386144149273758663,27684036441337990528],[-149082966764444775154,-26082115309784616783,-19559003554897146454,9463118407550856122,15931014510152331394],[7,1,0,0,0]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,11],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,11],[2,8,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,5^3*7^4*11^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1]]],[2,5,7,11],[7,8,9,9],1,[0,0,0],<"4.5e3_7e4_11e4.10t12.2",1>,[5,5]>,<4,5^3*7^4*11^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,5,7,11],[7,8,9,9],1,[0,0,0],<"4.5e3_7e4_11e4.5t5.2",1>,[5,5]>,<5,5^4*7^4*11^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,5,7,11],[7,8,9,8],1,[0,0,0],<"5.5e4_7e4_11e4.10t13.2",1>,[5,5]>,<5,5^3*7^4*11^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[-1]]],[2,5,7,11],[7,8,9,9],1,[0,0,0],<"5.5e3_7e4_11e4.6t14.2",1>,[5,5]>,<6,5^5*7^4*11^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[0],[1]],[[1],[-2],[1]]],[2,5,7,11],[7,8,9,10],1,[0,0,0],<"6.5e5_7e4_11e4.20t35.2",1>,[5,5]>]
